time,txpackets,txpacketrateavg,txpacketrate,rxpackets,rxpacketrateavg,rxpacketrate,core,port
1.000,8642434,8684400.33,8706664.28,0,0.00,0.00,1,0
1.500,0,0.00,0.00,3493239,3468208.30,2328947.21,2,0
2.000,17323761,8688086.25,8693667.07,0,0.00,0.00,1,0
2.500,0,0.00,0.00,5847281,1766784.40,2338985.00,2,0
3.000,25990759,8688823.80,8684703.28,0,0.00,0.00,1,0
3.500,0,0.00,0.00,8201323,633049.45,2343286.74,2,0
4.000,34651616,8688086.23,8678446.42,0,0.00,0.00,1,0
4.500,0,0.00,0.00,10555369,1657458.60,2345677.62,2,0
5.000,43306332,8677037.86,8673819.78,0,0.00,0.00,1,0
5.500,0,0.00,0.00,12909408,381679.38,2347197.88,2,0
6.000,51959001,8659052.45,8670369.81,0,0.00,0.00,1,0
6.500,0,0.00,0.00,15263453,1923077.08,2348251.80,2,0
7.000,60609623,8651001.62,8667652.00,0,0.00,0.00,1,0
7.500,0,0.00,0.00,17617494,1818181.50,2349023.67,2,0
8.000,69262292,8660151.46,8665571.41,0,0.00,0.00,1,0
8.500,0,0.00,0.00,19971539,2747252.28,2349614.28,2,0
9.000,77908820,8554473.65,8663563.26,0,0.00,0.00,1,0
9.500,0,0.00,0.00,22325581,1840880.56,2350080.54,2,0
10.000,86553301,8694359.49,8661617.99,0,0.00,0.00,1,0
10.500,0,0.00,0.00,24679626,2777777.68,2350457.94,2,0
11.000,95197782,8695836.88,8660062.29,0,0.00,0.00,1,0
11.500,0,0.00,0.00,27033664,1796407.11,2350769.38,2,0
12.000,103840216,8740019.65,8658554.74,0,0.00,0.00,1,0
12.500,0,0.00,0.00,29387712,3867403.40,2351031.62,2,0
13.000,112480603,8604093.98,8657155.54,0,0.00,0.00,1,0
13.500,0,0.00,0.00,31741754,4225353.50,2351254.70,2,0
14.000,121120990,8686242.88,8655916.48,0,0.00,0.00,1,0
14.500,0,0.00,0.00,34095802,1418439.85,2351446.92,2,0
15.000,129761377,8611695.41,8654936.55,0,0.00,0.00,1,0
15.500,0,0.00,0.00,36449838,1111111.07,2351614.32,2,0
16.000,138401764,8577055.21,8654080.60,0,0.00,0.00,1,0
16.500,0,0.00,0.00,38803884,1538461.66,2351761.66,2,0
17.000,147044198,8640047.27,8653338.49,0,0.00,0.00,1,0
17.500,0,0.00,0.00,41157926,1754386.32,2351892.03,2,0
18.000,155686632,8698793.12,8652694.66,0,0.00,0.00,1,0
18.500,0,0.00,0.00,43511974,777271.55,2352008.24,2,0
19.000,164327019,8609160.12,8652145.50,0,0.00,0.00,1,0
19.500,0,0.00,0.00,45866016,4999999.82,2352112.86,2,0
20.000,172967406,8544832.18,8651535.34,0,0.00,0.00,1,0
20.500,0,0.00,0.00,48220059,1219768.62,2352206.91,2,0
21.000,181607793,8646251.32,8650948.27,0,0.00,0.00,1,0
21.500,0,0.00,0.00,50574102,1840490.75,2352292.38,2,0
22.000,190246133,8629860.77,8650412.44,0,0.00,0.00,1,0
22.500,0,0.00,0.00,52928147,3278688.98,2352370.30,2,0
23.000,198884473,8684400.33,8649911.51,0,0.00,0.00,1,0
23.500,0,0.00,0.00,55281972,1257861.63,2352432.11,2,0
24.000,207524860,8609160.12,8649444.61,0,0.00,0.00,1,0
24.500,0,0.00,0.00,57636018,4225350.79,2352498.03,2,0
25.000,216163200,8666751.34,8649023.60,0,0.00,0.00,1,0
25.500,0,0.00,0.00,59990060,1785714.32,2352558.59,2,0
26.000,224801540,8629848.23,8648604.80,0,0.00,0.00,1,0
26.500,0,0.00,0.00,62344104,636942.58,2352614.62,2,0
27.000,233439880,8692882.63,8648217.21,0,0.00,0.00,1,0
27.500,0,0.00,0.00,64698149,3333333.22,2352666.68,2,0
28.000,242078220,8641506.24,8647904.97,0,0.00,0.00,1,0
28.500,0,0.00,0.00,67052196,2777777.68,2352714.98,2,0
29.000,250718607,8586409.40,8647637.23,0,0.00,0.00,1,0
29.500,0,0.00,0.00,69406094,1234568.13,2352755.14,2,0
30.000,259361041,8623667.69,8647452.41,0,0.00,0.00,1,0
30.500,0,0.00,0.00,71760140,4210526.50,2352797.41,2,0
31.000,267999381,8625121.14,8647170.28,0,0.00,0.00,1,0
31.500,0,0.00,0.00,74114156,2222222.14,2352836.20,2,0
32.000,276639768,8635673.31,8646977.53,0,0.00,0.00,1,0
32.500,0,0.00,0.00,76468091,1036269.40,2352869.94,2,0
33.000,285278108,8653927.45,8646715.81,0,0.00,0.00,1,0
33.500,0,0.00,0.00,78822135,1851851.16,2352905.03,2,0
34.000,293916448,8661983.75,8646477.75,0,0.00,0.00,1,0
34.500,0,0.00,0.00,81175967,7042255.83,2352931.92,2,0
35.000,302556835,8706562.90,8646263.80,0,0.00,0.00,1,0
35.500,0,0.00,0.00,83530015,2312138.87,2352963.26,2,0
36.000,311195175,8575258.69,8646046.63,0,0.00,0.00,1,0
36.500,0,0.00,0.00,85884057,2097901.93,2352992.88,2,0
37.000,319833515,8610246.50,8645866.71,0,0.00,0.00,1,0
37.500,0,0.00,0.00,88238078,4841402.82,2353020.32,2,0
38.000,328471855,8557692.30,8645671.08,0,0.00,0.00,1,0
38.500,0,0.00,0.00,90591088,1265822.69,2353020.00,2,0
39.000,337112242,8644790.74,8645509.29,0,0.00,0.00,1,0
39.500,0,0.00,0.00,92944793,1724138.14,2353037.41,2,0
40.000,345752629,8633500.53,8645393.36,0,0.00,0.00,1,0
40.500,0,0.00,0.00,95298840,2395209.47,2353062.29,2,0
41.000,354393016,8674831.54,8645252.66,0,0.00,0.00,1,0
41.500,0,0.00,0.00,97652882,2197801.83,2353085.91,2,0
42.000,363031356,8626211.54,8645104.36,0,0.00,0.00,1,0
42.500,0,0.00,0.00,100006930,1534526.84,2353108.39,2,0
43.000,371671743,8657953.73,8644970.21,0,0.00,0.00,1,0
