time,txpackets,txpacketrateavg,txpacketrate,rxpackets,rxpacketrateavg,rxpacketrate,core,port
1.000,3451242,3500102.59,3515649.33,0,0.00,0.00,1,0
1.500,0,0.00,0.00,1220436,1886792.98,813663.47,2,0
2.000,6963894,3502917.67,3513933.17,0,0.00,0.00,1,0
2.500,0,0.00,0.00,2044351,389105.04,817763.99,2,0
3.000,10474499,3527546.57,3512405.10,0,0.00,0.00,1,0
3.500,0,0.00,0.00,2868267,1234567.79,819521.88,2,0
4.000,13981010,3484018.11,3511320.86,0,0.00,0.00,1,0
4.500,0,0.00,0.00,3692182,552486.20,820497.97,2,0
5.000,17487521,3493770.27,3510335.76,0,0.00,0.00,1,0
5.500,0,0.00,0.00,4516097,392156.88,821119.15,2,0
6.000,20994032,3513439.29,3509462.78,0,0.00,0.00,1,0
6.500,0,0.00,0.00,5340003,1257861.99,821548.10,2,0
7.001,24496449,3501659.31,3508418.74,0,0.00,0.00,1,0
7.500,0,0.00,0.00,6163919,387596.90,821863.75,2,0
8.001,27994772,3516940.42,3507133.55,0,0.00,0.00,1,0
8.500,0,0.00,0.00,6987830,645161.30,822104.56,2,0
9.000,31493095,3495679.50,3506196.82,0,0.00,0.00,1,0
9.500,0,0.00,0.00,7811744,657894.81,822295.14,2,0
10.000,34991418,3486985.55,3505421.59,0,0.00,0.00,1,0
10.500,0,0.00,0.00,8635649,1190476.21,822448.46,2,0
11.001,38489741,3490910.33,3504741.68,0,0.00,0.00,1,0
11.500,0,0.00,0.00,9459558,334448.14,822575.27,2,0
12.000,41986017,3505917.41,3504155.59,0,0.00,0.00,1,0
12.500,0,0.00,0.00,10283472,1257861.63,822682.54,2,0
13.000,45484340,3484018.11,3503627.71,0,0.00,0.00,1,0
13.500,0,0.00,0.00,11107382,636942.77,822773.40,2,0
14.000,48980616,3490553.17,3503149.76,0,0.00,0.00,1,0
14.500,0,0.00,0.00,11931292,653594.69,822851.86,2,0
15.000,52476892,3489779.57,3502724.16,0,0.00,0.00,1,0
15.500,0,0.00,0.00,12755205,277777.77,822920.16,2,0
16.000,55973168,3494187.73,3502336.71,0,0.00,0.00,1,0
16.500,0,0.00,0.00,13579107,1694914.89,822979.80,2,0
17.000,59471491,3497112.79,3502001.98,0,0.00,0.00,1,0
17.500,0,0.00,0.00,14403021,763358.77,823033.19,2,0
18.000,62967767,3511992.59,3501700.40,0,0.00,0.00,1,0
18.500,0,0.00,0.00,15226932,645161.30,823080.65,2,0
19.000,66464043,3516457.09,3501478.61,0,0.00,0.00,1,0
19.500,0,0.00,0.00,16050845,387596.90,823123.31,2,0
20.000,69960319,3488708.99,3501223.73,0,0.00,0.00,1,0
20.500,0,0.00,0.00,16874756,278551.51,823161.69,2,0
21.000,73458642,3513680.53,3501041.64,0,0.00,0.00,1,0
21.500,0,0.00,0.00,17698666,392156.88,823196.51,2,0
22.000,76954918,3500282.14,3500866.04,0,0.00,0.00,1,0
22.500,0,0.00,0.00,18522571,763358.77,823228.01,2,0
23.000,80453241,3491505.76,3500695.98,0,0.00,0.00,1,0
23.500,0,0.00,0.00,19346486,389105.04,823257.24,2,0
24.000,83949517,3510848.13,3500546.54,0,0.00,0.00,1,0
24.500,0,0.00,0.00,20170401,743494.49,823284.10,2,0
25.000,87445793,3496097.42,3500361.73,0,0.00,0.00,1,0
25.500,0,0.00,0.00,20994305,800073.66,823308.35,2,0
26.000,90942069,3496814.09,3500200.10,0,0.00,0.00,1,0
26.500,0,0.00,0.00,21818217,645161.30,823331.19,2,0
27.000,94438345,3482121.59,3500050.75,0,0.00,0.00,1,0
27.500,0,0.00,0.00,22642127,1851851.16,823352.26,2,0
28.000,97934621,3492518.47,3499906.42,0,0.00,0.00,1,0
28.500,0,0.00,0.00,23466043,817438.73,823371.98,2,0
29.001,101430897,3496037.71,3499763.93,0,0.00,0.00,1,0
29.500,0,0.00,0.00,24289954,1265822.69,823390.30,2,0
30.000,104925126,3475323.00,3499619.97,0,0.00,0.00,1,0
30.500,0,0.00,0.00,25113851,386100.40,823406.89,2,0
31.000,108421402,3492876.03,3499497.55,0,0.00,0.00,1,0
31.500,0,0.00,0.00,25937767,1257861.63,823423.05,2,0
32.000,111917678,3498786.45,3499385.76,0,0.00,0.00,1,0
32.500,0,0.00,0.00,26761678,539083.58,823438.08,2,0
33.000,115411907,3490493.65,3499263.98,0,0.00,0.00,1,0
33.500,0,0.00,0.00,27585587,649350.61,823452.12,2,0
34.000,118908183,3523235.80,3499152.10,0,0.00,0.00,1,0
34.500,0,0.00,0.00,28409503,1923077.08,823465.59,2,0
35.000,122402412,3492160.98,3499029.81,0,0.00,0.00,1,0
35.500,0,0.00,0.00,29233409,743494.49,823477.98,2,0
36.000,125898688,3492160.98,3498923.04,0,0.00,0.00,1,0
36.500,0,0.00,0.00,30057314,632911.53,823489.69,2,0
37.000,129392917,3516698.74,3498826.78,0,0.00,0.00,1,0
37.500,0,0.00,0.00,30881227,1265822.69,823500.97,2,0
38.000,132889193,3501359.83,3498734.65,0,0.00,0.00,1,0
38.500,0,0.00,0.00,31705140,821917.90,823511.69,2,0
39.000,136383422,3485619.90,3498636.82,0,0.00,0.00,1,0
39.500,0,0.00,0.00,32529056,554016.62,823521.89,2,0
40.000,139879698,3479990.48,3498587.33,0,0.00,0.00,1,0
40.500,0,0.00,0.00,33352957,1785714.32,823531.29,2,0
41.001,143375974,3530954.06,3498495.24,0,0.00,0.00,1,0
41.500,0,0.00,0.00,34176871,628930.81,823540.51,2,0
42.000,146870203,3498487.46,3498436.99,0,0.00,0.00,1,0
42.500,0,0.00,0.00,35000781,277777.77,823549.16,2,0
43.000,150368526,3506938.50,3498397.48,0,0.00,0.00,1,0
43.500,0,0.00,0.00,35824256,392156.88,823547.47,2,0
44.000,153862755,3475795.09,3498333.37,0,0.00,0.00,1,0
44.500,0,0.00,0.00,36648172,645161.30,823555.76,2,0
45.000,157359031,3486332.28,3498283.22,0,0.00,0.00,1,0
45.500,0,0.00,0.00,37472086,1818181.50,823563.65,2,0
46.000,160855307,3494605.30,3498215.51,0,0.00,0.00,1,0
46.500,0,0.00,0.00,38296003,386151.79,823571.21,2,0
47.000,164349536,3494963.29,3498159.64,0,0.00,0.00,1,0
47.500,0,0.00,0.00,39119917,606060.50,823578.45,2,0
48.000,167845812,3494008.81,3498123.65,0,0.00,0.00,1,0
48.500,0,0.00,0.00,39943834,1734103.70,823585.42,2,0
49.000,171342088,3521659.84,3498071.26,0,0.00,0.00,1,0
49.500,0,0.00,0.00,40767750,766283.48,823592.10,2,0
50.000,174838364,3478807.65,3498038.40,0,0.00,0.00,1,0
50.500,0,0.00,0.00,41591663,641025.69,823598.47,2,0
51.001,178336687,3473789.60,3498018.70,0,0.00,0.00,1,0
51.500,0,0.00,0.00,42415581,1132222.87,823604.65,2,0
52.000,181832963,3492935.63,3497990.74,0,0.00,0.00,1,0
52.500,0,0.00,0.00,43239495,653594.69,823610.56,2,0
53.000,185329239,3483543.79,3497958.22,0,0.00,0.00,1,0
53.500,0,0.00,0.00,44063408,277777.77,823616.22,2,0
54.001,188825515,3487044.95,3497920.09,0,0.00,0.00,1,0
54.500,0,0.00,0.00,44887325,649350.61,823621.74,2,0
55.000,192319744,3527181.87,3497881.11,0,0.00,0.00,1,0
55.500,0,0.00,0.00,45711240,641025.51,823627.03,2,0
56.000,195816020,3498607.05,3497837.74,0,0.00,0.00,1,0
56.500,0,0.00,0.00,46535157,1257861.63,823632.14,2,0
57.000,199312296,3526513.45,3497812.11,0,0.00,0.00,1,0
57.500,0,0.00,0.00,47357815,387596.90,823615.22,2,0
58.000,202808572,3499444.40,3497776.49,0,0.00,0.00,1,0
58.500,0,0.00,0.00,48181730,373134.35,823620.34,2,0
59.000,206302801,3493710.64,3497733.15,0,0.00,0.00,1,0
59.500,0,0.00,0.00,49005647,625000.04,823625.31,2,0
60.000,209799077,3498846.25,3497699.00,0,0.00,0.00,1,0
