time,txpackets,txpacketrateavg,txpacketrate,rxpackets,rxpacketrateavg,rxpacketrate,latencymean,core,port
1.000,15671832,15811833.77,15743249.68,0,0.00,0.00,0.00,1,0
1.500,0,0.00,0.00,6695586,3076923.06,4463937.11,0.0095309812,2,0
2.000,31394839,15590251.33,15733736.66,0,0.00,0.00,0.00,1,0
2.500,0,0.00,0.00,11218458,2150537.64,4487509.14,0.0078025725,2,0
3.000,47115799,15752212.39,15729198.52,0,0.00,0.00,0.00,1,0
3.500,0,0.00,0.00,15739157,540540.54,4496993.55,0.0068759966,2,0
4.000,62830618,15678615.20,15725428.99,0,0.00,0.00,0.00,1,0
4.500,0,0.00,0.00,20261239,6349206.47,4502569.07,0.0062188215,2,0
5.000,78543390,15637891.52,15722843.31,0,0.00,0.00,0.00,1,0
5.500,0,0.00,0.00,24783859,1418439.71,4506212.85,0.0057897915,2,0
6.000,94258209,15719551.53,15721771.10,0,0.00,0.00,0.00,1,0
6.500,0,0.00,0.00,29303392,3333333.53,4508263.49,0.0054935398,2,0
7.000,109966887,15640281.18,15719764.15,0,0.00,0.00,0.00,1,0
7.500,0,0.00,0.00,33823297,4705882.40,4509816.03,0.0052768881,2,0
8.000,125673518,15757062.58,15718112.84,0,0.00,0.00,0.00,1,0
8.500,0,0.00,0.00,38343080,7589285.66,4510988.36,0.0051109495,2,0
9.000,141374008,15933681.02,15716243.86,0,0.00,0.00,0.00,1,0
9.500,0,0.00,0.00,42857596,1818181.88,4511359.91,0.0049940768,2,0
10.000,157078592,15792316.00,15715053.72,0,0.00,0.00,0.00,1,0
10.500,0,0.00,0.00,47382537,1818181.69,4512653.24,0.0049258136,2,0
11.000,172781129,15803288.81,15713853.34,0,0.00,0.00,0.00,1,0
11.500,0,0.00,0.00,51875874,2816901.20,4510973.56,0.0050871685,2,0
12.000,188479572,15782575.17,15712662.41,0,0.00,0.00,0.00,1,0
12.500,0,0.00,0.00,56397074,422832.98,4511790.86,0.0051014763,2,0
13.000,204184156,15746153.84,15711932.88,0,0.00,0.00,0.00,1,0
13.500,0,0.00,0.00,60918799,276243.09,4512526.87,0.0050357877,2,0
14.000,219882599,15699056.68,15710977.38,0,0.00,0.00,0.00,1,0
14.500,0,0.00,0.00,65439230,8333333.24,4513072.15,0.0049551280,2,0
15.000,235583089,15738889.74,15710360.52,0,0.00,0.00,0.00,1,0
15.500,0,0.00,0.00,69958310,5347593.57,4513459.71,0.0048849037,2,0
16.000,251283579,15689430.52,15709673.31,0,0.00,0.00,0.00,1,0
16.500,0,0.00,0.00,74476789,9130434.76,4513764.10,0.0048233857,2,0
17.000,266979975,15673813.17,15708920.29,0,0.00,0.00,0.00,1,0
17.500,0,0.00,0.00,78997365,628930.84,4514153.38,0.0047687383,2,0
18.000,282684559,15715930.90,15708625.19,0,0.00,0.00,0.00,1,0
18.500,0,0.00,0.00,83518993,383141.76,4514557.65,0.0047221682,2,0
19.000,298380955,15730423.42,15708005.28,0,0.00,0.00,0.00,1,0
19.500,0,0.00,0.00,88041001,5333333.28,4514939.24,0.0046784653,2,0
20.000,314083492,15755849.75,15707762.25,0,0.00,0.00,0.00,1,0
20.500,0,0.00,0.00,92561415,766283.53,4515206.25,0.0046388264,2,0
21.000,329781935,15705079.02,15707271.38,0,0.00,0.00,0.00,1,0
21.500,0,0.00,0.00,97056595,632911.41,4514275.06,0.0047014739,2,0
22.000,345480378,15705079.02,15706899.20,0,0.00,0.00,0.00,1,0
22.500,0,0.00,0.00,101583821,1851851.94,4514850.79,0.0047241701,2,0
23.000,361182915,15673813.17,15706706.92,0,0.00,0.00,0.00,1,0
23.500,0,0.00,0.00,106105061,4615384.59,4515122.67,0.0046877722,2,0
24.000,376879311,15635502.60,15706289.70,0,0.00,0.00,0.00,1,0
24.500,0,0.00,0.00,110626681,1695245.52,4515387.68,0.0046543440,2,0
25.000,392575707,15825280.25,15705906.22,0,0.00,0.00,0.00,1,0
25.500,0,0.00,0.00,115147847,1290322.60,4515614.31,0.0046234846,2,0
26.000,408276197,15611653.44,15705653.07,0,0.00,0.00,0.00,1,0
26.500,0,0.00,0.00,119667663,6756756.76,4515772.79,0.0045954416,2,0
27.000,423974640,15724381.63,15705450.22,0,0.00,0.00,0.00,1,0
27.500,0,0.00,0.00,124186560,1250269.47,4515886.64,0.0045713390,2,0
28.000,439675130,15640281.17,15705268.88,0,0.00,0.00,0.00,1,0
28.500,0,0.00,0.00,128705812,632911.39,4516004.71,0.0045487118,2,0
29.000,455373573,15494663.54,15704987.37,0,0.00,0.00,0.00,1,0
29.500,0,0.00,0.00,133225362,3723404.34,4516124.68,0.0045265189,2,0
30.000,471069969,15641476.27,15704716.95,0,0.00,0.00,0.00,1,0
30.500,0,0.00,0.00,137747361,793650.80,4516317.02,0.0045049265,2,0
31.000,486770459,15794753.09,15704559.85,0,0.00,0.00,0.00,1,0
31.500,0,0.00,0.00,142240256,1796407.17,4515573.92,0.0045190111,2,0
32.000,502472996,15719551.53,15704532.08,0,0.00,0.00,0.00,1,0
32.500,0,0.00,0.00,146758905,1923076.87,4515668.57,0.0045713428,2,0
33.000,518173486,15630726.94,15704381.48,0,0.00,0.00,0.00,1,0
33.500,0,0.00,0.00,151284479,9890110.08,4515964.22,0.0045696759,2,0
34.000,533871929,15636696.97,15704237.58,0,0.00,0.00,0.00,1,0
34.500,0,0.00,0.00,155803480,10003832.99,4516052.20,0.0045496510,2,0
35.000,549578560,15735260.20,15704287.50,0,0.00,0.00,0.00,1,0
35.500,0,0.00,0.00,160323587,617283.96,4516166.50,0.0045305012,2,0
36.000,565283144,15683420.16,15704301.59,0,0.00,0.00,0.00,1,0
36.500,0,0.00,0.00,164844705,6034482.70,4516302.05,0.0045123632,2,0
37.000,580983634,15693038.95,15704193.47,0,0.00,0.00,0.00,1,0
37.500,0,0.00,0.00,169365919,3124999.93,4516433.10,0.0044951913,2,0
38.000,596684124,15851014.40,15704113.99,0,0.00,0.00,0.00,1,0
38.500,0,0.00,0.00,173886570,1785714.32,4516542.65,0.0044788982,2,0
39.000,612388708,15671413.25,15704127.47,0,0.00,0.00,0.00,1,0
39.500,0,0.00,0.00,178407438,277008.31,4516652.02,0.0044633888,2,0
40.000,628087151,15775277.44,15703991.88,0,0.00,0.00,0.00,1,0
40.500,0,0.00,0.00,182928279,5312499.94,4516755.59,0.0044486845,2,0
41.000,643785594,15691835.95,15703858.41,0,0.00,0.00,0.00,1,0
41.500,0,0.00,0.00,187425263,9302325.58,4516279.13,0.0044383569,2,0
42.000,659492225,15657029.22,15703910.12,0,0.00,0.00,0.00,1,0
42.500,0,0.00,0.00,191944602,10599078.26,4516351.07,0.0044997760,2,0
43.000,675196809,15720758.77,15703904.73,0,0.00,0.00,0.00,1,0
43.500,0,0.00,0.00,196466227,1993355.48,4516472.29,0.0044960729,2,0
44.000,690903440,15687025.83,15703955.26,0,0.00,0.00,0.00,1,0
44.500,0,0.00,0.00,200987535,5717102.00,4516581.09,0.0044819881,2,0
45.000,706603930,15708694.65,15703894.06,0,0.00,0.00,0.00,1,0
45.500,0,0.00,0.00,205505419,1438848.93,4516609.47,0.0044689071,2,0
46.000,722308514,15679816.16,15703896.99,0,0.00,0.00,0.00,1,0
46.500,0,0.00,0.00,210027033,2779108.92,4516717.30,0.0044571458,2,0
47.000,738006957,15542900.53,15703800.95,0,0.00,0.00,0.00,1,0
47.500,0,0.00,0.00,214545881,1500258.66,4516762.12,0.0044450217,2,0
48.000,753705400,15664217.94,15703707.01,0,0.00,0.00,0.00,1,0
48.500,0,0.00,0.00,219066270,11764705.99,4516836.95,0.0044331076,2,0
49.000,769412031,15712311.94,15703754.22,0,0.00,0.00,0.00,1,0
49.500,0,0.00,0.00,223585651,4999999.94,4516888.35,0.0044217834,2,0
50.000,785116615,15765557.61,15703770.42,0,0.00,0.00,0.00,1,0
50.500,0,0.00,0.00,228104689,2762430.92,4516930.85,0.0044109126,2,0
51.000,800817105,15604512.89,15703713.78,0,0.00,0.00,0.00,1,0
51.500,0,0.00,0.00,232624447,5940594.19,4516985.72,0.0044003808,2,0
52.000,816525783,15694242.13,15703790.94,0,0.00,0.00,0.00,1,0
52.500,0,0.00,0.00,237117429,273972.60,4516528.51,0.0044490410,2,0
53.000,832226273,15648650.71,15703724.94,0,0.00,0.00,0.00,1,0
53.500,0,0.00,0.00,241640904,628930.84,4516658.37,0.0044689448,2,0
54.000,847926763,15697852.76,15703673.43,0,0.00,0.00,0.00,1,0
54.500,0,0.00,0.00,246161090,7894737.07,4516723.14,0.0044683734,2,0
55.000,863627253,15741310.36,15703633.08,0,0.00,0.00,0.00,1,0
55.500,0,0.00,0.00,250681363,4838709.83,4516787.13,0.0044577462,2,0
56.000,879331837,15693038.94,15703648.41,0,0.00,0.00,0.00,1,0
56.500,0,0.00,0.00,255201562,1744186.05,4516847.48,0.0044473681,2,0
57.000,895032327,15599756.13,15703585.97,0,0.00,0.00,0.00,1,0
57.500,0,0.00,0.00,259721164,8571428.73,4516895.43,0.0044374226,2,0
58.000,910730770,15701465.06,15703501.22,0,0.00,0.00,0.00,1,0
58.500,0,0.00,0.00,264240957,7792207.94,4516944.96,0.0044277162,2,0
