time,txpackets,txpacketrateavg,txpacketrate,rxpackets,rxpacketrateavg,rxpacketrate,core,port
1.000,4577092,4626197.79,4638427.08,0,0.00,0.00,1,0
1.500,0,0.00,0.00,1782938,1086956.55,1188738.23,2,0
2.000,9207406,4635836.58,4634773.85,0,0.00,0.00,1,0
2.500,0,0.00,0.00,2982501,649350.61,1193068.25,2,0
3.000,13833626,4631955.29,4631724.07,0,0.00,0.00,1,0
3.500,0,0.00,0.00,4182063,1140684.44,1194923.10,2,0
4.000,18453705,4608699.57,4629031.61,0,0.00,0.00,1,0
4.500,0,0.00,0.00,5381630,1851851.94,1195955.66,2,0
5.000,23071737,4610775.75,4626764.77,0,0.00,0.00,1,0
5.500,0,0.00,0.00,6581198,1648664.03,1196612.22,2,0
6.000,27685675,4641512.85,4624681.40,0,0.00,0.00,1,0
6.500,0,0.00,0.00,7780759,641025.69,1197066.16,2,0
7.000,32299613,4588143.00,4623168.77,0,0.00,0.00,1,0
7.500,0,0.00,0.00,8980322,1257861.63,1197398.91,2,0
8.000,36913551,4624316.63,4621921.42,0,0.00,0.00,1,0
8.500,0,0.00,0.00,10179886,645304.81,1197653.60,2,0
9.000,41523395,4613893.52,4620648.54,0,0.00,0.00,1,0
9.500,0,0.00,0.00,11379445,653594.79,1197854.23,2,0
10.000,46135286,4595765.70,4619613.93,0,0.00,0.00,1,0
10.500,0,0.00,0.00,12579003,636942.68,1198016.56,2,0
11.000,50745130,4623585.48,4618855.58,0,0.00,0.00,1,0
11.500,0,0.00,0.00,13778574,1273885.35,1198151.71,2,0
12.000,55357021,4596178.46,4618297.41,0,0.00,0.00,1,0
12.500,0,0.00,0.00,14978143,628930.81,1198265.00,2,0
13.000,59966865,4591539.19,4617659.29,0,0.00,0.00,1,0
13.500,0,0.00,0.00,16177705,636942.68,1198361.12,2,0
14.000,64578756,4599586.55,4617171.34,0,0.00,0.00,1,0
14.500,0,0.00,0.00,17377006,636942.68,1198426.00,2,0
15.000,69190647,4607143.66,4616832.76,0,0.00,0.00,1,0
15.500,0,0.00,0.00,18576577,649350.61,1198499.83,2,0
16.000,73802538,4608077.08,4616559.09,0,0.00,0.00,1,0
16.500,0,0.00,0.00,19776146,636942.68,1198564.68,2,0
17.000,78414429,4590406.57,4616195.23,0,0.00,0.00,1,0
17.500,0,0.00,0.00,20975717,645161.30,1198622.16,2,0
18.000,83022226,4641091.92,4615836.84,0,0.00,0.00,1,0
18.500,0,0.00,0.00,22175287,636942.68,1198673.40,2,0
19.000,87632070,4601033.94,4615505.03,0,0.00,0.00,1,0
19.500,0,0.00,0.00,23374858,1744186.05,1198719.44,2,0
20.000,92241914,4600830.68,4615147.95,0,0.00,0.00,1,0
20.500,0,0.00,0.00,24574427,645161.30,1198760.89,2,0
21.000,96849711,4612645.90,4614836.51,0,0.00,0.00,1,0
21.500,0,0.00,0.00,25773998,645161.30,1198798.54,2,0
22.000,101457508,4610464.20,4614532.65,0,0.00,0.00,1,0
22.500,0,0.00,0.00,26973570,1083032.57,1198832.86,2,0
23.000,106065305,4626302.35,4614202.70,0,0.00,0.00,1,0
23.500,0,0.00,0.00,28173139,1863354.01,1198864.24,2,0
24.000,110671055,4580750.55,4613834.23,0,0.00,0.00,1,0
24.500,0,0.00,0.00,29372708,1265822.69,1198893.01,2,0
25.000,115276805,4615766.21,4613505.63,0,0.00,0.00,1,0
25.500,0,0.00,0.00,30572279,1205069.71,1198919.59,2,0
26.000,119882555,4605588.80,4613214.54,0,0.00,0.00,1,0
26.500,0,0.00,0.00,31771849,1265822.69,1198944.14,2,0
27.000,124488305,4614309.54,4612985.13,0,0.00,0.00,1,0
27.500,0,0.00,0.00,32971418,1257861.63,1198966.86,2,0
28.000,129094055,4597210.68,4612707.58,0,0.00,0.00,1,0
28.500,0,0.00,0.00,34170987,628930.81,1198988.01,2,0
29.000,133697758,4601344.21,4612382.89,0,0.00,0.00,1,0
29.500,0,0.00,0.00,35370557,636942.68,1199007.73,2,0
30.000,138301461,4597417.18,4612110.67,0,0.00,0.00,1,0
30.500,0,0.00,0.00,36570127,1119402.95,1199026.18,2,0
31.000,142905164,4598966.52,4611816.35,0,0.00,0.00,1,0
31.500,0,0.00,0.00,37769697,649350.71,1199043.41,2,0
32.000,147506820,4595868.88,4611546.23,0,0.00,0.00,1,0
32.500,0,0.00,0.00,38969267,632911.35,1199059.61,2,0
33.000,152110523,4614725.64,4611269.48,0,0.00,0.00,1,0
33.500,0,0.00,0.00,40168837,636942.68,1199074.83,2,0
34.000,156714226,4604242.11,4611030.38,0,0.00,0.00,1,0
34.500,0,0.00,0.00,41368406,381679.42,1199089.15,2,0
35.000,161317929,4618890.74,4610847.99,0,0.00,0.00,1,0
35.500,0,0.00,0.00,42567977,645161.20,1199102.72,2,0
36.000,165923679,4599069.85,4610716.86,0,0.00,0.00,1,0
36.500,0,0.00,0.00,43767546,1219512.07,1199115.54,2,0
37.000,170529429,4594015.85,4610581.01,0,0.00,0.00,1,0
37.500,0,0.00,0.00,44967116,636942.68,1199127.62,2,0
38.000,175135179,4600206.75,4610421.43,0,0.00,0.00,1,0
38.500,0,0.00,0.00,46166685,1754386.32,1199139.11,2,0
39.000,179738882,4579111.02,4610256.17,0,0.00,0.00,1,0
39.500,0,0.00,0.00,47365818,1176470.60,1199138.94,2,0
40.000,184342585,4607662.18,4610118.08,0,0.00,0.00,1,0
40.500,0,0.00,0.00,48565388,1250269.43,1199149.57,2,0
41.000,188946288,4627037.96,4609949.01,0,0.00,0.00,1,0
41.500,0,0.00,0.00,49764956,1257861.63,1199159.69,2,0
42.000,193549991,4598759.89,4609819.34,0,0.00,0.00,1,0
42.500,0,0.00,0.00,50964526,1250000.07,1199169.34,2,0
43.000,198155741,4599793.27,4609712.84,0,0.00,0.00,1,0
43.500,0,0.00,0.00,52164095,636942.68,1199178.54,2,0
44.000,202761491,4605485.18,4609620.05,0,0.00,0.00,1,0
44.500,0,0.00,0.00,53363666,1818181.50,1199187.36,2,0
45.000,207367241,4627975.85,4609522.53,0,0.00,0.00,1,0
45.500,0,0.00,0.00,54563237,1257861.63,1199195.76,2,0
46.000,211972991,4596591.29,4609447.47,0,0.00,0.00,1,0
46.500,0,0.00,0.00,55762807,1863354.01,1199203.82,2,0
47.000,216578741,4583930.49,4609364.06,0,0.00,0.00,1,0
47.500,0,0.00,0.00,56962377,1183432.05,1199211.52,2,0
48.000,221184491,4600623.87,4609280.70,0,0.00,0.00,1,0
48.500,0,0.00,0.00,58161946,649350.61,1199218.90,2,0
49.000,225788194,4611502.85,4609184.90,0,0.00,0.00,1,0
49.500,0,0.00,0.00,59361518,757575.74,1199225.99,2,0
50.000,230391897,4617848.76,4609089.58,0,0.00,0.00,1,0
50.500,0,0.00,0.00,60561086,1724137.92,1199232.82,2,0
51.000,234999694,4615349.93,4609029.13,0,0.00,0.00,1,0
51.500,0,0.00,0.00,61760656,1250000.07,1199239.37,2,0
52.000,239605444,4592981.51,4608964.94,0,0.00,0.00,1,0
52.500,0,0.00,0.00,62960226,1886792.98,1199245.67,2,0
53.000,244209147,4594837.26,4608901.97,0,0.00,0.00,1,0
53.500,0,0.00,0.00,64159796,645161.30,1199251.70,2,0
54.000,248814897,4593290.70,4608844.43,0,0.00,0.00,1,0
54.500,0,0.00,0.00,65359367,1257861.63,1199257.57,2,0
55.000,253420647,4598759.89,4608788.84,0,0.00,0.00,1,0
55.500,0,0.00,0.00,66558936,1257861.63,1199263.19,2,0
56.000,258028444,4640776.26,4608739.40,0,0.00,0.00,1,0
56.500,0,0.00,0.00,67758506,1242236.00,1199268.60,2,0
57.000,262632147,4622228.24,4608680.90,0,0.00,0.00,1,0
57.500,0,0.00,0.00,68958076,1205069.54,1199273.85,2,0
58.000,267237897,4573586.25,4608630.65,0,0.00,0.00,1,0
58.500,0,0.00,0.00,70157647,1257861.63,1199278.92,2,0
59.000,271843647,4600310.13,4608554.47,0,0.00,0.00,1,0
59.500,0,0.00,0.00,71357215,1853034.79,1199283.80,2,0
60.000,276447350,4616810.85,4608474.74,0,0.00,0.00,1,0
