time,txpackets,txpacketrateavg,txpacketrate,rxpackets,rxpacketrateavg,rxpacketrate,core,port
1.000,4579139,4633951.19,4640152.79,0,0.00,0.00,1,0
1.500,0,0.00,0.00,1749217,1149425.28,1166293.06,2,0
2.000,9205359,4608595.81,4633207.59,0,0.00,0.00,1,0
2.500,0,0.00,0.00,2943354,1242236.00,1177431.71,2,0
3.000,13825438,4604242.11,4628676.01,0,0.00,0.00,1,0
3.500,0,0.00,0.00,4138344,1282051.39,1182448.70,2,0
4.000,18441423,4633213.37,4625575.36,0,0.00,0.00,1,0
4.500,0,0.00,0.00,5331769,1724138.59,1184888.18,2,0
5.000,23055361,4644356.21,4623234.01,0,0.00,0.00,1,0
5.500,0,0.00,0.00,6522616,1886792.17,1185971.55,2,0
6.000,27667252,4607662.18,4621307.97,0,0.00,0.00,1,0
6.500,0,0.00,0.00,7714327,1273885.35,1186854.47,2,0
7.000,32277096,4613165.66,4619836.66,0,0.00,0.00,1,0
7.500,0,0.00,0.00,8904260,1250000.07,1187265.06,2,0
8.000,36886940,4589891.92,4618656.60,0,0.00,0.00,1,0
8.500,0,0.00,0.00,10095379,1140684.44,1187718.37,2,0
9.000,41496784,4584135.80,4617568.92,0,0.00,0.00,1,0
9.500,0,0.00,0.00,11286838,1136512.11,1188112.14,2,0
10.000,46104581,4588965.86,4616682.32,0,0.00,0.00,1,0
10.500,0,0.00,0.00,12479240,1851851.94,1188520.80,2,0
11.000,50714425,4604138.55,4615884.15,0,0.00,0.00,1,0
11.500,0,0.00,0.00,13671136,1127965.79,1188814.31,2,0
12.000,55322222,4595043.55,4615325.97,0,0.00,0.00,1,0
12.500,0,0.00,0.00,14868145,1079136.63,1189469.80,2,0
13.000,59930019,4590921.32,4614667.27,0,0.00,0.00,1,0
13.500,0,0.00,0.00,16065000,1257861.63,1190016.89,2,0
14.000,64535769,4612645.91,4614112.52,0,0.00,0.00,1,0
14.500,0,0.00,0.00,17261360,1851851.16,1190454.38,2,0
15.000,69143566,4583314.67,4613608.46,0,0.00,0.00,1,0
15.500,0,0.00,0.00,18457926,1265822.87,1190848.62,2,0
16.000,73749316,4601137.36,4613118.16,0,0.00,0.00,1,0
16.500,0,0.00,0.00,19654733,561797.74,1191209.77,2,0
17.000,78353019,4582801.62,4612629.41,0,0.00,0.00,1,0
17.500,0,0.00,0.00,20851170,1886792.17,1191508.51,2,0
18.000,82956722,4605692.43,4612144.26,0,0.00,0.00,1,0
18.500,0,0.00,0.00,22048016,637082.64,1191796.98,2,0
19.000,87560425,4607247.36,4611706.14,0,0.00,0.00,1,0
19.500,0,0.00,0.00,23240590,645161.30,1191836.88,2,0
20.000,92166175,4598036.79,4611333.87,0,0.00,0.00,1,0
20.500,0,0.00,0.00,24433101,1183432.05,1191869.71,2,0
21.000,96769878,4570726.81,4610977.21,0,0.00,0.00,1,0
21.500,0,0.00,0.00,25620722,641025.69,1191672.15,2,0
22.000,101373581,4587937.33,4610674.21,0,0.00,0.00,1,0
22.500,0,0.00,0.00,26815839,1257861.63,1191825.22,2,0
23.000,105977284,4612022.35,4610382.37,0,0.00,0.00,1,0
23.500,0,0.00,0.00,28011205,1818182.25,1191975.93,2,0
24.000,110580987,4576653.92,4610075.28,0,0.00,0.00,1,0
24.500,0,0.00,0.00,29206066,1851851.94,1192093.68,2,0
25.000,115182643,4612230.18,4609776.90,0,0.00,0.00,1,0
25.500,0,0.00,0.00,30400750,1140684.34,1192195.17,2,0
26.000,119784299,4613789.53,4609447.52,0,0.00,0.00,1,0
26.500,0,0.00,0.00,31595951,555555.54,1192308.67,2,0
27.000,124385955,4597004.20,4609183.89,0,0.00,0.00,1,0
27.500,0,0.00,0.00,32789242,1102941.22,1192344.35,2,0
28.000,128989658,4598449.96,4608959.99,0,0.00,0.00,1,0
28.500,0,0.00,0.00,33982344,1242236.00,1192370.94,2,0
