time,txpackets,txpacketrateavg,txpacketrate,rxpackets,rxpacketrateavg,rxpacketrate,core,port
1.000,15725054,15760702.18,15817370.18,0,0.00,0.00,1,0
1.500,0,0.00,0.00,3994474,352112.68,2663095.40,2,0
2.000,31531988,15831399.85,15812964.51,0,0.00,0.00,1,0
2.500,0,0.00,0.00,6678699,621118.00,2671550.01,2,0
3.000,47334828,15843653.25,15809105.07,0,0.00,0.00,1,0
3.500,0,0.00,0.00,9363537,4411764.89,2675347.45,2,0
4.000,63133574,15744942.69,15806454.01,0,0.00,0.00,1,0
4.500,0,0.00,0.00,12037506,3391813.03,2675041.20,2,0
5.000,78928226,15724381.62,15804355.47,0,0.00,0.00,1,0
5.500,0,0.00,0.00,14711283,4615384.59,2674811.02,2,0
6.000,94724925,15803288.81,15803169.56,0,0.00,0.00,1,0
6.500,0,0.00,0.00,17385345,386100.38,2674695.17,2,0
7.000,110519577,15857153.93,15801682.27,0,0.00,0.00,1,0
7.500,0,0.00,0.00,20068115,1886792.57,2675772.52,2,0
8.000,126306041,15748576.70,15799849.83,0,0.00,0.00,1,0
8.500,0,0.00,0.00,22751443,1829268.30,2676661.40,2,0
9.000,142092505,15764343.48,15798438.37,0,0.00,0.00,1,0
9.500,0,0.00,0.00,25436736,2941176.50,2677569.70,2,0
10.000,157883063,15788661.78,15797573.93,0,0.00,0.00,1,0
10.500,0,0.00,0.00,28120983,1136363.64,2678205.87,2,0
11.000,173669527,15842469.33,15796505.94,0,0.00,0.00,1,0
11.500,0,0.00,0.00,30793647,6060605.95,2677724.03,2,0
12.000,189453944,15847332.97,15795661.46,0,0.00,0.00,1,0
12.500,0,0.00,0.00,33467679,1851851.94,2677428.69,2,0
13.000,205244502,15634308.41,15795214.75,0,0.00,0.00,1,0
13.500,0,0.00,0.00,36135370,2234636.87,2676707.37,2,0
14.000,221030966,15774061.80,15794529.79,0,0.00,0.00,1,0
14.500,0,0.00,0.00,38811519,9210525.90,2676668.75,2,0
15.000,236819477,15705079.02,15794145.95,0,0.00,0.00,1,0
15.500,0,0.00,0.00,41484677,4301075.27,2676442.27,2,0
16.000,252605941,15803288.81,15793650.39,0,0.00,0.00,1,0
16.500,0,0.00,0.00,44154921,1423487.57,2676066.35,2,0
17.000,268388311,15627147.11,15793078.62,0,0.00,0.00,1,0
17.500,0,0.00,0.00,46825399,2941176.50,2675747.29,2,0
18.000,284178869,15814276.89,15792885.32,0,0.00,0.00,1,0
18.500,0,0.00,0.00,49494683,1258134.51,2675397.96,2,0
19.000,299965333,15645062.67,15792538.77,0,0.00,0.00,1,0
19.500,0,0.00,0.00,52161512,1212121.21,2674958.48,2,0
20.000,315753844,15846106.21,15792338.72,0,0.00,0.00,1,0
20.500,0,0.00,0.00,54831730,4001840.01,2674727.29,2,0
21.000,331544402,15770416.02,15792237.58,0,0.00,0.00,1,0
21.500,0,0.00,0.00,57501082,4109588.98,2674477.27,2,0
22.000,347332913,15842427.06,15792055.28,0,0.00,0.00,1,0
22.500,0,0.00,0.00,60175998,1886792.44,2674496.70,2,0
23.000,363117330,15804508.95,15791768.17,0,0.00,0.00,1,0
23.500,0,0.00,0.00,62843531,7500000.09,2674200.37,2,0
24.000,378901747,15752212.39,15791436.19,0,0.00,0.00,1,0
24.500,0,0.00,0.00,65519659,1818181.82,2674279.00,2,0
25.000,394688211,15705079.02,15791212.16,0,0.00,0.00,1,0
25.500,0,0.00,0.00,68193652,1886792.37,2674267.89,2,0
26.000,410474675,15787444.09,15791063.31,0,0.00,0.00,1,0
26.500,0,0.00,0.00,70868023,1197604.78,2674271.63,2,0
27.000,426261139,15747365.18,15790894.81,0,0.00,0.00,1,0
27.500,0,0.00,0.00,73545739,1242236.00,2674397.03,2,0
28.000,442051697,15785051.23,15790895.42,0,0.00,0.00,1,0
28.500,0,0.00,0.00,76222753,380278.00,2674488.80,2,0
29.000,457836114,15771631.10,15790688.67,0,0.00,0.00,1,0
29.500,0,0.00,0.00,78898918,5076142.21,2674545.63,2,0
30.000,473622578,15728006.15,15790517.78,0,0.00,0.00,1,0
30.500,0,0.00,0.00,81571472,214592.27,2674480.35,2,0
