time,txpackets,txpacketrateavg,txpacketrate,rxpackets,rxpacketrateavg,rxpacketrate,core,port
1.000,4575045,4648891.72,4637244.78,0,0.00,0.00,1,0
1.500,0,0.00,0.00,1783147,1249999.99,1188974.04,2,0
2.000,9203312,4622332.62,4632742.84,0,0.00,0.00,1,0
2.500,0,0.00,0.00,2982698,1851851.94,1193205.95,2,0
3.000,13827485,4624525.57,4629866.51,0,0.00,0.00,1,0
3.500,0,0.00,0.00,4182269,595238.09,1195024.44,2,0
4.000,18447564,4624003.25,4627229.44,0,0.00,0.00,1,0
4.500,0,0.00,0.00,5381840,1282051.29,1196034.65,2,0
5.000,23063549,4589583.19,4624969.47,0,0.00,0.00,1,0
5.500,0,0.00,0.00,6581384,641167.37,1196673.00,2,0
6.000,27677487,4619828.93,4623208.45,0,0.00,0.00,1,0
6.500,0,0.00,0.00,7780943,645161.30,1197116.89,2,0
7.000,32289378,4634052.48,4621680.90,0,0.00,0.00,1,0
7.500,0,0.00,0.00,8980514,641025.62,1197444.06,2,0
8.000,36903316,4615662.13,4620614.74,0,0.00,0.00,1,0
8.500,0,0.00,0.00,10180081,645161.30,1197693.84,2,0
9.000,41515207,4602068.35,4619606.15,0,0.00,0.00,1,0
9.500,0,0.00,0.00,11379626,641025.62,1197888.69,2,0
10.000,46127098,4597830.24,4618855.72,0,0.00,0.00,1,0
10.500,0,0.00,0.00,12579195,636942.68,1198048.84,2,0
11.000,50738989,4618473.90,4618245.68,0,0.00,0.00,1,0
11.500,0,0.00,0.00,13778766,636942.68,1198181.09,2,0
12.000,55350880,4649102.88,4617748.39,0,0.00,0.00,1,0
12.500,0,0.00,0.00,14978285,636942.68,1198288.20,2,0
13.000,59960724,4614621.61,4617151.95,0,0.00,0.00,1,0
13.500,0,0.00,0.00,16177858,1079136.70,1198383.24,2,0
14.000,64570568,4621915.15,4616663.96,0,0.00,0.00,1,0
14.500,0,0.00,0.00,17377427,1266099.09,1198465.09,2,0
15.000,69180412,4599586.55,4616173.70,0,0.00,0.00,1,0
15.500,0,0.00,0.00,18576995,641025.62,1198536.27,2,0
16.000,73790256,4623794.36,4615765.30,0,0.00,0.00,1,0
16.500,0,0.00,0.00,19776564,645161.30,1198598.91,2,0
17.000,78400100,4611710.64,4615385.80,0,0.00,0.00,1,0
17.500,0,0.00,0.00,20976137,1190476.17,1198654.50,2,0
18.000,83009944,4631326.50,4615053.37,0,0.00,0.00,1,0
18.500,0,0.00,0.00,22175680,632911.39,1198702.52,2,0
19.000,87617741,4597520.44,4614670.87,0,0.00,0.00,1,0
19.500,0,0.00,0.00,23375253,1107151.97,1198747.11,2,0
20.000,92223491,4607973.35,4614224.62,0,0.00,0.00,1,0
20.500,0,0.00,0.00,24574821,641025.65,1198787.25,2,0
21.000,96827194,4605174.35,4613766.24,0,0.00,0.00,1,0
21.500,0,0.00,0.00,25774391,760555.99,1198823.65,2,0
22.000,101432944,4642986.75,4613352.21,0,0.00,0.00,1,0
22.500,0,0.00,0.00,26973960,649350.66,1198856.81,2,0
23.000,106036647,4594837.26,4612944.02,0,0.00,0.00,1,0
23.500,0,0.00,0.00,28173531,2777777.77,1198887.18,2,0
24.000,110640350,4607973.35,4612602.56,0,0.00,0.00,1,0
24.500,0,0.00,0.00,29373094,653594.76,1198914.74,2,0
25.000,115246100,4595559.35,4612304.35,0,0.00,0.00,1,0
25.500,0,0.00,0.00,30572653,645161.30,1198940.03,2,0
26.000,119849803,4614933.72,4611956.49,0,0.00,0.00,1,0
26.500,0,0.00,0.00,31772208,649350.66,1198963.22,2,0
27.000,124453506,4636046.56,4611678.71,0,0.00,0.00,1,0
27.500,0,0.00,0.00,32971779,645161.30,1198985.30,2,0
28.000,129059256,4633842.67,4611434.15,0,0.00,0.00,1,0
28.500,0,0.00,0.00,34171346,641025.65,1199005.72,2,0
29.000,133662959,4596178.46,4611222.39,0,0.00,0.00,1,0
29.500,0,0.00,0.00,35370907,1273885.35,1199024.58,2,0
30.000,138268709,4587012.06,4611010.50,0,0.00,0.00,1,0
30.500,0,0.00,0.00,36570462,641167.37,1199041.97,2,0
31.000,142872412,4618578.10,4610799.89,0,0.00,0.00,1,0
31.500,0,0.00,0.00,37770030,1127819.55,1199058.65,2,0
32.000,147478162,4580545.55,4610603.07,0,0.00,0.00,1,0
32.500,0,0.00,0.00,38969591,1785714.32,1199074.12,2,0
33.000,152081865,4628813.06,4610387.80,0,0.00,0.00,1,0
33.500,0,0.00,0.00,40169162,574826.55,1199088.92,2,0
34.000,156685568,4610464.20,4610204.72,0,0.00,0.00,1,0
34.500,0,0.00,0.00,41368725,1818181.82,1199102.68,2,0
35.000,161289271,4588657.25,4610001.52,0,0.00,0.00,1,0
35.500,0,0.00,0.00,42568286,1851851.75,1199115.60,2,0
36.000,165890927,4584751.84,4609783.18,0,0.00,0.00,1,0
36.500,0,0.00,0.00,43767850,760456.28,1199127.85,2,0
37.000,170492583,4624630.05,4609546.77,0,0.00,0.00,1,0
37.500,0,0.00,0.00,44967041,649350.64,1199129.54,2,0
38.000,175092192,4608180.82,4609330.68,0,0.00,0.00,1,0
38.500,0,0.00,0.00,46166611,645304.85,1199140.99,2,0
39.000,179693848,4607039.97,4609131.77,0,0.00,0.00,1,0
39.500,0,0.00,0.00,47366181,3448276.17,1199151.89,2,0
