time,txpackets,txpacketrateavg,txpacketrate,rxpackets,rxpacketrateavg,rxpacketrate,core,port
1.000,8648575,8732562.60,8711693.05,0,0.00,0.00,1,0
1.500,0,0.00,0.00,3513261,4999999.82,2342282.68,2,0
2.000,17325808,8652098.57,8694739.40,0,0.00,0.00,1,0
2.500,0,0.00,0.00,5867298,5479451.97,2346984.47,2,0
3.000,25986665,8641506.25,8683484.97,0,0.00,0.00,1,0
3.500,0,0.00,0.00,8220974,1111111.14,2348896.10,2,0
4.000,34643428,8586769.58,8676628.31,0,0.00,0.00,1,0
4.500,0,0.00,0.00,10575019,2285714.25,2350040.42,2,0
5.000,43298144,8693251.79,8672297.12,0,0.00,0.00,1,0
5.500,0,0.00,0.00,12927047,3529411.80,2350401.92,2,0
6.000,51952860,8642600.80,8669139.51,0,0.00,0.00,1,0
6.500,0,0.00,0.00,15281093,3763440.87,2350961.97,2,0
7.000,60603482,8645520.97,8666629.57,0,0.00,0.00,1,0
7.500,0,0.00,0.00,17635137,2285714.40,2351373.01,2,0
8.000,69254104,8629120.65,8664657.00,0,0.00,0.00,1,0
8.500,0,0.00,0.00,19989178,624999.99,2351687.02,2,0
9.000,77902679,8629484.42,8662909.08,0,0.00,0.00,1,0
9.500,0,0.00,0.00,22343224,3571428.64,2351935.55,2,0
10.000,86551254,8625484.58,8661417.41,0,0.00,0.00,1,0
10.500,0,0.00,0.00,24697269,3208556.14,2352136.32,2,0
11.000,95199829,8677037.85,8660163.98,0,0.00,0.00,1,0
11.500,0,0.00,0.00,27051312,1265822.78,2352302.03,2,0
12.000,103846357,8651001.61,8659099.72,0,0.00,0.00,1,0
12.500,0,0.00,0.00,29405357,1773049.67,2352441.47,2,0
13.000,112492885,8608436.01,8658199.15,0,0.00,0.00,1,0
13.500,0,0.00,0.00,31759400,386100.38,2352559.95,2,0
14.000,121141460,8610970.89,8657399.94,0,0.00,0.00,1,0
14.500,0,0.00,0.00,34113444,1818181.88,2352662.62,2,0
15.000,129787988,8632759.79,8656682.55,0,0.00,0.00,1,0
15.500,0,0.00,0.00,36467488,1764705.90,2352751.75,2,0
16.000,138434516,8680717.53,8656035.40,0,0.00,0.00,1,0
16.500,0,0.00,0.00,38821538,4504504.62,2352830.19,2,0
17.000,147081044,8675934.56,8655532.67,0,0.00,0.00,1,0
17.500,0,0.00,0.00,41175362,4838709.39,2352887.17,2,0
18.000,155729619,8622577.93,8655151.97,0,0.00,0.00,1,0
18.500,0,0.00,0.00,43529407,2818270.12,2352949.71,2,0
19.000,164378194,8649539.42,8654756.44,0,0.00,0.00,1,0
19.500,0,0.00,0.00,45883442,276243.10,2353005.44,2,0
20.000,173024722,8642965.72,8654361.41,0,0.00,0.00,1,0
20.500,0,0.00,0.00,48237493,277008.32,2353056.10,2,0
21.000,181669203,8621125.33,8653947.26,0,0.00,0.00,1,0
21.500,0,0.00,0.00,50591536,2381441.21,2353102.25,2,0
22.000,190315731,8610608.67,8653615.60,0,0.00,0.00,1,0
22.500,0,0.00,0.00,52945583,3571428.64,2353144.30,2,0
23.000,198962259,8622577.93,8653264.12,0,0.00,0.00,1,0
23.500,0,0.00,0.00,55299624,3448275.83,2353182.43,2,0
24.000,207608787,8595783.99,8652999.56,0,0.00,0.00,1,0
24.500,0,0.00,0.00,57653668,1851851.94,2353217.60,2,0
25.000,216255315,8670422.30,8652705.08,0,0.00,0.00,1,0
25.500,0,0.00,0.00,60007711,3571428.64,2353249.99,2,0
26.000,224899796,8677773.54,8652443.19,0,0.00,0.00,1,0
26.500,0,0.00,0.00,62361647,387596.90,2353275.77,2,0
27.000,233546324,8678877.30,8652180.30,0,0.00,0.00,1,0
27.500,0,0.00,0.00,64715691,1886792.57,2353303.82,2,0
28.000,242192852,8593258.05,8651959.54,0,0.00,0.00,1,0
28.500,0,0.00,0.00,67069736,701754.39,2353329.66,2,0
29.000,250839380,8579212.07,8651806.87,0,0.00,0.00,1,0
29.500,0,0.00,0.00,69423778,645161.30,2353353.98,2,0
30.000,259485908,8672993.81,8651618.94,0,0.00,0.00,1,0
30.500,0,0.00,0.00,71777825,4651162.79,2353376.67,2,0
31.000,268132436,8672258.94,8651464.89,0,0.00,0.00,1,0
31.500,0,0.00,0.00,74131870,4347826.22,2353397.88,2,0
32.000,276778964,8687348.81,8651324.51,0,0.00,0.00,1,0
32.500,0,0.00,0.00,76485913,2777777.77,2353417.75,2,0
33.000,285423445,8706562.88,8651118.34,0,0.00,0.00,1,0
33.500,0,0.00,0.00,78839958,3389830.43,2353436.45,2,0
34.000,294072020,8626938.64,8650996.81,0,0.00,0.00,1,0
34.500,0,0.00,0.00,81194003,1182033.11,2353453.95,2,0
35.000,302716501,8616770.50,8650816.51,0,0.00,0.00,1,0
35.500,0,0.00,0.00,83548049,1724137.92,2353470.69,2,0
36.000,311363029,8632395.73,8650695.07,0,0.00,0.00,1,0
36.500,0,0.00,0.00,85902089,2234636.94,2353486.35,2,0
37.000,320007510,8601924.61,8650534.01,0,0.00,0.00,1,0
37.500,0,0.00,0.00,88256136,2517985.67,2353501.31,2,0
38.000,328651991,8631303.76,8650398.58,0,0.00,0.00,1,0
38.500,0,0.00,0.00,90610179,1132075.50,2353515.32,2,0
39.000,337300566,8596144.96,8650337.56,0,0.00,0.00,1,0
39.500,0,0.00,0.00,92963141,3448275.83,2353501.38,2,0
40.000,345947094,8607350.09,8650253.75,0,0.00,0.00,1,0
