time,txpackets,txpacketrateavg,txpacketrate,rxpackets,rxpacketrateavg,rxpacketrate,core,port
1.000,8798006,8901548.10,8863118.64,0,0.00,0.00,1,0
1.500,0,0.00,0.00,2260024,3706070.36,1506755.59,2,0
2.000,17636952,8843478.64,8851449.06,0,0.00,0.00,1,0
2.500,0,0.00,0.00,3786971,1219512.20,1514832.65,2,0
3.000,26463616,8902709.52,8843227.30,0,0.00,0.00,1,0
3.500,0,0.00,0.00,5314274,384615.38,1518395.01,2,0
4.000,35286186,8853806.23,8838044.96,0,0.00,0.00,1,0
4.500,0,0.00,0.00,6844165,2409638.62,1520949.90,2,0
5.000,44108756,8846536.15,8834929.36,0,0.00,0.00,1,0
5.500,0,0.00,0.00,8372103,1219512.20,1522220.63,2,0
6.000,52929279,8821374.70,8832558.17,0,0.00,0.00,1,0
6.500,0,0.00,0.00,9900928,641025.65,1523236.47,2,0
7.000,61747755,8819094.39,8830597.66,0,0.00,0.00,1,0
7.500,0,0.00,0.00,11421025,384615.38,1522818.01,2,0
8.000,70568278,8793710.80,8829215.63,0,0.00,0.00,1,0
8.500,0,0.00,0.00,12948143,1785714.32,1523324.02,2,0
9.000,79382660,8768097.32,8827720.63,0,0.00,0.00,1,0
9.500,0,0.00,0.00,14475794,549450.55,1523779.04,2,0
10.000,88197042,8829745.93,8826257.63,0,0.00,0.00,1,0
10.500,0,0.00,0.00,16002850,1273885.35,1524091.45,2,0
11.000,97009377,8797868.23,8824947.85,0,0.00,0.00,1,0
11.500,0,0.00,0.00,17528234,1083032.48,1524203.66,2,0
12.000,105819665,8821754.87,8823872.76,0,0.00,0.00,1,0
12.500,0,0.00,0.00,19055604,632911.39,1524457.21,2,0
13.000,114632000,8906970.67,8822858.70,0,0.00,0.00,1,0
13.500,0,0.00,0.00,20582574,1515151.49,1524643.36,2,0
14.000,123440241,8835081.36,8821914.91,0,0.00,0.00,1,0
14.500,0,0.00,0.00,22109048,1886792.57,1524769.60,2,0
15.000,132248482,8778625.95,8820995.25,0,0.00,0.00,1,0
15.500,0,0.00,0.00,23635932,1587301.62,1524905.98,2,0
16.000,141056723,8830507.74,8820199.38,0,0.00,0.00,1,0
16.500,0,0.00,0.00,25163496,1785714.14,1525067.10,2,0
17.000,149867011,8799002.75,8819522.10,0,0.00,0.00,1,0
17.500,0,0.00,0.00,26683339,2247190.95,1524768.51,2,0
18.000,158677299,8833937.51,8819052.86,0,0.00,0.00,1,0
18.500,0,0.00,0.00,28207273,1249999.99,1524723.46,2,0
19.000,167485540,8866077.62,8818514.28,0,0.00,0.00,1,0
19.500,0,0.00,0.00,29733146,1818181.69,1524782.43,2,0
20.000,176293781,8786539.04,8817995.29,0,0.00,0.00,1,0
20.500,0,0.00,0.00,31258631,1481481.49,1524816.66,2,0
21.000,185099975,8805058.50,8817452.53,0,0.00,0.00,1,0
21.500,0,0.00,0.00,32783461,2380952.35,1524817.21,2,0
22.000,193908216,8797490.11,8816957.62,0,0.00,0.00,1,0
22.500,0,0.00,0.00,34308156,2083333.33,1524811.84,2,0
23.000,202714410,8806573.74,8816506.78,0,0.00,0.00,1,0
23.500,0,0.00,0.00,35833898,2209944.73,1524851.37,2,0
24.000,211520604,8821754.87,8816124.31,0,0.00,0.00,1,0
24.500,0,0.00,0.00,37359589,558659.22,1524885.67,2,0
25.000,220328845,8771478.77,8815774.04,0,0.00,0.00,1,0
25.500,0,0.00,0.00,38885449,632911.39,1524923.90,2,0
26.000,229137086,8742259.24,8815455.13,0,0.00,0.00,1,0
26.500,0,0.00,0.00,40411145,384615.38,1524952.99,2,0
27.000,237943280,8830126.82,8815163.98,0,0.00,0.00,1,0
27.500,0,0.00,0.00,41937429,3333333.22,1525001.47,2,0
28.000,246753568,8845771.58,8814949.15,0,0.00,0.00,1,0
28.500,0,0.00,0.00,43457372,682593.86,1524823.93,2,0
29.000,255561809,8786161.90,8814722.05,0,0.00,0.00,1,0
29.500,0,0.00,0.00,44983388,636942.68,1524864.32,2,0
30.000,264370050,8757593.91,8814509.08,0,0.00,0.00,1,0
30.500,0,0.00,0.00,46508809,1818181.88,1524882.62,2,0
31.000,273178291,8799380.99,8814295.93,0,0.00,0.00,1,0
31.500,0,0.00,0.00,48034940,760456.26,1524922.21,2,0
32.000,281984485,8795600.05,8814078.30,0,0.00,0.00,1,0
32.500,0,0.00,0.00,49560247,1724137.92,1524934.08,2,0
33.000,290792726,8775615.19,8813866.04,0,0.00,0.00,1,0
33.500,0,0.00,0.00,51084942,843881.86,1524926.84,2,0
34.000,299598920,8837383.10,8813668.48,0,0.00,0.00,1,0
34.500,0,0.00,0.00,52609575,1754385.97,1524918.42,2,0
35.000,308407161,8834331.91,8813496.58,0,0.00,0.00,1,0
35.500,0,0.00,0.00,54134475,386100.38,1524917.85,2,0
36.000,317215402,8793710.80,8813342.51,0,0.00,0.00,1,0
36.500,0,0.00,0.00,55660178,1754385.97,1524939.43,2,0
37.000,326021596,8869535.08,8813153.23,0,0.00,0.00,1,0
37.500,0,0.00,0.00,57186527,1818181.82,1524977.01,2,0
38.000,334827790,8833556.29,8813010.53,0,0.00,0.00,1,0
38.500,0,0.00,0.00,58708722,149925.04,1524904.52,2,0
39.000,343636031,8801651.12,8812872.49,0,0.00,0.00,1,0
39.500,0,0.00,0.00,60231437,1119547.04,1524849.31,2,0
40.000,352444272,8874149.22,8812734.33,0,0.00,0.00,1,0
40.500,0,0.00,0.00,61761101,1127819.55,1524968.15,2,0
41.000,361248419,8766595.29,8812550.68,0,0.00,0.00,1,0
41.500,0,0.00,0.00,63289793,1639344.29,1525057.89,2,0
42.000,370054613,8782769.13,8812370.65,0,0.00,0.00,1,0
42.500,0,0.00,0.00,64819705,1786814.53,1525172.14,2,0
43.000,378858760,8857637.39,8812199.83,0,0.00,0.00,1,0
43.500,0,0.00,0.00,66349524,1503759.39,1525278.89,2,0
44.000,387664954,8776367.69,8812052.46,0,0.00,0.00,1,0
44.500,0,0.00,0.00,67874704,624999.99,1525276.71,2,0
45.000,396471148,8822515.30,8811913.42,0,0.00,0.00,1,0
45.500,0,0.00,0.00,69401377,3225806.46,1525307.39,2,0
46.000,405275295,8798246.37,8811781.66,0,0.00,0.00,1,0
46.500,0,0.00,0.00,70927571,1807228.97,1525326.48,2,0
47.000,414081489,8761717.24,8811660.34,0,0.00,0.00,1,0
47.500,0,0.00,0.00,72454190,1724137.92,1525353.70,2,0
48.000,422889730,8849595.78,8811563.27,0,0.00,0.00,1,0
48.500,0,0.00,0.00,73975408,1190476.21,1525268.40,2,0
49.000,431697971,8804301.07,8811505.04,0,0.00,0.00,1,0
49.500,0,0.00,0.00,75502905,5405405.27,1525313.46,2,0
50.000,440504165,8779755.52,8811414.74,0,0.00,0.00,1,0
50.500,0,0.00,0.00,77029788,2325581.40,1525344.50,2,0
51.000,449312406,8803543.78,8811320.53,0,0.00,0.00,1,0
51.500,0,0.00,0.00,78557369,2985074.79,1525387.96,2,0
52.000,458116553,8820234.40,8811210.13,0,0.00,0.00,1,0
52.500,0,0.00,0.00,80085553,633049.57,1525441.19,2,0
53.000,466922747,8872226.08,8811089.33,0,0.00,0.00,1,0
53.500,0,0.00,0.00,81614024,1818181.69,1525497.86,2,0
54.000,475726894,8803165.18,8810962.94,0,0.00,0.00,1,0
54.500,0,0.00,0.00,83141389,2298850.63,1525532.11,2,0
55.000,484531041,8907358.25,8810853.33,0,0.00,0.00,1,0
55.500,0,0.00,0.00,84669002,625134.71,1525569.60,2,0
56.000,493335188,8796355.98,8810731.49,0,0.00,0.00,1,0
56.500,0,0.00,0.00,86197651,1257861.63,1525624.11,2,0
57.000,502139335,8792199.98,8810626.57,0,0.00,0.00,1,0
57.500,0,0.00,0.00,87725638,3571428.64,1525665.20,2,0
58.000,510945529,8789179.91,8810521.90,0,0.00,0.00,1,0
58.500,0,0.00,0.00,89246886,1123595.48,1525589.69,2,0
59.000,519749676,8842332.61,8810428.76,0,0.00,0.00,1,0
59.500,0,0.00,0.00,90775538,92081.03,1525641.12,2,0
60.000,528555870,8810364.12,8810354.73,0,0.00,0.00,1,0
