time,txpackets,txpacketrateavg,txpacketrate,rxpackets,rxpacketrateavg,rxpacketrate,core,port
1.000,16042339,16188216.69,16078446.69,0,0.00,0.00,1,0
1.500,0,0.00,0.00,4033256,5333333.35,2688962.67,2,0
2.000,32127665,15911387.49,16081934.81,0,0.00,0.00,1,0
2.500,0,0.00,0.00,6744682,3773584.95,2697948.36,2,0
3.000,48212991,16120648.92,16082754.94,0,0.00,0.00,1,0
3.500,0,0.00,0.00,9457371,3450327.23,2702159.86,2,0
4.000,64296270,15947335.62,16082903.53,0,0.00,0.00,1,0
4.500,0,0.00,0.00,12169532,1714285.69,2704381.78,2,0
5.000,80379549,16067503.92,16083184.64,0,0.00,0.00,1,0
5.500,0,0.00,0.00,14879833,2447552.45,2705458.26,2,0
6.000,96466922,15862068.97,16083593.91,0,0.00,0.00,1,0
6.500,0,0.00,0.00,17596044,1273885.35,2707112.88,2,0
7.000,112552248,16153724.75,16083951.87,0,0.00,0.00,1,0
7.500,0,0.00,0.00,20312908,1176470.58,2708413.08,2,0
8.000,128637574,16230574.06,16084112.18,0,0.00,0.00,1,0
8.500,0,0.00,0.00,23032446,1127819.56,2709721.18,2,0
9.000,144716759,16003439.92,16083555.88,0,0.00,0.00,1,0
9.500,0,0.00,0.00,25742329,3703703.72,2709738.86,2,0
10.000,160795944,16085179.95,16083088.60,0,0.00,0.00,1,0
10.500,0,0.00,0.00,28461410,1365187.72,2710628.51,2,0
11.000,176877176,16129540.62,16083061.75,0,0.00,0.00,1,0
11.500,0,0.00,0.00,31180763,277777.78,2711386.74,2,0
12.000,192962502,16158825.39,16083202.68,0,0.00,0.00,1,0
12.500,0,0.00,0.00,33901591,609756.09,2712142.19,2,0
13.000,209047828,16064981.95,16083318.56,0,0.00,0.00,1,0
13.500,0,0.00,0.00,36620186,5970149.08,2712620.37,2,0
14.000,225135201,16153724.75,16083581.95,0,0.00,0.00,1,0
14.500,0,0.00,0.00,39338596,588235.29,2713019.47,2,0
15.000,241222574,16102894.90,16083880.53,0,0.00,0.00,1,0
15.500,0,0.00,0.00,42057543,2857142.91,2713402.14,2,0
16.000,257311994,16075074.61,16084173.31,0,0.00,0.00,1,0
16.500,0,0.00,0.00,44777631,5446474.31,2713807.33,2,0
17.000,273399367,16091502.24,16084417.34,0,0.00,0.00,1,0
17.500,0,0.00,0.00,47498936,2941176.47,2714235.71,2,0
18.000,289480599,15989689.11,16084244.87,0,0.00,0.00,1,0
18.500,0,0.00,0.00,50219867,3626943.01,2714597.66,2,0
19.000,305555690,16096563.66,16083756.64,0,0.00,0.00,1,0
19.500,0,0.00,0.00,52939471,4975124.37,2714854.34,2,0
20.000,321632828,16116841.19,16083460.09,0,0.00,0.00,1,0
20.500,0,0.00,0.00,55653291,636942.68,2714803.91,2,0
21.000,337716107,16071288.37,16083377.10,0,0.00,0.00,1,0
21.500,0,0.00,0.00,58374860,1257861.63,2715118.50,2,0
22.000,353803480,16118110.24,16083553.14,0,0.00,0.00,1,0
22.500,0,0.00,0.00,61092488,4761904.78,2715230.02,2,0
23.000,369890853,15969730.06,16083756.09,0,0.00,0.00,1,0
23.500,0,0.00,0.00,63812761,2424749.14,2715444.71,2,0
24.000,385974132,16036036.04,16083735.04,0,0.00,0.00,1,0
24.500,0,0.00,0.00,66532072,373134.33,2715602.55,2,0
25.000,402059458,16059940.38,16083803.48,0,0.00,0.00,1,0
25.500,0,0.00,0.00,69250787,1136363.64,2715724.60,2,0
26.000,418144784,16238299.22,16083868.52,0,0.00,0.00,1,0
26.500,0,0.00,0.00,71971428,1863354.01,2715910.06,2,0
27.000,434228063,15889156.25,16083817.59,0,0.00,0.00,1,0
27.500,0,0.00,0.00,74688411,591715.97,2715949.04,2,0
28.000,450315436,16046092.34,16083975.01,0,0.00,0.00,1,0
28.500,0,0.00,0.00,77407349,543478.26,2716053.91,2,0
29.000,466390527,16114303.71,16083684.86,0,0.00,0.00,1,0
29.500,0,0.00,0.00,80124585,1744186.05,2716093.94,2,0
30.000,482471759,16134626.00,16083583.92,0,0.00,0.00,1,0
30.500,0,0.00,0.00,82832020,4411764.71,2715810.13,2,0
31.000,498557085,16047350.27,16083623.10,0,0.00,0.00,1,0
31.500,0,0.00,0.00,85543623,4712041.86,2715676.61,2,0
32.000,514630129,15994686.67,16083283.47,0,0.00,0.00,1,0
32.500,0,0.00,0.00,88255029,1183431.97,2715545.18,2,0
33.000,530711361,16076337.08,16083249.65,0,0.00,0.00,1,0
33.500,0,0.00,0.00,90967207,3125000.02,2715444.62,2,0
34.000,546798734,16104161.75,16083367.83,0,0.00,0.00,1,0
34.500,0,0.00,0.00,93679159,645161.29,2715343.36,2,0
35.000,562884060,16014708.18,16083435.45,0,0.00,0.00,1,0
35.500,0,0.00,0.00,96392995,637082.60,2715300.90,2,0
36.000,578963245,16058680.47,16083313.03,0,0.00,0.00,1,0
36.500,0,0.00,0.00,99108106,2127659.58,2715295.70,2,0
37.000,595046524,16037292.38,16083324.12,0,0.00,0.00,1,0
37.500,0,0.00,0.00,101821612,2808988.78,2715248.03,2,0
38.000,611129803,16075074.61,16083310.81,0,0.00,0.00,1,0
38.500,0,0.00,0.00,104535088,1818181.79,2715202.01,2,0
39.000,627208988,16219000.08,16083185.31,0,0.00,0.00,1,0
39.500,0,0.00,0.00,107243233,1666666.69,2715023.36,2,0
40.000,643296361,16059940.37,16083289.07,0,0.00,0.00,1,0
40.500,0,0.00,0.00,109948252,1819322.47,2714776.36,2,0
41.000,659383734,16130811.66,16083392.05,0,0.00,0.00,1,0
41.500,0,0.00,0.00,112661454,6349206.18,2714738.40,2,0
42.000,675460872,16206159.45,16083272.93,0,0.00,0.00,1,0
42.500,0,0.00,0.00,115374033,1785714.23,2714687.61,2,0
43.000,691540057,16052383.94,16083154.94,0,0.00,0.00,1,0
43.500,0,0.00,0.00,118088306,6493506.38,2714678.07,2,0
44.000,707619242,16095298.00,16083086.47,0,0.00,0.00,1,0
44.500,0,0.00,0.00,120801963,1546529.20,2714654.91,2,0
45.000,723696380,16073812.33,16082913.90,0,0.00,0.00,1,0
45.500,0,0.00,0.00,123514227,1886792.37,2714602.58,2,0
46.000,739783753,16162652.98,16083026.40,0,0.00,0.00,1,0
46.500,0,0.00,0.00,126227866,649350.65,2714581.81,2,0
47.000,755860891,16025992.33,16082905.96,0,0.00,0.00,1,0
