combined,algoritmo,packet_size,hook_ebpf,var_ip,timeout,rx_packets,rx_packet_rate_avg,rx_packet_rate,latencymean
2,for_0_a_800,512,xdpgeneric,0.0.0.255,60,33814373,215982.72,568309.49,-73.0665061793
4,for_0_a_800,128,xdpgeneric,0.0.0.255,60,73908595,1785714.14,1242162.99,-33.4225281634
1,for_0_a_800,128,xdpdrv,0.0.0.255,60,28486465,0.0,478764.16,0.0087219317
2,for_0_a_800,128,xdpdrv,0.0.0.255,60,63594690,10900.37,1068819.23,0.0078278823
8,for_0_a_800,256,xdpdrv,0.0.0.255,60,252457364,6496415.28,4242986.29,0.0079161497
2,for_0_a_800,64,xdpgeneric,0.0.0.255,60,33826274,389105.06,568510.68,-219.151794272
1,for_0_a_800,256,xdpgeneric,0.0.0.255,60,17914456,390625.0,301083.69,0.013718043
8,for_0_a_800,128,xdpdrv,0.0.0.255,60,252595783,138664.2,4245312.45,0.0078733282
1,for_0_a_800,128,xdpgeneric,0.0.0.255,60,17944025,178571.43,301580.63,-137.7030742475
4,for_0_a_800,512,xdpgeneric,0.0.0.255,60,73914320,1851851.75,1242259.01,-33.4198135368
2,for_0_a_800,256,xdpgeneric,0.0.0.255,60,33674610,653594.76,565960.54,0.0145810773
8,for_0_a_800,128,xdpgeneric,0.0.0.255,60,145055146,1785714.32,2437904.87,-17.0227195414
4,for_0_a_800,512,xdpdrv,0.0.0.255,60,95857363,1360703.78,1611050.19,0.0104742624
8,for_0_a_800,64,xdpgeneric,0.0.0.255,60,144817648,5633802.63,2433913.33,-51.1789825543
2,for_0_a_800,1024,xdpdrv,0.0.0.255,60,63365825,78308.54,1064973.21,0.0082165693
1,for_0_a_800,1500,xdpgeneric,0.0.0.255,60,17596295,217864.92,295736.44,0.0144154921
2,for_0_a_800,1500,xdpgeneric,0.0.0.255,60,33512420,278551.53,563234.66,0.0150916433
8,for_0_a_800,512,xdpgeneric,0.0.0.255,60,139711632,3448275.83,2348102.57,-17.6852780152
1,for_0_a_800,256,xdpdrv,0.0.0.255,60,28477056,0.0,478605.89,0.0087686179
2,for_0_a_800,128,xdpgeneric,0.0.0.255,60,33603487,595238.09,564766.66,-73.5251886901
4,for_0_a_800,1500,xdpgeneric,0.0.0.255,60,48994607,387596.9,823439.86,0.0015058899
2,for_0_a_800,64,xdpdrv,0.0.0.255,60,63653508,12572.29,1069806.88,0.0077995694
4,for_0_a_800,1500,xdpdrv,0.0.0.255,60,49001303,636942.68,823552.31,0.0071596065
4,for_0_a_800,1024,xdpgeneric,0.0.0.255,60,71303257,617283.94,1198375.58,0.0014373119
1,for_0_a_800,1024,xdpdrv,0.0.0.255,60,28484225,12263.92,478727.46,0.0090789416
1,for_0_a_800,1024,xdpgeneric,0.0.0.255,60,17718175,392156.86,297784.82,0.0141598464
4,for_0_a_800,256,xdpgeneric,0.0.0.255,60,74004165,1786814.71,1243769.08,0.0132795788
8,for_0_a_800,1024,xdpdrv,0.0.0.255,60,71355942,1796407.23,1199261.04,0.001606175
2,for_0_a_12800,256,xdpdrv,0.0.0.255,60,0,0.0,0.0,0.0
4,for_0_a_12800,1024,xdpdrv,0.0.0.255,60,8615680,0.0,144801.4,0.1138662917
4,for_0_a_12800,512,xdpgeneric,0.0.0.255,60,8267712,45871.56,138953.64,-298.7791766682
1,for_0_a_12800,1500,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
2,for_0_a_12800,256,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
1,for_0_a_12800,256,xdpdrv,0.0.0.255,60,0,0.0,0.0,0.0
2,for_0_a_12800,512,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
1,for_0_a_12800,1024,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
1,for_0_a_12800,512,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
2,for_0_a_12800,64,xdpgeneric,0.0.0.255,60,3700520,114025.09,62193.69,-2003.2569655926
1,for_0_a_12800,1024,xdpdrv,0.0.0.255,60,0,0.0,0.0,0.0
2,for_0_a_12800,1500,xdpdrv,0.0.0.255,60,0,0.0,0.0,0.0
2,for_0_a_12800,1024,xdpdrv,0.0.0.255,60,0,0.0,0.0,0.0
1,for_0_a_12800,512,xdpdrv,0.0.0.255,60,0,0.0,0.0,0.0
4,for_0_a_12800,1500,xdpdrv,0.0.0.255,60,8615424,0.0,144797.21,0.114014449
4,for_0_a_12800,256,xdpdrv,0.0.0.255,60,8617287,211097.71,144828.54,0.1135896628
4,for_0_a_12800,1024,xdpgeneric,0.0.0.255,60,8268845,85178.88,138972.34,0.1177100913
1,for_0_a_12800,128,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
1,for_0_a_12800,64,xdpdrv,0.0.0.255,60,0,0.0,0.0,0.0
2,for_0_a_12800,1500,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
4,for_0_a_12800,64,xdpgeneric,0.0.0.255,60,8268459,114416.48,138966.08,-896.4919387789
2,for_0_a_12800,512,xdpdrv,0.0.0.255,60,0,0.0,0.0,0.0
2,for_0_a_12800,64,xdpdrv,0.0.0.255,60,0,0.0,0.0,0.0
1,for_0_a_12800,1500,xdpdrv,0.0.0.255,60,0,0.0,0.0,0.0
4,for_0_a_12800,1500,xdpgeneric,0.0.0.255,60,8266000,216935.96,138924.54,0.1179006596
1,for_0_a_12800,128,xdpdrv,0.0.0.255,60,0,0.0,0.0,0.0
4,for_0_a_12800,256,xdpgeneric,0.0.0.255,60,8267892,217864.92,138956.34,0.1174899867
1,for_0_a_12800,64,xdpgeneric,0.0.0.255,60,1590904,28587.76,26737.9,-4659.8256341862
2,for_0_a_12800,128,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
4,for_0_a_12800,512,xdpdrv,0.0.0.255,60,8618113,0.0,144842.5,0.1136650103
2,for_0_a_12800,1024,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
2,for_0_a_12800,128,xdpdrv,0.0.0.255,60,0,0.0,0.0,0.0
4,for_0_a_12800,64,xdpdrv,0.0.0.255,60,8617091,0.0,144825.21,0.1134917511
4,for_0_a_12800,128,xdpdrv,0.0.0.255,60,8616897,0.0,144821.85,0.1135544486
1,for_0_a_12800,256,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
4,for_0_a_12800,128,xdpgeneric,0.0.0.255,60,8270668,175131.35,139003.04,-298.6725267119
4,for_0_a_100,128,xdpdrv,0.0.0.255,60,503253909,5309734.57,8458060.25,0.0008578669
4,for_0_a_100,1024,xdpdrv,0.0.0.255,60,71357195,624999.99,1199282.12,0.0007037801
1,for_0_a_100,64,xdpgeneric,0.0.0.255,60,47635926,381679.39,800604.79,-155.6247647557
2,for_0_a_100,512,xdpdrv,0.0.0.255,60,140034337,1408450.71,2353523.39,0.0024533399
2,for_0_a_100,256,xdpgeneric,0.0.0.255,60,81017975,632911.39,1361651.6,0.0061587506
4,for_0_a_100,128,xdpgeneric,0.0.0.255,60,155898556,2348993.31,2620147.07,-15.8449303064
4,for_0_a_100,1500,xdpgeneric,0.0.0.255,60,48996875,636942.68,823478.07,0.0009080385
2,for_0_a_100,1500,xdpdrv,0.0.0.255,60,48997053,1190476.21,823481.51,0.0010135444
1,for_0_a_100,1500,xdpdrv,0.0.0.255,60,49005989,649496.09,823631.09,0.0013612723
1,for_0_a_100,512,xdpgeneric,0.0.0.255,60,45878159,523560.21,771062.39,-53.858686202
1,for_0_a_100,1500,xdpgeneric,0.0.0.255,60,44728750,409865.03,751746.0,0.006064282
8,for_0_a_100,1500,xdpgeneric,0.0.0.255,60,49006223,649350.66,823635.03,0.0011225887
2,for_0_a_100,128,xdpdrv,0.0.0.255,60,293809799,11881188.06,4937992.67,0.0018071155
1,for_0_a_100,128,xdpdrv,0.0.0.255,60,149549417,8547008.41,2513445.16,0.0017754269
1,for_0_a_100,1024,xdpdrv,0.0.0.255,60,71352640,1428571.46,1199205.76,0.00373547
1,for_0_a_100,256,xdpgeneric,0.0.0.255,60,46859872,1257861.67,787561.85,0.0053493374
1,for_0_a_100,1024,xdpgeneric,0.0.0.255,60,45263668,1123595.5,760735.52,0.0058299508
1,for_0_a_100,512,xdpdrv,0.0.0.255,60,140016005,1249999.99,2353214.59,0.0019306657
8,for_0_a_100,128,xdpgeneric,0.0.0.255,60,275218816,3391813.03,4625532.15,-8.9718279474
2,for_0_a_100,512,xdpgeneric,0.0.0.255,60,81498036,1785714.32,1369716.71,-30.3158889618
4,for_0_a_100,64,xdpdrv,0.0.0.255,60,540902781,11764705.99,9090827.66,0.0019380252
4,for_0_a_100,256,xdpdrv,0.0.0.255,60,269942314,7777777.5,4536863.05,0.0012492737
1,for_0_a_100,128,xdpgeneric,0.0.0.255,60,46964246,645161.28,789315.99,-52.6132932379
4,for_0_a_100,64,xdpgeneric,0.0.0.255,60,156687789,5172413.75,2633417.52,-47.3080208621
4,for_0_a_100,512,xdpdrv,0.0.0.255,60,140036297,2890749.56,2353554.19,0.0006938439
2,for_0_a_100,64,xdpdrv,0.0.0.255,60,296557764,176678.45,4984170.59,0.0017736263
8,for_0_a_100,256,xdpgeneric,0.0.0.255,60,267790602,10309278.03,4500698.97,0.0040984956
4,for_0_a_100,512,xdpgeneric,0.0.0.255,60,139993882,1818181.88,2352841.4,-17.6514712934
2,for_0_a_100,64,xdpgeneric,0.0.0.255,60,81175142,1169590.65,1364289.91,-91.3220858944
8,for_0_a_100,128,xdpdrv,0.0.0.255,60,503367921,10486891.55,8459976.38,0.0006931069
8,for_0_a_100,64,xdpdrv,0.0.0.255,60,750742869,12463485.93,12617543.68,0.0006358566
2,for_0_a_100,1024,xdpgeneric,0.0.0.255,60,71329725,1226993.88,1198820.36,0.0011514033
8,for_0_a_100,256,xdpdrv,0.0.0.255,60,269946922,10256411.09,4536929.43,0.0010979529
1,for_0_a_100,64,xdpdrv,0.0.0.255,60,150275588,84892.13,2525642.96,0.0017487273
8,for_0_a_100,1500,xdpdrv,0.0.0.255,60,49005477,775193.8,823622.51,0.0020473493
4,for_0_a_100,256,xdpgeneric,0.0.0.255,60,155317927,628930.81,2610388.7,0.0064134438
2,for_0_a_100,128,xdpgeneric,0.0.0.255,60,81099447,1194539.25,1363020.99,-30.4650239695
8,for_0_a_100,1024,xdpdrv,0.0.0.255,60,71355471,1257861.63,1199253.12,0.0012774713
2,for_0_a_100,1024,xdpdrv,0.0.0.255,60,71356542,1075268.79,1199271.08,0.0012360137
8,for_0_a_100,64,xdpgeneric,0.0.0.255,60,279108423,1234567.9,4690903.47,-26.5545707562
1,for_0_a_100,256,xdpdrv,0.0.0.255,60,149601297,5405405.27,2514310.7,0.0018192528
2,for_0_a_100,256,xdpdrv,0.0.0.255,60,269888499,4081632.73,4535947.28,0.0012107913
8,for_0_a_100,512,xdpgeneric,0.0.0.255,60,140034259,3809523.67,2353535.01,-17.646417813
8,for_0_a_100,512,xdpdrv,0.0.0.255,60,140042554,2985074.62,2353659.82,0.0015453154
4,for_0_a_100,1024,xdpgeneric,0.0.0.255,60,71355302,1226993.83,1199253.58,0.0010335819
4,for_0_a_100,1500,xdpdrv,0.0.0.255,60,49006485,384615.38,823639.54,0.000836624
2,for_0_a_100,1500,xdpgeneric,0.0.0.255,60,49000527,284090.9,823539.34,0.0013651842
8,for_0_a_100,1024,xdpgeneric,0.0.0.255,60,71355695,1886792.37,1199256.88,0.0009579304
8,for_0_a_200,1024,xdpgeneric,0.0.0.255,60,71356847,1266099.09,1199276.29,0.0007453735
2,for_0_a_200,256,xdpdrv,0.0.0.255,60,186265626,632911.39,3130518.67,0.0028085324
8,for_0_a_200,256,xdpdrv,0.0.0.255,60,269933439,10416667.04,4536702.24,0.0012315797
1,for_0_a_200,1024,xdpgeneric,0.0.0.255,60,39612352,1219512.2,665754.7,0.006602973
1,for_0_a_200,256,xdpgeneric,0.0.0.255,60,40636022,386100.38,682959.26,0.0061424098
2,for_0_a_200,128,xdpgeneric,0.0.0.255,60,66278913,632911.39,1113936.54,-37.2772931993
2,for_0_a_200,1024,xdpgeneric,0.0.0.255,60,67085659,1785714.14,1127494.98,0.007696708
2,for_0_a_200,1024,xdpdrv,0.0.0.255,60,71354571,1818181.88,1199237.94,0.0029185367
4,for_0_a_200,1500,xdpdrv,0.0.0.255,60,49006285,757674.74,823637.43,0.0010771595
2,for_0_a_200,64,xdpdrv,0.0.0.255,60,187099011,11290322.42,3144525.56,0.0027348245
4,for_0_a_200,512,xdpgeneric,0.0.0.255,60,133757220,5263157.92,2248023.46,-18.4677006942
8,for_0_a_200,1024,xdpdrv,0.0.0.255,60,71356707,1290322.6,1199273.89,0.0014002542
8,for_0_a_200,64,xdpgeneric,0.0.0.255,60,251009237,6352683.42,4218648.13,-29.5272307779
8,for_0_a_200,512,xdpgeneric,0.0.0.255,60,140011838,2214022.1,2353142.99,-17.6491621875
1,for_0_a_200,1500,xdpgeneric,0.0.0.255,60,39286148,649350.66,660272.24,0.0068103897
1,for_0_a_200,1500,xdpdrv,0.0.0.255,60,49003602,636942.68,823590.98,0.0051018817
4,for_0_a_200,64,xdpgeneric,0.0.0.255,60,134214477,595238.1,2255708.52,-55.2294497342
2,for_0_a_200,1500,xdpdrv,0.0.0.255,60,49007187,280112.05,823651.21,0.000910206
4,for_0_a_200,1500,xdpgeneric,0.0.0.255,60,49007109,549450.54,823650.01,0.0007893845
1,for_0_a_200,128,xdpgeneric,0.0.0.255,60,41096945,421940.93,690705.85,-60.1247709877
8,for_0_a_200,128,xdpdrv,0.0.0.255,60,503175225,1785714.32,8456737.24,0.0007668593
4,for_0_a_200,256,xdpgeneric,0.0.0.255,60,133980981,1785714.32,2251784.05,0.0074099071
8,for_0_a_200,64,xdpdrv,0.0.0.255,60,609925755,17171717.35,10250866.04,0.0033383733
8,for_0_a_200,512,xdpdrv,0.0.0.255,60,140042832,2688172.05,2353664.05,0.0014205345
1,for_0_a_200,256,xdpdrv,0.0.0.255,60,93260546,80128.21,1567405.73,0.0028030463
1,for_0_a_200,64,xdpdrv,0.0.0.255,60,93506438,106951.87,1571541.59,0.0027339055
2,for_0_a_200,512,xdpdrv,0.0.0.255,60,140019281,1374570.43,2353268.49,0.0021117701
4,for_0_a_200,256,xdpdrv,0.0.0.255,60,269911948,12280701.81,4536357.22,0.0013912377
2,for_0_a_200,128,xdpdrv,0.0.0.255,60,186259281,1197604.82,3130423.09,0.0027644286
1,for_0_a_200,64,xdpgeneric,0.0.0.255,60,41448783,375939.85,696619.1,-178.8552019865
8,for_0_a_200,128,xdpgeneric,0.0.0.255,60,250221029,9411764.16,4205400.76,-9.8681534938
1,for_0_a_200,512,xdpdrv,0.0.0.255,60,92989891,156739.81,1562857.23,0.0029150316
1,for_0_a_200,128,xdpdrv,0.0.0.255,60,93307652,115562.4,1568197.5,0.0027593107
1,for_0_a_200,512,xdpgeneric,0.0.0.255,60,40024177,418440.23,672676.1,-61.7361575849
2,for_0_a_200,64,xdpgeneric,0.0.0.255,60,66449704,265251.99,1116803.12,-111.5593370952
4,for_0_a_200,64,xdpdrv,0.0.0.255,60,372566004,11000000.03,6261621.85,0.0027488193
4,for_0_a_200,128,xdpdrv,0.0.0.255,60,370020202,8333333.83,6218838.46,0.002784761
8,for_0_a_200,1500,xdpgeneric,0.0.0.255,60,49010899,390625.0,823713.64,0.001134039
1,for_0_a_200,1024,xdpdrv,0.0.0.255,60,71346098,1102941.18,1199095.76,0.0037195478
4,for_0_a_200,1024,xdpgeneric,0.0.0.255,60,71352265,1714285.75,1199201.81,0.0009212369
8,for_0_a_200,1500,xdpdrv,0.0.0.255,60,49006020,389105.06,823632.4,0.0015711425
2,for_0_a_200,512,xdpgeneric,0.0.0.255,60,66540077,645161.3,1118324.3,-37.1308487838
2,for_0_a_200,1500,xdpgeneric,0.0.0.255,60,48994665,3030302.71,823440.79,0.001522579
8,for_0_a_200,256,xdpgeneric,0.0.0.255,60,246952615,1840490.81,4150469.38,0.0080148805
4,for_0_a_200,1024,xdpdrv,0.0.0.255,60,71356511,1785714.32,1199270.57,0.0008844861
2,for_0_a_200,256,xdpgeneric,0.0.0.255,60,66506391,641025.65,1117755.95,0.0074662776
4,for_0_a_200,128,xdpgeneric,0.0.0.255,60,134014309,1265822.78,2252351.12,-18.4323906009
4,for_0_a_200,512,xdpdrv,0.0.0.255,60,140043629,1098901.1,2353677.77,0.0015681053
4,for_0_a_1600,1024,xdpgeneric,0.0.0.255,60,46349869,1960784.29,778991.79,0.0213661206
8,for_0_a_1600,256,xdpdrv,0.0.0.255,60,89405984,1666666.61,1502623.32,0.0220372619
1,for_0_a_1600,64,xdpgeneric,0.0.0.255,60,9751811,176056.34,163896.17,-760.2007534652
2,for_0_a_1600,128,xdpdrv,0.0.0.255,60,23818561,0.0,400312.54,0.0206677478
4,for_0_a_1600,128,xdpdrv,0.0.0.255,60,59019076,53257.59,991918.13,0.0167064658
4,for_0_a_1600,1500,xdpdrv,0.0.0.255,60,48994848,1851851.55,823445.53,0.007832555
1,for_0_a_1600,256,xdpgeneric,0.0.0.255,60,9726798,130548.3,163475.82,0.0251207249
2,for_0_a_1600,256,xdpgeneric,0.0.0.255,60,23388207,217391.31,393080.42,0.0209198924
4,for_0_a_1600,64,xdpdrv,0.0.0.255,60,59030659,0.0,992113.24,0.0166833971
4,for_0_a_1600,512,xdpgeneric,0.0.0.255,60,46392596,754716.98,779708.54,-53.245779495
2,for_0_a_1600,64,xdpdrv,0.0.0.255,60,23834627,0.0,400583.24,0.0206221371
2,for_0_a_1600,1500,xdpdrv,0.0.0.255,60,23810625,11418.13,400180.03,0.0211938536
2,for_0_a_1600,512,xdpdrv,0.0.0.255,60,23824385,0.0,400410.22,0.0208028765
1,for_0_a_1600,256,xdpdrv,0.0.0.255,60,14755584,0.0,247992.99,0.0167537112
8,for_0_a_1600,128,xdpgeneric,0.0.0.255,60,73662785,1176470.56,1238031.52,-33.5208876781
2,for_0_a_1600,256,xdpdrv,0.0.0.255,60,23835916,4663212.58,400604.33,0.0206955237
8,for_0_a_1600,128,xdpdrv,0.0.0.255,60,89382726,88636.77,1502231.94,0.022011585
2,for_0_a_1600,1024,xdpgeneric,0.0.0.255,60,23421033,153374.23,393631.3,0.0211722672
1,for_0_a_1600,512,xdpgeneric,0.0.0.255,60,9696206,179856.11,162961.81,-254.8364749115
8,for_0_a_1600,1500,xdpgeneric,0.0.0.255,60,48986041,641025.65,823295.89,0.001544037
4,for_0_a_1600,1024,xdpdrv,0.0.0.255,60,58993404,1818181.88,991490.2,0.017053637
1,for_0_a_1600,1024,xdpgeneric,0.0.0.255,60,9660341,218834.89,162358.91,0.0256201061
1,for_0_a_1600,128,xdpdrv,0.0.0.255,60,14749377,0.0,247888.58,0.0167142508
2,for_0_a_1600,128,xdpgeneric,0.0.0.255,60,23348708,641025.65,392416.68,-105.8175920605
8,for_0_a_1600,64,xdpdrv,0.0.0.255,60,89412099,0.0,1502726.95,0.0219906282
8,for_0_a_1600,1500,xdpdrv,0.0.0.255,60,48998315,386100.38,823505.01,0.0073380377
8,for_0_a_1600,1024,xdpgeneric,0.0.0.255,60,71243538,1764705.84,1197371.91,0.0046427346
8,for_0_a_1600,256,xdpgeneric,0.0.0.255,60,73668393,732600.73,1238125.76,0.0265038184
1,for_0_a_1600,128,xdpgeneric,0.0.0.255,60,9736920,131233.6,163645.91,-253.7710579176
2,for_0_a_1600,1024,xdpdrv,0.0.0.255,60,23815488,0.0,400260.64,0.0210161571
2,for_0_a_1600,64,xdpgeneric,0.0.0.255,60,23384363,211416.49,393015.93,-317.0105530467
4,for_0_a_1600,512,xdpdrv,0.0.0.255,60,59001258,1413427.58,991619.18,0.0168424476
4,for_0_a_1600,128,xdpgeneric,0.0.0.255,60,46274129,641025.65,777717.42,-53.3822193697
8,for_0_a_1600,512,xdpdrv,0.0.0.255,60,89379140,41367.9,1502171.78,0.022129268
4,for_0_a_1600,256,xdpgeneric,0.0.0.255,60,46304442,649350.64,778227.98,0.0211358474
1,for_0_a_1600,512,xdpdrv,0.0.0.255,60,14755265,0.0,247987.79,0.0168547214
4,for_0_a_1600,64,xdpgeneric,0.0.0.255,60,46387873,602409.65,779631.31,-159.796114039
4,for_0_a_1600,256,xdpdrv,0.0.0.255,60,59022273,13611.0,991972.12,0.0167438666
1,for_0_a_1600,1024,xdpdrv,0.0.0.255,60,14740352,0.0,247737.2,0.0170795757
4,for_0_a_1600,1500,xdpgeneric,0.0.0.255,60,46283147,384615.4,777868.95,0.0215582628
8,for_0_a_1600,1024,xdpdrv,0.0.0.255,60,71337760,1886792.17,1198955.46,0.0054170987
8,for_0_a_1600,512,xdpgeneric,0.0.0.255,60,73804429,657894.73,1240412.55,-33.4564493358
8,for_0_a_1600,64,xdpgeneric,0.0.0.255,60,73614803,1538461.53,1237225.27,-100.6812184175
1,for_0_a_1600,1500,xdpgeneric,0.0.0.255,60,9630359,178253.12,161854.98,0.0258197541
1,for_0_a_1600,64,xdpdrv,0.0.0.255,60,14730179,0.0,247566.19,0.0166920012
1,for_0_a_1600,1500,xdpdrv,0.0.0.255,60,14744320,0.0,247803.77,0.0172497929
2,for_0_a_1600,1500,xdpgeneric,0.0.0.255,60,23396572,178253.12,393220.33,0.0213491526
2,for_0_a_1600,512,xdpgeneric,0.0.0.255,60,23402718,150375.94,393324.01,-105.5732415247
