combined,algoritmo,packet_size,hook_ebpf,var_ip,timeout,rx_packets,rx_packet_rate_avg,rx_packet_rate,latencymean
2,for_0_a_3200,64,xdpdrv,0.0.0.255,60,12994886,85228.11,218402.47,0.04
8,for_0_a_3200,64,xdpgeneric,0.0.0.255,60,50351066,735294.12,846237.53,-147.2
8,for_0_a_3200,256,xdpdrv,0.0.0.255,60,52348738,34891.84,879812.71,0.04
1,for_0_a_3200,1500,xdpgeneric,0.0.0.255,60,6536753,102459.02,109861.52,0.04
2,for_0_a_3200,1500,xdpgeneric,0.0.0.255,60,11483601,92764.38,193001.89,0.04
8,for_0_a_3200,64,xdpdrv,0.0.0.255,60,52336132,11964.58,879599.64,0.04
8,for_0_a_3200,1500,xdpdrv,0.0.0.255,60,48989523,649350.61,823354.3,0.01
2,for_0_a_3200,256,xdpdrv,0.0.0.255,60,12986688,0.0,218263.59,0.04
8,for_0_a_3200,512,xdpdrv,0.0.0.255,60,52329859,159151.19,879496.65,0.04
2,for_0_a_3200,128,xdpdrv,0.0.0.255,60,12990913,0.0,218334.96,0.04
8,for_0_a_3200,512,xdpgeneric,0.0.0.255,60,50083215,1234830.75,841735.94,0.04
1,for_0_a_3200,256,xdpdrv,0.0.0.255,60,7561728,0.0,127087.95,0.03
1,for_0_a_3200,1024,xdpgeneric,0.0.0.255,60,6549598,93720.71,110077.41,0.04
2,for_0_a_3200,1024,xdpgeneric,0.0.0.255,60,11525373,218818.38,193703.98,0.04
8,for_0_a_3200,1500,xdpgeneric,0.0.0.255,60,48852256,275482.09,821050.3,0.01
8,for_0_a_3200,1024,xdpgeneric,0.0.0.255,60,49905825,645161.3,838754.37,0.04
1,for_0_a_3200,128,xdpgeneric,0.0.0.255,60,6587694,115740.74,110717.67,-375.09
2,for_0_a_3200,64,xdpgeneric,0.0.0.255,60,11525738,215053.76,193710.12,-643.18
8,for_0_a_3200,1024,xdpdrv,0.0.0.255,60,52307136,0.0,879111.48,0.04
4,for_0_a_3200,1500,xdpdrv,0.0.0.255,60,25957289,389105.08,436258.1,0.04
8,for_0_a_3200,128,xdpgeneric,0.0.0.255,60,50312997,649350.66,845599.13,-49.08
4,for_0_a_3200,512,xdpdrv,0.0.0.255,60,25957696,0.0,436264.44,0.04
4,for_0_a_3200,64,xdpgeneric,0.0.0.255,60,20230980,374531.84,340017.75,-366.4
4,for_0_a_3200,1024,xdpdrv,0.0.0.255,60,25959660,636942.68,436298.1,0.04
4,for_0_a_3200,512,xdpgeneric,0.0.0.255,60,20132057,389105.06,338354.33,0.05
2,for_0_a_3200,512,xdpdrv,0.0.0.255,60,12987589,628930.81,218279.08,0.04
1,for_0_a_3200,1500,xdpdrv,0.0.0.255,60,7552000,0.0,126924.47,0.03
8,for_0_a_3200,128,xdpdrv,0.0.0.255,60,52317827,91575.09,879292.15,0.04
4,for_0_a_3200,256,xdpgeneric,0.0.0.255,60,20236207,381679.38,340104.73,0.05
2,for_0_a_3200,1024,xdpdrv,0.0.0.255,60,12979393,18800.53,218141.3,0.04
4,for_0_a_3200,1024,xdpgeneric,0.0.0.255,60,20091276,411522.63,337668.91,0.05
4,for_0_a_3200,128,xdpdrv,0.0.0.255,60,25968129,0.0,436439.35,0.04
4,for_0_a_3200,1500,xdpgeneric,0.0.0.255,60,20141126,131578.95,338507.53,0.05
1,for_0_a_3200,512,xdpdrv,0.0.0.255,60,7557504,0.0,127016.98,0.03
4,for_0_a_3200,256,xdpdrv,0.0.0.255,60,25954378,3278688.37,436209.58,0.04
2,for_0_a_3200,128,xdpgeneric,0.0.0.255,60,11520501,395256.91,193622.12,-214.46
1,for_0_a_3200,512,xdpgeneric,0.0.0.255,60,6547021,131578.95,110034.09,0.04
1,for_0_a_3200,64,xdpdrv,0.0.0.255,60,7563203,0.0,127113.19,0.03
4,for_0_a_6400,256,xdpdrv,0.0.0.255,60,12929536,0.0,217303.09,0.08
8,for_0_a_6400,512,xdpdrv,0.0.0.255,60,22880005,4166667.31,384538.37,0.09
1,for_0_a_6400,64,xdpdrv,0.0.0.255,60,0,0.0,0.0,0.0
2,for_0_a_6400,256,xdpdrv,0.0.0.255,60,5719488,0.0,96125.97,0.09
4,for_0_a_6400,512,xdpgeneric,0.0.0.255,60,10785399,130718.96,181267.63,0.09
8,for_0_a_6400,1024,xdpgeneric,0.0.0.255,60,24204039,150602.41,406791.39,0.08
4,for_0_a_6400,1024,xdpgeneric,0.0.0.255,60,10769395,116144.02,180998.45,0.09
8,for_0_a_6400,1024,xdpdrv,0.0.0.255,60,22885248,0.0,384625.95,0.09
4,for_0_a_6400,128,xdpdrv,0.0.0.255,60,12901569,0.0,216833.23,0.08
8,for_0_a_6400,1500,xdpgeneric,0.0.0.255,60,24184665,1282051.01,406465.51,0.08
8,for_0_a_6400,256,xdpgeneric,0.0.0.255,60,24289409,371747.22,408225.85,0.08
4,for_0_a_6400,1500,xdpgeneric,0.0.0.255,60,10758842,206611.57,180821.09,0.09
1,for_0_a_6400,256,xdpdrv,0.0.0.255,60,0,0.0,0.0,0.0
1,for_0_a_6400,512,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
1,for_0_a_6400,64,xdpgeneric,0.0.0.255,60,2755449,45620.44,46310.2,-2690.42
1,for_0_a_6400,1500,xdpdrv,0.0.0.255,60,0,0.0,0.0,0.0
4,for_0_a_6400,512,xdpdrv,0.0.0.255,60,12916480,0.0,217083.96,0.08
1,for_0_a_6400,512,xdpdrv,0.0.0.255,60,0,0.0,0.0,0.0
4,for_0_a_6400,128,xdpgeneric,0.0.0.255,60,10805823,85543.2,181610.66,-228.6
2,for_0_a_6400,1500,xdpdrv,0.0.0.255,60,5715712,0.0,96062.47,0.09
8,for_0_a_6400,64,xdpdrv,0.0.0.255,60,22876099,0.0,384473.51,0.09
2,for_0_a_6400,1024,xdpgeneric,0.0.0.255,60,5414581,59701.49,91001.46,0.09
2,for_0_a_6400,64,xdpdrv,0.0.0.255,60,5717123,0.0,96086.16,0.09
2,for_0_a_6400,128,xdpdrv,0.0.0.255,60,5715265,0.0,96054.89,0.09
8,for_0_a_6400,128,xdpgeneric,0.0.0.255,60,24305933,278551.53,408503.65,-101.59
8,for_0_a_6400,128,xdpdrv,0.0.0.255,60,22872961,0.0,384419.93,0.09
1,for_0_a_6400,128,xdpdrv,0.0.0.255,60,0,0.0,0.0,0.0
1,for_0_a_6400,1500,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
4,for_0_a_6400,256,xdpgeneric,0.0.0.255,60,10797271,130895.96,181466.93,0.09
1,for_0_a_6400,128,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
2,for_0_a_6400,512,xdpgeneric,0.0.0.255,60,5423538,48146.36,91151.99,0.09
2,for_0_a_6400,1500,xdpgeneric,0.0.0.255,60,5404908,103519.67,90838.91,0.09
8,for_0_a_6400,64,xdpgeneric,0.0.0.255,60,24314507,581395.35,408648.82,-304.82
2,for_0_a_6400,512,xdpdrv,0.0.0.255,60,5718592,4999999.82,96110.9,0.09
4,for_0_a_6400,64,xdpdrv,0.0.0.255,60,12856320,14146342.01,216072.85,0.08
4,for_0_a_6400,1024,xdpdrv,0.0.0.255,60,12840384,0.0,215805.19,0.08
2,for_0_a_6400,64,xdpgeneric,0.0.0.255,60,5429714,52938.06,91255.78,-1365.28
4,for_0_a_6400,1500,xdpdrv,0.0.0.255,60,12912064,0.0,217010.4,0.08
1,for_0_a_6400,1024,xdpdrv,0.0.0.255,60,0,0.0,0.0,0.0
8,for_0_a_6400,256,xdpdrv,0.0.0.255,60,22882753,34542.31,384584.45,0.09
2,for_0_a_6400,128,xdpgeneric,0.0.0.255,60,5427370,53276.51,91216.41,-455.23
1,for_0_a_6400,256,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
2,for_0_a_6400,256,xdpgeneric,0.0.0.255,60,5420863,59701.49,91107.04,0.09
2,for_0_a_6400,1024,xdpdrv,0.0.0.255,60,5719104,0.0,96119.46,0.09
4,for_0_a_6400,64,xdpgeneric,0.0.0.255,60,10798657,268096.52,181490.25,-686.44
1,for_0_a_6400,1024,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
8,for_0_a_6400,512,xdpgeneric,0.0.0.255,60,24232907,280112.05,407276.23,0.08
8,for_0_a_6400,1500,xdpdrv,0.0.0.255,60,22896204,1724138.59,384810.61,0.09
1,for_0_a_400,256,xdpgeneric,0.0.0.255,60,28802574,258397.93,484077.43,0.01
1,for_0_a_400,64,xdpdrv,0.0.0.255,60,49017796,14617.82,823829.46,0.01
2,for_0_a_400,1500,xdpgeneric,0.0.0.255,60,45238439,641025.6,760312.62,0.01
4,for_0_a_400,512,xdpgeneric,0.0.0.255,60,97432632,1219512.2,1637525.17,0.01
1,for_0_a_400,1500,xdpgeneric,0.0.0.255,60,28053313,103202.85,471484.88,0.01
1,for_0_a_400,256,xdpdrv,0.0.0.255,60,48961861,72950.47,822888.91,0.01
2,for_0_a_400,512,xdpgeneric,0.0.0.255,60,46617894,636942.68,783494.95,0.01
4,for_0_a_400,128,xdpdrv,0.0.0.255,60,186030977,11428571.64,3126575.28,0.01
8,for_0_a_400,256,xdpdrv,0.0.0.255,60,269876684,5991735.45,4535748.15,0.0
8,for_0_a_400,128,xdpdrv,0.0.0.255,60,420229746,5102040.91,7062693.61,0.0
1,for_0_a_400,128,xdpdrv,0.0.0.255,60,49123714,16846.36,825611.4,0.01
4,for_0_a_400,1024,xdpgeneric,0.0.0.255,60,71342894,2857142.91,1199041.68,0.0
8,for_0_a_400,128,xdpgeneric,0.0.0.255,60,175002555,2673796.78,2941222.75,-14.11
2,for_0_a_400,1500,xdpdrv,0.0.0.255,60,49002584,384615.38,823573.85,0.01
4,for_0_a_400,1024,xdpdrv,0.0.0.255,60,71355210,1250000.07,1199250.81,0.0
4,for_0_a_400,256,xdpgeneric,0.0.0.255,60,97565404,641025.65,1639756.59,0.01
4,for_0_a_400,1500,xdpdrv,0.0.0.255,60,49006969,387596.9,823647.6,0.0
2,for_0_a_400,256,xdpdrv,0.0.0.255,60,92777217,19157.09,1559286.44,0.01
4,for_0_a_400,64,xdpgeneric,0.0.0.255,60,98562625,704225.35,1656516.77,-75.21
2,for_0_a_400,1024,xdpgeneric,0.0.0.255,60,46100620,550964.2,774802.14,0.01
2,for_0_a_400,512,xdpdrv,0.0.0.255,60,93304832,3508771.95,1568150.34,0.01
8,for_0_a_400,1500,xdpdrv,0.0.0.255,60,49006547,657894.81,823642.23,0.0
8,for_0_a_400,64,xdpdrv,0.0.0.255,60,421602884,16326531.55,7085771.01,0.0
1,for_0_a_400,1024,xdpgeneric,0.0.0.255,60,28213754,369003.69,474181.29,0.01
8,for_0_a_400,256,xdpgeneric,0.0.0.255,60,173142365,2409638.54,2909959.48,0.01
2,for_0_a_400,1024,xdpdrv,0.0.0.255,60,71346862,1829268.36,1199108.35,0.0
8,for_0_a_400,1024,xdpdrv,0.0.0.255,60,71357458,1886792.17,1199293.21,0.0
2,for_0_a_400,256,xdpgeneric,0.0.0.255,60,45874193,621251.08,770995.89,0.01
4,for_0_a_400,128,xdpgeneric,0.0.0.255,60,97792058,1418439.73,1643575.11,-25.26
4,for_0_a_400,64,xdpdrv,0.0.0.255,60,186353094,217076.7,3131988.28,0.01
8,for_0_a_400,512,xdpdrv,0.0.0.255,60,140046308,1818181.88,2353722.13,0.0
1,for_0_a_400,512,xdpgeneric,0.0.0.255,60,28566009,349650.35,480101.55,0.01
8,for_0_a_400,64,xdpgeneric,0.0.0.255,60,175793429,3389830.43,2954514.96,-42.16
1,for_0_a_400,1500,xdpdrv,0.0.0.255,60,48980912,1257861.63,823211.69,0.01
2,for_0_a_400,128,xdpdrv,0.0.0.255,60,93180933,110803.32,1566067.73,0.01
4,for_0_a_400,256,xdpdrv,0.0.0.255,60,185487690,4054053.95,3117443.85,0.01
2,for_0_a_400,64,xdpdrv,0.0.0.255,60,93169796,17774.62,1565879.74,0.01
2,for_0_a_400,64,xdpgeneric,0.0.0.255,60,46204370,636942.68,776544.96,-160.44
8,for_0_a_400,1024,xdpgeneric,0.0.0.255,60,71356310,645161.3,1199267.19,0.0
1,for_0_a_400,512,xdpdrv,0.0.0.255,60,49266562,36114.12,828010.06,0.01
4,for_0_a_400,1500,xdpgeneric,0.0.0.255,60,49003447,632911.39,823591.2,0.0
1,for_0_a_400,1024,xdpdrv,0.0.0.255,60,49544156,645161.3,832675.95,0.01
4,for_0_a_400,512,xdpdrv,0.0.0.255,60,140021294,2333333.34,2353301.82,0.0
8,for_0_a_400,1500,xdpgeneric,0.0.0.255,60,49006766,1886792.57,823644.17,0.0
1,for_0_a_400,128,xdpgeneric,0.0.0.255,60,29143901,598802.39,489814.05,-84.78
8,for_0_a_400,512,xdpgeneric,0.0.0.255,60,139973376,1840490.81,2352496.48,0.0
2,for_0_a_400,128,xdpgeneric,0.0.0.255,60,46152295,352112.68,775669.71,-53.53
1,for_0_a_400,64,xdpgeneric,0.0.0.255,60,29227477,373134.33,491218.69,-253.64
8,for_0_a_800,256,xdpgeneric,0.0.0.255,60,115148138,1226993.83,1935265.22,0.02
4,for_0_a_800,1024,xdpdrv,0.0.0.255,60,71315528,1250000.07,1198583.45,0.0
2,for_0_a_800,256,xdpdrv,0.0.0.255,60,43769344,0.0,735619.94,0.01
4,for_0_a_800,64,xdpgeneric,0.0.0.255,60,69454539,1257861.63,1167304.51,-106.73
1,for_0_a_800,64,xdpgeneric,0.0.0.255,60,18725650,380228.15,314717.18,-395.89
8,for_0_a_800,1500,xdpgeneric,0.0.0.255,60,49009886,617283.98,823696.6,0.0
4,for_0_a_800,64,xdpdrv,0.0.0.255,60,87550150,52092.38,1471431.47,0.01
1,for_0_a_800,1500,xdpdrv,0.0.0.255,60,21873375,766283.48,367620.19,0.01
1,for_0_a_800,64,xdpdrv,0.0.0.255,60,21909507,0.0,368227.31,0.01
2,for_0_a_800,1024,xdpgeneric,0.0.0.255,60,30171364,285714.3,507082.36,0.02
1,for_0_a_800,512,xdpdrv,0.0.0.255,60,21870784,0.0,367576.41,0.01
2,for_0_a_800,1500,xdpdrv,0.0.0.255,60,43689353,628930.81,734275.97,0.01
4,for_0_a_800,128,xdpdrv,0.0.0.255,60,87479654,2173913.2,1470248.2,0.01
8,for_0_a_800,512,xdpdrv,0.0.0.255,60,139996730,1257861.63,2352889.01,0.0
4,for_0_a_800,256,xdpdrv,0.0.0.255,60,87472192,0.0,1470121.03,0.01
1,for_0_a_800,512,xdpgeneric,0.0.0.255,60,18405886,78616.35,309342.94,0.01
8,for_0_a_800,1024,xdpgeneric,0.0.0.255,60,71344669,1274165.29,1199071.42,0.0
8,for_0_a_800,64,xdpdrv,0.0.0.255,60,198104773,39054.87,3329493.25,0.01
2,for_0_a_800,512,xdpdrv,0.0.0.255,60,43719104,0.0,734774.77,0.01
8,for_0_a_800,1500,xdpdrv,0.0.0.255,60,48996691,1258134.74,823476.95,0.0
2,for_0_a_800,512,xdpgeneric,0.0.0.255,60,31163173,387596.9,523751.46,0.02
4,for_0_a_800,128,xdpgeneric,0.0.0.255,60,69162298,1886792.17,1162394.22,-35.72
1,for_0_a_800,128,xdpdrv,0.0.0.255,60,21896644,51431.51,368012.35,0.01
2,for_0_a_800,128,xdpdrv,0.0.0.255,60,43766759,1587301.76,735576.67,0.01
8,for_0_a_800,256,xdpdrv,0.0.0.255,60,197908135,9999999.65,3326191.33,0.01
2,for_0_a_800,64,xdpgeneric,0.0.0.255,60,31007633,264574.4,521137.86,-239.07
1,for_0_a_800,256,xdpgeneric,0.0.0.255,60,18551845,279329.6,311796.09,0.01
8,for_0_a_800,128,xdpdrv,0.0.0.255,60,197917058,29420.42,3326339.41,0.01
1,for_0_a_800,128,xdpgeneric,0.0.0.255,60,18683418,359756.85,314007.39,-132.25
4,for_0_a_800,512,xdpgeneric,0.0.0.255,60,67735242,1290322.6,1138412.17,0.01
2,for_0_a_800,256,xdpgeneric,0.0.0.255,60,31053435,210970.46,521907.24,0.02
8,for_0_a_800,128,xdpgeneric,0.0.0.255,60,115716096,4109588.98,1944811.16,-21.34
4,for_0_a_800,512,xdpdrv,0.0.0.255,60,87387969,78247.26,1468706.94,0.01
8,for_0_a_800,64,xdpgeneric,0.0.0.255,60,116221179,636942.65,1953305.04,-63.77
2,for_0_a_800,1024,xdpdrv,0.0.0.255,60,43711165,649350.61,734642.45,0.01
1,for_0_a_800,1500,xdpgeneric,0.0.0.255,60,18191561,149253.73,305741.78,0.01
2,for_0_a_800,1500,xdpgeneric,0.0.0.255,60,30164338,595238.03,506964.24,0.02
8,for_0_a_800,512,xdpgeneric,0.0.0.255,60,114122252,769230.76,1918023.19,0.02
1,for_0_a_800,256,xdpdrv,0.0.0.255,60,21889216,0.0,367886.36,0.01
2,for_0_a_800,128,xdpgeneric,0.0.0.255,60,30743089,738007.38,516692.82,-80.37
4,for_0_a_800,1500,xdpgeneric,0.0.0.255,60,48995125,632911.44,823448.46,0.0
2,for_0_a_800,64,xdpdrv,0.0.0.255,60,43740547,0.0,735135.64,0.01
4,for_0_a_800,1500,xdpdrv,0.0.0.255,60,49005550,1755447.9,823623.74,0.01
4,for_0_a_800,1024,xdpgeneric,0.0.0.255,60,68205417,1242236.0,1146310.92,0.01
1,for_0_a_800,1024,xdpdrv,0.0.0.255,60,21872512,0.0,367607.39,0.01
1,for_0_a_800,1024,xdpgeneric,0.0.0.255,60,18303991,373134.32,307631.11,0.01
4,for_0_a_800,256,xdpgeneric,0.0.0.255,60,68579665,386151.79,1152600.8,0.01
8,for_0_a_800,1024,xdpdrv,0.0.0.255,60,71355890,1704545.42,1199260.89,0.0
2,for_0_a_12800,256,xdpdrv,0.0.0.255,60,0,0.0,0.0,0.0
4,for_0_a_12800,1024,xdpdrv,0.0.0.255,60,6584704,0.0,110667.42,0.15
4,for_0_a_12800,512,xdpgeneric,0.0.0.255,60,6349736,68073.52,106718.38,0.15
8,for_0_a_12800,512,xdpdrv,0.0.0.255,60,15254912,0.0,256385.74,0.13
1,for_0_a_12800,1500,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
2,for_0_a_12800,256,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
1,for_0_a_12800,256,xdpdrv,0.0.0.255,60,0,0.0,0.0,0.0
2,for_0_a_12800,512,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
8,for_0_a_12800,1500,xdpgeneric,0.0.0.255,60,12645913,67613.25,212536.66,0.15
1,for_0_a_12800,1024,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
1,for_0_a_12800,512,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
2,for_0_a_12800,64,xdpgeneric,0.0.0.255,60,2799300,78064.01,47047.11,-2648.19
1,for_0_a_12800,1024,xdpdrv,0.0.0.255,60,0,0.0,0.0,0.0
8,for_0_a_12800,1024,xdpdrv,0.0.0.255,60,15256576,0.0,256413.14,0.13
8,for_0_a_12800,1024,xdpgeneric,0.0.0.255,60,12645998,103626.95,212538.02,0.15
2,for_0_a_12800,1500,xdpdrv,0.0.0.255,60,0,0.0,0.0,0.0
8,for_0_a_12800,256,xdpgeneric,0.0.0.255,60,12671882,117096.02,212973.05,0.15
2,for_0_a_12800,1024,xdpdrv,0.0.0.255,60,0,0.0,0.0,0.0
1,for_0_a_12800,512,xdpdrv,0.0.0.255,60,0,0.0,0.0,0.0
8,for_0_a_12800,64,xdpgeneric,0.0.0.255,60,12685730,147058.82,213205.79,-584.25
4,for_0_a_12800,1500,xdpdrv,0.0.0.255,60,6576692,386100.4,110533.08,0.15
4,for_0_a_12800,256,xdpdrv,0.0.0.255,60,6579648,0.0,110582.45,0.15
4,for_0_a_12800,1024,xdpgeneric,0.0.0.255,60,6348326,150829.56,106694.68,0.15
1,for_0_a_12800,128,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
8,for_0_a_12800,1500,xdpdrv,0.0.0.255,60,15260544,0.0,256479.73,0.13
1,for_0_a_12800,64,xdpdrv,0.0.0.255,60,0,0.0,0.0,0.0
2,for_0_a_12800,1500,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
4,for_0_a_12800,64,xdpgeneric,0.0.0.255,60,6358894,366300.4,106872.29,-1165.71
2,for_0_a_12800,512,xdpdrv,0.0.0.255,60,0,0.0,0.0,0.0
2,for_0_a_12800,64,xdpdrv,0.0.0.255,60,0,0.0,0.0,0.0
8,for_0_a_12800,256,xdpdrv,0.0.0.255,60,15222016,5702616.55,255832.53,0.13
1,for_0_a_12800,1500,xdpdrv,0.0.0.255,60,0,0.0,0.0,0.0
8,for_0_a_12800,128,xdpgeneric,0.0.0.255,60,12680089,595238.11,213110.99,-194.73
4,for_0_a_12800,1500,xdpgeneric,0.0.0.255,60,6344830,218818.39,106635.92,0.15
8,for_0_a_12800,128,xdpdrv,0.0.0.255,60,15244161,0.0,256206.16,0.13
8,for_0_a_12800,512,xdpgeneric,0.0.0.255,60,12658562,289017.32,212749.19,0.15
1,for_0_a_12800,128,xdpdrv,0.0.0.255,60,0,0.0,0.0,0.0
8,for_0_a_12800,64,xdpdrv,0.0.0.255,60,15199232,12807882.37,255449.57,0.13
4,for_0_a_12800,256,xdpgeneric,0.0.0.255,60,6356743,34734.28,106836.11,0.15
1,for_0_a_12800,64,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
2,for_0_a_12800,128,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
4,for_0_a_12800,512,xdpdrv,0.0.0.255,60,6581952,0.0,110621.13,0.15
2,for_0_a_12800,1024,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
2,for_0_a_12800,128,xdpdrv,0.0.0.255,60,0,0.0,0.0,0.0
4,for_0_a_12800,64,xdpdrv,0.0.0.255,60,6582211,0.0,110625.77,0.15
4,for_0_a_12800,128,xdpdrv,0.0.0.255,60,6580929,0.0,110604.14,0.15
