time,txpackets,txpacketrateavg,txpacketrate,rxpackets,rxpacketrateavg,rxpacketrate,latencymean,core,port
1.000,16054621,16043577.08,16091507.40,0,0.00,0.00,0.00,1,0
1.500,0,0.00,0.00,4660354,80354.67,3107050.40,0.0027621404,2,0
2.000,32152229,16208725.94,16094062.52,0,0.00,0.00,0.00,1,0
2.500,0,0.00,0.00,7803480,3703703.88,3121495.97,0.0027527985,2,0
3.000,48247790,16162652.98,16094521.96,0,0.00,0.00,0.00,1,0
3.500,0,0.00,0.00,10947534,2090592.33,3127940.67,0.0027485751,2,0
4.000,64347445,16099095.55,16095770.58,0,0.00,0.00,0.00,1,0
4.500,0,0.00,0.00,14092902,621251.05,3131813.87,0.0027326742,2,0
5.000,80438912,16315957.27,16095256.17,0,0.00,0.00,0.00,1,0
5.500,0,0.00,0.00,17238947,4950495.02,3134401.32,0.0027333112,2,0
6.000,96536520,16087708.26,16095540.41,0,0.00,0.00,0.00,1,0
6.500,0,0.00,0.00,20353280,14529914.30,3131313.55,0.0027378256,2,0
7.000,112630034,16101628.25,16095243.74,0,0.00,0.00,0.00,1,0
7.500,0,0.00,0.00,23495554,53106.74,3132774.56,0.0027380646,2,0
8.000,128725595,16176703.02,16095221.77,0,0.00,0.00,0.00,1,0
8.500,0,0.00,0.00,26640580,143678.16,3134209.26,0.0027379755,2,0
9.000,144823203,16179260.20,16095614.36,0,0.00,0.00,0.00,1,0
9.500,0,0.00,0.00,29787212,1744186.05,3135522.96,0.0027377554,2,0
10.000,160922858,16068765.21,16095918.38,0,0.00,0.00,0.00,1,0
10.500,0,0.00,0.00,32934403,254452.93,3136634.36,0.0027375342,2,0
11.000,177018419,16174146.65,16095916.03,0,0.00,0.00,0.00,1,0
11.500,0,0.00,0.00,36081503,1212121.25,3137544.65,0.0027373571,2,0
12.000,193118074,16090237.39,16096281.23,0,0.00,0.00,0.00,1,0
12.500,0,0.00,0.00,39228107,632911.39,3138269.37,0.0027372419,2,0
13.000,209217729,16032268.17,16096543.16,0,0.00,0.00,0.00,1,0
13.500,0,0.00,0.00,42376642,217391.30,3139029.69,0.0027370322,2,0
14.000,225317384,16274447.44,16096754.74,0,0.00,0.00,0.00,1,0
14.500,0,0.00,0.00,45524994,56148.23,3139671.79,0.0027368538,2,0
15.000,241417039,16163929.25,16096896.15,0,0.00,0.00,0.00,1,0
15.500,0,0.00,0.00,48674178,103199.17,3140285.02,0.0027366706,2,0
16.000,257514647,16095298.01,16096979.36,0,0.00,0.00,0.00,1,0
16.500,0,0.00,0.00,51824514,50454.09,3140894.67,0.0027364454,2,0
17.000,273614302,16147397.39,16097069.10,0,0.00,0.00,0.00,1,0
17.500,0,0.00,0.00,54942854,3225806.26,3139606.60,0.0027377571,2,0
18.000,289709863,16064981.95,16097027.71,0,0.00,0.00,0.00,1,0
18.500,0,0.00,0.00,58089173,649350.66,3139969.32,0.0027376777,2,0
19.000,305807471,16166482.38,16097086.97,0,0.00,0.00,0.00,1,0
19.500,0,0.00,0.00,61237894,377358.49,3140417.03,0.0027375181,2,0
20.000,321905079,16002188.87,16097125.07,0,0.00,0.00,0.00,1,0
20.500,0,0.00,0.00,64387267,50200.80,3140854.55,0.0027346631,2,0
21.000,338004734,16048608.39,16097185.37,0,0.00,0.00,0.00,1,0
