time,txpackets,txpacketrateavg,txpacketrate,rxpackets,rxpacketrateavg,rxpacketrate,latencymean,core,port
1.000,9010894,9061531.65,9078301.02,0,0.00,0.00,0.00,1,0
1.500,0,0.00,0.00,0,0.00,0.00,0.0000000000,2,0
2.000,18081151,9095352.35,9074435.76,0,0.00,0.00,0.00,1,0
2.500,0,0.00,0.00,0,0.00,0.00,0.0000000000,2,0
3.000,27141173,8960777.45,9069911.24,0,0.00,0.00,0.00,1,0
3.500,0,0.00,0.00,0,0.00,0.00,0.0000000000,2,0
4.000,36199148,9071571.01,9066475.50,0,0.00,0.00,0.00,1,0
4.500,0,0.00,0.00,0,0.00,0.00,0.0000000000,2,0
5.000,45250982,9066749.35,9063896.21,0,0.00,0.00,0.00,1,0
5.500,0,0.00,0.00,0,0.00,0.00,0.0000000000,2,0
6.000,54302816,9113574.64,9061825.45,0,0.00,0.00,0.00,1,0
6.500,0,0.00,0.00,0,0.00,0.00,0.0000000000,2,0
7.000,63354650,9085663.56,9060411.52,0,0.00,0.00,0.00,1,0
7.500,0,0.00,0.00,0,0.00,0.00,0.0000000000,2,0
8.000,72406484,9053516.14,9059294.62,0,0.00,0.00,0.00,1,0
8.500,0,0.00,0.00,0,0.00,0.00,0.0000000000,2,0
9.000,81456271,9062749.04,9058167.17,0,0.00,0.00,0.00,1,0
9.500,0,0.00,0.00,0,0.00,0.00,0.0000000000,2,0
10.000,90501964,9055518.69,9056887.53,0,0.00,0.00,0.00,1,0
10.500,0,0.00,0.00,0,0.00,0.00,0.0000000000,2,0
11.000,99543563,9048713.64,9055528.81,0,0.00,0.00,0.00,1,0
11.500,0,0.00,0.00,0,0.00,0.00,0.0000000000,2,0
12.000,108581068,9017621.14,9054030.62,0,0.00,0.00,0.00,1,0
12.500,0,0.00,0.00,0,0.00,0.00,0.0000000000,2,0
13.000,117614479,9004530.86,9052387.56,0,0.00,0.00,0.00,1,0
13.500,0,0.00,0.00,0,0.00,0.00,0.0000000000,2,0
14.000,126641749,9040321.51,9050722.92,0,0.00,0.00,0.00,1,0
14.500,0,0.00,0.00,0,0.00,0.00,0.0000000000,2,0
15.000,135671066,8987530.73,9049245.43,0,0.00,0.00,0.00,1,0
15.500,0,0.00,0.00,0,0.00,0.00,0.0000000000,2,0
16.000,144698336,9081229.76,9047910.20,0,0.00,0.00,0.00,1,0
16.500,0,0.00,0.00,0,0.00,0.00,0.0000000000,2,0
17.000,153725606,8978857.80,9046677.32,0,0.00,0.00,0.00,1,0
17.500,0,0.00,0.00,0,0.00,0.00,0.0000000000,2,0
18.000,162750829,8968629.51,9045508.82,0,0.00,0.00,0.00,1,0
