time,txpackets,txpacketrateavg,txpacketrate,rxpackets,rxpacketrateavg,rxpacketrate,latencymean,core,port
1.000,8916732,8984769.35,9015430.04,0,0.00,0.00,0.00,1,0
1.500,0,0.00,0.00,542381,1132075.40,361604.48,0.01,2,0
2.000,17919438,8963131.62,9008518.91,0,0.00,0.00,0.00,1,0
2.500,0,0.00,0.00,910656,0.00,364269.68,0.01,2,0
3.000,26909862,8961562.04,9002622.87,0,0.00,0.00,0.00,1,0
3.500,0,0.00,0.00,1278848,0.00,365386.59,0.01,2,0
4.000,35894145,9003738.73,8998200.68,0,0.00,0.00,0.00,1,0
4.500,0,0.00,0.00,1646847,2941176.10,365971.70,0.01,2,0
5.000,44878428,8957640.47,8995270.30,0,0.00,0.00,0.00,1,0
5.500,0,0.00,0.00,2015296,0.00,366419.17,0.01,2,0
6.000,53860664,9055919.31,8993231.23,0,0.00,0.00,0.00,1,0
6.500,0,0.00,0.00,2382658,43318.50,366566.45,0.01,2,0
7.000,62844947,9017223.92,8991762.98,0,0.00,0.00,0.00,1,0
7.500,0,0.00,0.00,2750080,0.00,366677.33,0.01,2,0
8.000,71827183,8924445.21,8990690.73,0,0.00,0.00,0.00,1,0
8.500,0,0.00,0.00,3117376,0.00,366749.50,0.01,2,0
9.000,80807372,8954505.68,8989393.92,0,0.00,0.00,0.00,1,0
9.500,0,0.00,0.00,3485655,6063774.45,366913.81,0.01,2,0
10.000,89781420,8934572.91,8987977.17,0,0.00,0.00,0.00,1,0
10.500,0,0.00,0.00,3853696,0.00,367018.22,0.01,2,0
11.000,98751374,8947082.86,8986366.55,0,0.00,0.00,0.00,1,0
11.500,0,0.00,0.00,4221824,0.00,367116.06,0.01,2,0
12.000,107719281,8995825.09,8984836.72,0,0.00,0.00,0.00,1,0
12.500,0,0.00,0.00,4589824,0.00,367185.85,0.01,2,0
13.000,116681047,8954113.99,8983005.65,0,0.00,0.00,0.00,1,0
13.500,0,0.00,0.00,4956929,21668.47,367180.83,0.01,2,0
14.000,125638719,8962739.17,8981127.23,0,0.00,0.00,0.00,1,0
14.500,0,0.00,0.00,5324096,0.00,367178.46,0.01,2,0
15.000,134596391,8939254.99,8979596.03,0,0.00,0.00,0.00,1,0
15.500,0,0.00,0.00,5691200,0.00,367174.85,0.01,2,0
16.000,143554063,8965094.38,8978288.86,0,0.00,0.00,0.00,1,0
16.500,0,0.00,0.00,6058368,0.00,367173.49,0.01,2,0
17.000,152513782,8938864.63,8977120.65,0,0.00,0.00,0.00,1,0
17.500,0,0.00,0.00,6425474,42909.25,367170.88,0.01,2,0
18.000,161471454,8945896.34,8976089.28,0,0.00,0.00,0.00,1,0
18.500,0,0.00,0.00,6786369,20751.34,366831.99,0.01,2,0
19.000,170431173,8899613.06,8975216.41,0,0.00,0.00,0.00,1,0
19.500,0,0.00,0.00,7154240,0.00,366883.88,0.01,2,0
20.000,179388845,8919389.98,8974352.36,0,0.00,0.00,0.00,1,0
20.500,0,0.00,0.00,7522242,40650.41,366939.09,0.01,2,0
