time,txpackets,txpacketrateavg,txpacketrate,rxpackets,rxpacketrateavg,rxpacketrate,latencymean,core,port
1.000,4724476,4787632.15,4787288.58,0,0.00,0.00,0.00,1,0
1.500,0,0.00,0.00,448271,641025.65,298862.87,0.00,2,0
2.000,9504221,4769227.18,4784288.50,0,0.00,0.00,0.00,1,0
2.500,0,0.00,0.00,750351,641025.65,300149.78,0.00,2,0
3.000,14281919,4752066.12,4782010.97,0,0.00,0.00,0.00,1,0
3.500,0,0.00,0.00,1051659,277777.78,300480.68,0.00,2,0
4.000,19057570,4772006.71,4780181.14,0,0.00,0.00,0.00,1,0
4.500,0,0.00,0.00,1352412,34578.15,300540.93,0.00,2,0
5.000,23829127,4762791.13,4778758.99,0,0.00,0.00,0.00,1,0
5.500,0,0.00,0.00,1650619,20777.06,300116.23,0.00,2,0
6.000,28602731,4761683.22,4777575.81,0,0.00,0.00,0.00,1,0
6.500,0,0.00,0.00,1950519,390625.00,300083.45,0.00,2,0
7.000,33372241,4766894.88,4776612.30,0,0.00,0.00,0.00,1,0
7.500,0,0.00,0.00,2249640,34590.11,299954.15,0.00,2,0
8.000,38143798,4770338.61,4775893.44,0,0.00,0.00,0.00,1,0
8.500,0,0.00,0.00,2548015,31309.04,299768.54,0.00,2,0
9.000,42913308,4792227.56,4775229.68,0,0.00,0.00,0.00,1,0
9.500,0,0.00,0.00,2846028,15304.56,299583.34,0.00,2,0
10.000,47682818,4783939.80,4774636.25,0,0.00,0.00,0.00,1,0
10.500,0,0.00,0.00,3143421,18115.94,299375.49,0.00,2,0
11.000,52450281,4767783.11,4774062.66,0,0.00,0.00,0.00,1,0
11.500,0,0.00,0.00,3440396,215982.72,299166.84,0.00,2,0
12.000,57219791,4752507.43,4773607.25,0,0.00,0.00,0.00,1,0
12.500,0,0.00,0.00,3738190,29429.08,299056.53,0.00,2,0
13.000,61987254,4748097.98,4773183.60,0,0.00,0.00,0.00,1,0
13.500,0,0.00,0.00,4035614,24832.38,298935.45,0.00,2,0
14.000,66756764,4789312.37,4772819.19,0,0.00,0.00,0.00,1,0
14.500,0,0.00,0.00,4331596,386100.38,298732.39,0.00,2,0
15.000,71524227,4761350.95,4772453.69,0,0.00,0.00,0.00,1,0
15.500,0,0.00,0.00,4628592,32320.98,298620.07,0.00,2,0
16.000,76289643,4804036.61,4772132.86,0,0.00,0.00,0.00,1,0
16.500,0,0.00,0.00,4924621,760456.28,298463.28,0.00,2,0
17.000,81057106,4784387.05,4771815.93,0,0.00,0.00,0.00,1,0
17.500,0,0.00,0.00,5221083,277008.31,298348.90,0.00,2,0
18.000,85822522,4788528.12,4771504.84,0,0.00,0.00,0.00,1,0
18.500,0,0.00,0.00,5517458,18800.53,298241.93,0.00,2,0
19.000,90589985,4773675.99,4771207.27,0,0.00,0.00,0.00,1,0
19.500,0,0.00,0.00,5811944,16318.54,298049.48,0.00,2,0
20.000,95355401,4738535.61,4770904.73,0,0.00,0.00,0.00,1,0
20.500,0,0.00,0.00,6106594,14200.51,297883.09,0.00,2,0
21.000,100118770,4744250.21,4770598.00,0,0.00,0.00,0.00,1,0
21.500,0,0.00,0.00,6400252,641025.65,297687.23,0.00,2,0
22.000,104882139,4797056.62,4770258.98,0,0.00,0.00,0.00,1,0
