time,txpackets,txpacketrateavg,txpacketrate,rxpackets,rxpacketrateavg,rxpacketrate,latencymean,core,port
1.000,4767463,4816243.94,4830773.67,0,0.00,0.00,0.00,1,0
1.500,0,0.00,0.00,47392,0.00,31595.68,0.83,2,0
2.000,9592242,4836042.34,4828650.78,0,0.00,0.00,0.00,1,0
2.500,0,0.00,0.00,79392,0.00,31756.50,0.52,2,0
3.000,14417021,4812959.96,4827184.87,0,0.00,0.00,0.00,1,0
3.500,0,0.00,0.00,110464,0.00,31560.90,0.40,2,0
4.000,19239753,4819986.34,4825819.54,0,0.00,0.00,0.00,1,0
4.500,0,0.00,0.00,141792,0.00,31509.85,0.33,2,0
5.000,24058391,4816923.95,4824717.52,0,0.00,0.00,0.00,1,0
5.500,0,0.00,0.00,173120,0.00,31476.75,0.28,2,0
6.000,28879076,4813412.66,4823761.48,0,0.00,0.00,0.00,1,0
6.500,0,0.00,0.00,205696,0.00,31645.82,0.25,2,0
7.000,33695667,4802684.06,4822892.38,0,0.00,0.00,0.00,1,0
7.500,0,0.00,0.00,236128,0.00,31483.62,0.22,2,0
8.000,38514305,4828627.37,4822246.16,0,0.00,0.00,0.00,1,0
8.500,0,0.00,0.00,265312,0.00,31213.26,0.21,2,0
9.000,43330896,4843594.72,4821677.78,0,0.00,0.00,0.00,1,0
9.500,0,0.00,0.00,297376,0.00,31302.88,0.19,2,0
10.000,48147487,4805728.37,4821185.98,0,0.00,0.00,0.00,1,0
10.500,0,0.00,0.00,329504,0.00,31381.42,0.18,2,0
11.000,52964078,4775012.25,4820728.56,0,0.00,0.00,0.00,1,0
11.500,0,0.00,0.00,361344,0.00,31421.21,0.17,2,0
12.000,57780669,4804938.74,4820328.61,0,0.00,0.00,0.00,1,0
12.500,0,0.00,0.00,393440,0.00,31475.38,0.16,2,0
13.000,62595213,4819872.85,4819963.88,0,0.00,0.00,0.00,1,0
13.500,0,0.00,0.00,424544,0.00,31447.71,0.16,2,0
14.000,67411804,4803923.87,4819652.56,0,0.00,0.00,0.00,1,0
14.500,0,0.00,0.00,456288,0.00,31468.29,0.15,2,0
15.000,72226348,4813299.47,4819338.38,0,0.00,0.00,0.00,1,0
15.500,0,0.00,0.00,488736,0.00,31531.46,0.15,2,0
16.000,77038845,4816470.59,4818991.86,0,0.00,0.00,0.00,1,0
16.500,0,0.00,0.00,520609,45787.55,31552.19,0.14,2,0
17.000,81853389,4810132.53,4818651.80,0,0.00,0.00,0.00,1,0
17.500,0,0.00,0.00,552672,0.00,31581.22,0.14,2,0
18.000,86665886,4790881.64,4818283.67,0,0.00,0.00,0.00,1,0
18.500,0,0.00,0.00,584480,0.00,31593.51,0.13,2,0
19.000,91478383,4805051.52,4817977.39,0,0.00,0.00,0.00,1,0
19.500,0,0.00,0.00,612032,0.00,31386.32,0.13,2,0
20.000,96290880,4835928.09,4817701.16,0,0.00,0.00,0.00,1,0
20.500,0,0.00,0.00,639616,0.00,31200.89,0.13,2,0
21.000,101101330,4801557.52,4817402.10,0,0.00,0.00,0.00,1,0
21.500,0,0.00,0.00,670432,0.00,31182.86,0.13,2,0
22.000,105911780,4825326.48,4817093.63,0,0.00,0.00,0.00,1,0
22.500,0,0.00,0.00,702816,0.00,31236.26,0.13,2,0
23.000,110722230,4797956.12,4816805.30,0,0.00,0.00,0.00,1,0
23.500,0,0.00,0.00,735101,0.00,31280.97,0.12,2,0
24.000,115532680,4841761.67,4816507.89,0,0.00,0.00,0.00,1,0
24.500,0,0.00,0.00,767197,1960784.29,31314.26,0.12,2,0
25.000,120341083,4819418.94,4816236.74,0,0.00,0.00,0.00,1,0
25.500,0,0.00,0.00,799037,0.00,31334.80,0.12,2,0
26.000,125151533,4814658.01,4815977.70,0,0.00,0.00,0.00,1,0
26.500,0,0.00,0.00,831997,0.00,31396.19,0.12,2,0
27.000,129959936,4827716.33,4815734.25,0,0.00,0.00,0.00,1,0
27.500,0,0.00,0.00,863549,0.00,31401.77,0.12,2,0
28.000,134770386,4834557.52,4815512.48,0,0.00,0.00,0.00,1,0
28.500,0,0.00,0.00,895645,0.00,31426.21,0.11,2,0
29.000,139578789,4820326.85,4815284.47,0,0.00,0.00,0.00,1,0
29.500,0,0.00,0.00,927965,0.00,31456.44,0.11,2,0
30.000,144389239,4805841.20,4815078.22,0,0.00,0.00,0.00,1,0
30.500,0,0.00,0.00,959741,0.00,31466.97,0.11,2,0
31.000,149197642,4781034.68,4814894.04,0,0.00,0.00,0.00,1,0
31.500,0,0.00,0.00,991325,0.00,31470.68,0.11,2,0
32.000,154006045,4797056.62,4814717.18,0,0.00,0.00,0.00,1,0
32.500,0,0.00,0.00,1024061,0.00,31509.56,0.11,2,0
33.000,158816495,4796944.20,4814557.87,0,0.00,0.00,0.00,1,0
33.500,0,0.00,0.00,1056157,0.00,31527.05,0.11,2,0
34.000,163624898,4798181.05,4814396.85,0,0.00,0.00,0.00,1,0
34.500,0,0.00,0.00,1087997,0.00,31536.19,0.11,2,0
35.000,168435348,4824757.82,4814253.67,0,0.00,0.00,0.00,1,0
35.500,0,0.00,0.00,1119965,0.00,31548.34,0.11,2,0
36.000,173243751,4800093.80,4814099.33,0,0.00,0.00,0.00,1,0
36.500,0,0.00,0.00,1152093,0.00,31564.20,0.10,2,0
37.000,178052154,4820213.34,4813949.59,0,0.00,0.00,0.00,1,0
37.500,0,0.00,0.00,1184413,0.00,31584.34,0.10,2,0
38.000,182860557,4794584.72,4813820.67,0,0.00,0.00,0.00,1,0
38.500,0,0.00,0.00,1216285,0.00,31591.84,0.10,2,0
39.000,187668960,4822143.70,4813687.63,0,0.00,0.00,0.00,1,0
39.500,0,0.00,0.00,1245982,41946.31,31543.90,0.10,2,0
40.000,192479410,4815790.71,4813563.12,0,0.00,0.00,0.00,1,0
40.500,0,0.00,0.00,1277661,0.00,31547.20,0.10,2,0
41.000,197287813,4793237.48,4813443.86,0,0.00,0.00,0.00,1,0
41.500,0,0.00,0.00,1310301,0.00,31573.51,0.10,2,0
42.000,202096216,4816357.26,4813337.69,0,0.00,0.00,0.00,1,0
42.500,0,0.00,0.00,1342461,0.00,31587.35,0.10,2,0
43.000,206904619,4820553.88,4813228.03,0,0.00,0.00,0.00,1,0
43.500,0,0.00,0.00,1374675,387648.72,31601.78,0.10,2,0
44.000,211713022,4787968.10,4813118.08,0,0.00,0.00,0.00,1,0
44.500,0,0.00,0.00,1406746,0.00,31612.30,0.10,2,0
45.000,216521425,4821348.66,4813009.21,0,0.00,0.00,0.00,1,0
