time,txpackets,txpacketrateavg,txpacketrate,rxpackets,rxpacketrateavg,rxpacketrate,latencymean,core,port
1.000,16032104,16049866.71,16083647.91,0,0.00,0.00,0.00,1,0
1.500,0,0.00,0.00,105666,0.00,70444.55,0.33,2,0
2.000,32117430,16002188.87,16084449.07,0,0.00,0.00,0.00,1,0
2.500,0,0.00,0.00,176259,0.00,70504.23,0.21,2,0
3.000,48202756,16180539.09,16085134.96,0,0.00,0.00,0.00,1,0
3.500,0,0.00,0.00,246595,0.00,70456.24,0.16,2,0
4.000,64292176,16189496.99,16085859.73,0,0.00,0.00,0.00,1,0
4.500,0,0.00,0.00,317188,0.00,70486.18,0.13,2,0
5.000,80379549,16070026.69,16086235.23,0,0.00,0.00,0.00,1,0
5.500,0,0.00,0.00,387672,1818181.79,70486.73,0.12,2,0
6.000,96464875,15962258.26,16086338.42,0,0.00,0.00,0.00,1,0
6.500,0,0.00,0.00,458214,0.00,70495.08,0.10,2,0
7.000,112552248,16198464.83,16086333.37,0,0.00,0.00,0.00,1,0
7.500,0,0.00,0.00,528742,0.00,70499.43,0.09,2,0
8.000,128637574,16027247.10,16086302.45,0,0.00,0.00,0.00,1,0
8.500,0,0.00,0.00,599303,0.00,70506.69,0.09,2,0
9.000,144724947,16037292.39,16086272.04,0,0.00,0.00,0.00,1,0
9.500,0,0.00,0.00,669928,0.00,70519.20,0.08,2,0
10.000,160810273,15992187.50,16086287.90,0,0.00,0.00,0.00,1,0
10.500,0,0.00,0.00,740201,0.00,70495.75,0.08,2,0
11.000,176897646,16024737.75,16086317.59,0,0.00,0.00,0.00,1,0
11.500,0,0.00,0.00,810857,0.00,70509.18,0.07,2,0
12.000,192987066,16072550.25,16086599.04,0,0.00,0.00,0.00,1,0
12.500,0,0.00,0.00,881610,0.00,70529.19,0.07,2,0
13.000,209074439,16094032.55,16086707.50,0,0.00,0.00,0.00,1,0
13.500,0,0.00,0.00,952043,0.00,70521.81,0.07,2,0
14.000,225159765,16083916.08,16086575.20,0,0.00,0.00,0.00,1,0
14.500,0,0.00,0.00,1022316,0.00,70504.42,0.07,2,0
15.000,241240997,16095298.00,16086273.24,0,0.00,0.00,0.00,1,0
15.500,0,0.00,0.00,1092748,0.00,70500.03,0.06,2,0
16.000,257330417,16005942.61,16086381.27,0,0.00,0.00,0.00,1,0
16.500,0,0.00,0.00,1163437,0.00,70511.33,0.06,2,0
17.000,273411649,16020975.19,16086107.08,0,0.00,0.00,0.00,1,0
17.500,0,0.00,0.00,1234062,0.00,70518.10,0.06,2,0
18.000,289499022,15975961.91,16086138.19,0,0.00,0.00,0.00,1,0
18.500,0,0.00,0.00,1304527,0.00,70515.05,0.06,2,0
19.000,305580254,16027247.10,16085969.00,0,0.00,0.00,0.00,1,0
19.500,0,0.00,0.00,1375055,0.00,70515.81,0.06,2,0
20.000,321665580,16063721.26,16085912.30,0,0.00,0.00,0.00,1,0
20.500,0,0.00,0.00,1445616,0.00,70518.06,0.06,2,0
21.000,337752953,16072550.25,16085943.62,0,0.00,0.00,0.00,1,0
21.500,0,0.00,0.00,1516401,0.00,70530.23,0.06,2,0
22.000,353834185,16023483.37,16085787.63,0,0.00,0.00,0.00,1,0
22.500,0,0.00,0.00,1587026,0.00,70534.63,0.06,2,0
23.000,369921558,15939884.76,16085782.24,0,0.00,0.00,0.00,1,0
23.500,0,0.00,0.00,1657842,0.00,70546.44,0.05,2,0
24.000,386008931,16110498.98,16085878.35,0,0.00,0.00,0.00,1,0
24.500,0,0.00,0.00,1728499,0.00,70551.13,0.05,2,0
25.000,402094257,15984694.67,16085886.34,0,0.00,0.00,0.00,1,0
25.500,0,0.00,0.00,1799252,0.00,70558.96,0.05,2,0
26.000,418181630,16115572.35,16085927.06,0,0.00,0.00,0.00,1,0
26.500,0,0.00,0.00,1870006,0.00,70566.33,-1321.45,2,0
