time,txpackets,txpacketrateavg,txpacketrate,rxpackets,rxpacketrateavg,rxpacketrate,latencymean,core,port
1.000,16011634,15989689.11,16059363.87,0,0.00,0.00,0.00,1,0
1.500,0,0.00,0.00,7102026,2395209.56,4734915.32,0.01,2,0
2.000,32066255,16017214.40,16057129.38,0,0.00,0.00,0.00,1,0
2.500,0,0.00,0.00,11878528,3448275.83,4751550.48,0.01,2,0
3.000,48133158,16014708.18,16060220.25,0,0.00,0.00,0.00,1,0
3.500,0,0.00,0.00,16655795,8571428.73,4758897.84,0.01,2,0
4.000,64181638,16176703.02,16057350.11,0,0.00,0.00,0.00,1,0
4.500,0,0.00,0.00,21433954,1704545.45,4763177.97,0.01,2,0
5.000,80230118,16086444.01,16055471.83,0,0.00,0.00,0.00,1,0
5.500,0,0.00,0.00,26207932,5000000.02,4765140.47,0.01,2,0
6.000,96297021,16183097.48,16057335.17,0,0.00,0.00,0.00,1,0
6.500,0,0.00,0.00,30955389,10416666.73,4762421.35,0.01,2,0
7.000,112359830,15987191.50,16058288.01,0,0.00,0.00,0.00,1,0
7.500,0,0.00,0.00,35730015,6060605.95,4764048.33,0.01,2,0
8.000,128420592,16101628.26,16058507.58,0,0.00,0.00,0.00,1,0
8.500,0,0.00,0.00,40505796,8414239.54,4765427.48,0.01,2,0
9.000,144481354,16171591.09,16058764.86,0,0.00,0.00,0.00,1,0
9.500,0,0.00,0.00,45282419,4145077.73,4766607.17,0.01,2,0
10.000,160546210,16099095.55,16059429.61,0,0.00,0.00,0.00,1,0
10.500,0,0.00,0.00,50058361,5294117.65,4767495.16,0.01,2,0
11.000,176604925,16024737.75,16059248.31,0,0.00,0.00,0.00,1,0
11.500,0,0.00,0.00,54833637,378787.88,4768172.24,0.01,2,0
12.000,192669781,16085179.95,16059798.21,0,0.00,0.00,0.00,1,0
12.500,0,0.00,0.00,59608716,10434782.58,4768725.02,0.01,2,0
13.000,208728496,16034779.89,16059742.42,0,0.00,0.00,0.00,1,0
13.500,0,0.00,0.00,64384635,7692307.60,4769258.09,0.01,2,0
14.000,224789258,16028502.07,16059798.49,0,0.00,0.00,0.00,1,0
14.500,0,0.00,0.00,69159213,6336633.67,4769624.57,0.01,2,0
15.000,240845926,16085179.95,16059592.91,0,0.00,0.00,0.00,1,0
15.500,0,0.00,0.00,73933719,5084745.89,4769939.84,0.01,2,0
16.000,256890312,16217715.10,16058637.28,0,0.00,0.00,0.00,1,0
16.500,0,0.00,0.00,78673772,5936073.05,4768128.25,0.01,2,0
17.000,272928557,16043577.08,16057357.59,0,0.00,0.00,0.00,1,0
17.500,0,0.00,0.00,83433498,7655502.36,4767648.46,0.01,2,0
18.000,288987272,16133354.35,16057511.39,0,0.00,0.00,0.00,1,0
18.500,0,0.00,0.00,88196395,9375000.06,4767391.47,0.01,2,0
19.000,305054175,16186936.58,16058016.37,0,0.00,0.00,0.00,1,0
19.500,0,0.00,0.00,92952626,3723404.23,4766819.09,0.01,2,0
20.000,321110843,16075074.60,16057950.53,0,0.00,0.00,0.00,1,0
20.500,0,0.00,0.00,97716689,2450980.39,4766684.56,0.01,2,0
21.000,337161370,16020975.19,16057561.10,0,0.00,0.00,0.00,1,0
21.500,0,0.00,0.00,102478033,6744186.18,4766436.39,0.01,2,0
22.000,353201662,15902734.62,16056742.39,0,0.00,0.00,0.00,1,0
22.500,0,0.00,0.00,107243626,9782608.49,4766398.82,0.01,2,0
23.000,369268565,16028502.07,16057177.93,0,0.00,0.00,0.00,1,0
23.500,0,0.00,0.00,112006842,3448275.86,4766263.15,0.01,2,0
24.000,385312951,16143533.12,16056683.32,0,0.00,0.00,0.00,1,0
24.500,0,0.00,0.00,116773166,1754385.97,4766265.91,0.01,2,0
25.000,401349149,15925003.89,16055885.99,0,0.00,0.00,0.00,1,0
25.500,0,0.00,0.00,121542077,11009174.19,4766369.54,0.01,2,0
26.000,417411958,16070026.69,16056163.45,0,0.00,0.00,0.00,1,0
26.500,0,0.00,0.00,126312044,8387096.89,4766505.40,0.01,2,0
27.000,433468626,16071288.37,16056121.93,0,0.00,0.00,0.00,1,0
27.500,0,0.00,0.00,131039942,4761904.64,4765101.52,0.01,2,0
28.000,449531435,16092767.29,16056353.89,0,0.00,0.00,0.00,1,0
28.500,0,0.00,0.00,135797884,11822660.15,4764850.22,0.01,2,0
29.000,465579915,16005942.60,16056099.76,0,0.00,0.00,0.00,1,0
29.500,0,0.00,0.00,140555789,12037036.99,4764614.77,0.01,2,0
30.000,481638630,15993436.99,16056197.50,0,0.00,0.00,0.00,1,0
30.500,0,0.00,0.00,145317051,263157.89,4764504.37,0.01,2,0
31.000,497674828,16034779.88,16055587.99,0,0.00,0.00,0.00,1,0
31.500,0,0.00,0.00,150072547,3278688.52,4764218.90,0.01,2,0
32.000,513727402,16170313.61,16055478.23,0,0.00,0.00,0.00,1,0
32.500,0,0.00,0.00,154829745,2376237.62,4764002.23,0.01,2,0
33.000,529788164,15932440.85,16055598.44,0,0.00,0.00,0.00,1,0
33.500,0,0.00,0.00,159587994,2235067.42,4763830.93,0.01,2,0
34.000,545824362,16154999.60,16055029.59,0,0.00,0.00,0.00,1,0
34.500,0,0.00,0.00,164340512,787401.57,4763503.11,0.01,2,0
35.000,561891265,15952306.73,16055362.28,0,0.00,0.00,0.00,1,0
35.500,0,0.00,0.00,169096982,4901960.79,4763305.03,0.01,2,0
36.000,577958168,16125728.69,16055685.40,0,0.00,0.00,0.00,1,0
36.500,0,0.00,0.00,173851648,3333333.22,4763068.39,0.01,2,0
37.000,594016883,16090237.38,16055786.50,0,0.00,0.00,0.00,1,0
37.500,0,0.00,0.00,178573991,2325581.40,4761982.28,0.01,2,0
38.000,610083786,15953550.00,16056073.95,0,0.00,0.00,0.00,1,0
38.500,0,0.00,0.00,183328080,754716.98,4761777.14,0.01,2,0
39.000,626148642,16043577.08,16056287.42,0,0.00,0.00,0.00,1,0
39.500,0,0.00,0.00,188029980,3389830.60,4760261.46,0.01,2,0
40.000,642215545,15973468.59,16056576.19,0,0.00,0.00,0.00,1,0
40.500,0,0.00,0.00,192784048,1694915.27,4760108.56,0.01,2,0
41.000,658253790,16014708.18,16056126.69,0,0.00,0.00,0.00,1,0
41.500,0,0.00,0.00,197539580,5797101.15,4759998.25,-12.50,2,0
42.000,674320693,16135897.84,16056379.33,0,0.00,0.00,0.00,1,0
42.500,0,0.00,0.00,202294006,8235294.19,4759867.13,-12.21,2,0
43.000,690379408,16177981.51,16056425.60,0,0.00,0.00,0.00,1,0
43.500,0,0.00,0.00,207049262,12195121.86,4759761.12,-11.93,2,0
44.000,706431982,16059940.38,16056351.55,0,0.00,0.00,0.00,1,0
44.500,0,0.00,0.00,211788640,1807228.97,4759303.02,-11.66,2,0
45.000,722476368,16039805.67,16056063.62,0,0.00,0.00,0.00,1,0
45.500,0,0.00,0.00,216534641,12173913.01,4759010.75,-11.41,2,0
46.000,738528942,15967238.69,16055990.63,0,0.00,0.00,0.00,1,0
46.500,0,0.00,0.00,221291483,5194805.29,4758964.07,-11.16,2,0
47.000,754593798,16087708.26,16056217.23,0,0.00,0.00,0.00,1,0
47.500,0,0.00,0.00,226025390,1465386.55,4758436.46,-10.93,2,0
48.000,770662748,16094032.55,16056454.59,0,0.00,0.00,0.00,1,0
48.500,0,0.00,0.00,230785532,2808988.78,4758471.31,-10.70,2,0
49.000,786709181,16125728.69,16056237.13,0,0.00,0.00,0.00,1,0
49.500,0,0.00,0.00,235550651,5076142.21,4758605.91,-10.48,2,0
50.000,802767896,16048608.39,16056316.58,0,0.00,0.00,0.00,1,0
50.500,0,0.00,0.00,240321548,1058201.06,4758849.24,-10.28,2,0
51.000,818814329,15999687.36,16056125.55,0,0.00,0.00,0.00,1,0
51.500,0,0.00,0.00,245089756,9574468.02,4759031.13,-10.08,2,0
52.000,834883279,16094032.55,16056341.70,0,0.00,0.00,0.00,1,0
52.500,0,0.00,0.00,249854792,3333333.22,4759145.54,-9.88,2,0
53.000,850931759,16017214.39,16056224.84,0,0.00,0.00,0.00,1,0
53.500,0,0.00,0.00,254621165,3448275.83,4759280.62,-9.70,2,0
54.000,866998662,16063721.26,16056426.05,0,0.00,0.00,0.00,1,0
54.500,0,0.00,0.00,259388636,1785714.14,4759430.91,-9.52,2,0
55.000,883065565,16087708.26,16056583.47,0,0.00,0.00,0.00,1,0
55.500,0,0.00,0.00,264155172,5339805.86,4759558.87,-9.35,2,0
56.000,899120186,16061200.47,16056556.29,0,0.00,0.00,0.00,1,0
56.500,0,0.00,0.00,268922721,9821428.76,4759700.28,-9.18,2,0
57.000,915187089,16161376.92,16056730.49,0,0.00,0.00,0.00,1,0
57.500,0,0.00,0.00,273656754,1226993.88,4759253.89,-9.02,2,0
58.000,931253992,16177981.51,16056911.63,0,0.00,0.00,0.00,1,0
58.500,0,0.00,0.00,278417716,5816285.88,4759283.16,-8.87,2,0
59.000,947320895,16044834.62,16057077.01,0,0.00,0.00,0.00,1,0
59.500,0,0.00,0.00,283180915,1428571.46,4759348.94,-8.72,2,0
60.000,963379610,16094032.55,16057116.72,0,0.00,0.00,0.00,1,0
