combined,algoritmo,packet_size,hook_ebpf,var_ip,timeout,rx_packets,rx_packet_rate_avg,rx_packet_rate,latencymean
8,for_0_a_3200,256,xdpgeneric,0.0.0.255,60,45226167,760456.28,760104.56,0.04
4,for_0_a_3200,64,xdpdrv,0.0.0.255,60,22795075,0.0,383110.45,0.04
2,for_0_a_3200,256,xdpgeneric,0.0.0.255,60,11554666,148148.15,194196.31,0.04
1,for_0_a_3200,256,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
1,for_0_a_3200,64,xdpgeneric,0.0.0.255,60,5297928,115473.44,89041.08,-1399.29
1,for_0_a_3200,1024,xdpdrv,0.0.0.255,60,0,0.0,0.0,0.0
1,for_0_a_3200,128,xdpdrv,0.0.0.255,60,0,0.0,0.0,0.0
2,for_0_a_3200,512,xdpgeneric,0.0.0.255,60,11551520,151285.93,194143.4,-213.89
4,for_0_a_3200,128,xdpgeneric,0.0.0.255,60,22881754,276243.09,384567.73,-107.96
2,for_0_a_3200,1500,xdpdrv,0.0.0.255,60,12984576,0.0,218228.2,0.04
2,for_0_a_3200,64,xdpdrv,0.0.0.255,60,12989827,0.0,218316.57,0.04
8,for_0_a_3200,64,xdpgeneric,0.0.0.255,60,45351041,793650.8,762205.35,-163.43
8,for_0_a_3200,256,xdpdrv,0.0.0.255,60,58229698,36859.57,978654.81,0.03
1,for_0_a_3200,1500,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
2,for_0_a_3200,1500,xdpgeneric,0.0.0.255,60,11517905,179211.47,193578.47,0.04
8,for_0_a_3200,64,xdpdrv,0.0.0.255,60,58403461,91409.12,981574.4,0.03
8,for_0_a_3200,1500,xdpdrv,0.0.0.255,60,48981026,549450.56,823211.6,0.01
2,for_0_a_3200,256,xdpdrv,0.0.0.255,60,12983060,1449275.35,218202.94,0.04
8,for_0_a_3200,512,xdpdrv,0.0.0.255,60,58315780,42547.16,980098.28,0.03
2,for_0_a_3200,128,xdpdrv,0.0.0.255,60,12986695,3389830.43,218264.66,0.04
8,for_0_a_3200,512,xdpgeneric,0.0.0.255,60,45118804,387596.9,758300.11,-54.73
1,for_0_a_3200,256,xdpdrv,0.0.0.255,60,0,0.0,0.0,0.0
1,for_0_a_3200,1024,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
2,for_0_a_3200,1024,xdpgeneric,0.0.0.255,60,11542173,370370.37,193986.32,0.04
8,for_0_a_3200,1500,xdpgeneric,0.0.0.255,60,44872877,1960784.51,754168.69,0.04
8,for_0_a_3200,1024,xdpgeneric,0.0.0.255,60,44928906,649350.66,755108.52,0.04
1,for_0_a_3200,128,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
2,for_0_a_3200,64,xdpgeneric,0.0.0.255,60,11578819,216466.37,194602.22,-640.23
8,for_0_a_3200,1024,xdpdrv,0.0.0.255,60,58277664,1176470.6,979460.88,0.03
4,for_0_a_3200,1500,xdpdrv,0.0.0.255,60,22771200,0.0,382709.46,0.04
8,for_0_a_3200,128,xdpgeneric,0.0.0.255,60,45315998,1786814.71,761614.3,-54.49
4,for_0_a_3200,512,xdpdrv,0.0.0.255,60,22780161,0.0,382860.12,0.04
4,for_0_a_3200,64,xdpgeneric,0.0.0.255,60,22903923,409836.07,384940.41,-323.64
4,for_0_a_3200,1024,xdpdrv,0.0.0.255,60,22784719,1886792.57,382936.94,0.04
4,for_0_a_3200,512,xdpgeneric,0.0.0.255,60,22799849,216450.22,383191.19,-108.34
2,for_0_a_3200,512,xdpdrv,0.0.0.255,60,12980801,0.0,218164.71,0.04
1,for_0_a_3200,1500,xdpdrv,0.0.0.255,60,0,0.0,0.0,0.0
8,for_0_a_3200,128,xdpdrv,0.0.0.255,60,58514178,21673.17,983434.34,0.03
4,for_0_a_3200,256,xdpgeneric,0.0.0.255,60,22839164,699300.7,383851.96,0.04
2,for_0_a_3200,1024,xdpdrv,0.0.0.255,60,12982849,14839.07,218199.26,0.04
4,for_0_a_3200,1024,xdpgeneric,0.0.0.255,60,22751860,218818.38,382384.66,0.04
4,for_0_a_3200,128,xdpdrv,0.0.0.255,60,22791809,0.0,383056.12,0.04
4,for_0_a_3200,1500,xdpgeneric,0.0.0.255,60,22664774,584795.32,380921.45,0.04
1,for_0_a_3200,512,xdpdrv,0.0.0.255,60,0,0.0,0.0,0.0
4,for_0_a_3200,256,xdpdrv,0.0.0.255,60,22788224,0.0,382995.67,0.04
2,for_0_a_3200,128,xdpgeneric,0.0.0.255,60,11561741,149031.3,194315.19,-213.7
1,for_0_a_3200,512,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
1,for_0_a_3200,64,xdpdrv,0.0.0.255,60,0,0.0,0.0,0.0
4,for_0_a_6400,256,xdpdrv,0.0.0.255,60,11446144,0.0,192372.31,0.09
8,for_0_a_6400,512,xdpdrv,0.0.0.255,60,30057857,0.0,505174.04,0.07
1,for_0_a_6400,64,xdpdrv,0.0.0.255,60,0,0.0,0.0,0.0
2,for_0_a_6400,256,xdpdrv,0.0.0.255,60,5715072,0.0,96051.72,0.09
4,for_0_a_6400,512,xdpgeneric,0.0.0.255,60,13548506,151745.07,227706.23,-182.32
8,for_0_a_6400,1024,xdpgeneric,0.0.0.255,60,24210660,624999.99,406902.38,0.08
4,for_0_a_6400,1024,xdpgeneric,0.0.0.255,60,13547147,177619.89,227683.4,0.07
8,for_0_a_6400,1024,xdpdrv,0.0.0.255,60,30028800,0.0,504686.07,0.07
4,for_0_a_6400,128,xdpdrv,0.0.0.255,60,11438407,1599999.99,192242.8,0.09
8,for_0_a_6400,1500,xdpgeneric,0.0.0.255,60,24181354,633049.55,406409.84,0.08
8,for_0_a_6400,256,xdpgeneric,0.0.0.255,60,24320632,746268.65,408750.62,0.08
4,for_0_a_6400,1500,xdpgeneric,0.0.0.255,60,13542040,129366.11,227597.57,0.07
1,for_0_a_6400,256,xdpdrv,0.0.0.255,60,0,0.0,0.0,0.0
1,for_0_a_6400,512,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
1,for_0_a_6400,64,xdpgeneric,0.0.0.255,60,3600449,63371.36,60511.99,-2059.0
1,for_0_a_6400,1500,xdpdrv,0.0.0.255,60,0,0.0,0.0,0.0
4,for_0_a_6400,512,xdpdrv,0.0.0.255,60,11452737,0.0,192483.54,0.09
1,for_0_a_6400,512,xdpdrv,0.0.0.255,60,0,0.0,0.0,0.0
4,for_0_a_6400,128,xdpgeneric,0.0.0.255,60,13569888,177935.94,228065.96,-182.04
2,for_0_a_6400,1500,xdpdrv,0.0.0.255,60,5717056,0.0,96085.04,0.09
8,for_0_a_6400,64,xdpdrv,0.0.0.255,60,30055939,0.0,505142.36,0.07
2,for_0_a_6400,1024,xdpgeneric,0.0.0.255,60,6143289,59031.88,103248.66,0.08
2,for_0_a_6400,64,xdpdrv,0.0.0.255,60,5721923,0.0,96166.78,0.09
2,for_0_a_6400,128,xdpdrv,0.0.0.255,60,5714824,3124999.74,96047.58,0.09
8,for_0_a_6400,128,xdpgeneric,0.0.0.255,60,24334057,271739.13,408977.11,-101.47
8,for_0_a_6400,128,xdpdrv,0.0.0.255,60,30053205,1724137.92,505096.51,0.07
1,for_0_a_6400,128,xdpdrv,0.0.0.255,60,0,0.0,0.0,0.0
1,for_0_a_6400,1500,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
4,for_0_a_6400,256,xdpgeneric,0.0.0.255,60,13561763,694444.44,227929.06,0.07
1,for_0_a_6400,128,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
2,for_0_a_6400,512,xdpgeneric,0.0.0.255,60,6139519,72886.3,103185.32,-402.43
2,for_0_a_6400,1500,xdpgeneric,0.0.0.255,60,6142464,103734.44,103234.8,0.08
8,for_0_a_6400,64,xdpgeneric,0.0.0.255,60,24354867,150829.56,409326.04,-304.32
2,for_0_a_6400,512,xdpdrv,0.0.0.255,60,5718802,1242236.0,96114.43,0.09
4,for_0_a_6400,64,xdpdrv,0.0.0.255,60,11444419,0.0,192343.69,0.09
4,for_0_a_6400,1024,xdpdrv,0.0.0.255,60,11442624,0.0,192313.2,0.09
2,for_0_a_6400,64,xdpgeneric,0.0.0.255,60,6154691,84961.77,103440.42,-1204.46
4,for_0_a_6400,1500,xdpdrv,0.0.0.255,60,11443776,0.0,192332.78,0.09
1,for_0_a_6400,1024,xdpdrv,0.0.0.255,60,0,0.0,0.0,0.0
8,for_0_a_6400,256,xdpdrv,0.0.0.255,60,30057600,0.0,505169.95,0.07
2,for_0_a_6400,128,xdpgeneric,0.0.0.255,60,6152525,62735.26,103403.9,-401.58
1,for_0_a_6400,256,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
2,for_0_a_6400,256,xdpgeneric,0.0.0.255,60,6146364,177619.89,103300.35,0.08
2,for_0_a_6400,1024,xdpdrv,0.0.0.255,60,5714048,649350.61,96034.54,0.09
4,for_0_a_6400,64,xdpgeneric,0.0.0.255,60,13598423,267404.33,228545.21,-545.11
1,for_0_a_6400,1024,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
8,for_0_a_6400,512,xdpgeneric,0.0.0.255,60,24259836,617283.96,407729.81,-101.78
8,for_0_a_6400,1500,xdpdrv,0.0.0.255,60,30048256,0.0,505014.47,0.07
1,for_0_a_400,256,xdpgeneric,0.0.0.255,60,28741450,613496.92,483050.15,0.01
1,for_0_a_400,64,xdpdrv,0.0.0.255,60,45857349,28752.16,770712.38,0.01
2,for_0_a_400,1500,xdpgeneric,0.0.0.255,60,47409599,649350.61,796800.95,0.01
4,for_0_a_400,512,xdpgeneric,0.0.0.255,60,97358520,1492537.33,1636282.57,-25.37
1,for_0_a_400,1500,xdpgeneric,0.0.0.255,60,27996302,288213.08,470526.64,0.01
1,for_0_a_400,256,xdpdrv,0.0.0.255,60,45774529,14624.16,769320.36,0.01
2,for_0_a_400,512,xdpgeneric,0.0.0.255,60,47533754,550964.19,798888.72,-51.98
4,for_0_a_400,128,xdpdrv,0.0.0.255,60,205607747,74156.47,3455604.32,0.0
8,for_0_a_400,256,xdpdrv,0.0.0.255,60,269850330,5164319.29,4535305.33,0.0
8,for_0_a_400,128,xdpdrv,0.0.0.255,60,331707334,12448193.96,5574940.07,0.01
1,for_0_a_400,128,xdpdrv,0.0.0.255,60,45882372,43827.61,771132.39,0.01
4,for_0_a_400,1024,xdpgeneric,0.0.0.255,60,71324669,1265822.78,1198735.35,0.0
8,for_0_a_400,128,xdpgeneric,0.0.0.255,60,167088699,4761904.42,2808216.98,-14.78
2,for_0_a_400,1500,xdpdrv,0.0.0.255,60,49000815,1851851.94,823544.07,0.01
4,for_0_a_400,1024,xdpdrv,0.0.0.255,60,71357149,1234567.96,1199281.35,0.0
4,for_0_a_400,256,xdpgeneric,0.0.0.255,60,97636227,1190476.17,1640952.59,0.01
4,for_0_a_400,1500,xdpdrv,0.0.0.255,60,49006419,754717.0,823638.29,0.0
2,for_0_a_400,256,xdpdrv,0.0.0.255,60,92017025,21208.91,1546506.1,0.01
4,for_0_a_400,64,xdpgeneric,0.0.0.255,60,98653920,6026600.23,1658051.07,-75.14
2,for_0_a_400,1024,xdpgeneric,0.0.0.255,60,45506144,1212121.21,764810.06,0.01
2,for_0_a_400,512,xdpdrv,0.0.0.255,60,92481113,2259887.1,1554306.36,0.01
8,for_0_a_400,1500,xdpdrv,0.0.0.255,60,49006817,732600.73,823647.56,0.0
8,for_0_a_400,64,xdpdrv,0.0.0.255,60,332648992,12589928.37,5590746.19,0.01
1,for_0_a_400,1024,xdpgeneric,0.0.0.255,60,28234960,392156.86,474537.69,0.01
8,for_0_a_400,256,xdpgeneric,0.0.0.255,60,165132677,9473684.06,2775342.53,0.01
2,for_0_a_400,1024,xdpdrv,0.0.0.255,60,71344344,1818181.5,1199066.04,0.0
8,for_0_a_400,1024,xdpdrv,0.0.0.255,60,71357051,1027397.25,1199279.63,0.0
2,for_0_a_400,256,xdpgeneric,0.0.0.255,60,47627786,636942.68,800468.8,0.01
4,for_0_a_400,128,xdpgeneric,0.0.0.255,60,98303772,1273885.35,1652176.2,-25.13
4,for_0_a_400,64,xdpdrv,0.0.0.255,60,204832771,11721611.7,3442571.56,0.0
8,for_0_a_400,512,xdpdrv,0.0.0.255,60,140037875,797872.36,2353580.63,0.0
1,for_0_a_400,512,xdpgeneric,0.0.0.255,60,28568221,609756.1,480138.74,-86.49
8,for_0_a_400,64,xdpgeneric,0.0.0.255,60,167662489,5472636.81,2817863.64,-44.21
1,for_0_a_400,1500,xdpdrv,0.0.0.255,60,45980104,3076923.33,772776.02,0.01
2,for_0_a_400,128,xdpdrv,0.0.0.255,60,92478965,7725321.79,1554270.11,0.01
4,for_0_a_400,256,xdpdrv,0.0.0.255,60,204307480,8450704.29,3433743.16,0.0
2,for_0_a_400,64,xdpdrv,0.0.0.255,60,92490436,16559.03,1554462.69,0.01
2,for_0_a_400,64,xdpgeneric,0.0.0.255,60,47523550,609756.1,798716.12,-155.99
8,for_0_a_400,1024,xdpgeneric,0.0.0.255,60,71354228,3508771.95,1199232.16,0.0
1,for_0_a_400,512,xdpdrv,0.0.0.255,60,45980994,17988.85,772792.79,0.01
4,for_0_a_400,1500,xdpgeneric,0.0.0.255,60,49003138,277008.31,823583.05,0.0
1,for_0_a_400,1024,xdpdrv,0.0.0.255,60,46016027,1140684.44,773379.56,0.01
4,for_0_a_400,512,xdpdrv,0.0.0.255,60,140025422,1249999.99,2353371.25,0.0
8,for_0_a_400,1500,xdpgeneric,0.0.0.255,60,49006648,824175.84,823642.11,0.0
1,for_0_a_400,128,xdpgeneric,0.0.0.255,60,28999983,392156.87,487395.33,-85.21
8,for_0_a_400,512,xdpgeneric,0.0.0.255,60,139967342,1785714.14,2352400.1,-17.65
2,for_0_a_400,128,xdpgeneric,0.0.0.255,60,47337442,649350.64,795588.28,-52.19
1,for_0_a_400,64,xdpgeneric,0.0.0.255,60,28999569,280112.05,487388.33,-255.64
4,for_0_a_1,1500,xdpdrv,0.0.0.255,60,49006220,1249999.9,823634.89,0.0
8,for_0_a_1,64,xdpgeneric,0.0.0.255,60,288850193,2197802.2,4854630.87,-25.66
4,for_0_a_1,64,xdpdrv,0.0.0.255,60,757503483,12610837.46,12731163.97,0.0
2,for_0_a_1,1500,xdpgeneric,0.0.0.255,60,49004445,395256.92,823605.1,0.0
4,for_0_a_1,1024,xdpdrv,0.0.0.255,60,71356751,645161.3,1199278.67,0.0
1,for_0_a_1,64,xdpgeneric,0.0.0.255,60,66616574,1298701.28,1119607.61,-111.28
8,for_0_a_1,64,xdpdrv,0.0.0.255,60,744469780,12736318.39,12512134.34,0.0
1,for_0_a_1,1500,xdpgeneric,0.0.0.255,60,48998190,1734104.04,823500.1,0.0
1,for_0_a_1,128,xdpdrv,0.0.0.255,60,411703817,14906832.05,6919420.84,0.0
4,for_0_a_1,128,xdpgeneric,0.0.0.255,60,162609901,1640271.37,2732952.04,-15.19
4,for_0_a_1,512,xdpgeneric,0.0.0.255,60,140010508,1923076.87,2353127.47,-17.65
2,for_0_a_1,512,xdpdrv,0.0.0.255,60,140044851,386151.79,2353697.85,0.0
1,for_0_a_1,128,xdpgeneric,0.0.0.255,60,66475700,1522842.66,1117239.93,-37.17
1,for_0_a_1,64,xdpdrv,0.0.0.255,60,423479394,8181817.61,7117309.46,0.0
2,for_0_a_1,64,xdpdrv,0.0.0.255,60,737724591,12838515.46,12398748.9,0.0
4,for_0_a_1,64,xdpgeneric,0.0.0.255,60,164154357,1604278.09,2758900.33,-45.16
1,for_0_a_1,1500,xdpdrv,0.0.0.255,60,49000093,653594.79,823531.93,0.0
2,for_0_a_1,256,xdpdrv,0.0.0.255,60,269954608,3548387.01,4537057.64,0.0
2,for_0_a_1,512,xdpgeneric,0.0.0.255,60,90026837,216450.22,1513057.79,-27.44
1,for_0_a_1,1024,xdpgeneric,0.0.0.255,60,60762099,1734104.04,1021212.98,0.0
4,for_0_a_1,256,xdpgeneric,0.0.0.255,60,160952271,9433962.37,2705087.54,0.01
8,for_0_a_1,256,xdpgeneric,0.0.0.255,60,266388832,4545454.85,4477128.55,0.01
8,for_0_a_1,256,xdpdrv,0.0.0.255,60,269956572,4587156.15,4537090.65,0.0
2,for_0_a_1,1024,xdpgeneric,0.0.0.255,60,71341060,1257861.63,1199010.89,0.0
2,for_0_a_1,64,xdpgeneric,0.0.0.255,60,93420788,4918032.78,1570099.18,-79.35
8,for_0_a_1,1024,xdpdrv,0.0.0.255,60,71357653,1219512.16,1199289.75,0.0
8,for_0_a_1,512,xdpgeneric,0.0.0.255,60,140045705,632911.39,2353719.68,-17.65
4,for_0_a_1,1024,xdpgeneric,0.0.0.255,60,71357414,1226993.83,1199285.75,0.0
8,for_0_a_1,1024,xdpgeneric,0.0.0.255,60,71347610,1764705.9,1199121.0,0.0
2,for_0_a_1,1024,xdpdrv,0.0.0.255,60,71357866,649350.66,1199294.43,0.0
8,for_0_a_1,128,xdpdrv,0.0.0.255,60,503428120,14374999.83,8460987.15,0.0
8,for_0_a_1,1500,xdpdrv,0.0.0.255,60,49006516,621118.05,823641.88,0.0
1,for_0_a_1,1024,xdpdrv,0.0.0.255,60,71346150,1249999.99,1199096.36,0.0
8,for_0_a_1,1500,xdpgeneric,0.0.0.255,60,49006547,760456.3,823640.41,0.0
1,for_0_a_1,512,xdpdrv,0.0.0.255,60,140043006,1282051.29,2353666.77,0.0
2,for_0_a_1,128,xdpdrv,0.0.0.255,60,503441750,5555555.36,8461232.79,0.0
2,for_0_a_1,256,xdpgeneric,0.0.0.255,60,91799713,1033591.73,1542855.86,0.01
1,for_0_a_1,256,xdpgeneric,0.0.0.255,60,65521103,766283.53,1101196.43,0.0
1,for_0_a_1,256,xdpdrv,0.0.0.255,60,269939493,13761467.02,4536803.96,0.0
8,for_0_a_1,512,xdpdrv,0.0.0.255,60,140044868,641025.65,2353703.91,0.0
2,for_0_a_1,128,xdpgeneric,0.0.0.255,60,92936351,1127819.55,1561957.24,-26.58
4,for_0_a_1,128,xdpdrv,0.0.0.255,60,503438052,1818181.88,8461153.54,0.0
2,for_0_a_1,1500,xdpdrv,0.0.0.255,60,49006933,775193.8,823647.07,0.0
4,for_0_a_1,512,xdpdrv,0.0.0.255,60,140045624,1242236.0,2353710.76,0.0
4,for_0_a_1,1500,xdpgeneric,0.0.0.255,60,49006513,729927.0,823639.85,0.0
8,for_0_a_1,128,xdpgeneric,0.0.0.255,60,283180915,1428571.46,4759348.94,-8.72
4,for_0_a_1,256,xdpdrv,0.0.0.255,60,269955994,4061624.68,4537080.92,0.0
1,for_0_a_1,512,xdpgeneric,0.0.0.255,60,62676551,1587301.62,1053390.29,-39.42
8,for_0_a_800,256,xdpgeneric,0.0.0.255,60,124235126,1923077.08,2087991.06,0.02
4,for_0_a_800,1024,xdpdrv,0.0.0.255,60,71343848,1265822.78,1199061.25,0.01
2,for_0_a_800,256,xdpdrv,0.0.0.255,60,49436308,2395209.47,830864.85,0.01
4,for_0_a_800,64,xdpgeneric,0.0.0.255,60,64701145,704225.36,1087417.69,-114.57
1,for_0_a_800,64,xdpgeneric,0.0.0.255,60,16936606,606060.61,284649.76,-437.71
8,for_0_a_800,1500,xdpgeneric,0.0.0.255,60,49006479,645161.3,823639.27,0.0
4,for_0_a_800,64,xdpdrv,0.0.0.255,60,99171718,59725.26,1666752.24,0.01
1,for_0_a_800,1500,xdpdrv,0.0.0.255,60,21859457,10229.17,367385.71,0.01
1,for_0_a_800,64,xdpdrv,0.0.0.255,60,21882693,35498.76,367776.47,0.01
2,for_0_a_800,1024,xdpgeneric,0.0.0.255,60,30495606,380228.13,512533.45,0.02
1,for_0_a_800,512,xdpdrv,0.0.0.255,60,21878582,1136363.62,367707.69,0.01
2,for_0_a_800,1500,xdpdrv,0.0.0.255,60,48995003,1257861.63,823446.41,0.01
4,for_0_a_800,128,xdpdrv,0.0.0.255,60,99018373,55126.79,1664175.53,0.01
8,for_0_a_800,512,xdpdrv,0.0.0.255,60,140003585,374531.84,2353004.28,0.0
4,for_0_a_800,256,xdpdrv,0.0.0.255,60,99044075,3448275.83,1664612.25,0.01
1,for_0_a_800,512,xdpgeneric,0.0.0.255,60,16772744,277008.31,281895.18,-147.32
8,for_0_a_800,1024,xdpgeneric,0.0.0.255,60,71347136,641025.65,1199112.94,0.0
8,for_0_a_800,64,xdpdrv,0.0.0.255,60,197807239,70972.32,3324506.01,0.01
2,for_0_a_800,512,xdpdrv,0.0.0.255,60,49446727,1829268.24,831038.38,0.01
8,for_0_a_800,1500,xdpdrv,0.0.0.255,60,49006697,1851851.94,823645.33,0.0
2,for_0_a_800,512,xdpgeneric,0.0.0.255,60,30480374,277008.31,512275.77,-81.06
4,for_0_a_800,128,xdpgeneric,0.0.0.255,60,64560294,1176470.6,1085048.39,-38.26
1,for_0_a_800,128,xdpdrv,0.0.0.255,60,21881985,0.0,367764.44,0.01
2,for_0_a_800,128,xdpdrv,0.0.0.255,60,49440770,11821.73,830938.27,0.01
8,for_0_a_800,256,xdpdrv,0.0.0.255,60,197601422,3428571.38,3321048.28,0.01
2,for_0_a_800,64,xdpgeneric,0.0.0.255,60,30930973,735294.12,519848.91,-239.67
1,for_0_a_800,256,xdpgeneric,0.0.0.255,60,16817595,281690.14,282649.62,0.01
8,for_0_a_800,128,xdpdrv,0.0.0.255,60,197600010,636942.68,3321016.8,0.01
1,for_0_a_800,128,xdpgeneric,0.0.0.255,60,16900449,131067.52,284042.42,-146.21
4,for_0_a_800,512,xdpgeneric,0.0.0.255,60,63831503,1515151.62,1072799.72,-38.7
2,for_0_a_800,256,xdpgeneric,0.0.0.255,60,30548158,632911.39,513415.03,0.02
8,for_0_a_800,128,xdpgeneric,0.0.0.255,60,125313560,810810.82,2106112.58,-19.7
4,for_0_a_800,512,xdpdrv,0.0.0.255,60,99013314,21190.93,1664090.99,0.01
8,for_0_a_800,64,xdpgeneric,0.0.0.255,60,126054510,743494.42,2118565.73,-58.8
2,for_0_a_800,1024,xdpdrv,0.0.0.255,60,49375553,20768.43,829842.18,0.01
1,for_0_a_800,1500,xdpgeneric,0.0.0.255,60,16619333,178890.88,279316.87,0.02
2,for_0_a_800,1500,xdpgeneric,0.0.0.255,60,30535414,500000.0,513201.34,0.02
8,for_0_a_800,512,xdpgeneric,0.0.0.255,60,123552406,653594.76,2076515.73,-19.99
1,for_0_a_800,256,xdpdrv,0.0.0.255,60,21881536,0.0,367757.35,0.01
2,for_0_a_800,128,xdpgeneric,0.0.0.255,60,30815211,645304.85,517903.32,-80.18
4,for_0_a_800,1500,xdpgeneric,0.0.0.255,60,48994332,757575.78,823435.07,0.0
2,for_0_a_800,64,xdpdrv,0.0.0.255,60,49447430,31010.96,831049.64,0.01
4,for_0_a_800,1500,xdpdrv,0.0.0.255,60,49004834,791556.74,823611.56,0.0
