time,txpackets,txpacketrateavg,txpacketrate,rxpackets,rxpacketrateavg,rxpacketrate,latencymean,core,port
1.000,15784417,15797190.92,15856489.34,0,0.00,0.00,0.00,1,0
1.500,0,0.00,0.00,562816,0.00,375209.87,0.04,2,0
2.000,31640479,15838749.62,15855633.08,0,0.00,0.00,0.00,1,0
2.500,0,0.00,0.00,946304,0.00,378525.58,0.04,2,0
3.000,47492447,15813055.24,15854769.10,0,0.00,0.00,0.00,1,0
3.500,0,0.00,0.00,1329664,0.00,379907.91,0.04,2,0
4.000,63344415,15761915.76,15854105.45,0,0.00,0.00,0.00,1,0
4.500,0,0.00,0.00,1711808,0.00,380406.76,0.04,2,0
5.000,79196383,15599756.14,15853511.21,0,0.00,0.00,0.00,1,0
5.500,0,0.00,0.00,2095107,55268.98,380930.09,0.04,2,0
6.000,95044257,15892857.15,15852743.32,0,0.00,0.00,0.00,1,0
6.500,0,0.00,0.00,2478476,6250000.37,381308.02,0.04,2,0
7.000,110892131,15781358.41,15851977.30,0,0.00,0.00,0.00,1,0
7.500,0,0.00,0.00,2861825,23752.97,381578.77,0.04,2,0
8.000,126737958,15810612.49,15851213.23,0,0.00,0.00,0.00,1,0
8.500,0,0.00,0.00,3245371,8163265.46,381811.40,0.04,2,0
9.000,142583785,15833849.02,15850646.39,0,0.00,0.00,0.00,1,0
9.500,0,0.00,0.00,3628736,0.00,381971.74,0.04,2,0
10.000,158429612,15683420.17,15850164.09,0,0.00,0.00,0.00,1,0
10.500,0,0.00,0.00,4012034,20134.90,382098.34,0.04,2,0
11.000,174275439,15895325.35,15849759.49,0,0.00,0.00,0.00,1,0
11.500,0,0.00,0.00,4395340,1250000.07,382205.71,0.04,2,0
12.000,190121266,15743731.73,15849371.87,0,0.00,0.00,0.00,1,0
12.500,0,0.00,0.00,4778753,53163.21,382301.97,0.04,2,0
13.000,205967093,15851014.40,15849171.54,0,0.00,0.00,0.00,1,0
13.500,0,0.00,0.00,5161984,0.00,382370.91,0.04,2,0
14.000,221812920,15977208.87,15848881.37,0,0.00,0.00,0.00,1,0
14.500,0,0.00,0.00,5544064,0.00,382350.40,0.04,2,0
15.000,237658747,15928721.50,15848693.33,0,0.00,0.00,0.00,1,0
15.500,0,0.00,0.00,5927424,0.00,382414.64,0.04,2,0
16.000,253504574,15795971.92,15848524.51,0,0.00,0.00,0.00,1,0
16.500,0,0.00,0.00,6310912,0.00,382481.04,0.04,2,0
17.000,269350401,15842427.06,15848339.70,0,0.00,0.00,0.00,1,0
17.500,0,0.00,0.00,6694276,112328.00,382531.52,0.04,2,0
18.000,285196228,15916336.20,15848173.30,0,0.00,0.00,0.00,1,0
18.500,0,0.00,0.00,7077515,2288329.49,382569.75,0.04,2,0
19.000,301042055,15792315.99,15848080.35,0,0.00,0.00,0.00,1,0
19.500,0,0.00,0.00,7460737,14847.81,382602.39,0.04,2,0
20.000,316887882,15825280.24,15847939.17,0,0.00,0.00,0.00,1,0
20.500,0,0.00,0.00,7844081,8142799.69,382639.37,0.04,2,0
21.000,332733709,15817942.97,15847856.02,0,0.00,0.00,0.00,1,0
21.500,0,0.00,0.00,8227392,0.00,382669.00,0.04,2,0
22.000,348579536,15885457.10,15847805.41,0,0.00,0.00,0.00,1,0
22.500,0,0.00,0.00,8610752,0.00,382701.19,0.04,2,0
23.000,364427410,15781358.41,15847783.19,0,0.00,0.00,0.00,1,0
23.500,0,0.00,0.00,8994240,0.00,382734.66,0.04,2,0
24.000,380273237,15786226.58,15847709.52,0,0.00,0.00,0.00,1,0
24.500,0,0.00,0.00,9377799,4347826.22,382768.37,0.04,2,0
25.000,396119064,15987191.51,15847633.66,0,0.00,0.00,0.00,1,0
25.500,0,0.00,0.00,9759808,0.00,382737.25,0.04,2,0
26.000,411966938,15813055.23,15847586.52,0,0.00,0.00,0.00,1,0
26.500,0,0.00,0.00,10142976,0.00,382753.54,0.04,2,0
27.000,427810718,15770416.03,15847506.88,0,0.00,0.00,0.00,1,0
27.500,0,0.00,0.00,10526272,0.00,382774.47,0.04,2,0
28.000,443656545,15825280.24,15847433.45,0,0.00,0.00,0.00,1,0
28.500,0,0.00,0.00,10909505,10561.93,382789.31,0.04,2,0
29.000,459502372,15820387.98,15847388.94,0,0.00,0.00,0.00,1,0
29.500,0,0.00,0.00,11292864,0.00,382809.82,0.04,2,0
30.000,475350246,15865757.24,15847354.13,0,0.00,0.00,0.00,1,0
30.500,0,0.00,0.00,11675840,0.00,382814.74,0.04,2,0
31.000,491196073,15908914.28,15847323.40,0,0.00,0.00,0.00,1,0
31.500,0,0.00,0.00,12058967,10843373.80,382825.18,0.04,2,0
32.000,507041900,15799629.51,15847254.78,0,0.00,0.00,0.00,1,0
32.500,0,0.00,0.00,12442240,0.00,382838.20,0.04,2,0
33.000,522887727,15837524.18,15847209.87,0,0.00,0.00,0.00,1,0
33.500,0,0.00,0.00,12825472,0.00,382849.99,0.04,2,0
34.000,538733554,15922526.45,15847209.44,0,0.00,0.00,0.00,1,0
34.500,0,0.00,0.00,13208640,0.00,382859.53,0.04,2,0
35.000,554581428,15934921.37,15847207.39,0,0.00,0.00,0.00,1,0
35.500,0,0.00,0.00,13590464,0.00,382830.16,0.04,2,0
36.000,570429302,15848559.94,15847214.50,0,0.00,0.00,0.00,1,0
36.500,0,0.00,0.00,13973634,52521.01,382839.93,0.04,2,0
37.000,586273082,15886689.95,15847163.98,0,0.00,0.00,0.00,1,0
37.500,0,0.00,0.00,14356935,87807.33,382852.17,0.04,2,0
38.000,602120956,15890389.69,15847137.55,0,0.00,0.00,0.00,1,0
38.500,0,0.00,0.00,14740161,9922.60,382861.79,0.04,2,0
39.000,617966783,15851014.40,15847110.67,0,0.00,0.00,0.00,1,0
39.500,0,0.00,0.00,15123200,0.00,382865.91,0.04,2,0
40.000,633812610,15776493.26,15847080.63,0,0.00,0.00,0.00,1,0
40.500,0,0.00,0.00,15506432,0.00,382875.47,0.04,2,0
41.000,649656390,15738889.75,15847033.13,0,0.00,0.00,0.00,1,0
41.500,0,0.00,0.00,15889792,0.00,382886.37,0.04,2,0
42.000,665504264,15938643.62,15847029.50,0,0.00,0.00,0.00,1,0
42.500,0,0.00,0.00,16273216,0.00,382899.05,0.04,2,0
43.000,681350091,15787444.09,15847009.46,0,0.00,0.00,0.00,1,0
43.500,0,0.00,0.00,16656576,0.00,382910.00,0.04,2,0
44.000,697195918,15894091.16,15846980.11,0,0.00,0.00,0.00,1,0
44.500,0,0.00,0.00,17040064,0.00,382922.95,0.04,2,0
45.000,713041745,15830175.54,15846932.32,0,0.00,0.00,0.00,1,0
45.500,0,0.00,0.00,17420416,0.00,382866.71,0.04,2,0
46.000,728887572,15847332.98,15846927.80,0,0.00,0.00,0.00,1,0
46.500,0,0.00,0.00,17803712,0.00,382875.73,0.04,2,0
47.000,744733399,15983446.56,15846911.23,0,0.00,0.00,0.00,1,0
47.500,0,0.00,0.00,18187200,0.00,382888.33,0.04,2,0
48.000,760579226,15857153.91,15846878.36,0,0.00,0.00,0.00,1,0
48.500,0,0.00,0.00,18570496,0.00,382896.75,0.04,2,0
49.000,776425053,15761915.76,15846855.29,0,0.00,0.00,0.00,1,0
49.500,0,0.00,0.00,18953922,80224.63,382907.97,0.04,2,0
50.000,792270880,15806949.81,15846834.58,0,0.00,0.00,0.00,1,0
50.500,0,0.00,0.00,19337536,0.00,382921.94,0.04,2,0
51.000,808116707,15934921.37,15846802.52,0,0.00,0.00,0.00,1,0
51.500,0,0.00,0.00,19721088,0.00,382933.52,0.04,2,0
52.000,823962534,15865757.24,15846792.93,0,0.00,0.00,0.00,1,0
52.500,0,0.00,0.00,20104640,0.00,382945.37,0.04,2,0
53.000,839808361,15749788.41,15846770.49,0,0.00,0.00,0.00,1,0
53.500,0,0.00,0.00,20488128,0.00,382956.03,0.04,2,0
54.000,855652141,15828951.45,15846746.90,0,0.00,0.00,0.00,1,0
54.500,0,0.00,0.00,20871680,0.00,382966.69,0.04,2,0
55.000,871500015,15659424.72,15846745.12,0,0.00,0.00,0.00,1,0
55.500,0,0.00,0.00,21254144,0.00,382957.41,0.04,2,0
56.000,887345842,15771631.10,15846734.87,0,0.00,0.00,0.00,1,0
56.500,0,0.00,0.00,21637683,5407925.99,382968.31,0.04,2,0
57.000,903191669,15927482.11,15846724.10,0,0.00,0.00,0.00,1,0
57.500,0,0.00,0.00,22021184,0.00,382977.12,0.04,2,0
58.000,919037496,16077599.76,15846712.64,0,0.00,0.00,0.00,1,0
58.500,0,0.00,0.00,22404672,0.00,382985.68,0.04,2,0
59.000,934885370,15852241.93,15846719.15,0,0.00,0.00,0.00,1,0
59.500,0,0.00,0.00,22788224,0.00,382995.67,0.04,2,0
60.000,950731197,15853511.98,15846709.58,0,0.00,0.00,0.00,1,0
