time,txpackets,txpacketrateavg,txpacketrate,rxpackets,rxpacketrateavg,rxpacketrate,latencymean,core,port
1.000,3531075,3630398.16,3642955.82,0,0.00,0.00,0.00,1,0
1.500,0,0.00,0.00,81152,0.00,54107.43,0.42,2,0
2.000,7170641,3617694.36,3641408.13,0,0.00,0.00,0.00,1,0
2.500,0,0.00,0.00,136224,0.00,54493.91,0.27,2,0
3.000,10810207,3614245.10,3640328.67,0,0.00,0.00,0.00,1,0
3.500,0,0.00,0.00,191584,0.00,54741.04,0.20,2,0
4.000,14447726,3631235.37,3639588.23,0,0.00,0.00,0.00,1,0
4.500,0,0.00,0.00,246816,0.00,54850.03,0.17,2,0
5.000,18083198,3646956.12,3638889.41,0,0.00,0.00,0.00,1,0
5.500,0,0.00,0.00,301829,543478.27,54880.05,0.14,2,0
6.001,21718670,3638658.30,3638152.16,0,0.00,0.00,0.00,1,0
6.500,0,0.00,0.00,357024,0.00,54928.20,0.13,2,0
7.000,25352095,3630655.72,3637575.06,0,0.00,0.00,0.00,1,0
7.500,0,0.00,0.00,412320,0.00,54977.05,0.12,2,0
8.000,28985520,3630269.39,3637081.08,0,0.00,0.00,0.00,1,0
8.500,0,0.00,0.00,467520,0.00,55003.05,0.11,2,0
9.000,32618945,3629496.98,3636689.70,0,0.00,0.00,0.00,1,0
9.500,0,0.00,0.00,522784,0.00,55030.64,0.10,2,0
10.000,36252370,3622882.82,3636391.89,0,0.00,0.00,0.00,1,0
10.500,0,0.00,0.00,578048,0.00,55053.15,0.10,2,0
11.000,39885795,3609338.08,3636102.77,0,0.00,0.00,0.00,1,0
11.500,0,0.00,0.00,633312,0.00,55071.52,0.09,2,0
12.000,43519220,3652161.50,3635872.82,0,0.00,0.00,0.00,1,0
12.500,0,0.00,0.00,688544,0.00,55084.18,0.09,2,0
13.000,47152645,3638917.04,3635681.43,0,0.00,0.00,0.00,1,0
13.500,0,0.00,0.00,743840,0.00,55099.73,0.08,2,0
14.000,50786070,3639175.81,3635500.20,0,0.00,0.00,0.00,1,0
14.500,0,0.00,0.00,799040,0.00,55106.89,0.08,2,0
15.000,54419495,3610101.94,3635365.70,0,0.00,0.00,0.00,1,0
15.500,0,0.00,0.00,854304,0.00,55116.93,0.08,2,0
16.001,58052920,3650077.57,3635198.65,0,0.00,0.00,0.00,1,0
16.500,0,0.00,0.00,909504,0.00,55121.95,0.08,2,0
17.000,61684298,3618909.55,3635076.72,0,0.00,0.00,0.00,1,0
17.500,0,0.00,0.00,964737,22153.30,55128.39,0.07,2,0
18.000,65317723,3618269.88,3634953.13,0,0.00,0.00,0.00,1,0
18.500,0,0.00,0.00,1019936,0.00,55132.13,0.07,2,0
19.000,68951148,3654182.58,3634839.54,0,0.00,0.00,0.00,1,0
19.500,0,0.00,0.00,1075168,0.00,55137.28,0.07,2,0
20.001,72584573,3651184.36,3634733.27,0,0.00,0.00,0.00,1,0
20.500,0,0.00,0.00,1130400,0.00,55141.83,0.07,2,0
