  Time    TX Packets     TX Packet Rate Avg TX Packet Rate    RX Packets     RX Packet Rate Avg RX Packet Rate  Core  Port
 1.000,      3443054,        3502438.19,        3510373.06,            0,              0.00,              0.00,    1,    0
 1.500,            0,              0.00,              0.00,      1218786,         653594.69,         812641.55,    2,    0
 2.001,      6939330,        3521356.94,        3502881.65,            0,              0.00,              0.00,    1,    0
 2.500,            0,              0.00,              0.00,      2042695,         628930.99,         817148.98,    2,    0
 3.001,     10431512,        3510185.88,        3499247.86,            0,              0.00,              0.00,    1,    0
 3.500,            0,              0.00,              0.00,      2866507,         277008.31,         819052.36,    2,    0
 4.000,     13921647,        3481943.90,        3497368.22,            0,              0.00,              0.00,    1,    0
 4.500,            0,              0.00,              0.00,      3689231,         645161.30,         819868.61,    2,    0
 5.000,     17413829,        3525602.38,        3496317.65,            0,              0.00,              0.00,    1,    0
 5.500,            0,              0.00,              0.00,      4513140,        1265823.06,         820603.28,    2,    0
 6.000,     20906011,        3493651.01,        3495582.21,            0,              0.00,              0.00,    1,    0
 6.500,            0,              0.00,              0.00,      5337050,        1744186.05,         821111.97,    2,    0
 7.000,     24396146,        3467023.48,        3494825.69,            0,              0.00,              0.00,    1,    0
 7.500,            0,              0.00,              0.00,      6160669,         769230.83,         821446.14,    2,    0
 8.000,     27888328,        3491982.26,        3494343.35,            0,              0.00,              0.00,    1,    0
 8.500,            0,              0.00,              0.00,      6984577,         537634.57,         821735.84,    2,    0
 9.000,     31378463,        3491505.77,        3493965.81,            0,              0.00,              0.00,    1,    0
 9.500,            0,              0.00,              0.00,      7808313,        1695245.90,         821946.51,    2,    0
10.000,     34868598,        3515551.20,        3493571.37,            0,              0.00,              0.00,    1,    0
10.500,            0,              0.00,              0.00,      8632171,        1226993.83,         822128.48,    2,    0
11.000,     38358733,        3507419.21,        3493266.60,            0,              0.00,              0.00,    1,    0
11.500,            0,              0.00,              0.00,      9456079,         636942.77,         822283.22,    2,    0
12.000,     41848868,        3493472.14,        3493038.65,            0,              0.00,              0.00,    1,    0
12.500,            0,              0.00,              0.00,     10279988,         276243.10,         822413.19,    2,    0
13.000,     45339003,        3496037.71,        3492824.40,            0,              0.00,              0.00,    1,    0
13.500,            0,              0.00,              0.00,     11103897,         564971.63,         822524.09,    2,    0
14.001,     48831185,        3464089.89,        3492666.90,            0,              0.00,              0.00,    1,    0
14.500,            0,              0.00,              0.00,     11927807,        1140684.25,         822619.65,    2,    0
15.000,     52321320,        3494963.29,        3492515.26,            0,              0.00,              0.00,    1,    0
15.500,            0,              0.00,              0.00,     12751714,        1257861.27,         822702.78,    2,    0
16.000,     55809408,        3514464.76,        3492337.92,            0,              0.00,              0.00,    1,    0
16.500,            0,              0.00,              0.00,     13575623,         645161.30,         822775.87,    2,    0
17.000,     59301590,        3490553.17,        3492242.80,            0,              0.00,              0.00,    1,    0
17.500,            0,              0.00,              0.00,     14399531,        1242502.55,         822840.59,    2,    0
18.000,     62791725,        3485145.15,        3492162.18,            0,              0.00,              0.00,    1,    0
18.500,            0,              0.00,              0.00,     15223441,         389105.18,         822898.29,    2,    0
19.000,     66281860,        3478275.65,        3492075.59,            0,              0.00,              0.00,    1,    0
19.500,            0,              0.00,              0.00,     16047349,         387596.90,         822950.13,    2,    0
20.000,     69771995,        3467787.02,        3491965.58,            0,              0.00,              0.00,    1,    0
20.500,            0,              0.00,              0.00,     16871258,        1886792.98,         822996.92,    2,    0
21.000,     73262130,        3499145.30,        3491879.15,            0,              0.00,              0.00,    1,    0
21.500,            0,              0.00,              0.00,     17695168,         766283.62,         823039.35,    2,    0
22.000,     76752265,        3502917.67,        3491814.84,            0,              0.00,              0.00,    1,    0
22.500,            0,              0.00,              0.00,     18519075,         649350.61,         823077.96,    2,    0
23.000,     80242400,        3513620.21,        3491756.82,            0,              0.00,              0.00,    1,    0
23.500,            0,              0.00,              0.00,     19342985,         568181.95,         823113.34,    2,    0
24.000,     83732535,        3489839.06,        3491687.63,            0,              0.00,              0.00,    1,    0
24.500,            0,              0.00,              0.00,     20166894,        1851852.72,         823145.85,    2,    0
25.000,     87222670,        3487520.23,        3491621.56,            0,              0.00,              0.00,    1,    0
25.500,            0,              0.00,              0.00,     20990802,         649350.61,         823175.72,    2,    0
26.001,     90714852,        3455318.86,        3491583.77,            0,              0.00,              0.00,    1,    0
26.500,            0,              0.00,              0.00,     21814711,         387596.90,         823203.38,    2,    0
27.001,     94204987,        3488173.95,        3491521.23,            0,              0.00,              0.00,    1,    0
27.500,            0,              0.00,              0.00,     22638621,         389105.18,         823229.03,    2,    0
28.000,     97695122,        3498009.19,        3491488.12,            0,              0.00,              0.00,    1,    0
28.500,            0,              0.00,              0.00,     23462529,        1123595.33,         823252.89,    2,    0
