time,txpackets,txpacketrateavg,txpacketrate,rxpackets,rxpacketrateavg,rxpacketrate,core,port
1.000,3584297,3632008.52,3652559.54,0,0.00,0.00,1,0
1.500,0,0.00,0.00,0,0.00,0.00,2,0
2.001,7234098,3641312.08,3651007.38,0,0.00,0.00,1,0
2.500,0,0.00,0.00,0,0.00,0.00,2,0
3.001,10881852,3654639.27,3649920.50,0,0.00,0.00,1,0
3.500,0,0.00,0.00,0,0.00,0.00,2,0
4.000,14527559,3622431.82,3649169.07,0,0.00,0.00,1,0
4.500,0,0.00,0.00,0,0.00,0.00,2,0
5.000,18173266,3641312.08,3648563.13,0,0.00,0.00,1,0
5.500,0,0.00,0.00,0,0.00,0.00,2,0
6.000,21818973,3651379.75,3647954.24,0,0.00,0.00,1,0
6.500,0,0.00,0.00,0,0.00,0.00,2,0
7.000,25462633,3643775.14,3647463.12,0,0.00,0.00,1,0
7.500,0,0.00,0.00,0,0.00,0.00,2,0
8.001,29108340,3648581.21,3647031.46,0,0.00,0.00,1,0
8.500,0,0.00,0.00,0,0.00,0.00,2,0
9.001,32752000,3653334.76,3646665.47,0,0.00,0.00,1,0
9.500,0,0.00,0.00,0,0.00,0.00,2,0
10.000,36395660,3632524.13,3646370.15,0,0.00,0.00,1,0
10.500,0,0.00,0.00,0,0.00,0.00,2,0
11.001,40039320,3659997.50,3646118.11,0,0.00,0.00,1,0
11.500,0,0.00,0.00,0,0.00,0.00,2,0
12.000,43680933,3648386.12,3645843.50,0,0.00,0.00,1,0
12.500,0,0.00,0.00,0,0.00,0.00,2,0
13.000,47324593,3627117.44,3645609.64,0,0.00,0.00,1,0
13.500,0,0.00,0.00,0,0.00,0.00,2,0
14.000,50966206,3640017.07,3645414.30,0,0.00,0.00,1,0
14.500,0,0.00,0.00,0,0.00,0.00,2,0
15.000,54609866,3637042.04,3645252.31,0,0.00,0.00,1,0
15.500,0,0.00,0.00,0,0.00,0.00,2,0
16.000,58253526,3653269.56,3645120.30,0,0.00,0.00,1,0
16.500,0,0.00,0.00,0,0.00,0.00,2,0
