combined,algoritmo,packet_size,hook_ebpf,var_ip,timeout,rx_packets,rx_packet_rate_avg,rx_packet_rate,latencymean
8,for_0_a_3200,128,xdpgeneric,0.0.0.255,60,2928634,0.0,49220.77,0.0546899931
4,for_0_a_3200,64,xdpgeneric,0.0.0.255,60,3951506,0.0,66412.03,-625.3504312478
4,for_0_a_3200,512,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
4,for_0_a_3200,256,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
4,for_0_a_3200,1024,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
4,for_0_a_3200,1500,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
2,for_0_a_3200,128,xdpgeneric,0.0.0.255,60,4155841,0.0,69846.07,0.0384101886
1,for_0_a_3200,512,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
4,for_0_a_6400,512,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
8,for_0_a_6400,1024,xdpgeneric,0.0.0.255,60,1940071,0.0,32606.23,0.0775946478
4,for_0_a_6400,1024,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
8,for_0_a_6400,1500,xdpgeneric,0.0.0.255,60,1904152,0.0,32002.59,0.0784760219
8,for_0_a_6400,256,xdpgeneric,0.0.0.255,60,1685016,0.0,28319.6,0.0903942921
4,for_0_a_6400,1500,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
1,for_0_a_6400,512,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
1,for_0_a_6400,64,xdpgeneric,0.0.0.255,60,2220609,0.0,37321.21,-1112.7822737514
4,for_0_a_6400,128,xdpgeneric,0.0.0.255,60,2155982,0.0,36234.99,0.0692017581
2,for_0_a_6400,1024,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
8,for_0_a_6400,128,xdpgeneric,0.0.0.255,60,1552036,0.0,26084.63,0.0984676602
1,for_0_a_6400,1500,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
4,for_0_a_6400,256,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
1,for_0_a_6400,128,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
2,for_0_a_6400,512,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
2,for_0_a_6400,1500,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
8,for_0_a_6400,64,xdpgeneric,0.0.0.255,60,1659057,0.0,27883.31,-1489.4718041607
2,for_0_a_6400,64,xdpgeneric,0.0.0.255,60,2205068,0.0,37060.01,-1120.6247230789
2,for_0_a_6400,128,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
1,for_0_a_6400,256,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
2,for_0_a_6400,256,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
4,for_0_a_6400,64,xdpgeneric,0.0.0.255,60,2160217,0.0,36306.16,-1143.9150518497
1,for_0_a_6400,1024,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
8,for_0_a_6400,512,xdpgeneric,0.0.0.255,60,1841298,0.0,30946.22,0.0803754459
1,for_0_a_400,256,xdpgeneric,0.0.0.255,60,22121427,31075.37,371789.23,0.0103965208
2,for_0_a_400,1500,xdpgeneric,0.0.0.255,60,24466437,32331.07,411202.19,0.0014076907
1,for_0_a_400,1500,xdpgeneric,0.0.0.255,60,20461980,1265822.78,343899.25,0.0080237209
2,for_0_a_400,512,xdpgeneric,0.0.0.255,60,19810442,760456.28,332949.03,-124.7299584364
8,for_0_a_400,128,xdpgeneric,0.0.0.255,60,15830508,11029.05,266059.18,0.0136660236
2,for_0_a_400,1024,xdpgeneric,0.0.0.255,60,23193996,24378.35,389815.52,0.004429399
1,for_0_a_400,1024,xdpgeneric,0.0.0.255,60,20789610,32092.43,349405.35,0.011682076
8,for_0_a_400,256,xdpgeneric,0.0.0.255,60,15987840,383141.77,268703.52,0.0094624485
2,for_0_a_400,256,xdpgeneric,0.0.0.255,60,21698560,1257861.63,364682.96,0.011080566
1,for_0_a_400,512,xdpgeneric,0.0.0.255,60,21916436,15738.12,368343.63,0.0109093431
8,for_0_a_400,64,xdpgeneric,0.0.0.255,60,16105808,23635.07,270686.1,-153.4228820727
2,for_0_a_400,64,xdpgeneric,0.0.0.255,60,21998057,714285.71,369715.68,-112.3270360235
8,for_0_a_400,1024,xdpgeneric,0.0.0.255,60,8766728,15547.26,147340.1,0.0005859061
8,for_0_a_400,1500,xdpgeneric,0.0.0.255,60,6006280,0.0,100945.97,0.0007438258
1,for_0_a_400,128,xdpgeneric,0.0.0.255,60,22268121,1639344.34,374254.63,0.0104313329
8,for_0_a_400,512,xdpgeneric,0.0.0.255,60,17113890,12265.42,287628.73,-144.3958966408
2,for_0_a_400,128,xdpgeneric,0.0.0.255,60,21785383,16046.3,366141.08,0.0109000873
1,for_0_a_400,64,xdpgeneric,0.0.0.255,60,22435327,16297.26,377064.5,-110.1379015481
8,for_0_a_1,64,xdpgeneric,0.0.0.255,60,44497635,763358.78,747860.35,-166.6007117048
2,for_0_a_1,1500,xdpgeneric,0.0.0.255,60,24466543,645161.3,411202.93,0.0007083847
1,for_0_a_1,64,xdpgeneric,0.0.0.255,60,54817218,775193.8,921298.92,-135.2372320351
1,for_0_a_1,1500,xdpgeneric,0.0.0.255,60,43810628,390625.0,736314.45,0.006191201
4,for_0_a_1,128,xdpgeneric,0.0.0.255,60,44108812,1554404.15,741326.53,-56.019333819
4,for_0_a_1,512,xdpgeneric,0.0.0.255,60,34762431,1818181.88,584243.36,-71.0877627755
1,for_0_a_1,128,xdpgeneric,0.0.0.255,60,51148928,67340.07,859646.81,-48.3087947298
4,for_0_a_1,64,xdpgeneric,0.0.0.255,60,51331349,271739.13,862712.77,-144.4212187124
2,for_0_a_1,512,xdpgeneric,0.0.0.255,60,42717327,641025.65,717939.39,-57.8439345748
1,for_0_a_1,1024,xdpgeneric,0.0.0.255,60,45834848,3636363.76,770336.62,0.0057675913
4,for_0_a_1,256,xdpgeneric,0.0.0.255,60,41078754,641167.37,690400.08,0.0061638932
8,for_0_a_1,256,xdpgeneric,0.0.0.255,60,32980009,653594.79,554286.56,0.0003876487
2,for_0_a_1,1024,xdpgeneric,0.0.0.255,60,35627978,624999.99,598790.32,0.0005420889
2,for_0_a_1,64,xdpgeneric,0.0.0.255,60,50509108,772200.77,848893.63,-146.7721304605
8,for_0_a_1,512,xdpgeneric,0.0.0.255,60,17070222,16310.64,286894.63,-144.7661768247
4,for_0_a_1,1024,xdpgeneric,0.0.0.255,60,17668361,738007.38,296947.67,0.0005581094
8,for_0_a_1,1024,xdpgeneric,0.0.0.255,60,8733786,29377.2,146786.47,0.00058336
8,for_0_a_1,1500,xdpgeneric,0.0.0.255,60,5996827,0.0,100787.2,0.0007511433
2,for_0_a_1,256,xdpgeneric,0.0.0.255,60,47140599,645161.3,792280.42,0.0053173741
1,for_0_a_1,256,xdpgeneric,0.0.0.255,60,50019105,641167.37,840658.25,0.0050231727
2,for_0_a_1,128,xdpgeneric,0.0.0.255,60,47370788,625000.01,796148.74,-52.1617582768
4,for_0_a_1,1500,xdpgeneric,0.0.0.255,60,12141714,14843.4,204062.52,0.0007073513
8,for_0_a_1,128,xdpgeneric,0.0.0.255,60,35661428,53248.14,599352.45,-69.2891152586
1,for_0_a_1,512,xdpgeneric,0.0.0.255,60,48886583,62972.29,821624.29,-50.5442670007
8,for_0_a_800,256,xdpgeneric,0.0.0.255,60,10055257,43224.55,168996.59,0.0152205414
4,for_0_a_800,64,xdpgeneric,0.0.0.255,60,13592215,0.0,228440.62,-545.4165503655
1,for_0_a_800,64,xdpgeneric,0.0.0.255,60,13851600,2564556.07,232800.33,-178.3919435306
8,for_0_a_800,1500,xdpgeneric,0.0.0.255,60,6006188,0.0,100944.64,0.0008153458
2,for_0_a_800,1024,xdpgeneric,0.0.0.255,60,12740056,0.0,214118.58,0.0125378719
1,for_0_a_800,512,xdpgeneric,0.0.0.255,60,13725345,0.0,230678.15,0.0148090195
8,for_0_a_800,1024,xdpgeneric,0.0.0.255,60,8737940,0.0,146856.64,0.0006344235
2,for_0_a_800,512,xdpgeneric,0.0.0.255,60,12771340,0.0,214644.78,0.0157011606
4,for_0_a_800,128,xdpgeneric,0.0.0.255,60,12979758,0.0,218147.63,0.0150649118
2,for_0_a_800,64,xdpgeneric,0.0.0.255,60,13510563,0.0,227068.33,-182.8949085976
1,for_0_a_800,256,xdpgeneric,0.0.0.255,60,13791488,0.0,231789.73,0.0142087233
1,for_0_a_800,128,xdpgeneric,0.0.0.255,60,13803745,0.0,231995.92,0.0143448298
4,for_0_a_800,512,xdpgeneric,0.0.0.255,60,12745975,0.0,214218.79,-193.8694918229
2,for_0_a_800,256,xdpgeneric,0.0.0.255,60,13528812,41928.72,227375.99,0.0150773936
8,for_0_a_800,128,xdpgeneric,0.0.0.255,60,9779429,0.0,164360.32,0.0199719322
8,for_0_a_800,64,xdpgeneric,0.0.0.255,60,9829523,15283.51,165202.69,-251.3869746141
1,for_0_a_800,1500,xdpgeneric,0.0.0.255,60,13226745,1183431.89,222298.51,0.0118421896
2,for_0_a_800,1500,xdpgeneric,0.0.0.255,60,14044937,0.0,236049.95,0.0073289717
8,for_0_a_800,512,xdpgeneric,0.0.0.255,60,16118736,0.0,270904.14,-153.3097506835
2,for_0_a_800,128,xdpgeneric,0.0.0.255,60,13517890,1242236.0,227191.73,0.0145638203
4,for_0_a_800,1500,xdpgeneric,0.0.0.255,60,12154105,389105.06,204270.92,0.0007323575
4,for_0_a_800,1024,xdpgeneric,0.0.0.255,60,17711754,223214.29,297676.91,0.001432244
1,for_0_a_800,1024,xdpgeneric,0.0.0.255,60,13219716,0.0,222180.93,0.0154895294
4,for_0_a_800,256,xdpgeneric,0.0.0.255,60,12399960,0.0,208402.69,0.0163145149
4,for_0_a_12800,512,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
1,for_0_a_12800,1500,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
2,for_0_a_12800,256,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
2,for_0_a_12800,512,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
8,for_0_a_12800,1500,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
1,for_0_a_12800,1024,xdpgeneric,0.0.0.255,60,1131648,0.0,19019.3,0.127897019
1,for_0_a_12800,512,xdpgeneric,0.0.0.255,60,1133442,22670.6,19049.47,0.1298089438
2,for_0_a_12800,64,xdpgeneric,0.0.0.255,60,1126029,0.0,18924.87,-2194.4875767217
8,for_0_a_12800,1024,xdpgeneric,0.0.0.255,60,998861,0.0,16787.58,0.1512720436
8,for_0_a_12800,256,xdpgeneric,0.0.0.255,60,874003,0.0,14689.14,0.172169323
8,for_0_a_12800,64,xdpgeneric,0.0.0.255,60,852977,0.0,14335.76,-2897.1290529191
4,for_0_a_12800,1024,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
1,for_0_a_12800,128,xdpgeneric,0.0.0.255,60,1133193,0.0,19045.25,0.1278059773
2,for_0_a_12800,1500,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
4,for_0_a_12800,64,xdpgeneric,0.0.0.255,60,1086273,0.0,18256.7,-2274.8974529627
8,for_0_a_12800,128,xdpgeneric,0.0.0.255,60,805102,0.0,13531.13,-3069.399966261
4,for_0_a_12800,1500,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
8,for_0_a_12800,512,xdpgeneric,0.0.0.255,60,952373,0.0,16006.29,0.159095127
4,for_0_a_12800,256,xdpgeneric,0.0.0.255,60,1127789,0.0,18954.44,0.1308863068
1,for_0_a_12800,64,xdpgeneric,0.0.0.255,60,1132916,0.0,19040.6,-2181.1477937978
2,for_0_a_12800,128,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
2,for_0_a_12800,1024,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
1,for_0_a_12800,256,xdpgeneric,0.0.0.255,60,1133408,0.0,19048.89,0.1346043059
4,for_0_a_12800,128,xdpgeneric,0.0.0.255,60,1114254,0.0,18726.97,0.1326974068
1,for_0_a_100,64,xdpgeneric,0.0.0.255,60,53454752,150602.41,898400.39,-138.6841739741
2,for_0_a_100,256,xdpgeneric,0.0.0.255,60,46585969,102564.1,782958.96,0.0053919584
4,for_0_a_100,128,xdpgeneric,0.0.0.255,60,42159445,129533.68,708563.08,-58.6094915187
4,for_0_a_100,1500,xdpgeneric,0.0.0.255,60,12148516,12113.87,204176.87,0.0007097203
1,for_0_a_100,512,xdpgeneric,0.0.0.255,60,47696658,213219.62,801625.49,-51.8052336787
1,for_0_a_100,1500,xdpgeneric,0.0.0.255,60,42820078,1515151.36,719666.05,0.0063360018
8,for_0_a_100,1500,xdpgeneric,0.0.0.255,60,6006245,11968.88,100945.42,0.0007421734
1,for_0_a_100,256,xdpgeneric,0.0.0.255,60,48551591,429184.55,815994.28,0.0051775284
1,for_0_a_100,1024,xdpgeneric,0.0.0.255,60,44525540,393700.79,748329.52,0.0060480941
8,for_0_a_100,128,xdpgeneric,0.0.0.255,60,33130458,636942.68,556816.18,0.0080330712
2,for_0_a_100,512,xdpgeneric,0.0.0.255,60,42503958,1242236.0,714353.26,-58.1342826573
1,for_0_a_100,128,xdpgeneric,0.0.0.255,60,49045319,621118.02,824294.4,-50.380810159
4,for_0_a_100,64,xdpgeneric,0.0.0.255,60,46834909,1754385.97,787142.36,-105.5225858486
8,for_0_a_100,256,xdpgeneric,0.0.0.255,60,31600011,53191.49,531093.32,0.0016845527
4,for_0_a_100,512,xdpgeneric,0.0.0.255,60,34749104,0.0,584019.35,-71.1150046298
2,for_0_a_100,64,xdpgeneric,0.0.0.255,60,50153818,1639344.26,842922.29,-147.8118568026
2,for_0_a_100,1024,xdpgeneric,0.0.0.255,60,35623211,1219512.2,598710.18,0.0005854565
4,for_0_a_100,256,xdpgeneric,0.0.0.255,60,39057343,716845.88,656428.56,0.0065271667
2,for_0_a_100,128,xdpgeneric,0.0.0.255,60,47456530,149932.79,797591.32,-52.0675102024
8,for_0_a_100,64,xdpgeneric,0.0.0.255,60,31876963,617283.95,535747.93,-232.5616289017
8,for_0_a_100,512,xdpgeneric,0.0.0.255,60,17134124,1818181.69,287970.14,-144.2263547833
4,for_0_a_100,1024,xdpgeneric,0.0.0.255,60,17596282,13997.76,295736.19,0.000563411
2,for_0_a_100,1500,xdpgeneric,0.0.0.255,60,24467929,1960784.51,411226.23,0.0007345797
8,for_0_a_100,1024,xdpgeneric,0.0.0.255,60,8745028,0.0,146975.73,0.0005861103
8,for_0_a_200,1024,xdpgeneric,0.0.0.255,60,8767378,9919.68,147350.99,0.0005683086
1,for_0_a_200,1024,xdpgeneric,0.0.0.255,60,32837446,27762.35,551890.53,0.0079149584
1,for_0_a_200,256,xdpgeneric,0.0.0.255,60,36424441,1190476.21,612176.29,0.0069529668
2,for_0_a_200,128,xdpgeneric,0.0.0.255,60,35826215,1886792.57,602122.02,0.0070690571
2,for_0_a_200,1024,xdpgeneric,0.0.0.255,60,34753474,636942.68,584092.72,0.0020286409
4,for_0_a_200,512,xdpgeneric,0.0.0.255,60,33479789,1881465.51,562686.22,-73.5561719848
8,for_0_a_200,64,xdpgeneric,0.0.0.255,60,22910069,53182.06,385043.48,-107.8549334554
8,for_0_a_200,512,xdpgeneric,0.0.0.255,60,17104479,384666.4,287471.07,-144.4762607549
1,for_0_a_200,1500,xdpgeneric,0.0.0.255,60,32570025,34554.25,547395.9,0.0042984092
4,for_0_a_200,64,xdpgeneric,0.0.0.255,60,34648042,1644997.16,582320.76,-142.1489401722
4,for_0_a_200,1500,xdpgeneric,0.0.0.255,60,12190012,14008.77,204874.42,0.000714804
1,for_0_a_200,128,xdpgeneric,0.0.0.255,60,36366131,26267.4,611195.91,-67.9462221227
4,for_0_a_200,256,xdpgeneric,0.0.0.255,60,29702106,639139.03,499195.69,0.0087811285
1,for_0_a_200,64,xdpgeneric,0.0.0.255,60,32790521,136873.8,551101.81,-75.3556461398
8,for_0_a_200,128,xdpgeneric,0.0.0.255,60,22305811,645161.28,374888.06,-110.7756149598
1,for_0_a_200,512,xdpgeneric,0.0.0.255,60,36710826,1428571.46,616990.95,0.0070944592
2,for_0_a_200,64,xdpgeneric,0.0.0.255,60,32403930,26212.32,544604.41,-152.5167937194
8,for_0_a_200,1500,xdpgeneric,0.0.0.255,60,6000753,0.0,100853.49,0.0007662031
4,for_0_a_200,1024,xdpgeneric,0.0.0.255,60,17649178,0.0,296625.14,0.000570251
2,for_0_a_200,512,xdpgeneric,0.0.0.255,60,30923695,25575.45,519727.18,0.0079363939
2,for_0_a_200,1500,xdpgeneric,0.0.0.255,60,24453643,150375.94,410986.26,0.0011155553
8,for_0_a_200,256,xdpgeneric,0.0.0.255,60,31664191,1639344.18,532171.97,0.0014526657
2,for_0_a_200,256,xdpgeneric,0.0.0.255,60,36139588,143334.93,607388.69,0.0070997453
4,for_0_a_200,128,xdpgeneric,0.0.0.255,60,37450377,2908545.71,629418.91,-65.7516408375
4,for_0_a_1600,1024,xdpgeneric,0.0.0.255,60,7553124,0.0,126943.27,0.0196590511
1,for_0_a_1600,64,xdpgeneric,0.0.0.255,60,7916231,0.0,133046.07,-312.1477963266
1,for_0_a_1600,256,xdpgeneric,0.0.0.255,60,7902135,0.0,132808.98,0.0222820506
2,for_0_a_1600,256,xdpgeneric,0.0.0.255,60,7783862,0.0,130821.67,0.0227451625
4,for_0_a_1600,512,xdpgeneric,0.0.0.255,60,7643734,0.0,128466.45,0.0200270651
8,for_0_a_1600,128,xdpgeneric,0.0.0.255,60,5792094,0.0,97346.24,0.0255814999
2,for_0_a_1600,1024,xdpgeneric,0.0.0.255,60,7548239,0.0,126861.16,0.0202720721
1,for_0_a_1600,512,xdpgeneric,0.0.0.255,60,7884193,0.0,132507.51,0.0224991052
8,for_0_a_1600,1500,xdpgeneric,0.0.0.255,60,6010534,0.0,101017.35,0.0008670388
1,for_0_a_1600,1024,xdpgeneric,0.0.0.255,60,7736961,56274.62,130033.1,0.0224203765
2,for_0_a_1600,128,xdpgeneric,0.0.0.255,60,7792429,0.0,130965.23,0.0223987116
8,for_0_a_1600,1024,xdpgeneric,0.0.0.255,60,8751089,384615.38,147077.32,0.0021077503
8,for_0_a_1600,256,xdpgeneric,0.0.0.255,60,5813904,0.0,97712.72,0.0262314861
1,for_0_a_1600,128,xdpgeneric,0.0.0.255,60,7910267,118694.36,132945.83,0.0219763001
2,for_0_a_1600,64,xdpgeneric,0.0.0.255,60,7815582,0.0,131354.42,-316.167806668
4,for_0_a_1600,128,xdpgeneric,0.0.0.255,60,7532014,0.0,126588.47,0.0225600589
4,for_0_a_1600,256,xdpgeneric,0.0.0.255,60,7466464,0.0,125487.24,0.0203451999
4,for_0_a_1600,64,xdpgeneric,0.0.0.255,60,7006688,0.0,117759.5,-705.3633797784
4,for_0_a_1600,1500,xdpgeneric,0.0.0.255,60,12158585,0.0,204346.73,0.001923389
8,for_0_a_1600,512,xdpgeneric,0.0.0.255,60,6319497,29446.41,106210.13,0.0242478103
8,for_0_a_1600,64,xdpgeneric,0.0.0.255,60,5806336,0.0,97585.52,-425.578954976
1,for_0_a_1600,1500,xdpgeneric,0.0.0.255,60,7747185,0.0,130204.95,0.0201892597
2,for_0_a_1600,1500,xdpgeneric,0.0.0.255,60,7479309,0.0,125702.62,0.0205024464
2,for_0_a_1600,512,xdpgeneric,0.0.0.255,60,7565402,0.0,127149.84,0.0223631938
