time,txpackets,txpacketrateavg,txpacketrate,rxpackets,rxpacketrateavg,rxpacketrate,latencymean,core,port
1.000,16032104,16120648.92,16082386.87,0,0.00,0.00,0.00,1,0
1.500,0,0.00,0.00,1107332,95923.26,738293.28,0.0056320154,2,0
2.000,32119477,16064981.95,16085064.19,0,0.00,0.00,0.00,1,0
2.500,0,0.00,0.00,1845920,549502.60,738414.24,0.0056412524,2,0
3.000,48206850,16047350.27,16085666.92,0,0.00,0.00,0.00,1,0
3.500,0,0.00,0.00,2587491,641025.65,739316.16,0.0056388031,2,0
4.000,64288082,16128269.78,16084232.82,0,0.00,0.00,0.00,1,0
4.500,0,0.00,0.00,3330847,1041666.66,740213.95,0.0056344688,2,0
5.000,80375455,16121918.56,16085224.59,0,0.00,0.00,0.00,1,0
5.500,0,0.00,0.00,4078406,53249.11,741549.32,0.0056260103,2,0
6.000,96460781,16059940.37,16085033.79,0,0.00,0.00,0.00,1,0
6.500,0,0.00,0.00,4810620,645161.29,740113.22,0.0056377788,2,0
7.000,112550201,16100361.80,16085557.70,0,0.00,0.00,0.00,1,0
7.500,0,0.00,0.00,5545760,636942.67,739450.06,0.0056435407,2,0
8.000,128633480,16208725.94,16085394.06,0,0.00,0.00,0.00,1,0
8.500,0,0.00,0.00,6283895,645161.29,739295.37,0.0056453053,2,0
9.000,144718806,16239587.46,16085426.90,0,0.00,0.00,0.00,1,0
9.500,0,0.00,0.00,7013730,602409.64,738299.53,0.0056531497,2,0
10.000,160800038,15982198.63,16084913.69,0,0.00,0.00,0.00,1,0
10.500,0,0.00,0.00,7753763,738007.38,738464.51,0.0056522778,2,0
11.000,176885364,16099095.56,16084938.79,0,0.00,0.00,0.00,1,0
11.500,0,0.00,0.00,8477926,260416.67,737220.81,0.0056625335,2,0
12.000,192970690,15994686.67,16085010.82,0,0.00,0.00,0.00,1,0
12.500,0,0.00,0.00,9217762,63411.54,737429.77,0.0056614492,2,0
13.000,209058063,16121918.56,16085151.74,0,0.00,0.00,0.00,1,0
13.500,0,0.00,0.00,9896296,636942.67,733067.49,0.0056978239,2,0
