time,txpackets,txpacketrateavg,txpacketrate,rxpackets,rxpacketrateavg,rxpacketrate,latencymean,core,port
1.000,8632199,8741139.29,8697538.65,0,0.00,0.00,0.00,1,0
1.500,0,0.00,0.00,3512367,2153287.66,2341991.74,0.00,2,0
2.000,17307385,8706192.58,8686390.38,0,0.00,0.00,0.00,1,0
2.500,0,0.00,0.00,5866411,7692308.32,2346814.16,0.00,2,0
3.000,25968242,8656489.20,8677997.41,0,0.00,0.00,0.00,1,0
3.500,0,0.00,0.00,8220447,1492537.33,2348877.44,0.00,2,0
4.000,34625005,8709526.44,8672711.32,0,0.00,0.00,0.00,1,0
4.500,0,0.00,0.00,10574490,2538071.10,2350025.21,0.00,2,0
5.000,43275627,8620762.27,8668440.37,0,0.00,0.00,0.00,1,0
5.500,0,0.00,0.00,12928513,624999.99,2350752.18,0.00,2,0
6.000,51926249,8702861.27,8665436.26,0,0.00,0.00,0.00,1,0
6.500,0,0.00,0.00,15282549,1492537.33,2351257.26,0.00,2,0
7.000,60572777,8688455.01,8662606.71,0,0.00,0.00,0.00,1,0
7.500,0,0.00,0.00,17636580,760456.30,2351626.94,0.00,2,0
8.000,69217258,8655391.12,8660257.18,0,0.00,0.00,0.00,1,0
8.500,0,0.00,0.00,19990611,1779359.46,2351909.94,0.00,2,0
9.000,77859692,8609160.11,8658335.03,0,0.00,0.00,0.00,1,0
9.500,0,0.00,0.00,22344643,3510895.80,2352133.48,0.00,2,0
10.000,86500079,8681822.04,8656586.67,0,0.00,0.00,0.00,1,0
10.500,0,0.00,0.00,24698675,1840490.75,2352314.38,0.00,2,0
11.000,95138419,8685137.25,8654982.46,0,0.00,0.00,0.00,1,0
11.500,0,0.00,0.00,27052712,4615384.18,2352464.12,0.00,2,0
12.000,103778806,8574540.28,8653648.06,0,0.00,0.00,0.00,1,0
12.500,0,0.00,0.00,29406748,2941176.50,2352589.64,0.00,2,0
13.000,112417146,8696575.75,8652540.84,0,0.00,0.00,0.00,1,0
13.500,0,0.00,0.00,31760778,3333333.22,2352696.57,0.00,2,0
14.000,121057533,8710638.29,8651646.84,0,0.00,0.00,0.00,1,0
14.500,0,0.00,0.00,34114802,1578947.34,2352787.99,0.00,2,0
15.000,129695873,8633487.98,8650755.65,0,0.00,0.00,0.00,1,0
15.500,0,0.00,0.00,36468825,2234636.94,2352867.81,0.00,2,0
16.000,138334213,8638953.37,8649947.02,0,0.00,0.00,0.00,1,0
16.500,0,0.00,0.00,38820341,757575.74,2352785.77,0.00,2,0
17.000,146970506,8677773.54,8649176.33,0,0.00,0.00,0.00,1,0
17.500,0,0.00,0.00,41174388,1249999.99,2352857.89,0.00,2,0
18.000,155608846,8624031.01,8648547.21,0,0.00,0.00,0.00,1,0
18.500,0,0.00,0.00,43528436,4587155.67,2352922.30,0.00,2,0
19.000,164247186,8670422.29,8647980.98,0,0.00,0.00,0.00,1,0
19.500,0,0.00,0.00,45882482,3296703.36,2352979.87,0.00,2,0
20.000,172883479,8639317.97,8647422.08,0,0.00,0.00,0.00,1,0
20.500,0,0.00,0.00,48236530,2762431.00,2353031.94,0.00,2,0
21.000,181519772,8614957.28,8646908.98,0,0.00,0.00,0.00,1,0
21.500,0,0.00,0.00,50590576,1818181.75,2353079.04,0.00,2,0
22.000,190156065,8618221.63,8646472.60,0,0.00,0.00,0.00,1,0
22.500,0,0.00,0.00,52944618,1433691.79,2353121.96,0.00,2,0
23.000,198792358,8629120.65,8646022.67,0,0.00,0.00,0.00,1,0
23.500,0,0.00,0.00,55298658,390625.00,2353161.01,0.00,2,0
24.000,207430698,8641871.07,8645661.24,0,0.00,0.00,0.00,1,0
24.500,0,0.00,0.00,57652716,2739725.99,2353197.51,0.00,2,0
25.000,216069038,8629120.65,8645353.90,0,0.00,0.00,0.00,1,0
25.500,0,0.00,0.00,60006756,389105.06,2353230.53,0.00,2,0
26.000,224705331,8698053.88,8645047.19,0,0.00,0.00,0.00,1,0
26.500,0,0.00,0.00,62360806,1249999.99,2353261.53,0.00,2,0
27.000,233343671,8640047.27,8644743.75,0,0.00,0.00,0.00,1,0
27.500,0,0.00,0.00,64714850,1790439.21,2353290.02,0.00,2,0
28.000,241979964,8666017.53,8644475.99,0,0.00,0.00,0.00,1,0
28.500,0,0.00,0.00,67068894,983717.76,2353316.51,0.00,2,0
29.000,250618304,8677037.85,8644298.11,0,0.00,0.00,0.00,1,0
29.500,0,0.00,0.00,69422946,2777777.68,2353341.41,0.00,2,0
30.000,259258691,8621125.34,8644120.38,0,0.00,0.00,0.00,1,0
30.500,0,0.00,0.00,71776990,1840880.30,2353364.48,0.00,2,0
31.000,267897031,8686242.89,8643925.80,0,0.00,0.00,0.00,1,0
