time,txpackets,txpacketrateavg,txpacketrate,rxpackets,rxpacketrateavg,rxpacketrate,latencymean,core,port
1.000,16034151,15946093.32,16084486.60,0,0.00,0.00,0.00,1,0
1.500,0,0.00,0.00,560197,15276.50,373475.71,0.0377547068,2,0
2.000,32121524,16081388.96,16085553.46,0,0.00,0.00,0.00,1,0
2.500,0,0.00,0.00,933415,47214.35,373372.43,0.0265790481,2,0
3.000,48206850,16138442.13,16085527.74,0,0.00,0.00,0.00,1,0
3.500,0,0.00,0.00,1306821,13986.01,373381.35,0.0217838974,2,0
4.000,64296270,15969730.07,16086244.34,0,0.00,0.00,0.00,1,0
4.500,0,0.00,0.00,1680089,1612903.23,373359.58,0.0191215150,2,0
5.000,80383643,16143533.12,16086522.36,0,0.00,0.00,0.00,1,0
5.500,0,0.00,0.00,2052486,31017.37,373182.95,0.0174362896,2,0
6.000,96468969,16126999.13,16086291.14,0,0.00,0.00,0.00,1,0
6.500,0,0.00,0.00,2426184,62912.87,373260.54,0.0162584595,2,0
7.000,112554295,16088972.73,16086108.97,0,0.00,0.00,0.00,1,0
7.500,0,0.00,0.00,2799573,2487562.19,373280.33,0.0153956648,2,0
8.000,128641668,16002188.87,16086279.68,0,0.00,0.00,0.00,1,0
8.500,0,0.00,0.00,3173137,606060.61,373313.72,0.0147359549,2,0
9.000,144726994,16004691.17,16086162.13,0,0.00,0.00,0.00,1,0
9.500,0,0.00,0.00,3544821,1538461.60,373142.16,0.0142201012,2,0
10.000,160814367,16032268.17,16086338.26,0,0.00,0.00,0.00,1,0
10.500,0,0.00,0.00,3918559,31510.95,373198.27,0.0137958762,2,0
11.000,176901740,16076337.08,16086418.85,0,0.00,0.00,0.00,1,0
11.500,0,0.00,0.00,4292126,16281.34,373230.67,0.0134428791,2,0
12.000,192989113,16044834.61,16086568.24,0,0.00,0.00,0.00,1,0
12.500,0,0.00,0.00,4666443,1183431.95,373317.77,0.0131449609,2,0
13.000,209076486,15988440.21,16086577.63,0,0.00,0.00,0.00,1,0
13.500,0,0.00,0.00,5040671,30079.71,373384.07,0.0128916067,2,0
14.000,225161812,16104161.75,16086468.34,0,0.00,0.00,0.00,1,0
14.500,0,0.00,0.00,5414849,61881.19,373438.93,0.0126734695,2,0
15.000,241249185,16013455.37,16086582.91,0,0.00,0.00,0.00,1,0
15.500,0,0.00,0.00,5788250,1515151.55,373437.41,0.0124856098,2,0
16.000,257336558,15987191.50,16086589.67,0,0.00,0.00,0.00,1,0
16.500,0,0.00,0.00,6162591,30557.68,373491.58,0.0123182439,2,0
17.000,273423931,15988440.21,16086667.62,0,0.00,0.00,0.00,1,0
17.500,0,0.00,0.00,6537054,15046.64,373547.30,0.0121697441,2,0
18.000,289509257,16056161.27,16086632.10,0,0.00,0.00,0.00,1,0
18.500,0,0.00,0.00,6911391,31505.99,373589.38,0.0120375984,2,0
19.000,305594583,16146079.82,16086550.45,0,0.00,0.00,0.00,1,0
19.500,0,0.00,0.00,7285792,48130.92,373630.82,0.0119187217,2,0
20.000,321677862,16152450.09,16086402.14,0,0.00,0.00,0.00,1,0
20.500,0,0.00,0.00,7660155,727272.72,373667.53,0.0118113693,2,0
21.000,337765235,15969730.07,16086393.04,0,0.00,0.00,0.00,1,0
21.500,0,0.00,0.00,8034624,46504.42,373703.72,0.0117143523,2,0
22.000,353846467,16013455.37,16086200.25,0,0.00,0.00,0.00,1,0
22.500,0,0.00,0.00,8408929,60938.45,373730.70,0.0116258913,2,0
23.000,369935887,16041062.61,16086284.58,0,0.00,0.00,0.00,1,0
23.500,0,0.00,0.00,8783241,369003.69,373756.17,0.0115448958,2,0
24.000,386021213,16115572.35,16086270.69,0,0.00,0.00,0.00,1,0
24.500,0,0.00,0.00,9157535,32030.75,373777.97,0.0114706861,2,0
25.000,402106539,16077599.75,16086276.86,0,0.00,0.00,0.00,1,0
25.500,0,0.00,0.00,9531700,2816901.32,373793.32,0.0114023066,2,0
26.000,418193912,16094032.55,16086261.01,0,0.00,0.00,0.00,1,0
26.500,0,0.00,0.00,9905497,16015.37,373793.37,0.0113402486,2,0
27.000,434281285,16066242.84,16086292.02,0,0.00,0.00,0.00,1,0
27.500,0,0.00,0.00,10279865,16025.64,373814.14,0.0112820517,2,0
28.000,450366611,16076337.08,16086305.18,0,0.00,0.00,0.00,1,0
28.500,0,0.00,0.00,10654670,531914.89,373849.10,0.0112275883,2,0
29.000,466456031,15984694.67,16086397.72,0,0.00,0.00,0.00,1,0
29.500,0,0.00,0.00,11029465,16023.07,373880.93,0.0111769126,2,0
30.000,482539310,16151175.63,16086304.88,0,0.00,0.00,0.00,1,0
