time,txpackets,txpacketrateavg,txpacketrate,rxpackets,rxpacketrateavg,rxpacketrate,latencymean,core,port
1.000,4736758,4801107.05,4799510.88,0,0.00,0.00,0.00,1,0
1.500,0,0.00,0.00,313280,0.00,208875.75,0.02,2,0
2.000,9530832,4802120.72,4797496.14,0,0.00,0.00,0.00,1,0
2.500,0,0.00,0.00,526720,0.00,210701.51,0.02,2,0
3.000,14322859,4773898.64,4795730.76,0,0.00,0.00,0.00,1,0
3.500,0,0.00,0.00,740160,0.00,211486.15,0.02,2,0
4.000,19112839,4790881.64,4794150.47,0,0.00,0.00,0.00,1,0
4.500,0,0.00,0.00,953280,0.00,211851.50,0.02,2,0
5.000,23898725,4788976.23,4792659.28,0,0.00,0.00,0.00,1,0
5.500,0,0.00,0.00,1166400,0.00,212080.54,0.02,2,0
6.000,28684611,4786176.90,4791524.31,0,0.00,0.00,0.00,1,0
6.500,0,0.00,0.00,1379840,0.00,212290.86,0.02,2,0
7.000,33470497,4789872.70,4790583.83,0,0.00,0.00,0.00,1,0
7.500,0,0.00,0.00,1593280,0.00,212443.95,0.02,2,0
8.000,38254336,4804825.95,4789801.37,0,0.00,0.00,0.00,1,0
8.500,0,0.00,0.00,1806720,0.00,212560.72,0.02,2,0
9.000,43038175,4798630.97,4789044.32,0,0.00,0.00,0.00,1,0
9.500,0,0.00,0.00,2020160,0.00,212652.97,0.02,2,0
10.000,47819967,4770783.32,4788411.94,0,0.00,0.00,0.00,1,0
10.500,0,0.00,0.00,2233620,1257861.63,212730.72,0.02,2,0
11.000,52603806,4765230.35,4787856.98,0,0.00,0.00,0.00,1,0
11.500,0,0.00,0.00,2447104,0.00,212795.44,0.02,2,0
12.000,57385598,4772896.85,4787377.20,0,0.00,0.00,0.00,1,0
12.500,0,0.00,0.00,2660544,0.00,212847.03,0.02,2,0
13.000,62167390,4792564.15,4786944.45,0,0.00,0.00,0.00,1,0
13.500,0,0.00,0.00,2873984,0.00,212890.44,0.02,2,0
14.000,66947135,4758694.44,4786535.21,0,0.00,0.00,0.00,1,0
14.500,0,0.00,0.00,3087424,0.00,212929.35,0.02,2,0
15.000,71728927,4746006.35,4786200.20,0,0.00,0.00,0.00,1,0
15.500,0,0.00,0.00,3297118,1273885.17,212720.67,0.02,2,0
16.000,76510719,4749640.35,4785846.43,0,0.00,0.00,0.00,1,0
16.500,0,0.00,0.00,3510208,0.00,212742.89,0.02,2,0
17.000,81290464,4818511.37,4785497.39,0,0.00,0.00,0.00,1,0
17.500,0,0.00,0.00,3723648,0.00,212781.66,0.02,2,0
18.000,86068162,4780699.70,4785142.96,0,0.00,0.00,0.00,1,0
18.500,0,0.00,0.00,3937024,0.00,212814.69,0.02,2,0
19.000,90847907,4768671.67,4784823.50,0,0.00,0.00,0.00,1,0
19.500,0,0.00,0.00,4150080,0.00,212826.74,0.02,2,0
20.000,95625605,4778021.56,4784495.61,0,0.00,0.00,0.00,1,0
20.500,0,0.00,0.00,4363520,0.00,212857.08,0.02,2,0
21.000,100403303,4738425.92,4784133.86,0,0.00,0.00,0.00,1,0
21.500,0,0.00,0.00,4576960,0.00,212883.94,0.02,2,0
22.000,105181001,4782375.07,4783795.65,0,0.00,0.00,0.00,1,0
22.500,0,0.00,0.00,4790400,0.00,212908.25,0.02,2,0
23.000,109956652,4787632.15,4783454.15,0,0.00,0.00,0.00,1,0
23.500,0,0.00,0.00,5003840,0.00,212931.18,0.02,2,0
24.000,114732303,4767005.89,4783117.17,0,0.00,0.00,0.00,1,0
24.500,0,0.00,0.00,5217269,621117.91,212951.90,0.02,2,0
25.000,119505907,4772785.56,4782793.66,0,0.00,0.00,0.00,1,0
25.500,0,0.00,0.00,5430272,0.00,212953.71,0.02,2,0
26.000,124281558,4744466.34,4782508.68,0,0.00,0.00,0.00,1,0
26.500,0,0.00,0.00,5643712,0.00,212971.94,0.02,2,0
27.000,129057209,4778356.17,4782239.22,0,0.00,0.00,0.00,1,0
27.500,0,0.00,0.00,5857203,633049.64,212991.11,0.02,2,0
28.000,133832860,4774789.49,4781985.83,0,0.00,0.00,0.00,1,0
28.500,0,0.00,0.00,6070848,0.00,213013.70,0.02,2,0
29.000,138606464,4815337.57,4781739.26,0,0.00,0.00,0.00,1,0
29.500,0,0.00,0.00,6284352,0.00,213030.22,0.02,2,0
30.000,143382115,4775680.66,4781520.78,0,0.00,0.00,0.00,1,0
30.500,0,0.00,0.00,6497792,0.00,213043.71,0.02,2,0
31.000,148157766,4778690.82,4781324.35,0,0.00,0.00,0.00,1,0
31.500,0,0.00,0.00,6711233,20755.50,213056.65,0.02,2,0
32.000,152933417,4784387.05,4781140.36,0,0.00,0.00,0.00,1,0
32.500,0,0.00,0.00,6924696,1204819.15,213069.19,0.02,2,0
33.000,157709068,4759026.34,4780958.64,0,0.00,0.00,0.00,1,0
33.500,0,0.00,0.00,7138176,0.00,213081.17,0.02,2,0
34.000,162482672,4794247.84,4780796.60,0,0.00,0.00,0.00,1,0
34.500,0,0.00,0.00,7351616,0.00,213091.37,0.02,2,0
35.000,167258323,4776349.26,4780638.02,0,0.00,0.00,0.00,1,0
35.500,0,0.00,0.00,7562944,0.00,213041.80,0.02,2,0
36.000,172033974,4759358.29,4780491.94,0,0.00,0.00,0.00,1,0
36.500,0,0.00,0.00,7776384,0.00,213052.75,0.02,2,0
37.000,176809625,4783604.41,4780348.88,0,0.00,0.00,0.00,1,0
37.500,0,0.00,0.00,7989825,23207.24,213063.31,0.02,2,0
38.000,181583229,4756704.00,4780202.67,0,0.00,0.00,0.00,1,0
38.500,0,0.00,0.00,8203328,0.00,213074.52,0.02,2,0
39.000,186358880,4765008.49,4780074.22,0,0.00,0.00,0.00,1,0
39.500,0,0.00,0.00,8416730,628930.81,213083.10,0.02,2,0
40.000,191134531,4752728.12,4779943.72,0,0.00,0.00,0.00,1,0
40.500,0,0.00,0.00,8630208,0.00,213092.69,0.02,2,0
41.000,195908135,4770116.28,4779808.49,0,0.00,0.00,0.00,1,0
41.500,0,0.00,0.00,8843648,0.00,213101.17,0.02,2,0
42.000,200683786,4766006.99,4779683.35,0,0.00,0.00,0.00,1,0
42.500,0,0.00,0.00,9057276,552486.20,213113.61,0.02,2,0
43.000,205457390,4755488.44,4779559.28,0,0.00,0.00,0.00,1,0
43.500,0,0.00,0.00,9270721,22168.03,213121.15,0.02,2,0
44.000,210230994,4766228.93,4779426.70,0,0.00,0.00,0.00,1,0
44.500,0,0.00,0.00,9484352,0.00,213132.55,0.02,2,0
45.000,215004598,4742158.18,4779305.51,0,0.00,0.00,0.00,1,0
45.500,0,0.00,0.00,9697280,0.00,213127.72,0.02,2,0
46.000,219780249,4776795.09,4779191.84,0,0.00,0.00,0.00,1,0
46.500,0,0.00,0.00,9910656,0.00,213133.35,0.02,2,0
47.000,224553853,4762569.50,4779077.86,0,0.00,0.00,0.00,1,0
47.500,0,0.00,0.00,10124115,1123813.25,213140.37,0.02,2,0
48.000,229325410,4747877.72,4778953.90,0,0.00,0.00,0.00,1,0
48.500,0,0.00,0.00,10337537,23228.80,213146.04,0.02,2,0
49.000,234099014,4768116.28,4778831.46,0,0.00,0.00,0.00,1,0
49.500,0,0.00,0.00,10550977,21208.91,213151.93,0.02,2,0
50.000,238872618,4769227.18,4778719.15,0,0.00,0.00,0.00,1,0
50.500,0,0.00,0.00,10764416,0.00,213157.49,0.02,2,0
51.000,243646222,4799418.54,4778611.76,0,0.00,0.00,0.00,1,0
51.500,0,0.00,0.00,10977856,0.00,213162.90,0.02,2,0
52.000,248419826,4779471.85,4778508.62,0,0.00,0.00,0.00,1,0
52.500,0,0.00,0.00,11191296,0.00,213168.16,0.02,2,0
53.000,253191383,4761904.76,4778409.23,0,0.00,0.00,0.00,1,0
53.500,0,0.00,0.00,11404674,36886.76,213172.44,0.02,2,0
54.000,257964987,4792788.57,4778304.10,0,0.00,0.00,0.00,1,0
54.500,0,0.00,0.00,11618113,22168.03,213177.31,0.02,2,0
55.000,262738591,4741608.95,4778207.61,0,0.00,0.00,0.00,1,0
55.500,0,0.00,0.00,11831553,21208.91,213181.91,0.02,2,0
56.000,267510148,4768671.67,4778107.17,0,0.00,0.00,0.00,1,0
56.500,0,0.00,0.00,12044736,0.00,213181.99,0.02,2,0
