time,txpackets,txpacketrateavg,txpacketrate,rxpackets,rxpacketrateavg,rxpacketrate,latencymean,core,port
1.000,16032104,16179260.21,16080508.58,0,0.00,0.00,0.00,1,0
1.500,0,0.00,0.00,315522,23778.39,210352.68,0.02,2,0
2.000,32119477,16129540.64,16083626.63,0,0.00,0.00,0.00,1,0
2.500,0,0.00,0.00,529092,47231.08,211638.71,0.02,2,0
3.000,48206850,16013455.36,16084716.78,0,0.00,0.00,0.00,1,0
3.500,0,0.00,0.00,742657,11679.51,212190.43,0.02,2,0
4.000,64288082,15990938.20,16083820.72,0,0.00,0.00,0.00,1,0
4.500,0,0.00,0.00,955776,0.00,212395.93,0.02,2,0
5.000,80375455,16036036.07,16084854.15,0,0.00,0.00,0.00,1,0
5.500,0,0.00,0.00,1169221,59715.75,212585.75,0.02,2,0
6.000,96462828,16044834.61,16085157.44,0,0.00,0.00,0.00,1,0
6.500,0,0.00,0.00,1382785,11923.21,212736.44,0.02,2,0
7.000,112550201,16111767.00,16085367.97,0,0.00,0.00,0.00,1,0
7.500,0,0.00,0.00,1596356,47258.98,212848.52,0.02,2,0
8.000,128633480,16066242.84,16085248.70,0,0.00,0.00,0.00,1,0
8.500,0,0.00,0.00,1809923,35435.86,212933.37,0.02,2,0
9.000,144720853,15967238.65,16085306.22,0,0.00,0.00,0.00,1,0
9.500,0,0.00,0.00,2023492,47247.81,213000.25,0.02,2,0
10.000,160804132,16049866.71,16085168.78,0,0.00,0.00,0.00,1,0
10.500,0,0.00,0.00,2237057,11892.02,213054.17,0.02,2,0
11.000,176891505,15926242.90,16085364.77,0,0.00,0.00,0.00,1,0
11.500,0,0.00,0.00,2450688,0.00,213103.12,0.02,2,0
12.000,192978878,16116841.18,16085497.25,0,0.00,0.00,0.00,1,0
12.500,0,0.00,0.00,2664256,0.00,213141.24,0.02,2,0
13.000,209066251,15964748.08,16085699.86,0,0.00,0.00,0.00,1,0
13.500,0,0.00,0.00,2877824,0.00,213172.57,0.02,2,0
