time,txpackets,txpacketrateavg,txpacketrate,rxpackets,rxpacketrateavg,rxpacketrate,latencymean,core,port
1.000,15786464,15990938.20,15857409.26,0,0.00,0.00,0.00,1,0
1.500,0,0.00,0.00,995179,550964.22,663483.50,0.02,2,0
2.000,31638432,15988440.18,15854811.48,0,0.00,0.00,0.00,1,0
2.500,0,0.00,0.00,1669353,387596.90,667759.70,0.02,2,0
3.000,47488353,15846106.22,15853277.42,0,0.00,0.00,0.00,1,0
3.500,0,0.00,0.00,2343394,392156.88,669554.29,0.02,2,0
4.000,63338274,15875601.03,15852051.81,0,0.00,0.00,0.00,1,0
4.500,0,0.00,0.00,3016538,636942.77,670352.24,0.02,2,0
5.000,79184101,15869447.23,15851092.84,0,0.00,0.00,0.00,1,0
5.500,0,0.00,0.00,3689855,632911.35,670891.36,0.02,2,0
6.000,95029928,15848559.91,15850210.84,0,0.00,0.00,0.00,1,0
6.500,0,0.00,0.00,4363722,641025.69,671349.18,0.02,2,0
7.000,110875755,15921288.01,15849367.76,0,0.00,0.00,0.00,1,0
7.500,0,0.00,0.00,5037397,386100.33,671659.23,0.02,2,0
8.000,126715441,15707489.29,15848280.64,0,0.00,0.00,0.00,1,0
8.500,0,0.00,0.00,5711218,381679.38,671913.46,0.02,2,0
9.000,142555127,15912624.41,15847432.70,0,0.00,0.00,0.00,1,0
9.500,0,0.00,0.00,6385679,552486.13,672181.66,0.02,2,0
10.000,158396860,15732841.43,15846714.45,0,0.00,0.00,0.00,1,0
10.500,0,0.00,0.00,7059646,353982.28,672351.74,0.02,2,0
11.000,174238593,15781358.39,15846226.07,0,0.00,0.00,0.00,1,0
11.500,0,0.00,0.00,7733383,636942.58,672472.21,0.02,2,0
12.000,190076232,15805729.28,15845632.89,0,0.00,0.00,0.00,1,0
12.500,0,0.00,0.00,8407723,381679.38,672621.58,0.02,2,0
13.000,205915918,15827727.50,15845134.98,0,0.00,0.00,0.00,1,0
13.500,0,0.00,0.00,9082343,621117.91,672769.69,0.02,2,0
14.000,221753557,15835073.89,15844589.55,0,0.00,0.00,0.00,1,0
14.500,0,0.00,0.00,9757030,632911.53,672901.90,0.02,2,0
15.000,237591196,15799629.51,15844133.94,0,0.00,0.00,0.00,1,0
15.500,0,0.00,0.00,10429405,546448.10,672867.87,0.02,2,0
16.000,253430882,15851014.42,15843839.43,0,0.00,0.00,0.00,1,0
16.500,0,0.00,0.00,11103703,653594.88,672954.58,0.02,2,0
17.000,269268521,15803288.83,15843448.57,0,0.00,0.00,0.00,1,0
17.500,0,0.00,0.00,11778219,636942.58,673043.79,0.02,2,0
18.000,285104113,15841201.06,15843091.59,0,0.00,0.00,0.00,1,0
18.500,0,0.00,0.00,12452301,641167.37,673099.91,0.02,2,0
19.000,300943799,15832624.32,15842836.55,0,0.00,0.00,0.00,1,0
19.500,0,0.00,0.00,13126245,641025.69,673143.20,0.02,2,0
20.000,316781438,15832624.32,15842619.21,0,0.00,0.00,0.00,1,0
20.500,0,0.00,0.00,13801096,278551.55,673226.51,0.02,2,0
21.000,332621124,15973468.60,15842429.79,0,0.00,0.00,0.00,1,0
21.500,0,0.00,0.00,14475584,636942.58,673285.18,0.02,2,0
22.000,348458763,15770416.06,15842216.64,0,0.00,0.00,0.00,1,0
22.500,0,0.00,0.00,15150152,636942.77,673342.20,0.02,2,0
23.000,364294355,15761915.77,15841990.09,0,0.00,0.00,0.00,1,0
23.500,0,0.00,0.00,15824745,381679.38,673395.38,0.02,2,0
24.000,380136088,15835073.83,15841926.73,0,0.00,0.00,0.00,1,0
24.500,0,0.00,0.00,16499555,666819.88,673453.16,0.02,2,0
25.000,395973727,15821610.75,15841800.04,0,0.00,0.00,0.00,1,0
25.500,0,0.00,0.00,17172399,392156.88,673429.24,0.02,2,0
26.000,411811366,15880527.52,15841636.07,0,0.00,0.00,0.00,1,0
26.500,0,0.00,0.00,17846946,1785714.32,673471.45,0.02,2,0
27.000,427651052,16004691.13,15841557.63,0,0.00,0.00,0.00,1,0
27.500,0,0.00,0.00,18521571,383141.81,673513.38,0.02,2,0
28.000,443488691,15806949.84,15841409.96,0,0.00,0.00,0.00,1,0
28.500,0,0.00,0.00,19195935,387596.90,673543.22,0.02,2,0
29.000,459328377,15848559.91,15841382.82,0,0.00,0.00,0.00,1,0
29.500,0,0.00,0.00,19870476,381679.38,673577.07,0.02,2,0
30.000,475168063,15808170.48,15841264.77,0,0.00,0.00,0.00,1,0
30.500,0,0.00,0.00,20544920,389105.04,673605.50,0.02,2,0
31.000,491005702,15715930.90,15841169.48,0,0.00,0.00,0.00,1,0
31.500,0,0.00,0.00,21219554,1234568.13,673638.15,0.02,2,0
32.000,506843341,15864527.61,15841079.53,0,0.00,0.00,0.00,1,0
32.500,0,0.00,0.00,21894165,426470.58,673668.05,0.02,2,0
33.000,522683027,15815498.72,15841004.60,0,0.00,0.00,0.00,1,0
33.500,0,0.00,0.00,22568557,389105.11,673689.67,0.02,2,0
34.000,538520666,15820387.98,15840901.99,0,0.00,0.00,0.00,1,0
34.500,0,0.00,0.00,23242604,649350.61,673700.03,0.02,2,0
35.000,554360352,15892857.10,15840897.55,0,0.00,0.00,0.00,1,0
35.500,0,0.00,0.00,23911513,584795.44,673565.07,0.02,2,0
36.000,570197991,15891623.35,15840818.44,0,0.00,0.00,0.00,1,0
36.500,0,0.00,0.00,24585467,1257861.63,673575.75,0.02,2,0
37.000,586037677,15836298.93,15840793.98,0,0.00,0.00,0.00,1,0
37.500,0,0.00,0.00,25259639,645161.30,673591.65,0.02,2,0
38.000,601877363,15835073.89,15840732.94,0,0.00,0.00,0.00,1,0
38.500,0,0.00,0.00,25934231,636942.58,673617.61,0.02,2,0
39.000,617712955,15752212.39,15840632.61,0,0.00,0.00,0.00,1,0
39.500,0,0.00,0.00,26604697,386100.40,673537.82,0.02,2,0
40.000,633550594,15782575.19,15840556.88,0,0.00,0.00,0.00,1,0
40.500,0,0.00,0.00,27279067,641167.37,673558.37,0.02,2,0
41.000,649388233,15862068.97,15840461.19,0,0.00,0.00,0.00,1,0
41.500,0,0.00,0.00,27953918,277777.77,673589.49,0.02,2,0
42.000,665227919,15820387.98,15840427.49,0,0.00,0.00,0.00,1,0
42.500,0,0.00,0.00,28628963,645161.30,673623.77,0.02,2,0
43.000,681067605,15975961.90,15840447.85,0,0.00,0.00,0.00,1,0
43.500,0,0.00,0.00,29304100,636942.77,673658.56,0.02,2,0
44.000,696907291,15869447.23,15840398.91,0,0.00,0.00,0.00,1,0
44.500,0,0.00,0.00,29978669,649350.61,673679.03,0.02,2,0
45.000,712744930,15847332.97,15840357.10,0,0.00,0.00,0.00,1,0
45.500,0,0.00,0.00,30650131,1061008.04,673630.28,0.02,2,0
46.000,728586663,15880527.58,15840357.49,0,0.00,0.00,0.00,1,0
46.500,0,0.00,0.00,31324252,766283.62,673640.83,0.02,2,0
47.000,744424302,15929961.05,15840306.02,0,0.00,0.00,0.00,1,0
47.500,0,0.00,0.00,31998785,1886792.98,673659.64,0.02,2,0
48.000,760263988,15814276.90,15840288.64,0,0.00,0.00,0.00,1,0
48.500,0,0.00,0.00,32673298,641025.69,673677.23,0.02,2,0
49.000,776101627,15968484.29,15840261.47,0,0.00,0.00,0.00,1,0
49.500,0,0.00,0.00,33347406,588235.38,673685.92,0.02,2,0
50.000,791941313,15763129.52,15840226.37,0,0.00,0.00,0.00,1,0
50.500,0,0.00,0.00,34022065,636942.58,673705.20,0.02,2,0
51.000,807778952,15870677.60,15840177.90,0,0.00,0.00,0.00,1,0
51.500,0,0.00,0.00,34695492,268096.51,673699.77,0.02,2,0
52.000,823616591,15717137.64,15840126.30,0,0.00,0.00,0.00,1,0
52.500,0,0.00,0.00,35369476,649350.61,673705.20,0.02,2,0
53.000,839456277,15964748.08,15840151.62,0,0.00,0.00,0.00,1,0
53.500,0,0.00,0.00,36043689,389105.04,673714.68,0.02,2,0
54.000,855298010,15764343.46,15840146.49,0,0.00,0.00,0.00,1,0
54.500,0,0.00,0.00,36719019,641025.69,673744.33,0.02,2,0
55.000,871137696,15954793.44,15840137.81,0,0.00,0.00,0.00,1,0
55.500,0,0.00,0.00,37393898,387596.90,673764.76,0.02,2,0
56.000,886975335,15870677.60,15840114.55,0,0.00,0.00,0.00,1,0
56.500,0,0.00,0.00,38066315,262490.93,673740.91,0.02,2,0
57.000,902815021,15921288.01,15840092.97,0,0.00,0.00,0.00,1,0
57.500,0,0.00,0.00,38741292,645161.30,673762.42,0.02,2,0
58.000,918656754,15876832.41,15840120.02,0,0.00,0.00,0.00,1,0
58.500,0,0.00,0.00,39415492,645161.30,673769.91,0.02,2,0
59.000,934494393,15931200.88,15840091.83,0,0.00,0.00,0.00,1,0
59.500,0,0.00,0.00,40090149,637082.46,673784.82,0.02,2,0
60.000,950336126,15885457.07,15840104.57,0,0.00,0.00,0.00,1,0
