time,txpackets,txpacketrateavg,txpacketrate,rxpackets,rxpacketrateavg,rxpacketrate,core,port
1.000,8640387,8595062.14,8704768.51,0,0.00,0.00,1,0
1.500,0,0.00,0.00,3478063,3174603.52,2318823.40,2,0
2.000,17315573,8673728.82,8689753.41,0,0.00,0.00,1,0
2.500,0,0.00,0.00,5832110,7246374.64,2332913.25,2,0
3.000,25976430,8561987.62,8680171.06,0,0.00,0.00,1,0
3.500,0,0.00,0.00,8186155,1886792.98,2338950.79,2,0
4.000,34631146,8609884.33,8673662.69,0,0.00,0.00,1,0
4.500,0,0.00,0.00,10540195,1840490.75,2342304.06,2,0
5.000,43281768,8760967.26,8669184.79,0,0.00,0.00,1,0
5.500,0,0.00,0.00,12894240,4764513.86,2344438.89,2,0
6.000,51932390,8632395.73,8666001.62,0,0.00,0.00,1,0
6.500,0,0.00,0.00,15248286,1136808.91,2345916.94,2,0
7.000,60580965,8609884.33,8663567.74,0,0.00,0.00,1,0
7.500,0,0.00,0.00,17602330,381679.38,2347000.28,2,0
8.000,69227493,8670422.30,8661415.23,0,0.00,0.00,1,0
8.500,0,0.00,0.00,19956378,1886792.98,2347829.58,2,0
9.000,77871974,8708414.87,8659643.28,0,0.00,0.00,1,0
9.500,0,0.00,0.00,22310422,390625.00,2348483.42,2,0
10.000,86518502,8635673.30,8658200.70,0,0.00,0.00,1,0
10.500,0,0.00,0.00,24664471,1308900.50,2349013.06,2,0
11.000,95162983,8522064.95,8656956.64,0,0.00,0.00,1,0
11.500,0,0.00,0.00,27018510,613496.92,2349450.54,2,0
12.000,103807464,8708785.36,8655964.92,0,0.00,0.00,1,0
12.500,0,0.00,0.00,29372555,3333333.22,2349818.31,2,0
13.000,112449898,8660151.46,8654909.17,0,0.00,0.00,1,0
13.500,0,0.00,0.00,31726597,1090909.08,2350131.03,2,0
14.000,121092332,8632031.71,8653970.49,0,0.00,0.00,1,0
14.500,0,0.00,0.00,34080643,5479451.97,2350401.18,2,0
15.000,129732719,8657587.55,8653157.21,0,0.00,0.00,1,0
15.500,0,0.00,0.00,36434687,1851851.16,2350636.18,2,0
16.000,138373106,8653561.61,8652388.56,0,0.00,0.00,1,0
16.500,0,0.00,0.00,38788732,1886792.98,2350842.77,2,0
17.000,147017587,8661617.23,8651831.98,0,0.00,0.00,1,0
17.500,0,0.00,0.00,41142599,1250000.07,2351015.57,2,0
18.000,155660021,8649904.92,8651381.35,0,0.00,0.00,1,0
18.500,0,0.00,0.00,43496646,2395209.47,2351179.44,2,0
19.000,164302455,8656855.28,8650861.58,0,0.00,0.00,1,0
19.500,0,0.00,0.00,45850691,4838711.16,2351326.41,2,0
20.000,172944889,8640411.98,8650473.59,0,0.00,0.00,1,0
20.500,0,0.00,0.00,48204735,1242236.00,2351458.91,2,0
21.000,181587323,8681822.03,8650052.04,0,0.00,0.00,1,0
21.500,0,0.00,0.00,50558781,1492537.40,2351579.13,2,0
22.000,190229757,8585689.11,8649709.51,0,0.00,0.00,1,0
22.500,0,0.00,0.00,52912824,7575756.79,2351688.79,2,0
23.000,198870144,8715459.62,8649277.91,0,0.00,0.00,1,0
23.500,0,0.00,0.00,55266869,1851851.94,2351789.08,2,0
24.000,207510531,8693990.23,8648953.47,0,0.00,0.00,1,0
24.500,0,0.00,0.00,57620913,1090909.08,2351881.04,2,0
25.000,216152965,8648077.74,8648681.27,0,0.00,0.00,1,0
25.500,0,0.00,0.00,59974958,2941176.50,2351965.96,2,0
26.000,224795399,8657587.55,8648423.73,0,0.00,0.00,1,0
26.500,0,0.00,0.00,62329009,2025316.54,2352044.35,2,0
27.000,233435786,8688455.01,8648139.63,0,0.00,0.00,1,0
27.500,0,0.00,0.00,64683050,1704545.42,2352117.12,2,0
28.000,242078220,8640776.70,8647924.43,0,0.00,0.00,1,0
28.500,0,0.00,0.00,67037089,4225352.14,2352184.68,2,0
29.000,250722701,8633123.87,8647794.54,0,0.00,0.00,1,0
29.500,0,0.00,0.00,69391136,3508772.65,2352247.80,2,0
30.000,259363088,8638224.25,8647604.04,0,0.00,0.00,1,0
30.500,0,0.00,0.00,71745179,1818181.50,2352306.67,2,0
31.000,268005522,8687348.81,8647406.24,0,0.00,0.00,1,0
31.500,0,0.00,0.00,74099224,3278688.98,2352361.82,2,0
32.000,276645909,8667118.30,8647204.52,0,0.00,0.00,1,0
32.500,0,0.00,0.00,76453269,7231920.27,2352413.64,2,0
33.000,285286296,8651367.23,8646983.24,0,0.00,0.00,1,0
33.500,0,0.00,0.00,78807311,4568527.72,2352462.21,2,0
34.000,293928730,8627665.85,8646820.71,0,0.00,0.00,1,0
34.500,0,0.00,0.00,81161358,1851851.94,2352508.12,2,0
35.000,302569117,8615319.87,8646685.01,0,0.00,0.00,1,0
35.500,0,0.00,0.00,83515403,1811820.54,2352551.38,2,0
36.000,311211551,8639682.61,8646543.56,0,0.00,0.00,1,0
36.500,0,0.00,0.00,85869447,4414003.13,2352592.35,2,0
37.000,319853985,8633852.13,8646413.26,0,0.00,0.00,1,0
37.500,0,0.00,0.00,88223488,1851851.94,2352630.99,2,0
38.000,328494372,8600117.63,8646281.93,0,0.00,0.00,1,0
38.500,0,0.00,0.00,90577532,1242502.20,2352667.71,2,0
39.000,337136806,8604817.35,8646179.95,0,0.00,0.00,1,0
39.500,0,0.00,0.00,92904080,2090592.25,2352006.31,2,0
