time,txpackets,txpacketrateavg,txpacketrate,rxpackets,rxpacketrateavg,rxpacketrate,core,port
1.000,4577092,4639622.85,4636319.45,0,0.00,0.00,1,0
1.500,0,0.00,0.00,1777740,1204819.31,1185216.00,2,0
2.000,9201265,4632584.24,4630342.82,0,0.00,0.00,1,0
2.500,0,0.00,0.00,2977309,1136363.62,1190957.91,2,0
3.000,13819297,4638988.35,4626377.08,0,0.00,0.00,1,0
3.500,0,0.00,0.00,4176881,1442307.65,1193418.58,2,0
4.000,18433235,4607039.97,4623223.19,0,0.00,0.00,1,0
4.500,0,0.00,0.00,5376451,653742.07,1194785.69,2,0
5.000,23043079,4578394.10,4620609.14,0,0.00,0.00,1,0
5.500,0,0.00,0.00,6576021,1226993.83,1195655.81,2,0
6.000,27650876,4611814.53,4618519.90,0,0.00,0.00,1,0
6.500,0,0.00,0.00,7775592,1226993.83,1196258.01,2,0
7.000,32258673,4604759.98,4616940.37,0,0.00,0.00,1,0
7.500,0,0.00,0.00,8975162,1265822.87,1196699.68,2,0
8.000,36866470,4609114.65,4615702.46,0,0.00,0.00,1,0
8.500,0,0.00,0.00,10174732,645161.30,1197037.40,2,0
9.000,41472220,4601137.36,4614646.25,0,0.00,0.00,1,0
9.500,0,0.00,0.00,11374303,386100.40,1197303.90,2,0
10.000,46080017,4607558.47,4613874.00,0,0.00,0.00,1,0
10.500,0,0.00,0.00,12573875,1257861.63,1197520.01,2,0
11.000,50687814,4564306.10,4613284.76,0,0.00,0.00,1,0
11.500,0,0.00,0.00,13773446,1875000.11,1197698.33,2,0
12.000,55293564,4604552.82,4612743.54,0,0.00,0.00,1,0
12.500,0,0.00,0.00,14973017,1176470.60,1197848.11,2,0
13.000,59899314,4591642.18,4612236.77,0,0.00,0.00,1,0
13.500,0,0.00,0.00,16172586,636942.68,1197975.67,2,0
14.000,64505064,4618265.50,4611730.92,0,0.00,0.00,1,0
14.500,0,0.00,0.00,17372157,636942.68,1198085.65,2,0
15.000,69110814,4605381.57,4611300.61,0,0.00,0.00,1,0
15.500,0,0.00,0.00,18571728,649350.61,1198181.45,2,0
16.000,73714517,4640776.26,4610834.63,0,0.00,0.00,1,0
16.500,0,0.00,0.00,19771298,384615.38,1198265.59,2,0
17.000,78318220,4601551.09,4610440.90,0,0.00,0.00,1,0
17.500,0,0.00,0.00,20970869,653594.79,1198340.20,2,0
18.000,82921923,4614933.72,4610110.44,0,0.00,0.00,1,0
18.500,0,0.00,0.00,22170439,645161.30,1198406.68,2,0
19.000,87527673,4607143.66,4609822.23,0,0.00,0.00,1,0
19.500,0,0.00,0.00,23370009,649350.61,1198466.39,2,0
20.000,92131376,4611087.33,4609536.06,0,0.00,0.00,1,0
20.500,0,0.00,0.00,24569581,1273885.35,1198520.28,2,0
21.000,96733032,4609010.88,4609195.84,0,0.00,0.00,1,0
21.500,0,0.00,0.00,25769149,653594.79,1198569.06,2,0
22.000,101336735,4616807.25,4608900.85,0,0.00,0.00,1,0
