time,txpackets,txpacketrateavg,txpacketrate,rxpackets,rxpacketrateavg,rxpacketrate,latencymean,core,port
1.000,3567921,3635427.21,3636700.24,0,0.00,0.00,0.00,1,0
1.500,0,0.00,0.00,155749,0.00,103846.76,0.00,2,0
2.000,7201346,3622688.26,3635207.49,0,0.00,0.00,0.00,1,0
2.500,0,0.00,0.00,260804,17768.30,104331.83,0.00,2,0
3.000,10834771,3631557.47,3634110.33,0,0.00,0.00,0.00,1,0
3.500,0,0.00,0.00,365903,17473.35,104551.01,0.00,2,0
4.000,14464102,3622880.61,3633172.57,0,0.00,0.00,0.00,1,0
4.500,0,0.00,0.00,471027,14845.61,104677.84,0.00,2,0
5.000,18093433,3632072.96,3632470.01,0,0.00,0.00,0.00,1,0
5.500,0,0.00,0.00,576381,259067.35,104801.31,0.00,2,0
6.000,21722764,3636977.42,3631811.54,0,0.00,0.00,0.00,1,0
6.500,0,0.00,0.00,681242,16299.92,104809.88,0.00,2,0
7.000,25350048,3647086.07,3631161.14,0,0.00,0.00,0.00,1,0
7.500,0,0.00,0.00,786275,0.00,104839.26,0.00,2,0
8.000,28977332,3629947.51,3630592.58,0,0.00,0.00,0.00,1,0
8.500,0,0.00,0.00,891336,11793.84,104865.99,0.00,2,0
9.000,32602569,3620253.61,3630101.33,0,0.00,0.00,0.00,1,0
9.500,0,0.00,0.00,996016,21687.43,104846.30,0.00,2,0
10.001,36229853,3640405.48,3629702.97,0,0.00,0.00,0.00,1,0
10.500,0,0.00,0.00,1100939,0.00,104853.53,0.00,2,0
11.000,39855090,3634846.22,3629384.12,0,0.00,0.00,0.00,1,0
11.500,0,0.00,0.00,1206119,20777.06,104882.22,0.00,2,0
12.000,43480327,3613798.46,3629109.17,0,0.00,0.00,0.00,1,0
12.500,0,0.00,0.00,1311131,19546.52,104892.18,0.00,2,0
13.000,47107611,3607620.59,3628849.76,0,0.00,0.00,0.00,1,0
13.500,0,0.00,0.00,1416573,16589.25,104932.93,0.00,2,0
14.000,50732848,3643645.43,3628649.99,0,0.00,0.00,0.00,1,0
14.500,0,0.00,0.00,1521796,177935.94,104953.26,0.00,2,0
15.000,54360132,3625575.63,3628495.56,0,0.00,0.00,0.00,1,0
15.500,0,0.00,0.00,1626870,21626.46,104960.78,0.00,2,0
16.000,57985369,3612841.74,3628341.89,0,0.00,0.00,0.00,1,0
16.500,0,0.00,0.00,1731833,12737.23,104960.96,0.00,2,0
17.001,61612653,3638334.93,3628214.06,0,0.00,0.00,0.00,1,0
17.500,0,0.00,0.00,1836887,18450.18,104966.39,0.00,2,0
18.000,65237890,3630333.77,3628061.09,0,0.00,0.00,0.00,1,0
18.500,0,0.00,0.00,1941688,14847.81,104957.49,0.00,2,0
19.000,68863127,3617630.43,3627926.30,0,0.00,0.00,0.00,1,0
19.500,0,0.00,0.00,2046866,1695906.35,104968.85,0.00,2,0
20.000,72488364,3619101.50,3627826.39,0,0.00,0.00,0.00,1,0
20.500,0,0.00,0.00,2151988,17167.38,104976.11,0.00,2,0
21.000,76113601,3623650.20,3627695.78,0,0.00,0.00,0.00,1,0
21.500,0,0.00,0.00,2257710,16038.49,105010.85,0.00,2,0
22.000,79738838,3633104.38,3627588.98,0,0.00,0.00,0.00,1,0
22.500,0,0.00,0.00,2362835,14615.61,105015.97,0.00,2,0
23.000,83364075,3592614.69,3627488.19,0,0.00,0.00,0.00,1,0
23.500,0,0.00,0.00,2467690,12262.42,105008.94,0.00,2,0
24.000,86989312,3612586.70,3627382.22,0,0.00,0.00,0.00,1,0
24.500,0,0.00,0.00,2572703,17161.49,105009.16,0.00,2,0
25.000,90614549,3636718.96,3627293.79,0,0.00,0.00,0.00,1,0
25.500,0,0.00,0.00,2677435,16313.21,104998.29,0.00,2,0
26.001,94239786,3608956.28,3627187.32,0,0.00,0.00,0.00,1,0
26.500,0,0.00,0.00,2782337,537634.41,104994.84,0.00,2,0
27.000,97862976,3632137.41,3627101.11,0,0.00,0.00,0.00,1,0
27.500,0,0.00,0.00,2887432,19554.17,104998.41,0.00,2,0
28.000,101488213,3627567.39,3627006.28,0,0.00,0.00,0.00,1,0
28.500,0,0.00,0.00,2992550,22670.60,105002.53,0.00,2,0
29.000,105113450,3603556.02,3626919.56,0,0.00,0.00,0.00,1,0
29.500,0,0.00,0.00,3097718,19489.38,105008.11,0.00,2,0
30.000,108736640,3626796.12,3626829.52,0,0.00,0.00,0.00,1,0
30.500,0,0.00,0.00,3202501,24981.26,105000.81,0.00,2,0
31.001,112361877,3632330.76,3626737.16,0,0.00,0.00,0.00,1,0
31.500,0,0.00,0.00,3307513,23769.91,105001.26,0.00,2,0
32.000,115985067,3619869.49,3626642.66,0,0.00,0.00,0.00,1,0
32.500,0,0.00,0.00,3412450,1639344.18,104999.28,0.00,2,0
33.000,119608257,3630462.54,3626557.89,0,0.00,0.00,0.00,1,0
33.500,0,0.00,0.00,3517566,23223.41,105002.66,0.00,2,0
34.000,123231447,3612012.99,3626474.25,0,0.00,0.00,0.00,1,0
34.500,0,0.00,0.00,3622806,1724137.92,105009.64,0.00,2,0
35.000,126856684,3625832.51,3626399.83,0,0.00,0.00,0.00,1,0
35.500,0,0.00,0.00,3728163,637082.60,105019.42,0.00,2,0
36.000,130479874,3610165.61,3626326.64,0,0.00,0.00,0.00,1,0
36.500,0,0.00,0.00,3833688,19160.89,105033.18,0.00,2,0
37.000,134103064,3653530.38,3626259.42,0,0.00,0.00,0.00,1,0
37.500,0,0.00,0.00,3938886,30349.01,105037.62,0.00,2,0
38.001,137728301,3623137.10,3626195.10,0,0.00,0.00,0.00,1,0
38.500,0,0.00,0.00,4043831,18112.66,105035.16,0.00,2,0
39.000,141351491,3620829.94,3626120.38,0,0.00,0.00,0.00,1,0
39.500,0,0.00,0.00,4148815,18804.06,105033.91,0.00,2,0
40.000,144974681,3617566.49,3626059.67,0,0.00,0.00,0.00,1,0
40.500,0,0.00,0.00,4254206,30330.60,105042.76,0.00,2,0
41.000,148597871,3612714.21,3626000.00,0,0.00,0.00,0.00,1,0
41.500,0,0.00,0.00,4359744,17461.15,105054.70,0.00,2,0
42.000,152221061,3637559.09,3625949.41,0,0.00,0.00,0.00,1,0
42.500,0,0.00,0.00,4464958,14413.38,105058.43,0.00,2,0
