time,txpackets,txpacketrateavg,txpacketrate,rxpackets,rxpacketrateavg,rxpacketrate,latencymean,core,port
1.000,15663644,15825280.25,15731605.80,0,0.00,0.00,0.00,1,0
1.500,0,0.00,0.00,6746502,6046511.63,4497888.31,0.0008095919,2,0
2.000,31376416,15732841.44,15722081.22,0,0.00,0.00,0.00,1,0
2.500,0,0.00,0.00,11283617,2732240.39,4513578.83,0.0006783971,2,0
3.000,47085094,15702669.53,15718145.86,0,0.00,0.00,0.00,1,0
3.500,0,0.00,0.00,15821118,8450703.61,4520415.25,0.0006247039,2,0
4.000,62791725,15776493.26,15714872.12,0,0.00,0.00,0.00,1,0
4.500,0,0.00,0.00,20358609,1851851.94,4524209.91,0.0005924701,2,0
5.000,78500403,15595002.29,15713890.12,0,0.00,0.00,0.00,1,0
5.500,0,0.00,0.00,24896101,7692307.20,4526624.82,0.0005698394,2,0
6.000,94202940,15775277.44,15711814.53,0,0.00,0.00,0.00,1,0
6.500,0,0.00,0.00,29433587,552486.18,4528295.32,0.0005528162,2,0
7.000,109905477,15797190.93,15710702.05,0,0.00,0.00,0.00,1,0
7.500,0,0.00,0.00,33963302,11000000.03,4528484.69,0.0005565545,2,0
8.000,125601873,15791097.74,15708710.86,0,0.00,0.00,0.00,1,0
8.500,0,0.00,0.00,38500794,6249999.93,4529544.70,0.0005466902,2,0
9.000,141296222,15720758.77,15707212.44,0,0.00,0.00,0.00,1,0
9.500,0,0.00,0.00,43038290,2912621.46,4530381.27,0.0005375141,2,0
10.000,156988524,15630726.94,15705799.89,0,0.00,0.00,0.00,1,0
10.500,0,0.00,0.00,47571651,7000000.02,4530664.72,0.0005343352,2,0
11.000,172686967,15665416.69,15705056.99,0,0.00,0.00,0.00,1,0
11.500,0,0.00,0.00,52109142,1796407.17,4531258.76,0.0005295790,2,0
12.000,188379269,15624761.47,15704047.78,0,0.00,0.00,0.00,1,0
12.500,0,0.00,0.00,56646638,14503817.25,4531757.86,0.0005245739,2,0
13.000,204077712,15752212.39,15703511.40,0,0.00,0.00,0.00,1,0
13.500,0,0.00,0.00,61183950,6410256.00,4532169.18,0.0005220094,2,0
14.000,219772061,15714724.39,15702864.24,0,0.00,0.00,0.00,1,0
14.500,0,0.00,0.00,65721438,3448275.83,4532536.00,0.0005192042,2,0
15.000,235466410,15789879.67,15702286.19,0,0.00,0.00,0.00,1,0
15.500,0,0.00,0.00,70258940,11114982.52,4532856.46,0.0005161294,2,0
16.000,251160759,15753424.65,15701873.91,0,0.00,0.00,0.00,1,0
16.500,0,0.00,0.00,74796430,624999.99,4533137.02,0.0005125775,2,0
17.000,266855108,15701465.06,15701396.52,0,0.00,0.00,0.00,1,0
17.500,0,0.00,0.00,79326516,7936507.94,4532962.81,0.0005139189,2,0
18.000,282551504,15714724.40,15701055.81,0,0.00,0.00,0.00,1,0
18.500,0,0.00,0.00,83864005,1242236.05,4533207.58,0.0005147865,2,0
19.000,298247900,15659424.72,15700902.78,0,0.00,0.00,0.00,1,0
19.500,0,0.00,0.00,88401263,8247422.90,4533415.24,0.0005130903,2,0
20.000,313944296,15702669.54,15700679.91,0,0.00,0.00,0.00,1,0
20.500,0,0.00,0.00,92935911,3389830.43,4533475.36,0.0005129098,2,0
21.000,329640692,15641476.27,15700457.41,0,0.00,0.00,0.00,1,0
21.500,0,0.00,0.00,97473401,2777777.77,4533662.10,0.0005121501,2,0
22.000,345335041,15780141.84,15700196.67,0,0.00,0.00,0.00,1,0
22.500,0,0.00,0.00,102010908,9876543.00,4533832.94,0.0005109364,2,0
23.000,361035531,15715930.90,15700213.84,0,0.00,0.00,0.00,1,0
23.500,0,0.00,0.00,106547999,7569721.28,4533971.36,0.0005101353,2,0
24.000,376729880,15639086.26,15699923.41,0,0.00,0.00,0.00,1,0
24.500,0,0.00,0.00,111085495,4310344.79,4534115.17,0.0005091682,2,0
25.000,392424229,15713518.08,15699715.98,0,0.00,0.00,0.00,1,0
25.500,0,0.00,0.00,115622981,7692307.76,4534247.67,0.0005077348,2,0
26.000,408118578,15616417.45,15699507.68,0,0.00,0.00,0.00,1,0
26.500,0,0.00,0.00,120156738,561797.76,4534228.90,0.0005089326,2,0
27.000,423814974,15655831.74,15699404.43,0,0.00,0.00,0.00,1,0
27.500,0,0.00,0.00,124694231,6153846.65,4534347.89,0.0005086290,2,0
28.000,439513417,15691835.96,15699338.83,0,0.00,0.00,0.00,1,0
28.500,0,0.00,0.00,129225292,13953488.37,4534232.45,0.0005216676,2,0
29.000,455207766,15700260.78,15699184.30,0,0.00,0.00,0.00,1,0
29.500,0,0.00,0.00,133761545,1612903.13,4534301.00,0.0005219602,2,0
30.000,470902115,15717137.60,15699018.38,0,0.00,0.00,0.00,1,0
30.500,0,0.00,0.00,138299051,6422018.45,4534406.05,0.0005217680,2,0
31.000,486600558,15809391.41,15699028.15,0,0.00,0.00,0.00,1,0
31.500,0,0.00,0.00,142836427,9090908.93,4534500.37,0.0005216207,2,0
32.000,502296954,15891623.32,15698929.49,0,0.00,0.00,0.00,1,0
32.500,0,0.00,0.00,147373913,8433734.60,4534592.27,0.0005211599,2,0
33.000,517995397,15732841.44,15698905.01,0,0.00,0.00,0.00,1,0
33.500,0,0.00,0.00,151911414,10256410.34,4534679.05,0.0005204060,2,0
34.000,533689746,15729214.69,15698778.16,0,0.00,0.00,0.00,1,0
34.500,0,0.00,0.00,156448909,1295336.79,4534760.45,0.0005194269,2,0
35.000,549384095,15591438.80,15698629.45,0,0.00,0.00,0.00,1,0
35.500,0,0.00,0.00,160986392,641025.64,4534837.28,0.0005181633,2,0
36.000,565084585,15627147.11,15698713.39,0,0.00,0.00,0.00,1,0
36.500,0,0.00,0.00,165523892,7317073.45,4534910.29,0.0005166456,2,0
37.000,580780981,15743731.74,15698635.79,0,0.00,0.00,0.00,1,0
37.500,0,0.00,0.00,170061308,8888889.14,4534977.12,0.0005152280,2,0
38.000,596475330,15646258.50,15698539.44,0,0.00,0.00,0.00,1,0
38.500,0,0.00,0.00,174590747,2247191.02,4534833.17,0.0005175211,2,0
39.000,612173773,15714724.40,15698532.43,0,0.00,0.00,0.00,1,0
39.500,0,0.00,0.00,179125406,11382113.73,4534828.73,0.0005171582,2,0
40.000,627874263,15664217.93,15698571.55,0,0.00,0.00,0.00,1,0
40.500,0,0.00,0.00,183662891,649350.66,4534894.39,0.0005165171,2,0
41.000,643574753,15631920.58,15698627.06,0,0.00,0.00,0.00,1,0
41.500,0,0.00,0.00,188200371,5063291.13,4534956.77,0.0005155265,2,0
42.000,659269102,15705079.02,15698529.60,0,0.00,0.00,0.00,1,0
42.500,0,0.00,0.00,192737877,1819322.47,4535016.75,0.0005143542,2,0
43.000,674965498,15622376.55,15698486.99,0,0.00,0.00,0.00,1,0
43.500,0,0.00,0.00,197271791,617415.37,4534991.32,0.0005138883,2,0
44.000,690663941,15715930.90,15698472.57,0,0.00,0.00,0.00,1,0
44.500,0,0.00,0.00,201809293,6422018.45,4535047.69,0.0005131125,2,0
45.000,706358290,15624761.47,15698376.52,0,0.00,0.00,0.00,1,0
45.500,0,0.00,0.00,206346778,1724137.97,4535101.33,0.0005120799,2,0
46.000,722052639,15611653.44,15698298.84,0,0.00,0.00,0.00,1,0
46.500,0,0.00,0.00,210883921,1714285.69,4535145.32,0.0005113156,2,0
47.000,737746988,15659424.72,15698187.04,0,0.00,0.00,0.00,1,0
47.500,0,0.00,0.00,215421427,5797101.63,4535194.97,0.0005105315,2,0
48.000,753441337,15643867.02,15698105.75,0,0.00,0.00,0.00,1,0
48.500,0,0.00,0.00,219951392,279329.61,4535087.10,0.0005125168,2,0
49.000,769141827,15657029.22,15698168.27,0,0.00,0.00,0.00,1,0
49.500,0,0.00,0.00,224488759,802213.00,4535133.10,0.0005123184,2,0
50.000,784842317,15655831.74,15698214.95,0,0.00,0.00,0.00,1,0
50.500,0,0.00,0.00,229026264,5797101.63,4535180.21,0.0005119219,2,0
51.000,800540760,15737679.72,15698208.07,0,0.00,0.00,0.00,1,0
51.500,0,0.00,0.00,233563562,4285714.37,4535221.29,0.0005115365,2,0
52.000,816235109,15783792.12,15698129.91,0,0.00,0.00,0.00,1,0
52.500,0,0.00,0.00,238101046,1851851.75,4535264.43,0.0005112527,2,0
53.000,831935599,15633114.41,15698189.66,0,0.00,0.00,0.00,1,0
53.500,0,0.00,0.00,242638548,7079645.92,4535306.23,0.0005106549,2,0
54.000,847634042,15864527.63,15698178.68,0,0.00,0.00,0.00,1,0
54.500,0,0.00,0.00,247175984,9941520.18,4535345.22,0.0005099904,2,0
55.000,863330438,15593814.28,15698160.37,0,0.00,0.00,0.00,1,0
55.500,0,0.00,0.00,251713468,613496.94,4535383.77,0.0005092499,2,0
56.000,879026834,15772846.35,15698113.01,0,0.00,0.00,0.00,1,0
56.500,0,0.00,0.00,256250950,275482.10,4535420.91,0.0005083499,2,0
57.000,894721183,15630726.94,15698075.84,0,0.00,0.00,0.00,1,0
57.500,0,0.00,0.00,260788211,4920814.58,4535452.96,0.0005076379,2,0
58.000,910417579,15681017.31,15698028.91,0,0.00,0.00,0.00,1,0
58.500,0,0.00,0.00,265317734,6372549.11,4535351.52,0.0005092243,2,0
59.000,926118069,15795971.91,15698069.81,0,0.00,0.00,0.00,1,0
59.500,0,0.00,0.00,269854913,6666666.94,4535382.34,0.0005088743,2,0
60.000,941816512,15778925.46,15698067.14,0,0.00,0.00,0.00,1,0
