time,txpackets,txpacketrateavg,txpacketrate,rxpackets,rxpacketrateavg,rxpacketrate,latencymean,core,port
1.000,15788511,15746153.84,15860030.38,0,0.00,0.00,0.00,1,0
1.500,0,0.00,0.00,285376,0.00,190260.94,0.16,2,0
2.000,31648667,15881759.63,15859901.15,0,0.00,0.00,0.00,1,0
2.500,0,0.00,0.00,477952,0.00,191181.14,0.17,2,0
3.000,47506776,15978456.02,15859417.50,0,0.00,0.00,0.00,1,0
3.500,0,0.00,0.00,671936,0.00,191982.33,0.17,2,0
4.000,63364885,15857153.93,15858949.61,0,0.00,0.00,0.00,1,0
4.500,0,0.00,0.00,865984,0.00,192442.61,0.17,2,0
5.000,79220947,15785009.26,15858499.70,0,0.00,0.00,0.00,1,0
5.500,0,0.00,0.00,1059776,0.00,192687.85,0.17,2,0
6.000,95077009,15853469.64,15857960.83,0,0.00,0.00,0.00,1,0
6.500,0,0.00,0.00,1253888,0.00,192907.88,0.17,2,0
7.000,110931024,15833849.01,15857354.76,0,0.00,0.00,0.00,1,0
7.500,0,0.00,0.00,1447936,0.00,193059.84,0.17,2,0
8.000,126782992,15984694.67,15856707.26,0,0.00,0.00,0.00,1,0
8.500,0,0.00,0.00,1641856,0.00,193161.03,0.17,2,0
9.000,142632913,15941126.08,15856129.91,0,0.00,0.00,0.00,1,0
9.500,0,0.00,0.00,1835904,0.00,193253.98,0.17,2,0
10.000,158484881,15871908.20,15855667.21,0,0.00,0.00,0.00,1,0
10.500,0,0.00,0.00,2029952,0.00,193328.54,0.17,2,0
11.000,174336849,15997186.62,15855202.43,0,0.00,0.00,0.00,1,0
11.500,0,0.00,0.00,2223808,0.00,193374.52,0.17,2,0
12.000,190186770,15916336.22,15854805.82,0,0.00,0.00,0.00,1,0
12.500,0,0.00,0.00,2417860,159553.25,193429.98,0.17,2,0
13.000,206036691,15846106.20,15854484.77,0,0.00,0.00,0.00,1,0
13.500,0,0.00,0.00,2610240,0.00,193351.19,0.17,2,0
14.000,221886612,15884224.41,15854177.82,0,0.00,0.00,0.00,1,0
14.500,0,0.00,0.00,2804288,0.00,193399.65,0.17,2,0
15.000,237736533,15822833.74,15853890.01,0,0.00,0.00,0.00,1,0
15.500,0,0.00,0.00,2998144,0.00,193429.48,0.17,2,0
16.000,253586454,15879295.64,15853595.91,0,0.00,0.00,0.00,1,0
16.500,0,0.00,0.00,3191945,2816901.43,193452.20,0.17,2,0
17.000,269434328,15949820.78,15853303.16,0,0.00,0.00,0.00,1,0
17.500,0,0.00,0.00,3386048,0.00,193488.64,0.17,2,0
18.000,285284249,15947335.61,15853073.29,0,0.00,0.00,0.00,1,0
18.500,0,0.00,0.00,3580032,0.00,193516.13,0.17,2,0
19.000,301134170,15860839.91,15852864.38,0,0.00,0.00,0.00,1,0
19.500,0,0.00,0.00,3774016,0.00,193539.31,0.17,2,0
20.000,316982044,15982198.63,15852698.38,0,0.00,0.00,0.00,1,0
20.500,0,0.00,0.00,3968002,36199.10,193561.38,0.17,2,0
21.000,332831965,15833849.01,15852521.70,0,0.00,0.00,0.00,1,0
21.500,0,0.00,0.00,4162049,12106.54,193583.89,0.17,2,0
22.000,348679839,15890389.69,15852339.36,0,0.00,0.00,0.00,1,0
22.500,0,0.00,0.00,4355968,0.00,193598.73,0.17,2,0
23.000,364527713,15805729.29,15852152.29,0,0.00,0.00,0.00,1,0
23.500,0,0.00,0.00,4548288,0.00,193544.14,0.17,2,0
24.000,380377634,15772846.36,15852041.24,0,0.00,0.00,0.00,1,0
24.500,0,0.00,0.00,4742340,47231.08,193565.18,0.17,2,0
25.000,396225508,15758275.59,15851907.55,0,0.00,0.00,0.00,1,0
25.500,0,0.00,0.00,4936448,0.00,193586.14,0.17,2,0
26.000,412075429,15799629.51,15851788.57,0,0.00,0.00,0.00,1,0
26.500,0,0.00,0.00,5130370,21110.41,193599.17,0.17,2,0
27.000,427923303,15959769.22,15851657.19,0,0.00,0.00,0.00,1,0
27.500,0,0.00,0.00,5324416,0.00,193615.37,0.17,2,0
28.000,443771177,15757062.58,15851507.95,0,0.00,0.00,0.00,1,0
28.500,0,0.00,0.00,5518400,0.00,193628.54,0.17,2,0
29.000,459617004,15732841.43,15851348.11,0,0.00,0.00,0.00,1,0
29.500,0,0.00,0.00,5712448,0.00,193642.26,0.17,2,0
30.000,475464878,15832624.33,15851212.22,0,0.00,0.00,0.00,1,0
30.500,0,0.00,0.00,5906496,0.00,193655.57,0.17,2,0
31.000,491314799,15808170.52,15851144.74,0,0.00,0.00,0.00,1,0
31.500,0,0.00,0.00,6100480,0.00,193666.03,0.17,2,0
32.000,507162673,15973468.59,15851067.96,0,0.00,0.00,0.00,1,0
32.500,0,0.00,0.00,6294465,12109.47,193676.13,0.17,2,0
33.000,523010547,15894091.16,15850955.14,0,0.00,0.00,0.00,1,0
33.500,0,0.00,0.00,6486912,0.00,193639.32,0.17,2,0
34.000,538858421,15838749.62,15850873.02,0,0.00,0.00,0.00,1,0
34.500,0,0.00,0.00,6680896,0.00,193649.58,0.17,2,0
35.000,554706295,15811833.77,15850758.67,0,0.00,0.00,0.00,1,0
35.500,0,0.00,0.00,6874925,2366863.94,193660.32,0.17,2,0
36.000,570554169,15804508.96,15850692.16,0,0.00,0.00,0.00,1,0
36.500,0,0.00,0.00,7068932,54399.56,193669.64,0.17,2,0
37.000,586402043,15782575.17,15850645.89,0,0.00,0.00,0.00,1,0
37.500,0,0.00,0.00,7262912,0.00,193677.86,0.17,2,0
38.000,602249917,15901499.26,15850569.20,0,0.00,0.00,0.00,1,0
38.500,0,0.00,0.00,7456834,19609.77,193684.14,0.17,2,0
39.000,618097791,15853469.64,15850504.15,0,0.00,0.00,0.00,1,0
39.500,0,0.00,0.00,7646976,0.00,193594.60,0.17,2,0
40.000,633947712,15798410.12,15850468.21,0,0.00,0.00,0.00,1,0
40.500,0,0.00,0.00,7840896,0.00,193602.59,0.17,2,0
41.000,649797633,15859611.07,15850439.18,0,0.00,0.00,0.00,1,0
41.500,0,0.00,0.00,8034880,0.00,193611.95,0.17,2,0
42.000,665645507,15929961.09,15850387.72,0,0.00,0.00,0.00,1,0
42.500,0,0.00,0.00,8228864,0.00,193620.59,0.17,2,0
43.000,681493381,15901499.27,15850334.19,0,0.00,0.00,0.00,1,0
43.500,0,0.00,0.00,8421248,0.00,193592.23,0.17,2,0
44.000,697341255,15857153.93,15850274.82,0,0.00,0.00,0.00,1,0
44.500,0,0.00,0.00,8615111,6153846.65,193598.37,0.17,2,0
45.000,713189129,15913861.47,15850236.24,0,0.00,0.00,0.00,1,0
45.500,0,0.00,0.00,8808640,0.00,193596.80,0.17,2,0
46.000,729039050,15912624.38,15850218.92,0,0.00,0.00,0.00,1,0
46.500,0,0.00,0.00,9002624,0.00,193604.99,0.17,2,0
47.000,744886924,15827727.53,15850178.92,0,0.00,0.00,0.00,1,0
47.500,0,0.00,0.00,9196800,0.00,193616.81,0.17,2,0
48.000,760736845,15833849.01,15850148.24,0,0.00,0.00,0.00,1,0
48.500,0,0.00,0.00,9390784,0.00,193624.53,0.17,2,0
49.000,776584719,15810612.49,15850139.35,0,0.00,0.00,0.00,1,0
49.500,0,0.00,0.00,9584640,0.00,193629.28,0.17,2,0
50.000,792434640,15993436.99,15850115.73,0,0.00,0.00,0.00,1,0
50.500,0,0.00,0.00,9778624,0.00,193636.13,0.17,2,0
51.000,808282514,15717137.58,15850090.91,0,0.00,0.00,0.00,1,0
51.500,0,0.00,0.00,9972672,0.00,193644.30,0.17,2,0
52.000,824132435,15902734.62,15850063.67,0,0.00,0.00,0.00,1,0
52.500,0,0.00,0.00,10166720,0.00,193652.04,0.17,2,0
53.000,839980309,15791097.75,15850015.38,0,0.00,0.00,0.00,1,0
53.500,0,0.00,0.00,10360256,0.00,193649.75,0.17,2,0
54.000,855828183,15918811.72,15849986.41,0,0.00,0.00,0.00,1,0
54.500,0,0.00,0.00,10553152,0.00,193635.80,0.17,2,0
55.000,871676057,15792316.01,15849958.07,0,0.00,0.00,0.00,1,0
55.500,0,0.00,0.00,10747200,0.00,193643.22,0.17,2,0
56.000,887523931,15907677.96,15849930.00,0,0.00,0.00,0.00,1,0
56.500,0,0.00,0.00,10941184,0.00,193649.25,0.17,2,0
57.000,903371805,15891623.32,15849895.74,0,0.00,0.00,0.00,1,0
57.500,0,0.00,0.00,11135168,0.00,193655.12,0.17,2,0
58.000,919221726,15788661.79,15849889.11,0,0.00,0.00,0.00,1,0
58.500,0,0.00,0.00,11329088,0.00,193659.57,0.17,2,0
59.000,935071647,15896559.76,15849867.02,0,0.00,0.00,0.00,1,0
59.500,0,0.00,0.00,11523009,14505.37,193664.13,0.17,2,0
60.000,950919521,15730423.42,15849847.99,0,0.00,0.00,0.00,1,0
