time,txpackets,txpacketrateavg,txpacketrate,rxpackets,rxpacketrateavg,rxpacketrate,latencymean,core,port
1.000,8945390,9027563.40,9043610.48,0,0.00,0.00,0.00,1,0
1.500,0,0.00,0.00,320704,0.00,213820.81,0.0567590289,2,0
2.000,17978801,9019607.84,9038497.62,0,0.00,0.00,0.00,1,0
2.500,0,0.00,0.00,534752,0.00,213911.03,0.0399372891,2,0
3.000,26997883,8985163.73,9032375.26,0,0.00,0.00,0.00,1,0
3.500,0,0.00,0.00,749024,0.00,214015.68,0.0327240212,2,0
4.000,36014918,9051114.26,9028193.31,0,0.00,0.00,0.00,1,0
4.500,0,0.00,0.00,963488,0.00,214116.83,0.0287127907,2,0
5.000,45025812,9015635.32,9024952.48,0,0.00,0.00,0.00,1,0
5.500,0,0.00,0.00,1178081,40192.93,214203.79,0.0261630797,2,0
6.000,54034659,8945114.49,9022279.50,0,0.00,0.00,0.00,1,0
6.500,0,0.00,0.00,1391648,0.00,214105.72,0.0244106660,2,0
7.000,63043506,9024777.36,9020304.76,0,0.00,0.00,0.00,1,0
7.500,0,0.00,0.00,1606432,0.00,214195.79,0.0231128230,2,0
8.000,72052353,9070365.12,9018760.25,0,0.00,0.00,0.00,1,0
8.500,0,0.00,0.00,1821120,0.00,214253.36,0.0221217996,2,0
9.000,81057106,9067150.96,9017262.07,0,0.00,0.00,0.00,1,0
9.500,0,0.00,0.00,2034400,0.00,214150.98,0.0213511867,2,0
10.000,90055718,8972560.71,9015466.69,0,0.00,0.00,0.00,1,0
10.500,0,0.00,0.00,2248709,763358.77,214166.86,0.0207190354,2,0
11.000,99050236,8982009.65,9013594.03,0,0.00,0.00,0.00,1,0
11.500,0,0.00,0.00,2463808,0.00,214247.77,0.0201916803,2,0
12.000,108042707,9015635.32,9011807.77,0,0.00,0.00,0.00,1,0
12.500,0,0.00,0.00,2677536,0.00,214205.28,0.0197572160,2,0
13.000,117033131,9060328.42,9010068.90,0,0.00,0.00,0.00,1,0
13.500,0,0.00,0.00,2892480,0.00,214260.28,0.0193807249,2,0
14.000,126019461,9031546.44,9008450.54,0,0.00,0.00,0.00,1,0
14.500,0,0.00,0.00,3106208,0.00,214223.54,0.0190611700,2,0
15.000,135005791,8974527.60,9006957.79,0,0.00,0.00,0.00,1,0
15.500,0,0.00,0.00,3318478,0.00,214096.94,0.0187915909,2,0
16.000,143990074,9022390.69,9005590.45,0,0.00,0.00,0.00,1,0
16.500,0,0.00,0.00,3532654,0.00,214102.20,0.0185456889,2,0
17.000,152976404,8967450.83,9004348.15,0,0.00,0.00,0.00,1,0
17.500,0,0.00,0.00,3748385,1156069.36,214195.88,0.0183219210,2,0
18.000,161960687,8959208.68,9003291.47,0,0.00,0.00,0.00,1,0
18.500,0,0.00,0.00,3961742,0.00,214150.19,0.0181305340,2,0
19.000,170944970,8959600.82,9002320.20,0,0.00,0.00,0.00,1,0
19.500,0,0.00,0.00,4175741,772200.77,214142.77,0.0179564676,2,0
20.000,179929253,8989504.19,9001398.74,0,0.00,0.00,0.00,1,0
20.500,0,0.00,0.00,4390691,0.00,214181.48,0.0177952780,2,0
21.000,188913536,8998197.72,9000531.52,0,0.00,0.00,0.00,1,0
21.500,0,0.00,0.00,4605763,0.00,214222.71,0.0176488391,2,0
22.000,197897819,8952547.56,8999801.30,0,0.00,0.00,0.00,1,0
22.500,0,0.00,0.00,4820547,0.00,214247.77,0.0175170274,2,0
23.000,206880055,8989504.19,8999064.17,0,0.00,0.00,0.00,1,0
23.500,0,0.00,0.00,5033635,0.00,214199.06,0.0174004185,2,0
24.000,215862291,9012063.05,8998336.35,0,0.00,0.00,0.00,1,0
24.500,0,0.00,0.00,5247747,0.00,214194.70,0.0172907314,2,0
25.000,224842480,8973740.74,8997619.94,0,0.00,0.00,0.00,1,0
25.500,0,0.00,0.00,5463316,1886792.57,214249.38,0.0171869792,2,0
26.000,233822669,8973347.36,8996927.21,0,0.00,0.00,0.00,1,0
26.500,0,0.00,0.00,5678340,0.00,214277.98,0.0170244957,2,0
27.000,242802858,8949025.09,8996329.00,0,0.00,0.00,0.00,1,0
27.500,0,0.00,0.00,5893348,0.00,214304.52,0.0169387932,2,0
28.000,251783047,8948242.70,8995772.78,0,0.00,0.00,0.00,1,0
28.500,0,0.00,0.00,6107620,0.00,214303.94,0.0168607162,2,0
29.000,260763236,8942379.10,8995246.36,0,0.00,0.00,0.00,1,0
29.500,0,0.00,0.00,6321604,0.00,214292.42,0.0167882402,2,0
30.000,269743425,9023981.66,8994731.49,0,0.00,0.00,0.00,1,0
30.500,0,0.00,0.00,6536292,0.00,214305.50,0.0167192942,2,0
