time,txpackets,txpacketrateavg,txpacketrate,rxpackets,rxpacketrateavg,rxpacketrate,core,port
1.000,4753134,4806179.71,4816690.91,0,0.00,0.00,1,0
1.500,0,0.00,0.00,253590,85689.80,169067.67,2,0
2.000,9565631,4795932.71,4814198.76,0,0.00,0.00,1,0
2.500,0,0.00,0.00,427927,116009.28,171175.03,2,0
3.000,14374034,4851285.70,4812368.49,0,0.00,0.00,1,0
3.500,0,0.00,0.00,601508,130890.05,171862.77,2,0
4.000,19180390,4781369.71,4810909.27,0,0.00,0.00,1,0
4.500,0,0.00,0.00,774919,280898.88,172206.84,2,0
5.000,23984699,4805389.92,4809574.27,0,0.00,0.00,1,0
5.500,0,0.00,0.00,948672,131752.31,172487.78,2,0
6.000,28786961,4778802.38,4808426.48,0,0.00,0.00,1,0
6.500,0,0.00,0.00,1122343,280112.05,172669.99,2,0
7.000,33589223,4786960.38,4807430.08,0,0.00,0.00,1,0
7.500,0,0.00,0.00,1296470,218340.61,172864.25,2,0
8.000,38389438,4791666.67,4806668.62,0,0.00,0.00,1,0
8.500,0,0.00,0.00,1470756,103412.62,173031.41,2,0
9.000,43191700,4805389.92,4806007.23,0,0.00,0.00,1,0
9.500,0,0.00,0.00,1644372,115740.74,173093.05,2,0
10.000,47991915,4799868.69,4805465.63,0,0.00,0.00,1,0
10.500,0,0.00,0.00,1818053,103734.44,173148.96,2,0
11.000,52790083,4809567.44,4804934.26,0,0.00,0.00,1,0
11.500,0,0.00,0.00,1991935,116279.07,173212.65,2,0
12.000,57590298,4805277.12,4804524.39,0,0.00,0.00,1,0
12.500,0,0.00,0.00,2165566,128369.71,173246.16,2,0
13.000,62390513,4818511.37,4804149.69,0,0.00,0.00,1,0
13.500,0,0.00,0.00,2338433,131233.60,173218.13,2,0
14.000,67190728,4829310.87,4803813.20,0,0.00,0.00,1,0
14.500,0,0.00,0.00,2511897,279329.61,173235.09,2,0
15.000,71988896,4803360.24,4803486.27,0,0.00,0.00,1,0
15.500,0,0.00,0.00,2685069,93984.96,173230.97,2,0
16.000,76787064,4819418.94,4803178.71,0,0.00,0.00,1,0
16.500,0,0.00,0.00,2858318,151515.15,173232.07,2,0
17.000,81585232,4799193.49,4802855.90,0,0.00,0.00,1,0
17.500,0,0.00,0.00,3031620,130718.95,173236.11,2,0
18.000,86381353,4793237.48,4802529.90,0,0.00,0.00,1,0
18.500,0,0.00,0.00,3205266,219298.24,173258.26,2,0
19.000,91179521,4809458.34,4802217.22,0,0.00,0.00,1,0
19.500,0,0.00,0.00,3379124,115740.74,173288.96,2,0
20.000,95975642,4799643.60,4801898.07,0,0.00,0.00,1,0
20.500,0,0.00,0.00,3553406,115874.86,173337.44,2,0
21.000,100769716,4817377.39,4801571.87,0,0.00,0.00,1,0
21.500,0,0.00,0.00,3727660,131233.60,173380.08,2,0
22.000,105563790,4776237.81,4801246.86,0,0.00,0.00,1,0
22.500,0,0.00,0.00,3901876,178571.43,173417.21,2,0
23.000,110357864,4825781.51,4800926.73,0,0.00,0.00,1,0
23.500,0,0.00,0.00,4073699,151745.07,173349.36,2,0
24.000,115151938,4817150.66,4800631.01,0,0.00,0.00,1,0
24.500,0,0.00,0.00,4247516,130214.18,173368.45,2,0
25.000,119943965,4797169.04,4800326.56,0,0.00,0.00,1,0
25.500,0,0.00,0.00,4421512,93984.96,173393.09,2,0
26.000,124738039,4736890.82,4800036.91,0,0.00,0.00,1,0
26.500,0,0.00,0.00,4595578,103734.44,173418.44,2,0
27.000,129530066,4802796.74,4799756.95,0,0.00,0.00,1,0
27.500,0,0.00,0.00,4769387,395256.92,173432.69,2,0
28.000,134322093,4804149.36,4799509.59,0,0.00,0.00,1,0
28.500,0,0.00,0.00,4943054,103950.10,173440.90,2,0
29.000,139116167,4777464.00,4799257.38,0,0.00,0.00,1,0
29.500,0,0.00,0.00,5116987,131578.95,173457.58,2,0
30.000,143908194,4809680.45,4799030.97,0,0.00,0.00,1,0
30.500,0,0.00,0.00,5290755,279329.61,173467.76,2,0
31.000,148700221,4794809.33,4798823.02,0,0.00,0.00,1,0
31.500,0,0.00,0.00,5464906,115473.44,173489.44,2,0
32.000,153492248,4790769.52,4798625.34,0,0.00,0.00,1,0
32.500,0,0.00,0.00,5639039,265251.99,173509.25,2,0
33.000,158286322,4811150.02,4798453.19,0,0.00,0.00,1,0
33.500,0,0.00,0.00,5813009,184672.21,173523.00,2,0
34.000,163078349,4792900.79,4798284.97,0,0.00,0.00,1,0
34.500,0,0.00,0.00,5985259,115874.86,173486.10,2,0
35.000,167872423,4779806.66,4798144.32,0,0.00,0.00,1,0
35.500,0,0.00,0.00,6157432,115874.86,173449.10,2,0
36.000,172664450,4791105.91,4798002.55,0,0.00,0.00,1,0
36.500,0,0.00,0.00,6329652,93632.96,173415.42,2,0
37.000,177458524,4764121.30,4797863.32,0,0.00,0.00,1,0
37.500,0,0.00,0.00,6502218,103842.16,173392.78,2,0
38.000,182250551,4778913.95,4797732.76,0,0.00,0.00,1,0
38.500,0,0.00,0.00,6675978,151515.15,173402.33,2,0
39.000,187042578,4791105.91,4797603.62,0,0.00,0.00,1,0
39.500,0,0.00,0.00,6849429,131406.04,173403.56,2,0
40.000,191836652,4795595.64,4797477.83,0,0.00,0.00,1,0
40.500,0,0.00,0.00,7023091,645161.30,173409.94,2,0
41.000,196628679,4796831.79,4797349.95,0,0.00,0.00,1,0
41.500,0,0.00,0.00,7196336,103734.44,173405.95,2,0
42.000,201420706,4819532.41,4797226.99,0,0.00,0.00,1,0
42.500,0,0.00,0.00,7369497,95877.28,173400.18,2,0
43.000,206212733,4787296.24,4797113.33,0,0.00,0.00,1,0
43.500,0,0.00,0.00,7542809,116144.02,173398.15,2,0
44.000,211004760,4802346.04,4797009.09,0,0.00,0.00,1,0
44.500,0,0.00,0.00,7715343,280112.04,173378.75,2,0
45.000,215796787,4792676.36,4796893.28,0,0.00,0.00,1,0
45.500,0,0.00,0.00,7889205,115740.74,173389.38,2,0
46.000,220588814,4768116.28,4796778.83,0,0.00,0.00,1,0
46.500,0,0.00,0.00,8062649,103842.16,173390.54,2,0
47.000,225380841,4813299.47,4796662.22,0,0.00,0.00,1,0
47.500,0,0.00,0.00,8235944,218818.38,173388.54,2,0
48.000,230170821,4781369.71,4796556.20,0,0.00,0.00,1,0
48.500,0,0.00,0.00,8409406,151975.68,173390.05,2,0
49.000,234962848,4799756.14,4796457.13,0,0.00,0.00,1,0
49.500,0,0.00,0.00,8583156,151975.68,173397.32,2,0
50.000,239754875,4800994.44,4796352.52,0,0.00,0.00,1,0
50.500,0,0.00,0.00,8756676,93984.96,173399.75,2,0
51.000,244544855,4761018.72,4796254.22,0,0.00,0.00,1,0
51.500,0,0.00,0.00,8930208,131584.92,173402.32,2,0
52.000,249336882,4793798.74,4796165.64,0,0.00,0.00,1,0
52.500,0,0.00,0.00,9103953,131233.60,173408.85,2,0
53.000,254128909,4789536.49,4796080.38,0,0.00,0.00,1,0
53.500,0,0.00,0.00,9277717,151745.07,173415.48,2,0
54.000,258920936,4811150.02,4795993.99,0,0.00,0.00,1,0
54.500,0,0.00,0.00,9451037,217864.92,173413.74,2,0
55.000,263710916,4798968.47,4795910.03,0,0.00,0.00,1,0
55.500,0,0.00,0.00,9624687,115207.37,173417.98,2,0
56.000,268502943,4786065.00,4795830.21,0,0.00,0.00,1,0
56.500,0,0.00,0.00,9798905,115740.74,173432.14,2,0
57.000,273294970,4784722.55,4795750.03,0,0.00,0.00,1,0
57.500,0,0.00,0.00,9972893,103842.16,173441.81,2,0
58.000,278086997,4798068.58,4795675.70,0,0.00,0.00,1,0
58.500,0,0.00,0.00,10146558,131233.60,173445.63,2,0
59.000,282876977,4817717.53,4795599.45,0,0.00,0.00,1,0
59.500,0,0.00,0.00,10320412,178571.43,173452.49,2,0
60.000,287669004,4819305.47,4795524.03,0,0.00,0.00,1,0
