time,txpackets,txpacketrateavg,txpacketrate,rxpackets,rxpacketrateavg,rxpacketrate,core,port
1.000,15788511,15923765.07,15859659.81,0,0.00,0.00,1,0
1.500,0,0.00,0.00,320320,0.00,213549.70,2,0
2.000,31646620,15794753.08,15859240.46,0,0.00,0.00,1,0
2.500,0,0.00,0.00,538176,0.00,215273.98,2,0
3.000,47504729,15859611.07,15858915.52,0,0.00,0.00,1,0
3.500,0,0.00,0.00,756352,0.00,216100.16,2,0
4.000,63362838,15786226.58,15858605.50,0,0.00,0.00,1,0
4.500,0,0.00,0.00,974464,0.00,216550.30,2,0
5.000,79220947,15934921.37,15858347.57,0,0.00,0.00,1,0
5.500,0,0.00,0.00,1192512,0.00,216820.98,2,0
6.000,95077009,15858382.39,15858000.88,0,0.00,0.00,1,0
6.500,0,0.00,0.00,1410752,0.00,217039.23,2,0
7.000,110931024,15817942.97,15857546.19,0,0.00,0.00,1,0
7.500,0,0.00,0.00,1628992,0.00,217200.85,2,0
8.000,126785039,15847332.97,15857025.15,0,0.00,0.00,1,0
8.500,0,0.00,0.00,1847233,12908.22,217321.95,2,0
9.000,142637007,15819165.38,15856574.67,0,0.00,0.00,1,0
9.500,0,0.00,0.00,2064832,0.00,217350.96,2,0
10.000,158491022,15875601.04,15856141.47,0,0.00,0.00,1,0
10.500,0,0.00,0.00,2282816,0.00,217411.04,2,0
11.000,174342990,15863298.21,15855813.87,0,0.00,0.00,1,0
11.500,0,0.00,0.00,2500864,0.00,217466.93,2,0
12.000,190197005,15903970.16,15855627.42,0,0.00,0.00,1,0
12.500,0,0.00,0.00,2718848,0.00,217507.53,2,0
13.000,206048973,15915098.75,15855381.63,0,0.00,0.00,1,0
13.500,0,0.00,0.00,2937152,0.00,217567.32,2,0
14.000,221898894,15787444.07,15855088.60,0,0.00,0.00,1,0
14.500,0,0.00,0.00,3155393,37174.72,217614.17,2,0
15.000,237750862,15905205.90,15854833.70,0,0.00,0.00,1,0
15.500,0,0.00,0.00,3373696,0.00,217657.60,2,0
16.000,253602830,15913861.46,15854611.04,0,0.00,0.00,1,0
16.500,0,0.00,0.00,3592000,0.00,217697.60,2,0
17.000,269454798,15744942.71,15854503.92,0,0.00,0.00,1,0
17.500,0,0.00,0.00,3810112,0.00,217721.46,2,0
18.000,285306766,15913861.47,15854382.76,0,0.00,0.00,1,0
18.500,0,0.00,0.00,4028224,0.00,217741.91,2,0
19.000,301158734,15854697.55,15854238.21,0,0.00,0.00,1,0
19.500,0,0.00,0.00,4243264,0.00,217604.09,2,0
20.000,317010702,15786226.58,15854082.91,0,0.00,0.00,1,0
20.500,0,0.00,0.00,4461185,13243.28,217618.93,2,0
21.000,332860623,15808170.52,15853931.94,0,0.00,0.00,1,0
21.500,0,0.00,0.00,4679104,0.00,217633.05,2,0
22.000,348710544,15941126.08,15853762.46,0,0.00,0.00,1,0
22.500,0,0.00,0.00,4897026,24210.14,217645.80,2,0
23.000,364562512,15959769.22,15853614.92,0,0.00,0.00,1,0
23.500,0,0.00,0.00,5115008,0.00,217660.54,2,0
24.000,380412433,15954793.45,15853531.28,0,0.00,0.00,1,0
24.500,0,0.00,0.00,5333056,0.00,217675.77,2,0
25.000,396266448,15943609.32,15853485.21,0,0.00,0.00,1,0
