time,txpackets,txpacketrateavg,txpacketrate,rxpackets,rxpacketrateavg,rxpacketrate,core,port
1.000,4757228,4810923.88,4822247.33,0,0.00,0.00,1,0
1.500,0,0.00,0.00,168010,131061.60,112011.66,2,0
2.000,9575866,4821008.01,4819817.93,0,0.00,0.00,1,0
2.500,0,0.00,0.00,282495,78616.35,113001.27,2,0
3.000,14388363,4816923.95,4817804.14,0,0.00,0.00,1,0
3.500,0,0.00,0.00,396951,103626.94,113416.65,2,0
4.000,19200860,4838442.81,4816252.45,0,0.00,0.00,1,0
4.500,0,0.00,0.00,511405,150829.56,113647.31,2,0
5.000,24009263,4804487.63,4814887.04,0,0.00,0.00,1,0
5.500,0,0.00,0.00,625903,85616.44,113801.90,2,0
6.000,28817666,4829652.70,4813670.48,0,0.00,0.00,1,0
6.500,0,0.00,0.00,740428,130718.95,113913.17,2,0
7.000,33624022,4794135.56,4812660.51,0,0.00,0.00,1,0
7.500,0,0.00,0.00,854840,103519.67,113979.73,2,0
8.000,38430378,4814091.86,4811823.94,0,0.00,0.00,1,0
8.500,0,0.00,0.00,969203,131061.60,114024.85,2,0
9.000,43234687,4791554.50,4811073.08,0,0.00,0.00,1,0
9.500,0,0.00,0.00,1083579,131061.60,114061.80,2,0
10.000,48041043,4811828.59,4810457.48,0,0.00,0.00,1,0
10.500,0,0.00,0.00,1197996,151515.15,114095.60,2,0
11.000,52845352,4816130.63,4809871.48,0,0.00,0.00,1,0
11.500,0,0.00,0.00,1311590,116144.02,114051.95,2,0
12.000,57647614,4783939.80,4809316.47,0,0.00,0.00,1,0
12.500,0,0.00,0.00,1426048,131061.60,114084.49,2,0
13.000,62451923,4791105.91,4808877.14,0,0.00,0.00,1,0
13.500,0,0.00,0.00,1540509,115606.94,114112.37,2,0
14.000,67254185,4809454.44,4808482.61,0,0.00,0.00,1,0
14.500,0,0.00,0.00,1654921,115606.94,114133.01,2,0
15.000,72056447,4788976.23,4808085.64,0,0.00,0.00,1,0
15.500,0,0.00,0.00,1769453,115473.44,114158.74,2,0
16.000,76858709,4791221.92,4807697.02,0,0.00,0.00,1,0
16.500,0,0.00,0.00,1884003,115473.44,114182.50,2,0
17.000,81660971,4807195.53,4807302.87,0,0.00,0.00,1,0
17.500,0,0.00,0.00,1998548,131406.04,114203.21,2,0
18.000,86459139,4798743.47,4806881.29,0,0.00,0.00,1,0
18.500,0,0.00,0.00,2112787,103734.44,114205.10,2,0
19.000,91259354,4810019.50,4806485.66,0,0.00,0.00,1,0
19.500,0,0.00,0.00,2227216,115606.94,114216.63,2,0
20.000,96057522,4819872.85,4806098.90,0,0.00,0.00,1,0
20.500,0,0.00,0.00,2341742,115874.85,114231.71,2,0
21.000,100855690,4821008.01,4805741.87,0,0.00,0.00,1,0
21.500,0,0.00,0.00,2455637,115473.44,114216.04,2,0
22.000,105655905,4829652.70,4805412.32,0,0.00,0.00,1,0
22.500,0,0.00,0.00,2570149,131061.60,114229.21,2,0
23.000,110452026,4773564.67,4805083.06,0,0.00,0.00,1,0
23.500,0,0.00,0.00,2684655,85397.10,114240.96,2,0
24.000,115250194,4800881.84,4804742.18,0,0.00,0.00,1,0
24.500,0,0.00,0.00,2799175,103734.44,114252.35,2,0
25.000,120046315,4798406.00,4804426.86,0,0.00,0.00,1,0
25.500,0,0.00,0.00,2913701,115340.25,114263.09,2,0
26.000,124842436,4805277.12,4804133.42,0,0.00,0.00,1,0
26.500,0,0.00,0.00,3028213,115879.49,114272.49,2,0
27.000,129640604,4799643.60,4803856.20,0,0.00,0.00,1,0
27.500,0,0.00,0.00,3142727,85470.09,114281.27,2,0
28.000,134436725,4781369.71,4803589.65,0,0.00,0.00,1,0
28.500,0,0.00,0.00,3257265,131061.60,114290.28,2,0
29.000,139232846,4747547.37,4803334.00,0,0.00,0.00,1,0
29.500,0,0.00,0.00,3371825,130718.95,114299.42,2,0
30.000,144028967,4788192.09,4803101.76,0,0.00,0.00,1,0
30.500,0,0.00,0.00,3486377,93720.71,114307.68,2,0
31.000,148825088,4803923.87,4802872.66,0,0.00,0.00,1,0
31.500,0,0.00,0.00,3600552,103626.94,114303.48,2,0
32.000,153621209,4806856.87,4802665.52,0,0.00,0.00,1,0
32.500,0,0.00,0.00,3715020,115740.74,114308.55,2,0
33.000,158417330,4826805.63,4802475.88,0,0.00,0.00,1,0
33.500,0,0.00,0.00,3829561,130718.95,114315.48,2,0
34.000,163213451,4810471.65,4802287.44,0,0.00,0.00,1,0
34.500,0,0.00,0.00,3944132,115606.94,114322.88,2,0
35.000,168009572,4797393.89,4802107.33,0,0.00,0.00,1,0
35.500,0,0.00,0.00,4058702,130548.30,114329.85,2,0
36.000,172805693,4798968.47,4801937.03,0,0.00,0.00,1,0
36.500,0,0.00,0.00,4173311,85616.44,114337.48,2,0
37.000,177601814,4766450.89,4801769.54,0,0.00,0.00,1,0
37.500,0,0.00,0.00,4287891,130890.05,114343.98,2,0
38.000,182397935,4799193.49,4801624.76,0,0.00,0.00,1,0
38.500,0,0.00,0.00,4402466,115340.25,114349.98,2,0
39.000,187194056,4810019.50,4801477.10,0,0.00,0.00,1,0
39.500,0,0.00,0.00,4516868,115340.25,114351.29,2,0
40.000,191990177,4792227.56,4801347.22,0,0.00,0.00,1,0
40.500,0,0.00,0.00,4631334,131061.60,114354.12,2,0
41.000,196786298,4791554.50,4801202.75,0,0.00,0.00,1,0
41.500,0,0.00,0.00,4745754,115606.94,114355.71,2,0
42.000,201580372,4836956.52,4801073.70,0,0.00,0.00,1,0
42.500,0,0.00,0.00,4860015,85616.44,114353.48,2,0
43.000,206376493,4801332.27,4800952.69,0,0.00,0.00,1,0
43.500,0,0.00,0.00,4974500,115340.25,114356.51,2,0
44.000,211172614,4778467.72,4800829.99,0,0.00,0.00,1,0
44.500,0,0.00,0.00,5088966,115740.74,114358.95,2,0
45.000,215968735,4798293.52,4800706.18,0,0.00,0.00,1,0
45.500,0,0.00,0.00,5203380,112359.55,114360.16,2,0
46.000,220762809,4791778.83,4800589.05,0,0.00,0.00,1,0
46.500,0,0.00,0.00,5317805,115074.80,114361.56,2,0
47.000,225558930,4809906.48,4800473.12,0,0.00,0.00,1,0
47.500,0,0.00,0.00,5432237,103412.62,114363.05,2,0
48.000,230353004,4793574.22,4800365.41,0,0.00,0.00,1,0
48.500,0,0.00,0.00,5546644,150829.56,114363.96,2,0
49.000,235149125,4791554.50,4800261.31,0,0.00,0.00,1,0
49.500,0,0.00,0.00,5661069,112994.35,114365.20,2,0
50.000,239943199,4807195.53,4800149.55,0,0.00,0.00,1,0
50.500,0,0.00,0.00,5775522,115874.85,114366.92,2,0
51.000,244739320,4821916.52,4800056.99,0,0.00,0.00,1,0
51.500,0,0.00,0.00,5889971,130890.05,114368.52,2,0
52.000,249535441,4816583.92,4799971.80,0,0.00,0.00,1,0
