time,txpackets,txpacketrateavg,txpacketrate,rxpackets,rxpacketrateavg,rxpacketrate,core,port
1.000,16036198,16163929.25,16083438.92,0,0.00,0.00,1,0
1.500,0,0.00,0.00,1127424,0.00,751610.77,2,0
2.000,32121524,16104161.75,16084319.17,0,0.00,0.00,1,0
2.500,0,0.00,0.00,1893448,101587.30,757401.36,2,0
3.000,48206850,16017214.39,16084839.19,0,0.00,0.00,1,0
3.500,0,0.00,0.00,2660374,2405498.25,760122.91,2,0
4.000,64296270,16115572.36,16085768.17,0,0.00,0.00,1,0
4.500,0,0.00,0.00,3426625,15785.32,761474.50,2,0
5.000,80385690,16019721.40,16086371.09,0,0.00,0.00,1,0
5.500,0,0.00,0.00,4192576,0.00,762290.76,2,0
6.000,96466922,16180539.09,16085719.87,0,0.00,0.00,1,0
6.500,0,0.00,0.00,4959428,3333333.22,762997.71,2,0
7.000,112550201,16100361.80,16085403.65,0,0.00,0.00,1,0
7.500,0,0.00,0.00,5725696,0.00,763432.12,2,0
8.000,128637574,16095298.00,16085504.52,0,0.00,0.00,1,0
8.500,0,0.00,0.00,6491206,99026.24,763674.05,2,0
9.000,144722900,16152450.10,16085640.83,0,0.00,0.00,1,0
9.500,0,0.00,0.00,7252098,36166.37,763383.15,2,0
10.000,160808226,15995936.55,16085495.39,0,0.00,0.00,1,0
10.500,0,0.00,0.00,8018112,0.00,763632.42,2,0
11.000,176895599,16047350.27,16085716.76,0,0.00,0.00,1,0
11.500,0,0.00,0.00,8783874,20665.43,763817.63,2,0
12.000,192976831,16090237.39,16085287.46,0,0.00,0.00,1,0
12.500,0,0.00,0.00,9550596,84692.55,764050.72,2,0
13.000,209064204,16070026.69,16085503.93,0,0.00,0.00,1,0
13.500,0,0.00,0.00,10316672,13529411.89,764202.19,2,0
14.000,225149530,16027247.10,16085508.68,0,0.00,0.00,1,0
14.500,0,0.00,0.00,11082692,274725.27,764327.50,2,0
15.000,241234856,16143533.13,16085388.17,0,0.00,0.00,1,0
15.500,0,0.00,0.00,11849537,19157.09,764488.06,2,0
16.000,257314041,16106696.03,16085085.65,0,0.00,0.00,1,0
16.500,0,0.00,0.00,12615682,24473.81,764587.57,2,0
17.000,273395273,16109231.14,16084781.92,0,0.00,0.00,1,0
17.500,0,0.00,0.00,13381570,20885.55,764660.67,2,0
18.000,289478552,16071288.36,16084738.22,0,0.00,0.00,1,0
18.500,0,0.00,0.00,14148674,66755.67,764795.16,2,0
19.000,305565925,16096563.65,16084882.05,0,0.00,0.00,1,0
19.500,0,0.00,0.00,14908609,14407.15,764545.82,2,0
20.000,321649204,16015961.19,16084839.24,0,0.00,0.00,1,0
20.500,0,0.00,0.00,15674496,0.00,764611.42,2,0
21.000,337736577,16018467.80,16084956.09,0,0.00,0.00,1,0
21.500,0,0.00,0.00,16440960,0.00,764695.50,2,0
22.000,353821903,16119379.48,16084973.92,0,0.00,0.00,1,0
22.500,0,0.00,0.00,17206656,0.00,764740.27,2,0
23.000,369901088,16086444.01,16084723.39,0,0.00,0.00,1,0
23.500,0,0.00,0.00,17972726,9006211.03,764799.27,2,0
24.000,385984367,16181818.19,16084631.66,0,0.00,0.00,1,0
24.500,0,0.00,0.00,18739648,0.00,764884.30,2,0
25.000,402069693,16057420.78,16084676.45,0,0.00,0.00,1,0
25.500,0,0.00,0.00,19505667,1829653.05,764930.35,2,0
26.000,418157066,16018467.80,16084782.75,0,0.00,0.00,1,0
26.500,0,0.00,0.00,20271809,20337.60,764975.81,2,0
27.000,434242392,16124458.45,16084786.00,0,0.00,0.00,1,0
27.500,0,0.00,0.00,21038593,16307.98,765041.23,2,0
28.000,450323624,16166482.40,16084691.43,0,0.00,0.00,1,0
28.500,0,0.00,0.00,21804746,1242236.00,765080.80,2,0
29.000,466413044,16094032.56,16084802.34,0,0.00,0.00,1,0
29.500,0,0.00,0.00,22564864,0.00,764910.98,2,0
30.000,482494276,16070026.69,16084733.10,0,0.00,0.00,1,0
30.500,0,0.00,0.00,23331649,22133.69,764973.40,2,0
31.000,498581649,16000938.02,16084775.82,0,0.00,0.00,1,0
31.500,0,0.00,0.00,24097729,11027.79,765008.14,2,0
32.000,514664928,16189497.01,16084755.10,0,0.00,0.00,1,0
32.500,0,0.00,0.00,24863936,0.00,765045.83,2,0
33.000,530746160,16199746.76,16084659.51,0,0.00,0.00,1,0
33.500,0,0.00,0.00,25630877,5263157.92,765102.52,2,0
34.000,546825345,16135897.84,16084493.65,0,0.00,0.00,1,0
34.500,0,0.00,0.00,26397188,211980.56,765137.25,2,0
35.000,562914765,15970976.04,16084589.60,0,0.00,0.00,1,0
35.500,0,0.00,0.00,27163330,52548.61,765165.40,2,0
36.000,578995997,16014708.18,16084528.08,0,0.00,0.00,1,0
36.500,0,0.00,0.00,27930624,0.00,765222.23,2,0
37.000,595083370,16033523.93,16084592.01,0,0.00,0.00,1,0
37.500,0,0.00,0.00,28696960,0.00,765252.26,2,0
38.000,611168696,16049866.69,16084612.55,0,0.00,0.00,1,0
38.500,0,0.00,0.00,29463250,4688342.15,765280.69,2,0
39.000,627254022,16126999.14,16084615.44,0,0.00,0.00,1,0
39.500,0,0.00,0.00,30210120,12099644.32,764814.57,2,0
40.000,643339348,16167759.27,16084679.58,0,0.00,0.00,1,0
40.500,0,0.00,0.00,30975937,9919.65,764838.39,2,0
41.000,659426721,16163929.24,16084738.42,0,0.00,0.00,1,0
41.500,0,0.00,0.00,31741825,0.00,764864.00,2,0
42.000,675507953,15992187.50,16084617.53,0,0.00,0.00,1,0
42.500,0,0.00,0.00,32508802,12899.90,764913.36,2,0
43.000,691591232,16157549.92,16084612.27,0,0.00,0.00,1,0
43.500,0,0.00,0.00,33275265,0.00,764948.80,2,0
44.000,707678605,16220285.27,16084672.99,0,0.00,0.00,1,0
44.500,0,0.00,0.00,34041092,66430.98,764968.93,2,0
45.000,723759837,16062460.78,16084605.70,0,0.00,0.00,1,0
45.500,0,0.00,0.00,34806990,4838709.39,764990.05,2,0
46.000,739847210,16085179.95,16084668.61,0,0.00,0.00,1,0
46.500,0,0.00,0.00,35573121,0.00,765013.56,2,0
47.000,755932536,16167759.27,16084687.16,0,0.00,0.00,1,0
47.500,0,0.00,0.00,36339144,1818181.75,765035.82,2,0
48.000,772015815,16242164.57,16084653.18,0,0.00,0.00,1,0
48.500,0,0.00,0.00,37106113,0.00,765075.68,2,0
