  Time    TX Packets     TX Packet Rate Avg TX Packet Rate    RX Packets     RX Packet Rate Avg RX Packet Rate  Core  Port
 1.000,      4746993,        4811263.11,        4811095.65,            0,              0.00,              0.00,    1,    0
 1.500,            0,              0.00,              0.00,       272663,         112359.55,         181784.16,    2,    0
 2.000,      9551302,        4778244.63,        4807859.28,            0,              0.00,              0.00,    1,    0
 2.500,            0,              0.00,              0.00,       459613,          72994.54,         183849.97,    2,    0
 3.000,     14351517,        4789424.43,        4805262.06,            0,              0.00,              0.00,    1,    0
 3.500,            0,              0.00,              0.00,       646543,         178253.13,         184730.30,    2,    0
 4.000,     19149685,        4793911.01,        4803293.13,            0,              0.00,              0.00,    1,    0
 4.500,            0,              0.00,              0.00,       833682,          78678.20,         185265.30,    2,    0
 5.000,     23945806,        4776906.56,        4801733.59,            0,              0.00,              0.00,    1,    0
 5.500,            0,              0.00,              0.00,      1020615,         157109.19,         185568.47,    2,    0
 6.000,     28737833,        4824416.69,        4800371.10,            0,              0.00,              0.00,    1,    0
 6.500,            0,              0.00,              0.00,      1207562,          78864.35,         185780.69,    2,    0
 7.000,     33531907,        4771228.12,        4799285.40,            0,              0.00,              0.00,    1,    0
 7.500,            0,              0.00,              0.00,      1394680,          63613.23,         185958.77,    2,    0
 8.000,     38323934,        4785505.55,        4798407.40,            0,              0.00,              0.00,    1,    0
 8.500,            0,              0.00,              0.00,      1581545,         151515.15,         186065.67,    2,    0
 9.000,     43115961,        4805164.32,        4797631.60,            0,              0.00,              0.00,    1,    0
 9.500,            0,              0.00,              0.00,      1768397,         178571.43,         186148.47,    2,    0
10.000,     47905941,        4788192.09,        4796970.62,            0,              0.00,              0.00,    1,    0
10.500,            0,              0.00,              0.00,      1955530,          93808.63,         186242.24,    2,    0
11.000,     52695921,        4797618.77,        4796382.87,            0,              0.00,              0.00,    1,    0
11.500,            0,              0.00,              0.00,      2140998,         389105.04,         186174.91,    2,    0
12.000,     57487948,        4794584.72,        4795885.82,            0,              0.00,              0.00,    1,    0
12.500,            0,              0.00,              0.00,      2327849,          59881.48,         186228.86,    2,    0
