time,txpackets,txpacketrateavg,txpacketrate,rxpackets,rxpacketrateavg,rxpacketrate,core,port
1.000,15788511,15984694.68,15858978.31,0,0.00,0.00,1,0
1.500,0,0.00,0.00,891727,389157.24,594598.85,2,0
2.000,31640479,15808212.62,15855975.54,0,0.00,0.00,1,0
2.500,0,0.00,0.00,1499043,617283.89,599686.55,2,0
3.000,47490400,15890389.68,15854145.07,0,0.00,0.00,1,0
3.500,0,0.00,0.00,2105255,389105.04,601551.23,2,0
4.000,63340321,15915098.75,15853017.70,0,0.00,0.00,1,0
4.500,0,0.00,0.00,2711610,628930.81,602618.66,2,0
5.000,79190242,15865757.27,15852081.23,0,0.00,0.00,1,0
5.500,0,0.00,0.00,3318266,1242502.20,603352.77,2,0
6.000,95034022,15831399.90,15851009.04,0,0.00,0.00,1,0
6.500,0,0.00,0.00,3924459,636942.77,603789.78,2,0
7.000,110879849,15881759.66,15850097.38,0,0.00,0.00,1,0
7.500,0,0.00,0.00,4531009,641025.69,604157.78,2,0
8.000,126721582,15783792.12,15849173.24,0,0.00,0.00,1,0
8.500,0,0.00,0.00,5138607,384615.42,604562.55,2,0
9.000,142565362,15942367.60,15848415.44,0,0.00,0.00,1,0
9.500,0,0.00,0.00,5745142,386100.33,604770.12,2,0
10.000,158407095,15879295.63,15847732.60,0,0.00,0.00,1,0
10.500,0,0.00,0.00,6351459,649350.81,604917.51,2,0
11.000,174248828,15843653.29,15847204.83,0,0.00,0.00,1,0
11.500,0,0.00,0.00,6957196,636942.77,604988.75,2,0
12.000,190088514,15765557.64,15846672.50,0,0.00,0.00,1,0
12.500,0,0.00,0.00,7563614,645161.30,605103.12,2,0
13.000,205930247,15751000.32,15846243.28,0,0.00,0.00,1,0
13.500,0,0.00,0.00,8170205,751977.13,605213.28,2,0
14.000,221769933,15825280.20,15845810.67,0,0.00,0.00,1,0
14.500,0,0.00,0.00,8778198,393700.79,605404.99,2,0
15.000,237611666,15736469.87,15845477.38,0,0.00,0.00,1,0
15.500,0,0.00,0.00,9384983,645161.30,605494.08,2,0
16.000,253451352,15929961.11,15845102.21,0,0.00,0.00,1,0
16.500,0,0.00,0.00,9991481,609756.12,605554.92,2,0
17.000,269288991,15838749.59,15844736.56,0,0.00,0.00,1,0
17.500,0,0.00,0.00,10599274,1273885.17,605682.79,2,0
18.000,285130724,15820387.98,15844592.84,0,0.00,0.00,1,0
18.500,0,0.00,0.00,11205730,550964.22,605724.57,2,0
19.000,300972457,15862111.34,15844371.55,0,0.00,0.00,1,0
19.500,0,0.00,0.00,11812319,653594.69,605768.92,2,0
20.000,316814190,15887923.02,15844215.25,0,0.00,0.00,1,0
20.500,0,0.00,0.00,12419999,649350.61,605862.14,2,0
21.000,332653876,15879295.63,15844051.89,0,0.00,0.00,1,0
21.500,0,0.00,0.00,13024953,384615.42,605819.89,2,0
22.000,348495609,15788661.73,15843934.38,0,0.00,0.00,1,0
22.500,0,0.00,0.00,13631298,1242235.83,605843.23,2,0
23.000,364335295,15809391.42,15843781.92,0,0.00,0.00,1,0
23.500,0,0.00,0.00,14239030,386100.40,605923.58,2,0
24.000,380177028,15813055.26,15843639.02,0,0.00,0.00,1,0
24.500,0,0.00,0.00,14845603,653594.69,605950.15,2,0
25.000,396016714,15835073.89,15843520.35,0,0.00,0.00,1,0
25.500,0,0.00,0.00,15452280,817438.73,605978.60,2,0
