time,txpackets,txpacketrateavg,txpacketrate,rxpackets,rxpacketrateavg,rxpacketrate,core,port
1.000,3504464,3558390.99,3571354.51,0,0.00,0.00,1,0
1.500,0,0.00,0.00,729385,641025.51,486280.82,2,0
2.000,7070338,3577670.58,3568646.38,0,0.00,0.00,1,0
2.500,0,0.00,0.00,1227550,760456.30,491034.35,2,0
3.000,10634165,3569373.48,3567123.73,0,0.00,0.00,1,0
3.500,0,0.00,0.00,1725783,760456.30,493091.22,2,0
4.001,14197992,3566574.90,3566015.87,0,0.00,0.00,1,0
4.500,0,0.00,0.00,2224165,1257861.63,494267.04,2,0
5.000,17757725,3539318.07,3565066.53,0,0.00,0.00,1,0
5.500,0,0.00,0.00,2722411,636942.58,494990.52,2,0
6.000,21319505,3568066.93,3564345.70,0,0.00,0.00,1,0
6.500,0,0.00,0.00,3220673,9921.62,495489.31,2,0
7.001,24879238,3587326.07,3563622.56,0,0.00,0.00,1,0
7.500,0,0.00,0.00,3718946,1234567.79,495864.39,2,0
8.000,28436924,3543545.62,3562992.97,0,0.00,0.00,1,0
8.500,0,0.00,0.00,4217153,10021.04,496137.90,2,0
9.000,31994610,3535894.42,3562432.34,0,0.00,0.00,1,0
9.500,0,0.00,0.00,4713793,10021.04,496189.79,2,0
10.000,35552296,3583369.80,3561967.81,0,0.00,0.00,1,0
10.500,0,0.00,0.00,5210971,389105.04,496286.41,2,0
11.000,39109982,3565270.40,3561606.30,0,0.00,0.00,1,0
11.500,0,0.00,0.00,5708545,10122.48,496397.68,2,0
12.000,42667668,3551476.46,3561286.32,0,0.00,0.00,1,0
12.500,0,0.00,0.00,6206333,279329.62,496509.48,2,0
13.000,46225354,3563036.33,3560987.80,0,0.00,0.00,1,0
13.500,0,0.00,0.00,6704034,1257861.63,496597.82,2,0
14.000,49783040,3565829.36,3560764.37,0,0.00,0.00,1,0
14.500,0,0.00,0.00,7201729,40160.64,496673.23,2,0
15.000,53340726,3555115.58,3560552.15,0,0.00,0.00,1,0
15.500,0,0.00,0.00,7699457,12572.29,496739.39,2,0
16.000,56898412,3566761.34,3560380.27,0,0.00,0.00,1,0
16.500,0,0.00,0.00,8197185,9822.22,496799.71,2,0
17.000,60456098,3536077.66,3560129.06,0,0.00,0.00,1,0
17.500,0,0.00,0.00,8694882,1960784.07,496852.51,2,0
18.000,64011737,3537116.40,3559955.23,0,0.00,0.00,1,0
18.500,0,0.00,0.00,9192521,645161.30,496894.99,2,0
19.000,67569423,3531319.55,3559796.31,0,0.00,0.00,1,0
19.500,0,0.00,0.00,9688952,1796407.11,496871.22,2,0
20.001,71127109,3558019.88,3559655.91,0,0.00,0.00,1,0
20.500,0,0.00,0.00,10186611,383141.74,496909.61,2,0
21.000,74682748,3573111.77,3559498.49,0,0.00,0.00,1,0
21.500,0,0.00,0.00,10684800,0.00,496967.99,2,0
22.000,78238387,3555177.32,3559354.95,0,0.00,0.00,1,0
22.500,0,0.00,0.00,11183105,9919.65,497027.69,2,0
23.000,81794026,3535528.00,3559199.87,0,0.00,0.00,1,0
23.500,0,0.00,0.00,11681458,1675977.50,497084.86,2,0
24.001,85351712,3569746.96,3559066.24,0,0.00,0.00,1,0
24.500,0,0.00,0.00,12179777,26990.55,497134.71,2,0
25.000,88905304,3553264.25,3558906.03,0,0.00,0.00,1,0
25.500,0,0.00,0.00,12678081,35880.88,497180.85,2,0
26.000,92460943,3555794.89,3558786.21,0,0.00,0.00,1,0
26.500,0,0.00,0.00,13176385,10447.18,497223.27,2,0
27.000,96016582,3505797.33,3558647.52,0,0.00,0.00,1,0
27.500,0,0.00,0.00,13674625,10225.99,497260.24,2,0
28.000,99572221,3575733.23,3558539.48,0,0.00,0.00,1,0
28.500,0,0.00,0.00,14172952,387596.90,497297.85,2,0
29.001,103127860,3589087.21,3558408.38,0,0.00,0.00,1,0
29.500,0,0.00,0.00,14669249,9819.36,497262.32,2,0
30.000,106681452,3545632.48,3558290.42,0,0.00,0.00,1,0
30.500,0,0.00,0.00,15166976,0.00,497277.52,2,0
31.001,110237091,3551045.19,3558156.26,0,0.00,0.00,1,0
31.500,0,0.00,0.00,15665145,645161.30,497307.35,2,0
32.000,113790683,3554498.25,3558055.08,0,0.00,0.00,1,0
32.500,0,0.00,0.00,16163105,645161.30,497327.45,2,0
33.000,117346322,3556659.83,3557977.55,0,0.00,0.00,1,0
33.500,0,0.00,0.00,16660839,383192.42,497339.55,2,0
34.000,120901961,3587011.76,3557890.27,0,0.00,0.00,1,0
34.500,0,0.00,0.00,17158953,387596.90,497362.03,2,0
35.000,124455553,3543238.94,3557796.15,0,0.00,0.00,1,0
35.500,0,0.00,0.00,17657152,0.00,497385.44,2,0
36.000,128011192,3534734.33,3557717.76,0,0.00,0.00,1,0
36.500,0,0.00,0.00,18155341,390624.97,497407.61,2,0
37.001,131566831,3541461.22,3557641.78,0,0.00,0.00,1,0
37.500,0,0.00,0.00,18653666,416666.65,497432.05,2,0
38.000,135120423,3524267.00,3557553.90,0,0.00,0.00,1,0
38.500,0,0.00,0.00,19151972,649350.61,497454.77,2,0
39.000,138674015,3559938.09,3557470.02,0,0.00,0.00,1,0
39.500,0,0.00,0.00,19648613,653594.88,497434.18,2,0
40.000,142229654,3533819.01,3557395.51,0,0.00,0.00,1,0
40.500,0,0.00,0.00,20146241,10447.14,497438.56,2,0
41.000,145783246,3564835.78,3557303.11,0,0.00,0.00,1,0
41.500,0,0.00,0.00,20644097,11824.52,497448.48,2,0
42.000,149336838,3574047.56,3557234.63,0,0.00,0.00,1,0
42.500,0,0.00,0.00,21141919,657894.81,497457.78,2,0
43.000,152890430,3570307.32,3557150.82,0,0.00,0.00,1,0
43.500,0,0.00,0.00,21640193,10331.65,497476.18,2,0
44.000,156444022,3574734.12,3557069.32,0,0.00,0.00,1,0
44.500,0,0.00,0.00,22138497,12567.55,497494.81,2,0
45.000,159997614,3581488.94,3556993.81,0,0.00,0.00,1,0
45.500,0,0.00,0.00,22636884,387596.90,497514.74,2,0
46.000,163551206,3552832.55,3556919.91,0,0.00,0.00,1,0
46.500,0,0.00,0.00,23135312,641025.69,497534.39,2,0
47.001,167106845,3577232.93,3556868.85,0,0.00,0.00,1,0
47.500,0,0.00,0.00,23633609,1169590.88,497550.43,2,0
48.000,170660437,3538094.58,3556816.45,0,0.00,0.00,1,0
48.500,0,0.00,0.00,24131905,15069.40,497565.47,2,0
49.000,174214029,3576420.43,3556768.50,0,0.00,0.00,1,0
49.500,0,0.00,0.00,24624257,9917.68,497459.84,2,0
50.000,177769668,3564525.40,3556743.86,0,0.00,0.00,1,0
50.500,0,0.00,0.00,25122398,641025.69,497473.96,2,0
51.000,181325307,3577232.93,3556701.37,0,0.00,0.00,1,0
51.500,0,0.00,0.00,25620672,0.00,497489.32,2,0
52.000,184878899,3563470.51,3556649.36,0,0.00,0.00,1,0
52.500,0,0.00,0.00,26118977,9663.70,497504.62,2,0
53.001,188434538,3541399.95,3556609.12,0,0.00,0.00,1,0
53.500,0,0.00,0.00,26617073,746268.70,497516.06,2,0
54.000,191988130,3560247.67,3556571.78,0,0.00,0.00,1,0
54.500,0,0.00,0.00,27115172,264550.26,497526.74,2,0
55.001,195543769,3550798.80,3556539.38,0,0.00,0.00,1,0
55.500,0,0.00,0.00,27613249,10026.07,497536.16,2,0
56.000,199097361,3547721.80,3556500.92,0,0.00,0.00,1,0
56.500,0,0.00,0.00,28111007,641025.69,497540.60,2,0
57.000,202650953,3567258.59,3556461.15,0,0.00,0.00,1,0
57.500,0,0.00,0.00,28608790,386100.33,497544.81,2,0
58.000,206206592,3584938.70,3556426.61,0,0.00,0.00,1,0
58.500,0,0.00,0.00,29107073,16866.25,497557.18,2,0
59.000,209760184,3580110.88,3556392.26,0,0.00,0.00,1,0
59.500,0,0.00,0.00,29604416,0.00,497553.36,2,0
60.001,213315823,3553017.55,3556361.24,0,0.00,0.00,1,0
