time,txpackets,txpacketrateavg,txpacketrate,rxpackets,rxpacketrateavg,rxpacketrate,core,port
1.000,15788511,15882991.94,15859779.62,0,0.00,0.00,1,0
1.500,0,0.00,0.00,315264,0.00,210178.06,2,0
2.000,31648667,15886689.98,15859205.59,0,0.00,0.00,1,0
2.500,0,0.00,0.00,528704,0.00,211479.52,2,0
3.000,47506776,15933680.99,15858715.38,0,0.00,0.00,1,0
3.500,0,0.00,0.00,742082,25135.10,212025.59,2,0
4.000,63362838,15847332.97,15858451.30,0,0.00,0.00,1,0
4.500,0,0.00,0.00,955521,10446.05,212341.40,2,0
5.000,79220947,15891623.30,15858093.55,0,0.00,0.00,1,0
5.500,0,0.00,0.00,1168960,0.00,212539.98,2,0
6.000,95074962,15757062.53,15857496.13,0,0.00,0.00,1,0
6.500,0,0.00,0.00,1381376,0.00,212521.19,2,0
7.000,110928977,15744942.67,15856972.09,0,0.00,0.00,1,0
7.500,0,0.00,0.00,1594737,4285715.06,212633.68,2,0
8.000,126780945,15838749.64,15856331.95,0,0.00,0.00,1,0
8.500,0,0.00,0.00,1807744,0.00,212677.46,2,0
9.000,142630866,15954793.44,15855709.50,0,0.00,0.00,1,0
9.500,0,0.00,0.00,2021122,24207.21,212749.93,2,0
10.000,158480787,15725589.57,15855136.82,0,0.00,0.00,1,0
10.500,0,0.00,0.00,2234560,0.00,212815.82,2,0
11.000,174330708,15791097.72,15854649.54,0,0.00,0.00,1,0
11.500,0,0.00,0.00,2447937,12262.42,212865.17,2,0
12.000,190180629,15875601.09,15854257.31,0,0.00,0.00,1,0
12.500,0,0.00,0.00,2661376,0.00,212910.27,2,0
13.000,206030550,15816720.74,15853940.44,0,0.00,0.00,1,0
13.500,0,0.00,0.00,2874752,0.00,212945.45,2,0
14.000,221882518,15786226.61,15853726.63,0,0.00,0.00,1,0
14.500,0,0.00,0.00,3088128,0.00,212974.07,2,0
15.000,237732439,15793534.46,15853491.60,0,0.00,0.00,1,0
15.500,0,0.00,0.00,3301504,0.00,213000.49,2,0
16.000,253582360,15897794.37,15853255.09,0,0.00,0.00,1,0
16.500,0,0.00,0.00,3514639,3278688.98,213009.37,2,0
17.000,269430234,15817942.94,15853031.35,0,0.00,0.00,1,0
17.500,0,0.00,0.00,3728065,12411.57,213032.59,2,0
18.000,285282202,15933681.05,15852908.79,0,0.00,0.00,1,0
18.500,0,0.00,0.00,3941507,36275.70,213054.66,2,0
19.000,301132123,15894091.16,15852767.04,0,0.00,0.00,1,0
19.500,0,0.00,0.00,4154946,24210.14,213074.08,2,0
20.000,316982044,15895325.41,15852605.65,0,0.00,0.00,1,0
20.500,0,0.00,0.00,4368386,24210.14,213092.02,2,0
21.000,332831965,15885457.07,15852458.73,0,0.00,0.00,1,0
21.500,0,0.00,0.00,4581827,36751.19,213108.37,2,0
