time,txpackets,txpacketrateavg,txpacketrate,rxpackets,rxpacketrateavg,rxpacketrate,core,port
1.000,3455336,3579672.64,3563551.18,0,0.00,0.00,1,0
1.500,0,0.00,0.00,882123,649350.61,588110.95,2,0
2.000,7010975,3558638.43,3560320.28,0,0.00,0.00,1,0
2.500,0,0.00,0.00,1486262,390625.04,594522.29,2,0
3.001,10566614,3545755.31,3558129.49,0,0.00,0.00,1,0
3.500,0,0.00,0.00,2089896,392156.88,597125.61,2,0
4.000,14118159,3546308.17,3556736.57,0,0.00,0.00,1,0
4.500,0,0.00,0.00,2693345,649350.61,598530.87,2,0
5.001,17669704,3566202.09,3555518.87,0,0.00,0.00,1,0
5.500,0,0.00,0.00,3296807,769230.70,599427.47,2,0
6.000,21219202,3548705.86,3554747.40,0,0.00,0.00,1,0
6.500,0,0.00,0.00,3900291,641025.51,600051.50,2,0
7.000,24768700,3544281.88,3554017.46,0,0.00,0.00,1,0
7.500,0,0.00,0.00,4503786,389105.04,600510.69,2,0
8.000,28318198,3558019.88,3553382.28,0,0.00,0.00,1,0
8.500,0,0.00,0.00,5107353,384615.42,600870.18,2,0
9.000,31867696,3583997.20,3552884.02,0,0.00,0.00,1,0
9.500,0,0.00,0.00,5711126,1274165.29,601175.77,2,0
10.000,35417194,3526331.20,3552522.17,0,0.00,0.00,1,0
10.500,0,0.00,0.00,6313252,261803.75,601266.23,2,0
11.000,38964645,3538461.54,3552166.20,0,0.00,0.00,1,0
11.500,0,0.00,0.00,6916951,148375.54,601477.80,2,0
12.000,42514143,3538278.05,3551855.76,0,0.00,0.00,1,0
12.500,0,0.00,0.00,7520779,649495.99,601665.83,2,0
13.000,46061594,3551291.61,3551619.31,0,0.00,0.00,1,0
13.500,0,0.00,0.00,8124696,279329.62,601832.48,2,0
14.000,49611092,3530405.99,3551378.91,0,0.00,0.00,1,0
14.500,0,0.00,0.00,8728540,387596.90,601971.25,2,0
15.000,53158543,3551599.70,3551179.75,0,0.00,0.00,1,0
15.500,0,0.00,0.00,9332268,617283.89,602084.65,2,0
16.000,56708041,3551661.32,3551008.51,0,0.00,0.00,1,0
16.500,0,0.00,0.00,9936029,277008.31,602186.19,2,0
17.000,60255492,3582366.43,3550841.31,0,0.00,0.00,1,0
17.500,0,0.00,0.00,10539959,554016.62,602285.88,2,0
18.000,63804990,3564773.69,3550727.17,0,0.00,0.00,1,0
18.500,0,0.00,0.00,11143588,645161.30,602358.48,2,0
19.000,67352441,3553510.98,3550553.05,0,0.00,0.00,1,0
19.500,0,0.00,0.00,11747395,554016.62,602432.72,2,0
20.000,70899892,3570743.28,3550416.92,0,0.00,0.00,1,0
20.500,0,0.00,0.00,12350636,645304.81,602472.20,2,0
21.000,74447343,3509523.89,3550294.79,0,0.00,0.00,1,0
21.500,0,0.00,0.00,12952509,649350.61,602444.33,2,0
22.000,77994794,3547844.78,3550168.77,0,0.00,0.00,1,0
22.500,0,0.00,0.00,13556508,625000.04,602513.42,2,0
23.000,81542245,3560681.17,3550063.06,0,0.00,0.00,1,0
23.500,0,0.00,0.00,14160127,216919.74,602560.41,2,0
24.000,85089696,3570867.86,3549956.10,0,0.00,0.00,1,0
24.500,0,0.00,0.00,14763425,103092.78,602590.49,2,0
25.000,88637147,3528337.01,3549854.74,0,0.00,0.00,1,0
25.500,0,0.00,0.00,15367782,370370.36,602659.82,2,0
26.000,92184598,3543484.28,3549725.73,0,0.00,0.00,1,0
26.500,0,0.00,0.00,15971427,657894.81,602697.03,2,0
27.000,95730002,3528215.38,3549584.26,0,0.00,0.00,1,0
27.500,0,0.00,0.00,16575539,649350.61,602748.47,2,0
28.000,99277453,3526878.02,3549488.57,0,0.00,0.00,1,0
28.500,0,0.00,0.00,17179444,216919.74,602789.00,2,0
29.000,102822857,3554621.70,3549344.47,0,0.00,0.00,1,0
29.500,0,0.00,0.00,17783199,641025.69,602821.80,2,0
30.000,106368261,3530893.16,3549212.88,0,0.00,0.00,1,0
30.500,0,0.00,0.00,18387457,502512.59,602868.87,2,0
31.000,109913665,3529249.49,3549104.58,0,0.00,0.00,1,0
31.500,0,0.00,0.00,18987966,649350.61,602793.97,2,0
32.000,113459069,3554313.10,3548989.76,0,0.00,0.00,1,0
32.500,0,0.00,0.00,19591881,280112.05,602828.43,2,0
33.000,117004473,3554745.16,3548896.19,0,0.00,0.00,1,0
33.500,0,0.00,0.00,20196231,277034.80,602873.87,2,0
34.000,120549877,3557834.36,3548778.76,0,0.00,0.00,1,0
34.500,0,0.00,0.00,20800293,393700.79,602908.33,2,0
35.000,124095281,3527911.34,3548688.50,0,0.00,0.00,1,0
35.500,0,0.00,0.00,21404016,279356.52,602931.25,2,0
36.000,127640685,3553387.61,3548609.09,0,0.00,0.00,1,0
36.500,0,0.00,0.00,22008445,278551.51,602972.31,2,0
37.000,131186089,3556041.97,3548515.00,0,0.00,0.00,1,0
37.500,0,0.00,0.00,22612258,1923077.08,602994.73,2,0
38.000,134731493,3556412.66,3548431.46,0,0.00,0.00,1,0
38.500,0,0.00,0.00,23215994,352112.68,603013.96,2,0
39.000,138276897,3559445.01,3548352.98,0,0.00,0.00,1,0
39.500,0,0.00,0.00,23817698,588235.22,602980.80,2,0
40.001,141824348,3546861.19,3548296.56,0,0.00,0.00,1,0
40.500,0,0.00,0.00,24421866,621117.91,603010.13,2,0
41.000,145369752,3596275.47,3548238.24,0,0.00,0.00,1,0
41.500,0,0.00,0.00,25022754,1257861.63,602958.99,2,0
42.000,148915156,3558885.91,3548175.11,0,0.00,0.00,1,0
42.500,0,0.00,0.00,25625069,275482.11,602943.84,2,0
43.000,152460560,3549936.70,3548113.77,0,0.00,0.00,1,0
43.500,0,0.00,0.00,26227916,278551.51,602941.61,2,0
44.000,156005964,3556968.84,3548051.32,0,0.00,0.00,1,0
44.500,0,0.00,0.00,26829664,389105.11,602914.78,2,0
45.000,159551368,3557525.20,3548013.21,0,0.00,0.00,1,0
45.500,0,0.00,0.00,27432766,277804.37,602918.89,2,0
46.000,163098819,3566202.09,3547971.85,0,0.00,0.00,1,0
46.500,0,0.00,0.00,28036073,386151.79,602927.26,2,0
47.000,166644223,3516094.68,3547921.33,0,0.00,0.00,1,0
47.500,0,0.00,0.00,28639765,769332.83,602943.34,2,0
48.000,170189627,3543177.61,3547872.43,0,0.00,0.00,1,0
48.500,0,0.00,0.00,29243021,645304.81,602949.80,2,0
49.000,173735031,3514344.09,3547818.36,0,0.00,0.00,1,0
49.500,0,0.00,0.00,29846517,277777.80,602960.82,2,0
50.000,177280435,3517726.11,3547778.48,0,0.00,0.00,1,0
50.500,0,0.00,0.00,30450284,1265822.69,602976.79,2,0
