time,txpackets,txpacketrateavg,txpacketrate,rxpackets,rxpacketrateavg,rxpacketrate,core,port
1.000,15788511,15854697.52,15861099.96,0,0.00,0.00,1,0
1.500,0,0.00,0.00,504880,279329.58,336603.44,2,0
2.000,31648667,15920049.79,15860236.48,0,0.00,0.00,1,0
2.500,0,0.00,0.00,847495,218357.06,339008.15,2,0
3.000,47506776,15990938.20,15859718.07,0,0.00,0.00,1,0
3.500,0,0.00,0.00,1191271,282485.89,340370.61,2,0
4.000,63364885,15828951.46,15859376.35,0,0.00,0.00,1,0
4.500,0,0.00,0.00,1535076,217864.92,341133.85,2,0
5.000,79225041,15793534.40,15859367.75,0,0.00,0.00,1,0
5.500,0,0.00,0.00,1879236,641167.37,341684.11,2,0
6.000,95083150,15843653.23,15859059.85,0,0.00,0.00,1,0
6.500,0,0.00,0.00,2223602,278578.30,342096.58,2,0
7.000,110939212,15884224.41,15858695.31,0,0.00,0.00,1,0
7.500,0,0.00,0.00,2567560,277008.31,342344.75,2,0
8.000,126793227,15797190.89,15858233.64,0,0.00,0.00,1,0
8.500,0,0.00,0.00,2911215,657894.81,342499.00,2,0
9.000,142647242,15833849.04,15857662.54,0,0.00,0.00,1,0
9.500,0,0.00,0.00,3255388,177935.94,342675.16,2,0
10.000,158499210,15988440.23,15857187.70,0,0.00,0.00,1,0
10.500,0,0.00,0.00,3598324,641025.51,342700.04,2,0
11.000,174353225,15777709.27,15856863.03,0,0.00,0.00,1,0
11.500,0,0.00,0.00,3942841,279329.62,342858.06,2,0
12.000,190207240,15896559.79,15856638.99,0,0.00,0.00,1,0
12.500,0,0.00,0.00,4287025,217391.30,342964.06,2,0
13.000,206061255,15858382.39,15856376.86,0,0.00,0.00,1,0
13.500,0,0.00,0.00,4630810,641025.51,343024.92,2,0
14.000,221915270,15846106.22,15856170.54,0,0.00,0.00,1,0
14.500,0,0.00,0.00,4975073,641167.37,343110.30,2,0
15.000,237767238,15873181.44,15855914.77,0,0.00,0.00,1,0
15.500,0,0.00,0.00,5319200,279356.52,343175.91,2,0
16.000,253619206,15814276.90,15855679.55,0,0.00,0.00,1,0
16.500,0,0.00,0.00,5663787,649350.61,343261.42,2,0
17.000,269473221,15813055.26,15855583.58,0,0.00,0.00,1,0
17.500,0,0.00,0.00,6008206,176991.16,343327.54,2,0
18.000,285327236,15910150.79,15855517.44,0,0.00,0.00,1,0
18.500,0,0.00,0.00,6352655,282485.89,343388.17,2,0
19.000,301181251,15896559.79,15855453.81,0,0.00,0.00,1,0
19.500,0,0.00,0.00,6696551,263181.78,343414.24,2,0
20.000,317037313,15881759.66,15855438.05,0,0.00,0.00,1,0
20.500,0,0.00,0.00,7039434,272479.54,343388.30,2,0
21.000,332891328,15942367.60,15855391.07,0,0.00,0.00,1,0
21.500,0,0.00,0.00,7383076,218340.62,343400.12,2,0
22.000,348745343,15884224.41,15855302.50,0,0.00,0.00,1,0
22.500,0,0.00,0.00,7727086,176678.45,343427.16,2,0
23.000,364599358,15815498.72,15855279.57,0,0.00,0.00,1,0
23.500,0,0.00,0.00,8070803,178890.88,343439.53,2,0
24.000,380453373,15837524.17,15855258.88,0,0.00,0.00,1,0
24.500,0,0.00,0.00,8414643,217391.30,343455.88,2,0
25.000,396309435,15903970.18,15855276.65,0,0.00,0.00,1,0
25.500,0,0.00,0.00,8758467,217391.30,343470.30,2,0
26.000,412165497,15724381.65,15855246.90,0,0.00,0.00,1,0
26.500,0,0.00,0.00,9102498,657894.81,343491.48,2,0
27.000,428021559,15793534.40,15855273.90,0,0.00,0.00,1,0
27.500,0,0.00,0.00,9446225,177619.89,343500.06,2,0
28.000,443873527,15895325.41,15855227.10,0,0.00,0.00,1,0
28.500,0,0.00,0.00,9790180,641025.51,343516.02,2,0
29.000,459727542,15802068.83,15855182.63,0,0.00,0.00,1,0
29.500,0,0.00,0.00,10133874,390624.97,343522.04,2,0
30.000,475583604,15870677.65,15855172.76,0,0.00,0.00,1,0
30.500,0,0.00,0.00,10476689,387596.90,343498.85,2,0
31.000,491437619,15921288.01,15855165.40,0,0.00,0.00,1,0
31.500,0,0.00,0.00,10820478,217391.30,343508.04,2,0
32.000,507293681,15923765.10,15855142.97,0,0.00,0.00,1,0
32.500,0,0.00,0.00,11164523,217407.62,343524.59,2,0
33.000,523147696,15975961.90,15855125.24,0,0.00,0.00,1,0
33.500,0,0.00,0.00,11508415,151745.06,343535.55,2,0
34.000,539001711,15837524.17,15855099.89,0,0.00,0.00,1,0
34.500,0,0.00,0.00,11852728,114678.90,343558.06,2,0
35.000,554855726,15890389.68,15855086.47,0,0.00,0.00,1,0
35.500,0,0.00,0.00,12196860,1818181.50,343574.27,2,0
36.000,570711788,16008446.12,15855074.07,0,0.00,0.00,1,0
36.500,0,0.00,0.00,12540809,395256.91,343584.54,2,0
37.000,586565803,15848559.96,15855060.07,0,0.00,0.00,1,0
37.500,0,0.00,0.00,12884701,216466.38,343592.73,2,0
38.000,602419818,15852241.93,15855048.99,0,0.00,0.00,1,0
38.500,0,0.00,0.00,13228932,645161.30,343609.31,2,0
39.000,618273833,15832624.32,15855038.12,0,0.00,0.00,1,0
39.500,0,0.00,0.00,13572722,775193.80,343613.89,2,0
40.000,634127848,15895325.35,15854991.96,0,0.00,0.00,1,0
40.500,0,0.00,0.00,13917522,628930.81,343643.17,2,0
41.000,649981863,15984694.68,15854979.30,0,0.00,0.00,1,0
41.500,0,0.00,0.00,14260470,636942.77,343626.42,2,0
42.000,665837925,15857153.93,15854979.98,0,0.00,0.00,1,0
42.500,0,0.00,0.00,14605066,216450.23,343649.23,2,0
43.000,681691940,15782575.19,15854974.79,0,0.00,0.00,1,0
43.500,0,0.00,0.00,14949946,628930.99,343677.53,2,0
44.000,697548002,15903970.18,15854981.42,0,0.00,0.00,1,0
44.500,0,0.00,0.00,15294743,176991.14,343702.66,2,0
45.000,713402017,15839975.26,15854968.54,0,0.00,0.00,1,0
45.500,0,0.00,0.00,15639502,217864.92,343725.90,2,0
46.000,729256032,15891623.30,15854948.40,0,0.00,0.00,1,0
