time,txpackets,txpacketrateavg,txpacketrate,rxpackets,rxpacketrateavg,rxpacketrate,core,port
1.000,16058715,16161376.89,16091148.16,0,0.00,0.00,1,0
1.500,0,0.00,0.00,2232832,0.00,1488666.26,2,0
2.000,32152229,16237011.17,16093311.49,0,0.00,0.00,1,0
2.500,0,0.00,0.00,3740928,0.00,1496451.56,2,0
3.000,48251884,16114303.72,16094979.85,0,0.00,0.00,1,0
3.500,0,0.00,0.00,5237952,0.00,1496614.49,2,0
4.000,64351539,16053642.81,16096162.60,0,0.00,0.00,1,0
4.500,0,0.00,0.00,6745601,0.00,1499085.37,2,0
5.000,80443006,16176703.06,16095494.16,0,0.00,0.00,1,0
5.500,0,0.00,0.00,8253212,598802.37,1500641.97,2,0
6.000,96544708,15998436.86,16096306.75,0,0.00,0.00,1,0
6.500,0,0.00,0.00,9763010,16012.81,1502044.86,2,0
7.000,112640269,16009698.13,16096155.51,0,0.00,0.00,1,0
7.500,0,0.00,0.00,11270961,5638559.22,1502837.44,2,0
8.000,128735830,16174146.66,16096241.14,0,0.00,0.00,1,0
8.500,0,0.00,0.00,12778753,0.00,1503414.88,2,0
9.000,144833438,16083916.07,16096236.91,0,0.00,0.00,1,0
9.500,0,0.00,0.00,14288515,35436.08,1504081.73,2,0
10.000,160926952,16228000.60,16096072.28,0,0.00,0.00,1,0
10.500,0,0.00,0.00,15797183,12267657.07,1504524.13,2,0
11.000,177018419,16119379.49,16095566.17,0,0.00,0.00,1,0
11.500,0,0.00,0.00,17304076,1169590.57,1504730.12,2,0
12.000,193109886,16140987.24,16095293.67,0,0.00,0.00,1,0
12.500,0,0.00,0.00,18814273,0.00,1505164.23,2,0
13.000,209207494,16107963.51,16095404.51,0,0.00,0.00,1,0
13.500,0,0.00,0.00,20310612,2666665.76,1504513.53,2,0
14.000,225303055,16057420.75,16095474.00,0,0.00,0.00,1,0
14.500,0,0.00,0.00,21818401,3405572.81,1504739.11,2,0
15.000,241402710,16003439.95,16095694.69,0,0.00,0.00,1,0
15.500,0,0.00,0.00,23327098,6273062.75,1504994.73,2,0
16.000,257500318,16066242.84,16095872.83,0,0.00,0.00,1,0
16.500,0,0.00,0.00,24834498,34506.56,1505139.18,2,0
17.000,273599973,16183097.45,16096075.13,0,0.00,0.00,1,0
17.500,0,0.00,0.00,26341890,12265.42,1505265.48,2,0
18.000,289699628,16043577.04,16096226.15,0,0.00,0.00,1,0
18.500,0,0.00,0.00,27850753,0.00,1505457.79,2,0
19.000,305789048,16211293.23,16095923.24,0,0.00,0.00,1,0
19.500,0,0.00,0.00,29356187,2673796.46,1505461.92,2,0
20.000,321884609,16031012.64,16095864.60,0,0.00,0.00,1,0
20.500,0,0.00,0.00,30865540,36880.19,1505649.39,2,0
21.000,337980170,15968484.29,16095910.64,0,0.00,0.00,1,0
21.500,0,0.00,0.00,32372997,62137.53,1505735.20,2,0
22.000,354079825,16077599.74,16096070.23,0,0.00,0.00,1,0
22.500,0,0.00,0.00,33881093,29747.15,1505837.34,2,0
23.000,370179480,16091502.26,16096205.60,0,0.00,0.00,1,0
23.500,0,0.00,0.00,35390048,3761755.59,1505973.04,2,0
24.000,386272994,16158825.39,16096142.75,0,0.00,0.00,1,0
24.500,0,0.00,0.00,36886199,11666668.46,1505572.21,2,0
25.000,402372649,16165205.71,16096214.11,0,0.00,0.00,1,0
25.500,0,0.00,0.00,38393923,30358.23,1505656.20,2,0
26.000,418466163,16017214.40,16096157.12,0,0.00,0.00,1,0
26.500,0,0.00,0.00,39903556,33653.04,1505804.00,2,0
27.000,434561724,16070026.71,16096143.68,0,0.00,0.00,1,0
