time,txpackets,txpacketrateavg,txpacketrate,rxpackets,rxpacketrateavg,rxpacketrate,core,port
1.000,16036198,16091502.26,16083423.27,0,0.00,0.00,1,0
1.500,0,0.00,0.00,738560,0.00,492380.37,2,0
2.000,32121524,16073812.36,16084752.41,0,0.00,0.00,1,0
2.500,0,0.00,0.00,1235841,63532.40,494351.49,2,0
3.000,48208897,16111767.00,16085443.20,0,0.00,0.00,1,0
3.500,0,0.00,0.00,1734209,10908.69,495491.31,2,0
4.000,64294223,16111767.00,16085478.47,0,0.00,0.00,1,0
4.500,0,0.00,0.00,2232704,0.00,496156.35,2,0
5.000,80377502,15972222.19,16085140.96,0,0.00,0.00,1,0
5.500,0,0.00,0.00,2731075,66327.66,496563.31,2,0
6.000,96462828,16047350.29,16085241.66,0,0.00,0.00,1,0
6.500,0,0.00,0.00,3229504,0.00,496844.98,2,0
7.000,112550201,16158825.39,16085437.69,0,0.00,0.00,1,0
7.500,0,0.00,0.00,3727810,45279.60,497045.08,2,0
8.000,128635527,16211293.29,16085399.65,0,0.00,0.00,1,0
8.500,0,0.00,0.00,4226304,0.00,497215.78,2,0
9.000,144718806,15985943.04,16085311.84,0,0.00,0.00,1,0
9.500,0,0.00,0.00,4724864,0.00,497354.54,2,0
10.000,160802085,16166482.37,16085002.12,0,0.00,0.00,1,0
10.500,0,0.00,0.00,5223360,0.00,497463.60,2,0
11.000,176889458,16107963.51,16085306.37,0,0.00,0.00,1,0
11.500,0,0.00,0.00,5721792,0.00,497548.65,2,0
12.000,192972737,16151219.59,16085079.60,0,0.00,0.00,1,0
12.500,0,0.00,0.00,6219136,0.00,497531.13,2,0
13.000,209058063,15978456.03,16085104.16,0,0.00,0.00,1,0
13.500,0,0.00,0.00,6717505,9822.25,497595.39,2,0
14.000,225143389,16070026.71,16085039.77,0,0.00,0.00,1,0
14.500,0,0.00,0.00,7215936,0.00,497652.54,2,0
15.000,241230762,16043577.09,16085227.72,0,0.00,0.00,1,0
15.500,0,0.00,0.00,7714369,12105.07,497702.21,2,0
16.000,257318135,16052383.91,16085377.67,0,0.00,0.00,1,0
16.500,0,0.00,0.00,8212352,0.00,497720.60,2,0
17.000,273399367,16052383.91,16085108.28,0,0.00,0.00,1,0
17.500,0,0.00,0.00,8710272,0.00,497731.28,2,0
18.000,289486740,16070026.71,16085263.83,0,0.00,0.00,1,0
18.500,0,0.00,0.00,9208320,0.00,497749.01,2,0
19.000,305574113,16090237.36,16085421.38,0,0.00,0.00,1,0
19.500,0,0.00,0.00,9706605,10852713.18,497776.58,2,0
20.000,321661486,16185656.69,16085474.74,0,0.00,0.00,1,0
20.500,0,0.00,0.00,10204992,0.00,497805.84,2,0
21.000,337744765,16138442.12,16085380.38,0,0.00,0.00,1,0
21.500,0,0.00,0.00,10703242,1156069.43,497826.99,2,0
22.000,353832138,15973468.60,16085454.76,0,0.00,0.00,1,0
22.500,0,0.00,0.00,11201152,0.00,497829.52,2,0
23.000,369913370,16095298.04,16085255.53,0,0.00,0.00,1,0
23.500,0,0.00,0.00,11697984,0.00,497788.03,2,0
24.000,386000743,16124458.41,16085364.16,0,0.00,0.00,1,0
24.500,0,0.00,0.00,12195712,0.00,497785.14,2,0
25.000,402084022,16081388.97,16085324.72,0,0.00,0.00,1,0
25.500,0,0.00,0.00,12693056,0.00,497767.14,2,0
26.000,418173442,16091502.26,16085408.03,0,0.00,0.00,1,0
26.500,0,0.00,0.00,13190272,0.00,497746.51,2,0
27.000,434258768,16157549.94,16085405.54,0,0.00,0.00,1,0
27.500,0,0.00,0.00,13687488,0.00,497727.15,2,0
28.000,450346141,16097829.52,16085512.98,0,0.00,0.00,1,0
28.500,0,0.00,0.00,14185856,0.00,497749.57,2,0
29.000,466427373,16058680.50,16085337.75,0,0.00,0.00,1,0
29.500,0,0.00,0.00,14684096,6469002.12,497767.23,2,0
30.000,482512699,16022229.19,16085379.02,0,0.00,0.00,1,0
30.500,0,0.00,0.00,15182016,0.00,497771.38,2,0
31.000,498598025,16028502.07,16085363.64,0,0.00,0.00,1,0
31.500,0,0.00,0.00,15679937,10231.23,497775.55,2,0
32.000,514679257,16125728.69,16085255.00,0,0.00,0.00,1,0
32.500,0,0.00,0.00,16176832,0.00,497749.39,2,0
33.000,530764583,16034779.87,16085224.96,0,0.00,0.00,1,0
33.500,0,0.00,0.00,16672834,21328.78,497697.47,2,0
34.000,546851956,16058680.50,16085308.52,0,0.00,0.00,1,0
34.500,0,0.00,0.00,17170435,42445.03,497694.48,2,0
35.000,562939329,16095297.98,16085375.29,0,0.00,0.00,1,0
35.500,0,0.00,0.00,17668161,11277.77,497695.19,2,0
36.000,579024655,16046092.32,16085382.12,0,0.00,0.00,1,0
36.500,0,0.00,0.00,18165568,0.00,497687.15,2,0
37.000,595112028,15943609.36,16085400.11,0,0.00,0.00,1,0
37.500,0,0.00,0.00,18662787,30985.44,497674.63,2,0
38.000,611195307,16111767.00,16085373.40,0,0.00,0.00,1,0
38.500,0,0.00,0.00,19160517,68870.52,497676.38,2,0
39.000,627282680,16124458.47,16085389.07,0,0.00,0.00,1,0
39.500,0,0.00,0.00,19658752,0.00,497690.77,2,0
40.000,643368006,15953549.99,16085421.15,0,0.00,0.00,1,0
40.500,0,0.00,0.00,20157184,0.00,497708.02,2,0
41.000,659455379,16249900.74,16085429.08,0,0.00,0.00,1,0
41.500,0,0.00,0.00,20655233,0.00,497716.88,2,0
42.000,675542752,16097829.52,16085484.92,0,0.00,0.00,1,0
42.500,0,0.00,0.00,21153541,43052.42,497730.56,2,0
43.000,691623984,16073812.30,16085415.08,0,0.00,0.00,1,0
43.500,0,0.00,0.00,21651330,11080.33,497732.59,2,0
44.000,707709310,16175424.73,16085406.21,0,0.00,0.00,1,0
44.500,0,0.00,0.00,22149697,0.00,497745.75,2,0
45.000,723796683,16185656.69,16085444.54,0,0.00,0.00,1,0
45.500,0,0.00,0.00,22648065,0.00,497760.17,2,0
46.000,739877915,16148627.32,16085350.13,0,0.00,0.00,1,0
46.500,0,0.00,0.00,23146177,0.00,497767.88,2,0
47.000,755963241,16058680.50,16085345.08,0,0.00,0.00,1,0
47.500,0,0.00,0.00,23644161,0.00,497771.88,2,0
48.000,772050614,16088972.72,16085397.81,0,0.00,0.00,1,0
48.500,0,0.00,0.00,24141509,1129943.55,497763.86,2,0
49.000,788133893,16003439.95,16085327.93,0,0.00,0.00,1,0
49.500,0,0.00,0.00,24638849,0.00,497754.84,2,0
50.000,804219219,16118110.20,16085349.65,0,0.00,0.00,1,0
50.500,0,0.00,0.00,25136194,13802.62,497746.86,2,0
51.000,820300451,16024737.73,16085250.81,0,0.00,0.00,1,0
51.500,0,0.00,0.00,25634305,0.00,497753.96,2,0
52.000,836387824,16109231.08,16085308.73,0,0.00,0.00,1,0
52.500,0,0.00,0.00,26132675,95831.34,497765.87,2,0
53.000,852473150,16048608.40,16085312.70,0,0.00,0.00,1,0
53.500,0,0.00,0.00,26629701,40457.17,497751.74,2,0
54.000,868560523,16032268.19,16085341.87,0,0.00,0.00,1,0
54.500,0,0.00,0.00,27127042,25575.45,497744.55,2,0
55.000,884641755,15987191.48,16085265.78,0,0.00,0.00,1,0
55.500,0,0.00,0.00,27623937,0.00,497728.98,2,0
56.000,900727081,15975961.90,16085266.84,0,0.00,0.00,1,0
56.500,0,0.00,0.00,28121284,35440.05,497722.45,2,0
57.000,916808313,16052383.97,16085200.77,0,0.00,0.00,1,0
57.500,0,0.00,0.00,28619718,57623.60,497734.61,2,0
58.000,932895686,16128269.75,16085245.61,0,0.00,0.00,1,0
58.500,0,0.00,0.00,29117761,0.00,497739.36,2,0
59.000,948983059,16015961.21,16085290.81,0,0.00,0.00,1,0
59.500,0,0.00,0.00,29615297,0.00,497736.01,2,0
60.000,965066338,16129540.64,16085245.00,0,0.00,0.00,1,0
