time,txpackets,txpacketrateavg,txpacketrate,rxpackets,rxpacketrateavg,rxpacketrate,latencymean,core,port
1.000,15790558,15925003.89,15862274.83,0,0.00,0.00,0.00,1,0
1.500,0,0.00,0.00,28716,763358.79,19144.95,1.19,2,0
2.000,31650714,15803288.82,15861618.17,0,0.00,0.00,0.00,1,0
2.500,0,0.00,0.00,47840,0.00,19136.03,0.76,2,0
3.000,47510870,15771631.09,15860884.82,0,0.00,0.00,0.00,1,0
3.500,0,0.00,0.00,66816,0.00,19090.62,0.58,2,0
4.000,63368979,15874369.91,15860357.75,0,0.00,0.00,0.00,1,0
4.500,0,0.00,0.00,85952,0.00,19100.51,0.48,2,0
5.000,79227088,15972222.23,15859904.42,0,0.00,0.00,0.00,1,0
5.500,0,0.00,0.00,104928,0.00,19077.83,0.41,2,0
6.000,95083150,15824056.89,15859344.37,0,0.00,0.00,0.00,1,0
6.500,0,0.00,0.00,124000,0.00,19077.00,0.37,2,0
7.000,110939212,15824056.89,15858781.27,0,0.00,0.00,0.00,1,0
7.500,0,0.00,0.00,142944,0.00,19059.26,0.34,2,0
8.000,126793227,15942367.60,15858254.70,0,0.00,0.00,0.00,1,0
8.500,0,0.00,0.00,162048,0.00,19064.58,0.31,2,0
9.000,142647242,15895325.36,15857761.83,0,0.00,0.00,0.00,1,0
9.500,0,0.00,0.00,181184,0.00,19072.08,0.29,2,0
10.000,158501257,15905205.90,15857387.54,0,0.00,0.00,0.00,1,0
10.500,0,0.00,0.00,200195,54239.74,19066.25,0.27,2,0
11.000,174355272,15993436.99,15857046.57,0,0.00,0.00,0.00,1,0
11.500,0,0.00,0.00,219232,0.00,19063.64,0.26,2,0
12.000,190209287,15901499.26,15856696.14,0,0.00,0.00,0.00,1,0
12.500,0,0.00,0.00,238272,0.00,19061.79,0.25,2,0
13.000,206061255,15863298.20,15856412.17,0,0.00,0.00,0.00,1,0
13.500,0,0.00,0.00,257280,0.00,19057.80,0.24,2,0
14.000,221913223,15891623.32,15856039.80,0,0.00,0.00,0.00,1,0
14.500,0,0.00,0.00,276288,0.00,19054.41,0.23,2,0
15.000,237765191,15798410.12,15855740.34,0,0.00,0.00,0.00,1,0
15.500,0,0.00,0.00,295392,0.00,19057.55,0.23,2,0
16.000,253615112,15858382.40,15855427.65,0,0.00,0.00,0.00,1,0
16.500,0,0.00,0.00,314496,0.00,19060.34,0.22,2,0
17.000,269465033,15926285.63,15855151.76,0,0.00,0.00,0.00,1,0
17.500,0,0.00,0.00,333409,12109.47,19052.00,0.21,2,0
18.000,285319048,15954793.46,15855012.43,0,0.00,0.00,0.00,1,0
18.500,0,0.00,0.00,352512,0.00,19054.72,0.21,2,0
19.000,301168969,15798410.13,15854826.99,0,0.00,0.00,0.00,1,0
19.500,0,0.00,0.00,371552,0.00,19053.97,0.20,2,0
20.000,317020937,15889156.25,15854678.53,0,0.00,0.00,0.00,1,0
20.500,0,0.00,0.00,390592,0.00,19053.27,0.20,2,0
21.000,332872905,15757062.58,15854502.23,0,0.00,0.00,0.00,1,0
21.500,0,0.00,0.00,409664,0.00,19054.14,0.20,2,0
22.000,348724873,15824056.89,15854366.58,0,0.00,0.00,0.00,1,0
22.500,0,0.00,0.00,428704,0.00,19053.51,0.19,2,0
23.000,364574794,15824056.89,15854176.70,0,0.00,0.00,0.00,1,0
23.500,0,0.00,0.00,447648,0.00,19048.86,0.19,2,0
24.000,380426762,15792316.00,15854116.02,0,0.00,0.00,0.00,1,0
24.500,0,0.00,0.00,466720,0.00,19049.82,0.19,2,0
25.000,396278730,15896559.76,15854031.65,0,0.00,0.00,0.00,1,0
25.500,0,0.00,0.00,485728,0.00,19048.20,0.18,2,0
26.000,412130698,15936161.93,15853921.85,0,0.00,0.00,0.00,1,0
26.500,0,0.00,0.00,504800,0.00,19049.05,0.18,2,0
27.000,427980619,15772846.35,15853825.75,0,0.00,0.00,0.00,1,0
27.500,0,0.00,0.00,523776,0.00,19046.40,0.18,2,0
28.000,443832587,15786226.58,15853768.01,0,0.00,0.00,0.00,1,0
28.500,0,0.00,0.00,542816,0.00,19046.21,0.18,2,0
29.000,459686602,15841201.06,15853731.91,0,0.00,0.00,0.00,1,0
29.500,0,0.00,0.00,561888,0.00,19047.08,0.18,2,0
30.000,475536523,15734050.73,15853648.73,0,0.00,0.00,0.00,1,0
30.500,0,0.00,0.00,580896,0.00,19045.79,0.17,2,0
31.000,491388491,16012202.75,15853571.46,0,0.00,0.00,0.00,1,0
31.500,0,0.00,0.00,599904,0.00,19044.60,0.17,2,0
32.000,507242506,15795971.91,15853546.08,0,0.00,0.00,0.00,1,0
32.500,0,0.00,0.00,618912,0.00,19043.47,0.17,2,0
33.000,523094474,15879295.63,15853506.43,0,0.00,0.00,0.00,1,0
33.500,0,0.00,0.00,637984,0.00,19044.30,0.17,2,0
34.000,538944395,15854697.55,15853434.14,0,0.00,0.00,0.00,1,0
34.500,0,0.00,0.00,657056,0.00,19045.11,0.17,2,0
35.000,554798410,15873138.96,15853426.68,0,0.00,0.00,0.00,1,0
35.500,0,0.00,0.00,676128,0.00,19045.86,0.17,2,0
36.000,570650378,15803288.82,15853388.91,0,0.00,0.00,0.00,1,0
36.500,0,0.00,0.00,695072,0.00,19043.07,0.17,2,0
37.000,586502346,15740099.96,15853353.17,0,0.00,0.00,0.00,1,0
37.500,0,0.00,0.00,714144,0.00,19043.87,0.16,2,0
38.000,602354314,15849787.07,15853334.64,0,0.00,0.00,0.00,1,0
38.500,0,0.00,0.00,733120,0.00,19042.08,0.16,2,0
39.000,618206282,15738889.74,15853305.35,0,0.00,0.00,0.00,1,0
39.500,0,0.00,0.00,752128,0.00,19041.22,0.16,2,0
40.000,634060297,15869447.24,15853301.20,0,0.00,0.00,0.00,1,0
40.500,0,0.00,0.00,771104,0.00,19039.64,0.16,2,0
41.000,649914312,15848559.92,15853309.97,0,0.00,0.00,0.00,1,0
