  Time    TX Packets     TX Packet Rate Avg TX Packet Rate    RX Packets     RX Packet Rate Avg RX Packet Rate       Latency mean  Core  Port
 1.000,      8967907,        9070767.05,        9036712.89,            0,              0.00,              0.00,              0.00,    1,    0
 1.500,            0,              0.00,              0.00,       431955,         299850.07,         288002.75,                    0.0003425655,    2,    0
 2.000,     17986989,        8986347.07,        9027133.66,            0,              0.00,              0.00,              0.00,    1,    0
 2.500,            0,              0.00,              0.00,       719864,          15306.90,         287962.45,                    0.0003392448,    2,    0
 3.000,     26987648,        9033140.64,        9018257.11,            0,              0.00,              0.00,              0.00,    1,    0
 3.500,            0,              0.00,              0.00,      1008772,        1257861.63,         288234.96,                    0.0003386093,    2,    0
 4.000,     35980119,        9019607.84,        9012159.00,            0,              0.00,              0.00,              0.00,    1,    0
 4.500,            0,              0.00,              0.00,      1294470,        1818181.82,         287671.13,                    0.0003871002,    2,    0
 5.000,     44972590,        9034336.66,        9008034.70,            0,              0.00,              0.00,              0.00,    1,    0
 5.500,            0,              0.00,              0.00,      1582491,          13804.53,         287733.91,                    0.0004053038,    2,    0
 6.000,     53960967,        9003342.72,        9004868.13,            0,              0.00,              0.00,              0.00,    1,    0
 6.500,            0,              0.00,              0.00,      1870473,              0.00,         287769.01,                    0.0004119742,    2,    0
 7.000,     62951391,        9015238.26,        9002637.71,            0,              0.00,              0.00,              0.00,    1,    0
 7.500,            0,              0.00,              0.00,      2156864,          22519.99,         287587.77,                    0.0004180123,    2,    0
 8.000,     71939768,        9021993.04,        9000999.14,            0,              0.00,              0.00,              0.00,    1,    0
 8.500,            0,              0.00,              0.00,      2439410,          16048.88,         286994.45,                    0.0004727002,    2,    0
 9.000,     80928145,        9030351.16,        8999441.41,            0,              0.00,              0.00,              0.00,    1,    0
 9.500,            0,              0.00,              0.00,      2728067,          21691.97,         287170.01,                    0.0004581010,    2,    0
10.000,     89910381,        8958032.47,        8997739.66,            0,              0.00,              0.00,              0.00,    1,    0
10.500,            0,              0.00,              0.00,      3017228,         100506.00,         287359.82,                    0.0004458243,    2,    0
11.000,     98890570,        9023981.66,        8996244.32,            0,              0.00,              0.00,              0.00,    1,    0
11.500,            0,              0.00,              0.00,      3305500,          24348.67,         287438.78,                    0.0004356031,    2,    0
12.000,    107870759,        8987136.14,        8994824.83,            0,              0.00,              0.00,              0.00,    1,    0
12.500,            0,              0.00,              0.00,      3593841,         217391.30,         287511.29,                    0.0004301385,    2,    0
13.000,    116846854,        8919389.98,        8993486.68,            0,              0.00,              0.00,              0.00,    1,    0
13.500,            0,              0.00,              0.00,      3882422,         636942.68,         287590.53,                    0.0004229245,    2,    0
14.000,    125824996,        9004530.86,        8992329.02,            0,              0.00,              0.00,              0.00,    1,    0
14.500,            0,              0.00,              0.00,      4168437,              0.00,         287480.76,                    0.0004338860,    2,    0
15.000,    134801091,        8995825.09,        8991255.10,            0,              0.00,              0.00,              0.00,    1,    0
15.500,            0,              0.00,              0.00,      4452232,              0.00,         287242.19,                    0.0004635419,    2,    0
16.000,    143779233,        8948633.88,        8990410.77,            0,              0.00,              0.00,              0.00,    1,    0
16.500,            0,              0.00,              0.00,      4731869,              0.00,         286782.37,                    0.0004987780,    2,    0
17.000,    152755328,        8977282.69,        8989587.74,            0,              0.00,              0.00,              0.00,    1,    0
17.500,            0,              0.00,              0.00,      5017676,         632911.39,         286727.21,                    0.0005061050,    2,    0
18.000,    161731423,        8934962.90,        8988873.31,            0,              0.00,              0.00,              0.00,    1,    0
18.500,            0,              0.00,              0.00,      5300201,         383141.76,         286500.03,                    0.0005263550,    2,    0
19.000,    170707518,        8951764.55,        8988194.21,            0,              0.00,              0.00,              0.00,    1,    0
19.500,            0,              0.00,              0.00,      5588826,              0.00,         286608.96,                    0.0005192033,    2,    0
20.000,    179683613,        8939254.99,        8987534.85,            0,              0.00,              0.00,              0.00,    1,    0
20.500,            0,              0.00,              0.00,      5876515,          28789.41,         286660.79,                    0.0005148821,    2,    0
21.000,    188657661,        8933013.31,        8986931.87,            0,              0.00,              0.00,              0.00,    1,    0
21.500,            0,              0.00,              0.00,      6164937,          24177.95,         286743.56,                    0.0005106094,    2,    0
22.000,    197631709,        9002550.80,        8986339.70,            0,              0.00,              0.00,              0.00,    1,    0
22.500,            0,              0.00,              0.00,      6453729,          20354.16,         286834.14,                    0.0005025285,    2,    0
23.000,    206603710,        8984769.35,        8985750.12,            0,              0.00,              0.00,              0.00,    1,    0
23.500,            0,              0.00,              0.00,      6741825,         735294.12,         286888.31,                    0.0004952792,    2,    0
24.000,    215577758,        8956464.67,        8985213.35,            0,              0.00,              0.00,              0.00,    1,    0
24.500,            0,              0.00,              0.00,      7030845,         205973.22,         286975.28,                    0.0004888477,    2,    0
25.000,    224549759,        8961169.72,        8984734.56,            0,              0.00,              0.00,              0.00,    1,    0
25.500,            0,              0.00,              0.00,      7319702,          13077.08,         287048.50,                    0.0004827486,    2,    0
26.000,    233521760,        8990293.82,        8984238.12,            0,              0.00,              0.00,              0.00,    1,    0
26.500,            0,              0.00,              0.00,      7608362,         176991.15,         287109.90,                 -324.7999243119,    2,    0
27.000,    242493761,        8972167.43,        8983762.18,            0,              0.00,              0.00,              0.00,    1,    0
27.500,            0,              0.00,              0.00,      7896300,          23781.21,         287139.91,                 -312.9560752935,    2,    0
28.000,    251465762,        8963524.11,        8983330.54,            0,              0.00,              0.00,              0.00,    1,    0
28.500,            0,              0.00,              0.00,      8184988,        1204819.31,         287194.33,                 -301.9179785018,    2,    0
29.000,    260437763,        8961562.04,        8982938.47,            0,              0.00,              0.00,              0.00,    1,    0
29.500,            0,              0.00,              0.00,      8473844,          26479.54,         287250.25,                 -291.6262087816,    2,    0
30.000,    269409764,        9002550.80,        8982553.14,            0,              0.00,              0.00,              0.00,    1,    0
30.500,            0,              0.00,              0.00,      8762748,          11963.15,         287304.68,                 -282.0114150183,    2,    0
31.000,    278379718,        8900386.97,        8982170.81,            0,              0.00,              0.00,              0.00,    1,    0
31.500,            0,              0.00,              0.00,      9051374,         636942.68,         287346.81,                 -273.0187319453,    2,    0
32.000,    287351719,        8962739.17,        8981836.25,            0,              0.00,              0.00,              0.00,    1,    0
32.500,            0,              0.00,              0.00,      9339800,          22680.88,         287379.99,                 -264.5875306608,    2,    0
33.000,    296321673,        9010079.67,        8981501.99,            0,              0.00,              0.00,              0.00,    1,    0
33.500,            0,              0.00,              0.00,      9627998,          30340.12,         287404.22,                 -256.6675419996,    2,    0
