time,txpackets,txpacketrateavg,txpacketrate,rxpackets,rxpacketrateavg,rxpacketrate,latencymean,core,port
1.000,8943343,9028757.94,9008222.11,0,0.00,0.00,0.00,1,0
1.500,0,0.00,0.00,703750,271739.13,469188.45,0.01,2,0
2.000,17931720,9023186.11,8998828.02,0,0.00,0.00,0.00,1,0
2.500,0,0.00,0.00,1180414,102145.05,472178.78,0.01,2,0
3.000,26907815,8982797.96,8991146.89,0,0.00,0.00,0.00,1,0
3.500,0,0.00,0.00,1657334,272479.56,473533.38,0.01,2,0
4.000,35877769,8930285.32,8985676.72,0,0.00,0.00,0.00,1,0
4.500,0,0.00,0.00,2134489,609756.10,474338.31,0.01,2,0
5.000,44843629,8916281.91,8981827.65,0,0.00,0.00,0.00,1,0
5.500,0,0.00,0.00,2612059,621118.00,474926.01,0.01,2,0
6.000,53807442,8906195.62,8978861.82,0,0.00,0.00,0.00,1,0
6.500,0,0.00,0.00,3089732,738007.37,475348.63,0.01,2,0
7.000,62769208,9021197.83,8976504.09,0,0.00,0.00,0.00,1,0
7.500,0,0.00,0.00,3565758,92165.90,475438.34,0.01,2,0
8.000,71730974,8972954.02,8974604.30,0,0.00,0.00,0.00,1,0
8.500,0,0.00,0.00,4043874,378787.88,475753.89,0.01,2,0
9.000,80688646,8938474.30,8972681.61,0,0.00,0.00,0.00,1,0
9.500,0,0.00,0.00,4522494,92850.51,476055.54,0.01,2,0
10.000,89642224,8989898.99,8970753.52,0,0.00,0.00,0.00,1,0
10.500,0,0.00,0.00,5001200,613496.94,476308.00,0.01,2,0
11.000,98585567,8938084.01,8968179.81,0,0.00,0.00,0.00,1,0
11.500,0,0.00,0.00,5480494,375939.85,476567.63,0.01,2,0
12.000,107524816,8985952.59,8965888.79,0,0.00,0.00,0.00,1,0
12.500,0,0.00,0.00,5959708,380228.14,476779.29,0.01,2,0
13.000,116464065,8873379.86,8963797.31,0,0.00,0.00,0.00,1,0
13.500,0,0.00,0.00,6439105,617283.96,476973.25,0.01,2,0
14.000,125403314,8989898.99,8961997.68,0,0.00,0.00,0.00,1,0
14.500,0,0.00,0.00,6918526,92421.44,477141.92,0.01,2,0
15.000,134340516,8868382.29,8960454.98,0,0.00,0.00,0.00,1,0
15.500,0,0.00,0.00,7398276,1612903.28,477310.33,0.01,2,0
16.000,143279765,8870688.16,8959049.18,0,0.00,0.00,0.00,1,0
16.500,0,0.00,0.00,7877934,273972.60,477452.54,0.01,2,0
17.000,152216967,8891108.89,8957805.48,0,0.00,0.00,0.00,1,0
17.500,0,0.00,0.00,8356646,175131.35,477524.52,0.01,2,0
18.000,161154169,8955680.97,8956671.20,0,0.00,0.00,0.00,1,0
18.500,0,0.00,0.00,8837454,271739.13,477701.99,0.01,2,0
19.000,170093418,8924445.22,8955671.27,0,0.00,0.00,0.00,1,0
19.500,0,0.00,0.00,9318680,1562500.01,477882.79,0.01,2,0
20.000,179028573,8922111.32,8954741.60,0,0.00,0.00,0.00,1,0
20.500,0,0.00,0.00,9799862,175131.35,478043.71,0.01,2,0
21.000,187967822,8952156.04,8953938.01,0,0.00,0.00,0.00,1,0
21.500,0,0.00,0.00,10281103,534759.36,478192.39,0.01,2,0
22.000,196905024,8959600.82,8953195.69,0,0.00,0.00,0.00,1,0
22.500,0,0.00,0.00,10762379,609756.10,478329.45,0.01,2,0
23.000,205842226,8934572.91,8952460.09,0,0.00,0.00,0.00,1,0
23.500,0,0.00,0.00,11243719,297176.82,478457.50,0.01,2,0
24.000,214777381,8901935.20,8951753.26,0,0.00,0.00,0.00,1,0
24.500,0,0.00,0.00,11725108,374531.83,478577.22,0.01,2,0
