time,txpackets,txpacketrateavg,txpacketrate,rxpackets,rxpacketrateavg,rxpacketrate,latencymean,core,port
1.000,16032104,16096563.65,16082156.33,0,0.00,0.00,0.00,1,0
1.500,0,0.00,0.00,1845413,1273885.35,1230334.56,0.01,2,0
2.000,32117430,16091502.23,16083153.27,0,0.00,0.00,0.00,1,0
2.500,0,0.00,0.00,3088099,649350.61,1235275.12,0.01,2,0
3.000,48200709,16092767.30,16083746.65,0,0.00,0.00,0.00,1,0
3.500,0,0.00,0.00,4330741,3660076.31,1237380.06,0.01,2,0
4.000,64281941,16078862.63,16082829.02,0,0.00,0.00,0.00,1,0
4.500,0,0.00,0.00,5573433,636942.68,1238560.30,0.01,2,0
5.000,80369314,16022229.16,16083712.85,0,0.00,0.00,0.00,1,0
5.500,0,0.00,0.00,6816877,1242236.00,1239448.27,0.01,2,0
6.000,96454640,16043577.09,16084175.14,0,0.00,0.00,0.00,1,0
6.500,0,0.00,0.00,8049713,1149425.28,1238430.93,0.01,2,0
7.000,112542013,16044834.61,16084484.23,0,0.00,0.00,0.00,1,0
7.500,0,0.00,0.00,9287663,1132075.50,1238367.05,0.01,2,0
8.000,128629386,16099095.55,16084781.26,0,0.00,0.00,0.00,1,0
8.500,0,0.00,0.00,10526239,1851851.94,1238391.58,0.01,2,0
9.000,144712665,16124458.44,16084586.22,0,0.00,0.00,0.00,1,0
9.500,0,0.00,0.00,11765469,636942.68,1238479.70,0.01,2,0
10.000,160795944,16161376.92,16084493.09,0,0.00,0.00,0.00,1,0
10.500,0,0.00,0.00,13004136,549450.56,1238497.40,0.01,2,0
11.000,176883317,16144806.38,16084722.55,0,0.00,0.00,0.00,1,0
11.500,0,0.00,0.00,14242971,386151.79,1238526.80,0.01,2,0
12.000,192964549,16176703.03,16084570.11,0,0.00,0.00,0.00,1,0
12.500,0,0.00,0.00,15481884,1960784.07,1238557.90,0.01,2,0
13.000,209051922,15998436.89,16084801.01,0,0.00,0.00,0.00,1,0
13.500,0,0.00,0.00,16720470,1242236.00,1238559.95,0.01,2,0
14.000,225135201,16019721.40,16084687.60,0,0.00,0.00,0.00,1,0
14.500,0,0.00,0.00,17958864,1136363.62,1238548.36,0.01,2,0
15.000,241216433,16143533.14,16084382.47,0,0.00,0.00,0.00,1,0
15.500,0,0.00,0.00,19196450,1685393.21,1238486.35,0.01,2,0
16.000,257301759,15994686.68,16084406.88,0,0.00,0.00,0.00,1,0
16.500,0,0.00,0.00,20430379,636942.68,1238210.16,0.01,2,0
17.000,273380944,16068765.21,16084151.55,0,0.00,0.00,0.00,1,0
17.500,0,0.00,0.00,21668694,645161.30,1238216.16,0.01,2,0
18.000,289458082,16022229.16,16083727.29,0,0.00,0.00,0.00,1,0
18.500,0,0.00,0.00,22907418,1639344.37,1238243.53,0.01,2,0
19.000,305545455,16041062.59,16083933.16,0,0.00,0.00,0.00,1,0
19.500,0,0.00,0.00,24146076,389105.08,1238264.84,0.01,2,0
20.000,321626687,16160101.04,16083775.58,0,0.00,0.00,0.00,1,0
20.500,0,0.00,0.00,25383912,546448.10,1238243.90,0.01,2,0
21.000,337709966,16110498.97,16083821.37,0,0.00,0.00,0.00,1,0
21.500,0,0.00,0.00,26622378,1724137.92,1238254.26,0.01,2,0
22.000,353787104,16183097.48,16083467.32,0,0.00,0.00,0.00,1,0
22.500,0,0.00,0.00,27860964,350262.69,1238268.99,0.01,2,0
23.000,369862195,16033523.93,16083133.21,0,0.00,0.00,0.00,1,0
23.500,0,0.00,0.00,29099727,748129.66,1238290.06,0.01,2,0
24.000,385947521,16165205.71,16083231.10,0,0.00,0.00,0.00,1,0
24.500,0,0.00,0.00,30337824,1257861.63,1238282.20,0.01,2,0
25.000,402032847,15921288.04,16083330.40,0,0.00,0.00,0.00,1,0
25.500,0,0.00,0.00,31576922,1675977.71,1238314.17,0.01,2,0
26.000,418120220,16121918.58,16083421.69,0,0.00,0.00,0.00,1,0
26.500,0,0.00,0.00,32809528,3571428.64,1238098.78,0.01,2,0
27.000,434203499,16085179.95,16083474.03,0,0.00,0.00,0.00,1,0
27.500,0,0.00,0.00,34046787,641025.60,1238068.22,0.01,2,0
28.000,450278590,16049866.71,16083160.13,0,0.00,0.00,0.00,1,0
28.500,0,0.00,0.00,35283823,636942.68,1238032.00,0.01,2,0
29.000,466365963,15926242.90,16083285.76,0,0.00,0.00,0.00,1,0
29.500,0,0.00,0.00,36520207,3508772.65,1237976.17,0.01,2,0
30.000,482447195,16111767.03,16083213.38,0,0.00,0.00,0.00,1,0
30.500,0,0.00,0.00,37757169,645161.30,1237942.87,0.01,2,0
31.000,498532521,16005942.62,16083324.45,0,0.00,0.00,0.00,1,0
31.500,0,0.00,0.00,38992943,636942.68,1237874.03,-63.37,2,0
32.000,514613753,15989689.12,16083241.94,0,0.00,0.00,0.00,1,0
32.500,0,0.00,0.00,40230481,1190476.21,1237863.69,-61.42,2,0
33.000,530699079,16100361.82,16083283.99,0,0.00,0.00,0.00,1,0
33.500,0,0.00,0.00,41468116,649496.09,1237856.86,-59.59,2,0
34.000,546786452,16025992.32,16083382.15,0,0.00,0.00,0.00,1,0
34.500,0,0.00,0.00,42706409,1923077.08,1237869.52,-57.86,2,0
35.000,562871778,15993436.99,16083479.08,0,0.00,0.00,0.00,1,0
35.500,0,0.00,0.00,43943913,1156069.43,1237859.18,-56.23,2,0
36.000,578959151,16181818.17,16083573.93,0,0.00,0.00,0.00,1,0
36.500,0,0.00,0.00,45180465,1714285.80,1237823.37,-54.69,2,0
37.000,595044477,16027247.11,16083612.61,0,0.00,0.00,0.00,1,0
37.500,0,0.00,0.00,46417288,1265822.69,1237796.72,-53.23,2,0
38.000,611125709,16134625.99,16083535.61,0,0.00,0.00,0.00,1,0
38.500,0,0.00,0.00,47659470,1176470.76,1237910.65,-51.84,2,0
39.000,627202847,16192058.22,16083371.97,0,0.00,0.00,0.00,1,0
39.500,0,0.00,0.00,48901334,409026.80,1238010.69,-50.53,2,0
40.000,643290220,16183097.48,16083475.77,0,0.00,0.00,0.00,1,0
40.500,0,0.00,0.00,50142602,549450.56,1238091.09,-49.28,2,0
41.000,659377593,16105428.81,16083577.32,0,0.00,0.00,0.00,1,0
41.500,0,0.00,0.00,51384635,1829268.36,1238186.12,-48.09,2,0
42.000,675464966,16073812.33,16083677.61,0,0.00,0.00,0.00,1,0
42.500,0,0.00,0.00,52627093,387596.90,1238286.59,-46.95,2,0
43.000,691544151,16148627.32,16083551.17,0,0.00,0.00,0.00,1,0
43.500,0,0.00,0.00,53868732,1754385.90,1238363.64,-45.87,2,0
44.000,707629477,16165205.74,16083618.00,0,0.00,0.00,0.00,1,0
44.500,0,0.00,0.00,55109867,1257861.63,1238426.00,-44.83,2,0
45.000,723708662,16095298.01,16083492.75,0,0.00,0.00,0.00,1,0
45.500,0,0.00,0.00,56348825,649350.61,1238437.69,-43.85,2,0
46.000,739793988,15992187.51,16083573.93,0,0.00,0.00,0.00,1,0
46.500,0,0.00,0.00,57588713,1090909.08,1238468.81,-42.90,2,0
47.000,755875220,16014708.18,16083504.37,0,0.00,0.00,0.00,1,0
47.500,0,0.00,0.00,58822810,392156.88,1238376.80,-42.00,2,0
48.000,771960546,16135897.82,16083542.66,0,0.00,0.00,0.00,1,0
48.500,0,0.00,0.00,60061649,1083032.48,1238386.30,-41.14,2,0
49.000,788045872,16027247.11,16083567.01,0,0.00,0.00,0.00,1,0
49.500,0,0.00,0.00,61301253,387596.90,1238410.95,-40.31,2,0
50.000,804131198,16183097.48,16083631.44,0,0.00,0.00,0.00,1,0
50.500,0,0.00,0.00,62541335,1498127.36,1238444.04,-39.51,2,0
51.000,820206289,16039805.67,16083465.76,0,0.00,0.00,0.00,1,0
51.500,0,0.00,0.00,63780879,1242236.00,1238465.41,-38.74,2,0
52.000,836295709,16073812.33,16083544.81,0,0.00,0.00,0.00,1,0
52.500,0,0.00,0.00,65020652,544959.12,1238490.31,-38.00,2,0
53.000,852376941,16202311.23,16083535.89,0,0.00,0.00,0.00,1,0
53.500,0,0.00,0.00,66260223,1875000.11,1238510.51,-37.29,2,0
54.000,868460220,16080125.68,16083499.94,0,0.00,0.00,0.00,1,0
54.500,0,0.00,0.00,67499242,2222222.14,1238519.85,-36.60,2,0
55.000,884539405,16070026.68,16083430.41,0,0.00,0.00,0.00,1,0
55.500,0,0.00,0.00,68738127,547996.98,1238526.36,-35.94,2,0
56.000,900622684,16289988.85,16083447.16,0,0.00,0.00,0.00,1,0
56.500,0,0.00,0.00,69978112,384615.38,1238552.21,-35.31,2,0
57.000,916712104,16283509.66,16083524.93,0,0.00,0.00,0.00,1,0
57.500,0,0.00,0.00,71213923,1136512.01,1238504.53,-34.69,2,0
58.000,932799477,15962258.28,16083586.96,0,0.00,0.00,0.00,1,0
58.500,0,0.00,0.00,72454594,1685393.21,1238541.57,-34.10,2,0
59.000,948884803,16169036.34,16083635.58,0,0.00,0.00,0.00,1,0
59.500,0,0.00,0.00,73696110,1724137.92,1238591.60,-33.53,2,0
60.000,964972176,16090237.39,16083687.91,0,0.00,0.00,0.00,1,0
