time,txpackets,txpacketrateavg,txpacketrate,rxpackets,rxpacketrateavg,rxpacketrate,latencymean,core,port
1.000,4572998,4590612.45,4633676.83,0,0.00,0.00,0.00,1,0
1.500,0,0.00,0.00,1782516,1127819.52,1188403.99,0.0008524535,2,0
2.000,9197171,4624525.57,4629396.10,0,0.00,0.00,0.00,1,0
2.500,0,0.00,0.00,2982084,1744535.78,1192869.33,0.0008494023,2,0
3.000,13819297,4643513.37,4626598.88,0,0.00,0.00,0.00,1,0
3.500,0,0.00,0.00,4181649,3030303.24,1194782.93,0.0008463333,2,0
4.000,18435282,4621497.75,4624207.62,0,0.00,0.00,0.00,1,0
4.500,0,0.00,0.00,5381218,1094890.51,1195845.86,0.0008432395,2,0
5.000,23049220,4606003.33,4622051.73,0,0.00,0.00,0.00,1,0
5.500,0,0.00,0.00,6580782,1234567.87,1196522.37,0.0008400983,2,0
6.000,27659064,4631012.17,4620030.07,0,0.00,0.00,0.00,1,0
6.500,0,0.00,0.00,7780350,1274165.19,1196990.93,0.0008368769,2,0
7.000,32266861,4608284.56,4618273.05,0,0.00,0.00,0.00,1,0
7.500,0,0.00,0.00,8979916,1219768.70,1197334.35,0.0008336329,2,0
8.000,36872611,4613893.52,4616662.39,0,0.00,0.00,0.00,1,0
8.500,0,0.00,0.00,10179483,1265822.78,1197596.99,0.0008304040,2,0
9.000,41476314,4633213.37,4615335.44,0,0.00,0.00,0.00,1,0
9.500,0,0.00,0.00,11379049,2040816.60,1197804.28,0.0008271624,2,0
10.000,46082064,4631640.87,4614254.10,0,0.00,0.00,0.00,1,0
10.500,0,0.00,0.00,12578616,645161.30,1197972.12,0.0008238800,2,0
11.000,50685767,4598656.57,4613342.80,0,0.00,0.00,0.00,1,0
11.500,0,0.00,0.00,13778182,637082.64,1198110.72,0.0008205620,2,0
12.000,55291517,4614725.64,4612638.37,0,0.00,0.00,0.00,1,0
12.500,0,0.00,0.00,14977750,1818181.75,1198227.33,0.0008172334,2,0
13.000,59895220,4615349.93,4612041.69,0,0.00,0.00,0.00,1,0
13.500,0,0.00,0.00,16177316,3333333.22,1198326.49,0.0008139057,2,0
14.000,64500970,4607662.18,4611562.15,0,0.00,0.00,0.00,1,0
14.500,0,0.00,0.00,17376884,1265822.78,1198412.04,0.0008105712,2,0
15.000,69106720,4635521.64,4611122.68,0,0.00,0.00,0.00,1,0
15.500,0,0.00,0.00,18576451,1249999.99,1198486.51,0.0008072485,2,0
16.000,73710423,4592157.22,4610661.43,0,0.00,0.00,0.00,1,0
16.500,0,0.00,0.00,19776018,1079136.72,1198551.95,0.0008039508,2,0
17.000,78314126,4605174.35,4610282.63,0,0.00,0.00,0.00,1,0
17.500,0,0.00,0.00,20975585,1079270.54,1198609.92,0.0008006643,2,0
18.000,82917829,4579520.79,4609915.90,0,0.00,0.00,0.00,1,0
18.500,0,0.00,0.00,22175148,766283.52,1198661.60,0.0007973727,2,0
19.000,87521532,4618265.50,4609573.48,0,0.00,0.00,0.00,1,0
19.500,0,0.00,0.00,23374717,1226993.83,1198708.06,0.0007940853,2,0
20.000,92123188,4612022.35,4609191.87,0,0.00,0.00,0.00,1,0
20.500,0,0.00,0.00,24574282,1853035.18,1198749.92,0.0007908085,2,0
21.000,96726891,4594012.30,4608907.11,0,0.00,0.00,0.00,1,0
21.500,0,0.00,0.00,25773849,1075268.84,1198787.93,0.0007875331,2,0
22.000,101328547,4584238.46,4608632.39,0,0.00,0.00,0.00,1,0
22.500,0,0.00,0.00,26973417,1657458.60,1198822.54,0.0007842552,2,0
23.000,105930203,4579520.79,4608310.79,0,0.00,0.00,0.00,1,0
23.500,0,0.00,0.00,28172983,645161.30,1198854.17,0.0007809638,2,0
24.000,110531859,4630802.64,4608025.27,0,0.00,0.00,0.00,1,0
24.500,0,0.00,0.00,29372549,760456.26,1198883.25,0.0007776638,2,0
25.000,115133515,4596178.46,4607801.15,0,0.00,0.00,0.00,1,0
25.500,0,0.00,0.00,30572117,1265822.78,1198910.11,0.0007743568,2,0
26.000,119737218,4579418.34,4607589.43,0,0.00,0.00,0.00,1,0
26.500,0,0.00,0.00,31771684,1282051.29,1198934.88,0.0007710443,2,0
27.000,124338874,4590406.57,4607393.20,0,0.00,0.00,0.00,1,0
27.500,0,0.00,0.00,32971249,1851851.94,1198957.84,0.0007677293,2,0
28.000,128942577,4617432.10,4607238.11,0,0.00,0.00,0.00,1,0
28.500,0,0.00,0.00,34170817,1169590.65,1198979.20,0.0007644226,2,0
29.000,133544233,4612853.79,4607086.81,0,0.00,0.00,0.00,1,0
29.500,0,0.00,0.00,35370383,641025.65,1198999.09,0.0007611263,2,0
30.000,138145889,4597313.93,4606918.28,0,0.00,0.00,0.00,1,0
30.500,0,0.00,0.00,36569953,1086956.51,1199017.76,0.0007578404,2,0
31.000,142747545,4614205.53,4606710.63,0,0.00,0.00,0.00,1,0
31.500,0,0.00,0.00,37769515,641025.65,1199035.13,0.0007545541,2,0
32.000,147349201,4619516.16,4606543.52,0,0.00,0.00,0.00,1,0
32.500,0,0.00,0.00,38969083,1282051.29,1199051.51,0.0007512644,2,0
33.000,151950857,4606728.93,4606423.11,0,0.00,0.00,0.00,1,0
33.500,0,0.00,0.00,40168648,645161.30,1199066.82,0.0007480219,2,0
34.000,156554560,4615662.13,4606354.84,0,0.00,0.00,0.00,1,0
34.500,0,0.00,0.00,41368214,1058201.05,1199081.31,0.0007447985,2,0
35.000,161158263,4575324.09,4606252.53,0,0.00,0.00,0.00,1,0
35.500,0,0.00,0.00,42567771,649350.66,1199094.69,0.0007416896,2,0
36.000,165759919,4606521.59,4606140.84,0,0.00,0.00,0.00,1,0
36.500,0,0.00,0.00,43767334,766283.52,1199107.53,0.0007387345,2,0
37.000,170361575,4593393.77,4606012.68,0,0.00,0.00,0.00,1,0
37.500,0,0.00,0.00,44966898,1785714.32,1199119.73,0.0007358400,2,0
38.000,174963231,4609218.44,4605906.81,0,0.00,0.00,0.00,1,0
38.500,0,0.00,0.00,46166444,1257861.63,1199130.76,0.0007332486,2,0
39.000,179562840,4594424.74,4605762.94,0,0.00,0.00,0.00,1,0
39.500,0,0.00,0.00,47365958,1140684.39,1199140.44,0.0007311281,2,0
40.000,184162449,4607454.76,4605571.82,0,0.00,0.00,0.00,1,0
40.500,0,0.00,0.00,48565523,636942.68,1199150.95,0.0007297561,2,0
41.000,188760011,4566953.73,4605393.53,0,0.00,0.00,0.00,1,0
41.500,0,0.00,0.00,49765090,1258134.56,1199161.00,0.0007282916,2,0
42.000,193359620,4606314.27,4605248.99,0,0.00,0.00,0.00,1,0
42.500,0,0.00,0.00,50964657,1129943.48,1199170.56,0.0007267368,2,0
43.000,197961276,4589377.40,4605180.70,0,0.00,0.00,0.00,1,0
43.500,0,0.00,0.00,52164210,1744535.78,1199179.33,0.0007252219,2,0
44.000,202562932,4614101.52,4605098.17,0,0.00,0.00,0.00,1,0
44.500,0,0.00,0.00,53363778,1190476.21,1199188.05,0.0007237876,2,0
45.000,207164588,4597004.20,4605008.43,0,0.00,0.00,0.00,1,0
45.500,0,0.00,0.00,54563345,1197852.14,1199196.39,0.0007222760,2,0
46.000,211764197,4612438.03,4604879.87,0,0.00,0.00,0.00,1,0
