time,txpackets,txpacketrateavg,txpacketrate,rxpackets,rxpacketrateavg,rxpacketrate,core,port
1.000,3455336,3546431.05,3519104.10,0,0.00,0.00,1,0
1.500,0,0.00,0.00,1216249,636942.65,810986.38,2,0
2.000,6972082,3498846.25,3518171.01,0,0.00,0.00,1,0
2.500,0,0.00,0.00,2040165,386100.38,816158.51,2,0
3.000,10486781,3498906.06,3516728.81,0,0.00,0.00,1,0
3.500,0,0.00,0.00,2864081,1960784.29,818375.49,2,0
4.000,13997386,3510787.91,3515434.34,0,0.00,0.00,1,0
4.500,0,0.00,0.00,3687997,769230.76,819606.57,2,0
5.000,17505944,3533331.03,3514052.44,0,0.00,0.00,1,0
5.500,0,0.00,0.00,4511912,641025.65,820389.93,2,0
6.000,21014502,3499863.22,3513082.27,0,0.00,0.00,1,0
6.500,0,0.00,0.00,5335827,636942.68,820932.44,2,0
7.000,24521013,3503157.46,3512109.09,0,0.00,0.00,1,0
7.500,0,0.00,0.00,6159743,636942.68,821330.13,2,0
8.001,28027524,3519419.56,3511329.36,0,0.00,0.00,1,0
8.500,0,0.00,0.00,6983658,641025.65,821634.35,2,0
9.000,31531988,3505497.14,3510593.66,0,0.00,0.00,1,0
9.500,0,0.00,0.00,7807574,1273885.35,821874.54,2,0
10.000,35036452,3504056.97,3510018.04,0,0.00,0.00,1,0
10.500,0,0.00,0.00,8631491,390625.00,822068.88,2,0
11.000,38540916,3541522.49,3509559.47,0,0.00,0.00,1,0
11.500,0,0.00,0.00,9455405,362318.84,822229.44,2,0
12.000,42045380,3519601.10,3509073.11,0,0.00,0.00,1,0
12.500,0,0.00,0.00,10279322,632911.39,822364.45,2,0
13.000,45547797,3495022.96,3508570.91,0,0.00,0.00,1,0
13.500,0,0.00,0.00,11103238,387596.90,822479.31,2,0
14.000,49052261,3508862.15,3508253.15,0,0.00,0.00,1,0
14.500,0,0.00,0.00,11927154,1265822.78,822578.43,2,0
15.000,52554678,3521841.61,3507944.43,0,0.00,0.00,1,0
15.500,0,0.00,0.00,12751070,1282051.29,822664.73,2,0
16.000,56059142,3504656.90,3507645.68,0,0.00,0.00,1,0
16.500,0,0.00,0.00,13574986,641025.65,822740.56,2,0
17.000,59559512,3510005.32,3507261.94,0,0.00,0.00,1,0
17.500,0,0.00,0.00,14398900,637082.60,822807.68,2,0
18.000,63061929,3486747.97,3507038.83,0,0.00,0.00,1,0
18.500,0,0.00,0.00,15222817,641025.65,822867.58,2,0
19.000,66564346,3462215.01,3506795.89,0,0.00,0.00,1,0
19.500,0,0.00,0.00,16046732,641167.37,822921.31,2,0
20.001,70068810,3476031.18,3506590.93,0,0.00,0.00,1,0
20.500,0,0.00,0.00,16870648,1785714.32,822969.87,2,0
21.001,73571227,3505377.08,3506386.25,0,0.00,0.00,1,0
21.500,0,0.00,0.00,17694563,387596.90,823013.82,2,0
22.000,77071597,3514404.42,3506175.77,0,0.00,0.00,1,0
22.500,0,0.00,0.00,18518481,735294.12,823053.96,2,0
23.000,80574014,3516034.28,3506003.90,0,0.00,0.00,1,0
23.500,0,0.00,0.00,19342397,1818181.88,823090.65,2,0
24.000,84076431,3492935.64,3505861.37,0,0.00,0.00,1,0
24.500,0,0.00,0.00,20166310,386100.38,823124.27,2,0
25.000,87578848,3493293.29,3505711.83,0,0.00,0.00,1,0
25.500,0,0.00,0.00,20990227,624999.99,823155.32,2,0
26.001,91081265,3506578.05,3505553.50,0,0.00,0.00,1,0
26.500,0,0.00,0.00,21814142,275482.09,823183.97,2,0
27.000,94581635,3469903.21,3505377.32,0,0.00,0.00,1,0
27.500,0,0.00,0.00,22638059,1744186.05,823210.65,2,0
28.000,98082005,3494843.95,3505221.45,0,0.00,0.00,1,0
28.500,0,0.00,0.00,23461975,552486.18,823235.35,2,0
29.000,101582375,3495440.73,3505063.15,0,0.00,0.00,1,0
29.500,0,0.00,0.00,24285891,549450.54,823258.40,2,0
30.000,105082745,3474025.42,3504899.65,0,0.00,0.00,1,0
30.500,0,0.00,0.00,25109804,387648.71,823279.95,2,0
31.000,108583115,3475559.03,3504754.95,0,0.00,0.00,1,0
31.500,0,0.00,0.00,25933721,738007.38,823300.14,2,0
32.000,112083485,3516517.50,3504614.18,0,0.00,0.00,1,0
32.500,0,0.00,0.00,26757638,549450.54,823319.07,2,0
33.000,115583855,3490196.08,3504457.93,0,0.00,0.00,1,0
33.500,0,0.00,0.00,27581553,387596.90,823336.88,2,0
34.000,119082178,3487341.99,3504322.70,0,0.00,0.00,1,0
34.500,0,0.00,0.00,28405467,390625.00,823353.64,2,0
35.001,122582548,3497232.28,3504156.13,0,0.00,0.00,1,0
35.500,0,0.00,0.00,29229382,389105.06,823369.48,2,0
36.000,126080871,3486332.28,3504005.42,0,0.00,0.00,1,0
36.500,0,0.00,0.00,30053301,817438.70,823384.47,2,0
37.000,129579194,3486807.37,3503848.88,0,0.00,0.00,1,0
37.500,0,0.00,0.00,30877214,381729.62,823398.61,2,0
38.000,133077517,3533941.03,3503733.42,0,0.00,0.00,1,0
38.500,0,0.00,0.00,31701130,641025.65,823412.05,2,0
39.000,136575840,3505737.28,3503585.85,0,0.00,0.00,1,0
39.500,0,0.00,0.00,32525045,389105.06,823424.78,2,0
40.000,140074163,3513680.52,3503461.85,0,0.00,0.00,1,0
40.500,0,0.00,0.00,33348962,1754385.97,823436.94,2,0
41.001,143574533,3517484.32,3503352.75,0,0.00,0.00,1,0
41.500,0,0.00,0.00,34172876,641025.65,823448.43,2,0
42.000,147072856,3534856.41,3503254.79,0,0.00,0.00,1,0
42.500,0,0.00,0.00,34996793,636942.68,823459.45,2,0
43.000,150571179,3492756.84,3503132.78,0,0.00,0.00,1,0
43.500,0,0.00,0.00,35820708,766384.77,823469.93,2,0
44.000,154069502,3515611.58,3503046.20,0,0.00,0.00,1,0
44.500,0,0.00,0.00,36644623,389105.06,823479.92,2,0
45.000,157567825,3490196.08,3502945.50,0,0.00,0.00,1,0
45.500,0,0.00,0.00,37468540,819672.14,823489.52,2,0
46.000,161068195,3498726.65,3502862.65,0,0.00,0.00,1,0
46.500,0,0.00,0.00,38292454,766283.55,823498.67,2,0
47.000,164566518,3504956.94,3502777.20,0,0.00,0.00,1,0
47.500,0,0.00,0.00,39116370,1369862.99,823507.46,2,0
48.001,168066888,3512956.92,3502705.40,0,0.00,0.00,1,0
48.500,0,0.00,0.00,39940286,1123595.48,823515.88,2,0
49.000,171563164,3502737.85,3502607.08,0,0.00,0.00,1,0
49.500,0,0.00,0.00,40764202,757575.74,823523.97,2,0
50.000,175061487,3510607.28,3502513.43,0,0.00,0.00,1,0
50.500,0,0.00,0.00,41588118,1851851.55,823531.73,2,0
51.000,178559810,3476739.64,3502433.72,0,0.00,0.00,1,0
51.500,0,0.00,0.00,42412034,1249999.99,823539.18,2,0
52.000,182058133,3536138.75,3502349.26,0,0.00,0.00,1,0
52.500,0,0.00,0.00,43235949,1162790.70,823546.35,2,0
