time,txpackets,txpacketrateavg,txpacketrate,rxpackets,rxpacketrateavg,rxpacketrate,core,port
1.000,15657503,15590251.34,15728728.34,0,0.00,0.00,1,0
1.500,0,0.00,0.00,6744023,7317072.44,4496265.27,2,0
2.000,31368228,15723173.82,15719742.01,0,0.00,0.00,1,0
2.500,0,0.00,0.00,11281522,4980842.87,4512755.25,2,0
3.000,47072812,15636696.97,15715017.24,0,0.00,0.00,1,0
3.500,0,0.00,0.00,15819025,738007.38,4519827.15,2,0
4.000,62777396,15676213.81,15712049.33,0,0.00,0.00,1,0
4.500,0,0.00,0.00,20353781,11949685.45,4523145.97,2,0
5.000,78484027,15695445.48,15711274.98,0,0.00,0.00,1,0
5.500,0,0.00,0.00,24891286,11702128.28,4525756.49,2,0
6.000,94184517,15724381.63,15709415.45,0,0.00,0.00,1,0
6.500,0,0.00,0.00,29428787,3351955.42,4527562.73,2,0
7.000,109882960,15709900.23,15707685.53,0,0.00,0.00,1,0
7.500,0,0.00,0.00,33966299,6410256.31,4528888.88,2,0
8.000,125577309,15669014.09,15706137.82,0,0.00,0.00,1,0
8.500,0,0.00,0.00,38503796,1766784.40,4529902.40,2,0
9.000,141271658,15646258.50,15704861.61,0,0.00,0.00,1,0
9.500,0,0.00,0.00,43041297,2247191.09,4530701.91,2,0
10.000,156970101,15677414.41,15704194.06,0,0.00,0.00,1,0
10.500,0,0.00,0.00,47578807,1538461.39,4531350.93,2,0
11.000,172664450,15703874.19,15703239.09,0,0.00,0.00,1,0
11.500,0,0.00,0.00,52116318,8527131.78,4531885.97,2,0
12.000,188364940,15633114.39,15702994.19,0,0.00,0.00,1,0
12.500,0,0.00,0.00,56653799,550964.18,4532333.84,2,0
13.000,204061336,15684621.87,15702466.28,0,0.00,0.00,1,0
13.500,0,0.00,0.00,61191315,383141.76,4532717.62,2,0
14.000,219757732,15655873.04,15702079.50,0,0.00,0.00,1,0
14.500,0,0.00,0.00,65728822,1438848.90,4533047.70,2,0
15.000,235452081,15684621.86,15701535.27,0,0.00,0.00,1,0
15.500,0,0.00,0.00,70266324,8045976.94,4533335.53,2,0
16.000,251150524,15649847.09,15701316.20,0,0.00,0.00,1,0
16.500,0,0.00,0.00,74803839,6153846.65,4533588.78,2,0
17.000,266844873,15764343.47,15700908.94,0,0.00,0.00,1,0
17.500,0,0.00,0.00,79341345,7291666.64,4533812.17,2,0
18.000,282545363,15670213.59,15700961.95,0,0.00,0.00,1,0
18.500,0,0.00,0.00,83878854,1962111.09,4534012.45,2,0
19.000,298243806,15659424.72,15700774.59,0,0.00,0.00,1,0
19.500,0,0.00,0.00,88416341,1063829.78,4534190.57,2,0
20.000,313940202,15715930.89,15700582.92,0,0.00,0.00,1,0
20.500,0,0.00,0.00,92953867,4560260.52,4534353.10,2,0
