time,txpackets,txpacketrateavg,txpacketrate,rxpackets,rxpacketrateavg,rxpacketrate,core,port
1.000,8603541,8720286.27,8697716.66,0,0.00,0.00,1,0
1.500,0,0.00,0.00,3504438,1886792.17,2336399.99,2,0
2.000,17282821,8621125.34,8687723.89,0,0.00,0.00,1,0
2.500,0,0.00,0.00,5858479,1086956.53,2343456.17,2,0
3.000,25945725,8659052.45,8679534.09,0,0.00,0.00,1,0
3.500,0,0.00,0.00,8212527,2259887.10,2346482.34,2,0
4.000,34602488,8647347.08,8673753.36,0,0.00,0.00,1,0
4.500,0,0.00,0.00,10566570,3092783.59,2348162.45,2,0
5.000,43257204,8620762.27,8669900.39,0,0.00,0.00,1,0
5.500,0,0.00,0.00,12920614,1851851.81,2349231.88,2,0
6.000,51907826,8679981.34,8666854.26,0,0.00,0.00,1,0
6.500,0,0.00,0.00,15274654,383141.76,2349971.07,2,0
7.000,60558448,8730327.97,8664604.32,0,0.00,0.00,1,0
7.500,0,0.00,0.00,17628701,1242236.00,2350515.13,2,0
8.000,69209070,8596144.96,8662737.14,0,0.00,0.00,1,0
8.500,0,0.00,0.00,19982747,2272727.38,2350930.42,2,0
9.000,77855598,8566287.24,8661081.28,0,0.00,0.00,1,0
9.500,0,0.00,0.00,22336791,1807228.97,2351258.13,2,0
10.000,86502126,8694728.80,8659578.59,0,0.00,0.00,1,0
10.500,0,0.00,0.00,24690834,1886792.57,2351523.48,2,0
11.000,95146607,8672993.81,8658163.80,0,0.00,0.00,1,0
11.500,0,0.00,0.00,27044876,1550387.60,2351742.42,2,0
12.000,103789041,8637130.80,8656868.96,0,0.00,0.00,1,0
12.500,0,0.00,0.00,29398925,2395209.64,2351926.79,2,0
13.000,112431475,8664183.53,8655801.06,0,0.00,0.00,1,0
13.500,0,0.00,0.00,31752961,1640271.68,2352083.26,2,0
14.000,121075956,8657221.40,8654936.75,0,0.00,0.00,1,0
14.500,0,0.00,0.00,34107010,1980198.01,2352218.76,2,0
15.000,129718390,8619310.29,8654076.84,0,0.00,0.00,1,0
15.500,0,0.00,0.00,36461056,1486988.86,2352336.36,2,0
16.000,138358777,8695098.12,8653296.15,0,0.00,0.00,1,0
16.500,0,0.00,0.00,38815100,1796778.22,2352440.01,2,0
17.000,147003258,8615682.48,8652682.12,0,0.00,0.00,1,0
