time,txpackets,txpacketrateavg,txpacketrate,rxpackets,rxpacketrateavg,rxpacketrate,core,port
1.000,16023916,16118110.25,16071532.09,0,0.00,0.00,1,0
1.500,0,0.00,0.00,4652801,53219.80,3102317.48,2,0
2.000,32096960,16095298.01,16073069.71,0,0.00,0.00,1,0
2.500,0,0.00,0.00,7783361,21213.41,3113621.34,2,0
3.000,48176145,16091502.25,16074878.88,0,0.00,0.00,1,0
3.500,0,0.00,0.00,10912838,239333.17,3118156.10,2,0
4.000,64255330,16018511.03,16076106.69,0,0.00,0.00,1,0
4.500,0,0.00,0.00,14044353,24366.47,3121105.15,2,0
5.000,80332468,16052383.94,16076180.50,0,0.00,0.00,1,0
5.500,0,0.00,0.00,17176078,8333333.49,3123052.44,2,0
6.000,96411653,15988440.22,16076502.32,0,0.00,0.00,1,0
6.500,0,0.00,0.00,20308484,454545.45,3124491.04,2,0
7.000,112486744,16101628.25,16076344.02,0,0.00,0.00,1,0
7.500,0,0.00,0.00,23440411,10273973.25,3125482.74,2,0
8.000,128559788,16102894.90,16075965.07,0,0.00,0.00,1,0
8.500,0,0.00,0.00,26571660,1250269.43,3126160.91,2,0
9.000,144634879,16019721.39,16075828.08,0,0.00,0.00,1,0
9.500,0,0.00,0.00,29695851,2439024.48,3125953.85,2,0
10.000,160709970,16000938.02,16075777.98,0,0.00,0.00,1,0
10.500,0,0.00,0.00,32825945,7317072.44,3126348.08,2,0
11.000,176783014,16063721.26,16075627.08,0,0.00,0.00,1,0
11.500,0,0.00,0.00,35956737,176366.84,3126733.66,2,0
12.000,192851964,15956037.10,16074974.91,0,0.00,0.00,1,0
12.500,0,0.00,0.00,39088129,24956.33,3127106.30,2,0
13.000,208931149,15972222.22,16075328.81,0,0.00,0.00,1,0
13.500,0,0.00,0.00,42218883,278035.22,3127375.20,2,0
14.000,225000099,16099095.57,16074924.69,0,0.00,0.00,1,0
14.500,0,0.00,0.00,45349848,2181818.16,3127624.63,2,0
15.000,241069049,16078862.61,16074434.68,0,0.00,0.00,1,0
15.500,0,0.00,0.00,48480138,5333333.95,3127796.73,2,0
16.000,257144140,16029757.24,16074536.06,0,0.00,0.00,1,0
16.500,0,0.00,0.00,51611465,193506.77,3128005.73,2,0
17.000,273223325,16138442.13,16074788.04,0,0.00,0.00,1,0
17.500,0,0.00,0.00,54743108,99626.40,3128211.72,2,0
18.000,289294322,15979703.36,16074607.79,0,0.00,0.00,1,0
18.500,0,0.00,0.00,57870337,22670.60,3128160.73,2,0
19.000,305371460,16022229.17,16074757.39,0,0.00,0.00,1,0
19.500,0,0.00,0.00,60993174,11111111.65,3127891.48,2,0
20.000,321442457,16130811.66,16074563.94,0,0.00,0.00,1,0
20.500,0,0.00,0.00,64123203,80753.70,3127990.57,2,0
21.000,337511407,16072550.24,16074229.05,0,0.00,0.00,1,0
21.500,0,0.00,0.00,67254611,8777429.39,3128154.06,2,0
22.000,353588545,16046092.34,16074393.25,0,0.00,0.00,1,0
22.500,0,0.00,0.00,70386245,12560386.86,3128309.18,2,0
23.000,369667730,16072550.26,16074640.16,0,0.00,0.00,1,0
23.500,0,0.00,0.00,73517635,1829268.24,3128440.24,2,0
24.000,385742821,16044834.61,16074610.51,0,0.00,0.00,1,0
24.500,0,0.00,0.00,76649109,6153845.58,3128564.04,2,0
25.000,401822006,16229287.24,16074774.90,0,0.00,0.00,1,0
25.500,0,0.00,0.00,79780421,645161.30,3128671.69,2,0
26.000,417901191,16028502.07,16074987.28,0,0.00,0.00,1,0
26.500,0,0.00,0.00,82912401,632911.39,3128796.64,2,0
27.000,433978329,16095298.00,16075023.79,0,0.00,0.00,1,0
27.500,0,0.00,0.00,86043672,10526315.31,3128886.60,2,0
28.000,450037044,16036036.04,16074467.39,0,0.00,0.00,1,0
28.500,0,0.00,0.00,89174977,53276.51,3128969.82,2,0
29.000,466116229,16210009.50,16074612.82,0,0.00,0.00,1,0
29.500,0,0.00,0.00,92290048,14003219.55,3128500.26,2,0
30.000,482193367,16158825.39,16074712.23,0,0.00,0.00,1,0
30.500,0,0.00,0.00,95421161,5154638.71,3128585.94,2,0
31.000,498256176,16237011.19,16074362.66,0,0.00,0.00,1,0
31.500,0,0.00,0.00,98552640,12967103.61,3128677.75,2,0
32.000,514323079,16020975.18,16074132.70,0,0.00,0.00,1,0
32.500,0,0.00,0.00,101684801,25621.32,3128783.60,2,0
33.000,530392029,16101671.93,16073945.03,0,0.00,0.00,1,0
33.500,0,0.00,0.00,104816705,24360.74,3128874.59,2,0
34.000,546471214,16052383.94,16074079.83,0,0.00,0.00,1,0
34.500,0,0.00,0.00,107948929,33400.13,3128973.52,2,0
35.000,562548352,16211293.26,16074175.99,0,0.00,0.00,1,0
35.500,0,0.00,0.00,111080258,206398.35,3129040.65,2,0
36.000,578627537,16152450.09,16074333.61,0,0.00,0.00,1,0
36.500,0,0.00,0.00,114211607,3488372.09,3129104.57,2,0
37.000,594702628,16003439.93,16074357.96,0,0.00,0.00,1,0
37.500,0,0.00,0.00,117343297,59737.16,3129173.48,2,0
38.000,610779766,16162652.98,16074413.60,0,0.00,0.00,1,0
38.500,0,0.00,0.00,120475094,2890173.40,3129241.70,2,0
39.000,626842575,16048608.39,16074133.03,0,0.00,0.00,1,0
39.500,0,0.00,0.00,123600577,25608.42,3129145.32,2,0
40.000,642921760,16137169.88,16074274.83,0,0.00,0.00,1,0
40.500,0,0.00,0.00,126722820,210859.25,3128975.29,2,0
41.000,658998898,16002188.86,16074313.02,0,0.00,0.00,1,0
41.500,0,0.00,0.00,129854149,406917.60,3129032.16,2,0
42.000,675063754,15886689.95,16074116.44,0,0.00,0.00,1,0
42.500,0,0.00,0.00,132984783,2222222.28,3129070.37,2,0
43.000,691134751,16072550.26,16074022.60,0,0.00,0.00,1,0
43.500,0,0.00,0.00,136116162,50000.00,3129123.33,2,0
44.000,707211889,16134625.99,16074077.50,0,0.00,0.00,1,0
44.500,0,0.00,0.00,139242453,6157111.80,3129059.87,2,0
45.000,723291074,15969773.04,16074204.64,0,0.00,0.00,1,0
45.500,0,0.00,0.00,142372735,5084746.63,3129086.72,2,0
46.000,739351836,16129540.61,16073925.29,0,0.00,0.00,1,0
46.500,0,0.00,0.00,145504091,3333333.22,3129135.54,2,0
47.000,755428974,15969730.06,16073964.97,0,0.00,0.00,1,0
47.500,0,0.00,0.00,148635972,83240.84,3129193.23,2,0
48.000,771506112,16181818.17,16074031.99,0,0.00,0.00,1,0
48.500,0,0.00,0.00,151767170,102774.92,3129234.26,2,0
49.000,787585297,16194620.25,16074136.20,0,0.00,0.00,1,0
49.500,0,0.00,0.00,154898056,303034.83,3129266.63,2,0
50.000,803660388,16221570.64,16074157.02,0,0.00,0.00,1,0
50.500,0,0.00,0.00,158022211,106157.11,3129166.18,2,0
51.000,819739573,16061200.47,16074266.65,0,0.00,0.00,1,0
51.500,0,0.00,0.00,161153667,105764.15,3129210.52,2,0
52.000,835818758,16077599.74,16074379.27,0,0.00,0.00,1,0
52.500,0,0.00,0.00,164284825,4054053.95,3129248.29,2,0
53.000,851891802,16171591.10,16074333.66,0,0.00,0.00,1,0
53.500,0,0.00,0.00,167416710,199760.29,3129297.41,2,0
