time,txpackets,txpacketrateavg,txpacketrate,rxpackets,rxpacketrateavg,rxpacketrate,core,port
1.000,4538199,4601551.08,4635751.44,0,0.00,0.00,1,0
1.500,0,0.00,0.00,1771260,1127819.57,1180896.87,2,0
2.000,9164419,4650687.27,4631483.29,0,0.00,0.00,1,0
2.500,0,0.00,0.00,2970830,1298701.32,1188366.48,2,0
3.000,13786545,4610775.75,4628326.24,0,0.00,0.00,1,0
3.500,0,0.00,0.00,4170402,1249999.99,1191567.62,2,0
4.000,18406624,4647203.05,4626222.70,0,0.00,0.00,1,0
4.500,0,0.00,0.00,5369969,645161.30,1193345.63,2,0
5.000,23024656,4651427.01,4624359.92,0,0.00,0.00,1,0
5.500,0,0.00,0.00,6569541,645161.30,1194477.58,2,0
6.000,27638594,4615453.99,4622799.49,0,0.00,0.00,1,0
6.500,0,0.00,0.00,7769112,1257861.63,1195261.22,2,0
7.000,32252532,4607143.66,4621367.94,0,0.00,0.00,1,0
7.500,0,0.00,0.00,8968682,1282051.20,1195835.63,2,0
8.000,36866470,4612230.18,4620518.92,0,0.00,0.00,1,0
8.500,0,0.00,0.00,10168252,1273885.35,1196275.11,2,0
9.000,41478361,4607558.47,4619557.37,0,0.00,0.00,1,0
9.500,0,0.00,0.00,11367823,1257861.72,1196621.96,2,0
10.000,46088205,4630907.40,4618568.51,0,0.00,0.00,1,0
10.500,0,0.00,0.00,12567393,1258134.47,1196902.79,2,0
11.000,50698049,4629336.47,4617704.81,0,0.00,0.00,1,0
11.500,0,0.00,0.00,13766963,1257861.63,1197134.74,2,0
12.000,55305846,4615245.87,4616867.79,0,0.00,0.00,1,0
12.500,0,0.00,0.00,14966534,1242236.00,1197329.59,2,0
13.000,59911596,4601757.97,4616074.75,0,0.00,0.00,1,0
13.500,0,0.00,0.00,16166103,1282051.20,1197495.50,2,0
14.000,64517346,4627034.36,4615378.87,0,0.00,0.00,1,0
14.500,0,0.00,0.00,17365673,658044.03,1197638.57,2,0
15.000,69123096,4606314.27,4614751.65,0,0.00,0.00,1,0
15.500,0,0.00,0.00,18565243,1886792.57,1197763.21,2,0
16.000,73730893,4613789.53,4614212.00,0,0.00,0.00,1,0
16.500,0,0.00,0.00,19764814,1851851.94,1197872.79,2,0
17.000,78334596,4573586.25,4613695.87,0,0.00,0.00,1,0
17.500,0,0.00,0.00,20964386,1744186.05,1197969.79,2,0
18.000,82938299,4617848.76,4613133.22,0,0.00,0.00,1,0
18.500,0,0.00,0.00,22163956,1257861.63,1198056.30,2,0
19.000,87542002,4606521.59,4612622.65,0,0.00,0.00,1,0
19.500,0,0.00,0.00,23363526,760456.30,1198133.88,2,0
20.000,92145705,4573995.04,4612107.41,0,0.00,0.00,1,0
20.500,0,0.00,0.00,24563098,1083032.52,1198204.01,2,0
21.000,96747361,4596591.29,4611661.78,0,0.00,0.00,1,0
21.500,0,0.00,0.00,25762667,1829268.36,1198267.57,2,0
22.000,101349017,4597830.24,4611242.34,0,0.00,0.00,1,0
22.500,0,0.00,0.00,26962236,1960784.07,1198325.45,2,0
23.000,105952720,4625048.01,4610888.36,0,0.00,0.00,1,0
23.500,0,0.00,0.00,28161806,1249999.99,1198378.41,2,0
24.000,110556423,4608907.10,4610584.95,0,0.00,0.00,1,0
24.500,0,0.00,0.00,29361377,1886792.57,1198427.10,2,0
