time,txpackets,txpacketrateavg,txpacketrate,rxpackets,rxpacketrateavg,rxpacketrate,latencymean,core,port
1.000,3569968,3650598.33,3637691.86,0,0.00,0.00,0.00,1,0
1.500,0,0.00,0.00,155658,13596.19,103775.06,0.00,2,0
2.000,7203393,3623650.20,3636050.49,0,0.00,0.00,0.00,1,0
2.500,0,0.00,0.00,260767,21649.71,104308.31,0.00,2,0
3.000,10836818,3616352.20,3634953.67,0,0.00,0.00,0.00,1,0
3.500,0,0.00,0.00,366176,346020.77,104623.73,0.00,2,0
4.000,14468196,3632072.96,3634060.56,0,0.00,0.00,0.00,1,0
4.500,0,0.00,0.00,471339,14600.67,104742.40,0.00,2,0
5.000,18097527,3625704.06,3633224.16,0,0.00,0.00,0.00,1,0
5.500,0,0.00,0.00,576393,0.00,104799.42,0.00,2,0
6.000,21726858,3638658.30,3632462.58,0,0.00,0.00,0.00,1,0
6.500,0,0.00,0.00,681118,12105.07,104787.96,0.00,2,0
7.000,25354142,3630011.88,3631731.25,0,0.00,0.00,0.00,1,0
7.500,0,0.00,0.00,786296,15518.31,104840.03,0.00,2,0
8.000,28981426,3615649.56,3631107.42,0,0.00,0.00,0.00,1,0
8.500,0,0.00,0.00,891346,16852.04,104865.00,0.00,2,0
9.000,32606663,3636331.34,3630598.61,0,0.00,0.00,0.00,1,0
9.500,0,0.00,0.00,996530,271002.71,104898.65,0.00,2,0
10.000,36233947,3627695.96,3630219.06,0,0.00,0.00,0.00,1,0
10.500,0,0.00,0.00,1101430,0.00,104898.11,0.00,2,0
11.000,39861231,3618333.83,3629864.01,0,0.00,0.00,0.00,1,0
11.500,0,0.00,0.00,1206630,16559.03,104924.92,0.00,2,0
12.000,43486468,3610738.73,3629542.02,0,0.00,0.00,0.00,1,0
12.500,0,0.00,0.00,1311672,13243.28,104934.29,0.00,2,0
13.000,47111705,3608892.65,3629249.44,0,0.00,0.00,0.00,1,0
13.500,0,0.00,0.00,1416848,16294.61,104951.83,0.00,2,0
14.000,50738989,3639305.21,3629013.64,0,0.00,0.00,0.00,1,0
14.500,0,0.00,0.00,1521889,29368.58,104958.31,0.00,2,0
15.000,54364226,3624676.84,3628796.96,0,0.00,0.00,0.00,1,0
15.500,0,0.00,0.00,1626678,26946.91,104947.36,0.00,2,0
16.000,57989463,3608892.65,3628620.12,0,0.00,0.00,0.00,1,0
16.500,0,0.00,0.00,1731701,371747.20,104952.01,0.00,2,0
17.000,61614700,3629048.77,3628446.34,0,0.00,0.00,0.00,1,0
17.500,0,0.00,0.00,1836803,19512.20,104960.55,0.00,2,0
18.001,65241984,3640729.21,3628275.76,0,0.00,0.00,0.00,1,0
18.500,0,0.00,0.00,1942103,1562500.15,104978.94,0.00,2,0
19.000,68867221,3633620.31,3628124.57,0,0.00,0.00,0.00,1,0
19.500,0,0.00,0.00,2046735,13238.02,104961.02,0.00,2,0
20.000,72492458,3600196.98,3628010.47,0,0.00,0.00,0.00,1,0
20.500,0,0.00,0.00,2152004,16033.35,104976.00,0.00,2,0
21.000,76117695,3622946.94,3627877.62,0,0.00,0.00,0.00,1,0
21.500,0,0.00,0.00,2257182,13234.52,104985.24,0.00,2,0
22.000,79742932,3628982.22,3627765.88,0,0.00,0.00,0.00,1,0
22.500,0,0.00,0.00,2362044,369003.69,104980.05,0.00,2,0
23.000,83368169,3610167.80,3627639.92,0,0.00,0.00,0.00,1,0
23.500,0,0.00,0.00,2467448,213219.61,104998.08,0.00,2,0
24.000,86993406,3613734.66,3627521.49,0,0.00,0.00,0.00,1,0
24.500,0,0.00,0.00,2572533,10547.41,105001.31,0.00,2,0
25.000,90618643,3611439.46,3627431.56,0,0.00,0.00,0.00,1,0
25.500,0,0.00,0.00,2677499,17445.92,105000.14,0.00,2,0
26.000,94241833,3616737.78,3627322.57,0,0.00,0.00,0.00,1,0
26.500,0,0.00,0.00,2782822,38520.80,105012.41,0.00,2,0
27.000,97867070,3621470.53,3627216.57,0,0.00,0.00,0.00,1,0
27.500,0,0.00,0.00,2887825,27731.56,105011.99,0.00,2,0
28.001,101492307,3606921.34,3627113.58,0,0.00,0.00,0.00,1,0
28.500,0,0.00,0.00,2992536,273224.05,105001.51,0.00,2,0
29.000,105115497,3615649.56,3627028.86,0,0.00,0.00,0.00,1,0
29.500,0,0.00,0.00,3097801,12886.60,105010.31,0.00,2,0
30.000,108740734,3618781.60,3626952.04,0,0.00,0.00,0.00,1,0
30.500,0,0.00,0.00,3203214,19516.00,105023.51,0.00,2,0
31.000,112365971,3603048.60,3626894.02,0,0.00,0.00,0.00,1,0
31.500,0,0.00,0.00,3308279,13065.06,105024.79,0.00,2,0
32.000,115991208,3645722.02,3626831.64,0,0.00,0.00,0.00,1,0
32.500,0,0.00,0.00,3413036,15515.90,105016.52,0.00,2,0
33.001,119616445,3645267.56,3626769.63,0,0.00,0.00,0.00,1,0
33.500,0,0.00,0.00,3517622,23713.54,105003.78,0.00,2,0
34.000,123239635,3630205.01,3626705.75,0,0.00,0.00,0.00,1,0
34.500,0,0.00,0.00,3622893,12250.40,105011.56,0.00,2,0
35.000,126864872,3646176.59,3626653.33,0,0.00,0.00,0.00,1,0
35.500,0,0.00,0.00,3728332,20316.94,105023.62,0.00,2,0
36.000,130490109,3658362.23,3626612.22,0,0.00,0.00,0.00,1,0
36.500,0,0.00,0.00,3833676,18093.00,105032.37,0.00,2,0
37.000,134113299,3610229.28,3626539.97,0,0.00,0.00,0.00,1,0
37.500,0,0.00,0.00,3938667,17442.87,105031.17,0.00,2,0
38.000,137738536,3616352.20,3626489.20,0,0.00,0.00,0.00,1,0
38.500,0,0.00,0.00,4043949,18093.00,105037.74,0.00,2,0
39.000,141363773,3620253.61,3626442.00,0,0.00,0.00,0.00,1,0
39.500,0,0.00,0.00,4149062,735294.12,105039.73,0.00,2,0
